time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2
788,225,76,109,6924.41,8.837,20,28,61.505,37.24,0.21747573
789,225,77,109,6934.77,8.839,20,28,61.517776,37.24,0.21775313
790,225,78,109,6944.64,8.838,20,28,61.651817,37.24,0.21803051
791,224,79,109,6952.92,8.835,20,27,61.733334,37.24,0.21830791
792,224,78,109,6961.2,8.832,20,27,61.355,37.24,0.2185853
793,224,78,109,6969.48,8.844,20,27,61.04091,37.24,0.2188627
794,225,78,109,6977.77,8.837,20,28,60.923,37.24,0.21914008
795,224,79,110,6986.04,8.837,20,27,61.15,37.24,0.21941748
796,224,79,110,6994.58,8.837,20,27,61.379,37.24,0.21969487
797,223,78,110,7003.97,8.838,20,27,61.62,37.24,0.21997227
798,224,78,110,7012.95,8.837,20,27,61.639,37.24,0.22024965
799,224,78,110,7021.66,8.837,20,27,61.267776,37.24,0.22052705
800,224,78,110,7032.03,8.839,20,27,61.393635,37.24,0.22080444
801,224,78,110,7041.93,8.838,20,27,61.555,37.24,0.22108184
802,223,77,110,7050.22,8.837,20,28,61.461,37.24,0.22135922
803,223,75,109,7058.03,8.836,20,28,61.691,37.24,0.22163662
804,223,74,109,7064.71,8.834,19,29,62.115,37.24,0.22191401
805,224,74,109,7073.44,8.837,19,29,62.507,37.24,0.22219141
806,225,75,109,7083.33,8.838,19,29,62.718,37.24,0.2224688
807,225,76,109,7091.58,8.837,19,28,62.824444,37.24,0.22274618
808,224,76,109,7099.89,8.837,19,28,62.767273,37.24,0.22302358
809,224,76,110,7108.61,8.837,19,28,62.494,37.24,0.22330096
810,224,76,111,7118.52,8.838,19,28,62.051,37.24,0.22357836
811,224,76,111,7126.77,8.837,19,28,61.49,37.24,0.22385575
812,224,76,111,7136.01,8.836,19,28,61.016,37.24,0.22413315
813,225,76,110,7147.47,8.834,19,28,60.407,37.24,0.22441053
814,225,77,110,7155.72,8.837,19,28,59.943,37.24,0.22468793
815,224,78,110,7164.49,8.837,19,27,60.124,37.24,0.22496532
816,223,77,110,7174.41,8.838,19,28,60.691,37.24,0.22524272
817,223,77,110,7182.69,8.837,19,28,61.008,37.24,0.2255201
818,224,76,110,7190.98,8.837,19,28,61.006,37.24,0.2257975
819,225,76,110,7199.72,8.837,19,28,60.823,37.24,0.22607489
820,224,76,110,7209.6,8.838,19,28,60.418,37.24,0.22635229
821,223,76,110,7217.89,8.837,19,28,60.131,37.24,0.22662967
822,223,76,110,7226.64,8.837,19,28,59.998,37.24,0.22690707
823,224,75,110,7236.52,8.838,19,29,59.277,37.24,0.22718446
824,225,75,110,7244.79,8.837,19,29,58.654,37.24,0.22746186
825,225,76,109,7252.91,8.837,19,28,58.902,37.24,0.22773924
826,224,77,109,7260.66,8.837,19,28,59.573,37.24,0.22801664
827,224,77,108,7269.63,8.837,19,28,60.406,37.24,0.22829403
828,225,77,108,7277.92,8.837,19,28,61.133,37.24,0.22857143
829,225,78,109,7286.67,8.837,19,28,61.741,37.24,0.22884881
830,223,78,109,7296.54,8.838,19,27,62.049,37.24,0.22912621
831,222,77,110,7304.83,8.837,19,28,61.927,37.24,0.2294036
832,222,76,110,7313.58,8.837,19,28,62.077,37.24,0.229681
833,223,75,110,7323.29,8.838,19,28,62.051,37.24,0.22995839
834,224,74,110,7331.04,8.837,19,29,61.489,37.24,0.23023579
835,224,74,109,7340.49,8.837,19,29,61.071,37.24,0.23051317
836,224,74,109,7350.37,8.838,19,29,61.026,37.24,0.23079057
837,224,74,108,7358.65,8.837,19,29,61.2,37.24,0.23106796
838,224,75,108,7367.39,8.837,19,29,61.44091,37.25,0.23134536
839,225,75,108,7377.08,8.838,19,29,61.66111,37.25,0.23162274
840,224,75,107,7384.56,8.836,19,29,61.663635,37.25,0.23190014
841,224,75,107,7392.71,8.834,19,29,61.501,37.25,0.23217753
842,224,75,107,7404.19,8.834,19,29,61.352,37.25,0.23245493
843,225,76,107,7412.46,8.837,19,28,61.072,37.25,0.23273231
844,225,77,107,7420.32,8.837,19,28,60.838,37.25,0.23300971
845,223,76,108,7426.69,8.837,19,28,60.466,37.25,0.2332871
846,223,75,110,7439.38,8.838,19,28,59.742,37.25,0.2335645
847,224,75,111,7447.66,8.837,19,29,59.558,37.25,0.23384188
848,224,75,111,7455.94,8.837,19,29,59.851,37.25,0.23411928
849,225,75,111,7463.75,8.836,19,29,60.352,37.25,0.23439667
850,224,76,111,7470.87,8.835,19,28,60.651,37.25,0.23467407
851,224,75,111,7480.78,8.838,19,29,60.988,37.25,0.23495145
852,223,75,110,7489.07,8.837,19,28,61.626,37.25,0.23522885
853,224,75,110,7497.81,8.837,19,29,62.528,37.25,0.23550624
854,225,76,110,7508.15,8.839,19,28,63.148,37.25,0.23578364
855,224,76,110,7518.04,8.838,19,28,63.477,37.25,0.23606102
856,224,76,110,7526.79,8.837,19,28,63.6,37.25,0.23633842
857,224,77,110,7536.67,8.838,19,28,63.578,37.25,0.2366158
858,224,77,110,7544.96,8.837,19,28,63.58,37.25,0.2368932
859,223,77,110,7553.24,8.837,19,28,63.503,37.25,0.23717059
860,224,76,109,7561.98,8.837,19,28,63.224,37.25,0.23744799
861,225,76,109,7571.84,8.838,19,28,62.605,37.25,0.23772538
862,225,78,109,7580.15,8.837,19,28,62.273,37.25,0.23800278
863,225,79,110,7588.41,8.837,19,27,62.391,37.25,0.23828016
864,223,79,110,7596.69,8.837,19,27,62.685555,37.25,0.23855756
865,223,77,111,7604.99,8.837,19,28,63.102726,37.25,0.23883495
866,224,77,111,7613.72,8.837,19,28,63.363,37.25,0.23911235
867,224,77,111,7623.62,8.838,19,28,63.579,37.25,0.23938973
868,224,77,110,7631.9,8.837,19,28,63.80111,37.25,0.23966713
869,225,77,110,7640.16,8.837,19,28,63.88909,37.25,0.23994452
870,225,78,110,7648.45,8.837,19,28,63.836,37.25,0.24022192
871,224,78,109,7656.72,8.837,19,27,63.51,37.25,0.2404993
872,224,78,110,7665.47,8.837,19,27,63.398,37.25,0.2407767
873,223,78,110,7675.2,8.838,19,27,63.482,37.25,0.24105409
874,223,77,110,7682.92,8.837,19,28,63.537,37.25,0.24133149
875,223,75,109,7691.92,8.837,19,28,63.57,37.25,0.24160887
876,224,75,109,7700.66,8.837,19,29,63.431,37.25,0.24188627
877,225,76,109,7710.82,8.839,19,28,63.082,37.25,0.24216366
878,225,77,109,7720.21,8.838,19,28,62.769,37.25,0.24244106
879,224,78,109,7729.66,8.837,19,27,62.466,37.25,0.24271844
880,224,78,109,7739.53,8.838,19,27,62.106,37.25,0.24299584
881,224,77,109,7747.82,8.837,19,28,61.538,37.25,0.24327323
882,223,76,109,7756.1,8.837,19,28,61.609,37.25,0.24355063
883,223,76,109,7764.63,8.837,19,28,62.095,37.25,0.24382801
884,224,76,109,7774.02,8.838,19,28,62.873,37.25,0.24410541
885,224,75,109,7783.0,8.837,19,29,63.449,37.25,0.2443828
886,224,75,108,7791.75,8.837,19,29,63.726,37.25,0.2446602
887,224,75,108,7801.64,8.838,19,29,64.68889,37.25,0.24493758
888,224,76,108,7809.44,8.836,19,28,66.1,37.25,0.24521498
889,224,76,108,7816.57,8.835,19,28,67.403,37.25,0.24549237
890,224,75,108,7826.93,8.839,19,29,68.246,37.25,0.24576977
891,225,76,108,7836.82,8.838,19,28,68.648,37.25,0.24604715
892,225,77,108,7845.11,8.837,19,28,68.62111,37.25,0.24632455
893,224,77,109,7853.8,8.837,19,28,68.32364,37.25,0.24660194
894,223,76,109,7863.55,8.838,19,28,67.802,37.25,0.24687934
895,223,75,110,7872.01,8.837,19,28,66.965,37.25,0.24715672
896,225,76,111,7880.29,8.837,19,28,65.846,37.25,0.24743412
897,226,77,111,7888.58,8.837,19,28,64.77,37.25,0.24771151
898,226,78,112,7896.86,8.837,19,28,64.254,37.26,0.24798891
899,224,79,112,7905.38,8.837,19,27,63.992,37.27,0.2482663
900,222,79,113,7914.8,8.838,19,27,63.934,37.27,0.2485437
901,222,77,113,7923.78,8.837,19,28,63.777,37.27,0.24882108
902,224,75,113,7932.06,8.837,19,29,63.646,37.27,0.24909848
903,226,75,113,7940.6,8.837,19,29,63.533333,37.27,0.24937586
904,225,77,113,7949.77,8.838,19,28,63.21818,37.27,0.24965326
905,224,78,113,7957.35,8.837,19,27,62.872,37.27,0.24993065
906,223,76,113,7966.54,8.837,19,28,62.381,37.27,0.25020805
907,224,76,113,7975.52,8.837,19,28,61.698,37.27,0.25048545
908,224,77,113,7984.27,8.837,19,28,60.947,37.27,0.25076282
909,224,77,113,7994.15,8.838,19,28,60.297,37.27,0.25104022
910,224,77,114,8002.43,8.837,19,28,59.819,37.27,0.25131762
911,224,78,113,8011.18,8.837,19,27,59.51,37.27,0.25159502
912,224,78,113,8021.54,8.839,19,27,58.921818,37.27,0.2518724
913,224,78,113,8031.4,8.838,19,27,58.307777,37.27,0.2521498
914,223,78,112,8039.36,8.837,19,27,58.16909,37.27,0.2524272
915,224,77,112,8046.39,8.837,19,28,58.336,37.27,0.2527046
916,224,77,112,8056.25,8.837,19,28,58.559,37.27,0.25298196
917,224,77,113,8064.98,8.837,19,28,58.98,37.27,0.25325936
918,224,78,113,8074.88,8.838,19,27,59.592,37.27,0.25353676
919,223,77,113,8083.16,8.837,19,28,60.044445,37.27,0.25381416
920,223,76,113,8091.45,8.837,19,28,60.368183,37.27,0.25409153
921,224,76,113,8099.55,8.837,19,28,60.477,37.27,0.25436893
922,225,76,113,8107.58,8.837,19,28,60.696,37.27,0.25464633
923,225,77,113,8118.19,8.838,19,28,61.361,37.27,0.25492373
924,224,78,112,8125.94,8.837,19,27,62.003,37.27,0.2552011
925,223,78,111,8134.92,8.837,19,27,62.306,37.27,0.2554785
926,223,76,111,8143.64,8.837,19,28,62.31,37.27,0.2557559
927,223,75,111,8153.54,8.838,19,28,62.352,37.27,0.2560333
928,224,75,110,8161.67,8.837,19,29,62.41,37.27,0.25631067
929,224,75,110,8169.71,8.837,19,29,62.472,37.27,0.25658807
930,224,75,110,8180.46,8.838,19,29,62.597,37.27,0.25686547
931,224,75,110,8188.56,8.837,19,29,62.58889,37.27,0.25714287
932,224,75,110,8196.46,8.837,19,29,62.52182,37.27,0.25742024
933,225,76,110,8206.53,8.838,19,28,62.358,37.27,0.25769764
934,224,77,110,8214.95,8.837,19,28,62.247,37.27,0.25797504
935,223,76,110,8223.94,8.837,19,28,62.138,37.27,0.25825244
936,223,75,110,8232.69,8.837,19,28,62.142,37.27,0.2585298
937,224,75,110,8242.56,8.838,19,29,61.958,37.27,0.2588072
938,225,76,109,8250.84,8.837,19,28,61.857,37.27,0.2590846
939,225,77,109,8259.13,8.837,19,28,61.861,37.28,0.25936198
940,224,77,109,8267.89,8.837,19,28,61.659,37.28,0.25963938
941,224,77,109,8277.59,8.838,19,28,61.552,37.28,0.25991678
942,224,77,109,8285.2,8.837,19,28,61.294,37.28,0.26019418
943,223,76,110,8293.58,8.837,19,28,61.215,37.28,0.26047155
944,224,76,110,8303.07,8.837,19,28,61.294,37.28,0.26074895
945,224,76,110,8312.95,8.838,19,28,61.354,37.28,0.26102635
946,224,77,110,8321.23,8.837,19,28,61.598,37.28,0.26130375
947,224,77,110,8329.34,8.837,19,28,62.109,37.28,0.26158112
948,224,77,109,8337.37,8.837,19,28,62.719,37.28,0.26185852
949,224,76,109,8347.82,8.838,19,28,63.178,37.28,0.26213592
950,224,76,109,8354.8,8.837,19,28,63.412,37.28,0.26241332
951,225,77,109,8363.99,8.837,19,28,63.423,37.28,0.2626907
952,225,78,110,8372.96,8.837,19,28,63.28,37.28,0.2629681
953,224,79,111,8381.09,8.837,19,27,63.078,37.28,0.2632455
954,223,78,111,8389.13,8.837,19,27,62.886,37.28,0.2635229
955,222,77,111,8399.55,8.838,19,28,62.79,37.28,0.26380026
956,223,76,110,8406.58,8.837,19,28,62.859,37.28,0.26407766
957,224,76,110,8416.45,8.837,19,28,62.818,37.28,0.26435506
958,224,76,110,8425.19,8.837,19,28,62.524,37.29,0.26463246
959,224,76,110,8434.91,8.838,19,28,62.203,37.29,0.26490983
960,224,76,110,8442.64,8.837,19,28,61.968887,37.29,0.26518723
961,224,76,110,8451.55,8.837,19,28,61.62,37.29,0.26546463
962,224,76,110,8460.38,8.837,19,28,61.279,37.29,0.26574203
963,224,76,110,8470.54,8.839,19,28,61.081,37.29,0.2660194
964,224,76,110,8479.92,8.838,19,28,61.13778,37.29,0.2662968
965,224,78,109,8489.39,8.837,19,27,61.19,37.29,0.2665742
966,224,78,110,8499.26,8.838,19,27,61.282,37.29,0.2668516
967,223,76,110,8507.37,8.837,19,28,61.269,37.29,0.26712897
968,224,76,110,8514.99,8.837,19,28,61.06,37.29,0.26740637
969,225,77,111,8523.69,8.837,19,28,60.865,37.29,0.26768377
970,225,78,111,8534.42,8.838,19,28,60.742,37.29,0.26796117
971,224,77,111,8542.7,8.837,19,28,60.634,37.3,0.26823854
972,224,77,111,8550.83,8.837,19,28,60.523,37.3,0.26851594
973,225,77,112,8558.58,8.837,19,28,60.63,37.3,0.26879334
974,224,77,112,8568.02,8.837,19,28,60.888,37.3,0.26907074
975,223,76,112,8577.74,8.838,19,28,61.203,37.3,0.2693481
976,224,76,112,8585.49,8.837,19,28,61.79111,37.3,0.2696255
977,224,77,112,8594.48,8.837,19,28,62.523636,37.3,0.2699029
978,224,77,112,8603.23,8.837,19,28,63.22,37.3,0.2701803
979,223,77,112,8613.1,8.838,19,28,63.657,37.3,0.27045768
980,223,76,112,8621.39,8.837,19,28,63.965,37.3,0.27073509
981,223,75,111,8630.15,8.837,19,28,64.143,37.3,0.27101249
982,224,74,111,8640.02,8.838,19,29,64.271,37.3,0.27128989
983,224,74,111,8648.13,8.837,19,29,64.316666,37.3,0.27156726
984,224,75,111,8656.17,8.837,19,29,64.19091,37.3,0.27184466
985,224,75,110,8666.91,8.838,19,29,64.052,37.3,0.27212206
986,224,75,110,8675.04,8.837,19,29,63.937,37.3,0.27239946
987,224,75,109,8682.48,8.836,19,29,63.793,37.3,0.27267683
988,224,74,109,8690.18,8.835,19,29,63.635,37.3,0.27295423
989,224,74,110,8700.05,8.838,19,29,63.599,37.3,0.27323163
990,224,74,110,8708.33,8.837,19,29,63.672,37.3,0.27350903
991,224,74,110,8717.09,8.837,19,29,63.655,37.3,0.2737864
992,224,74,109,8726.96,8.838,19,29,63.643,37.3,0.2740638
993,225,75,109,8735.73,8.837,19,29,63.544,37.3,0.2743412
994,226,77,110,8745.59,8.838,19,28,63.46,37.3,0.2746186
995,226,79,111,8753.7,8.837,19,27,63.397274,37.3,0.27489597
996,224,80,111,8761.75,8.837,19,27,63.358,37.3,0.27517337
997,222,78,111,8772.5,8.838,19,27,63.332,37.3,0.27545077
998,223,76,111,8780.79,8.837,19,28,63.393,37.3,0.27572817
999,223,76,112,8789.54,8.837,19,28,63.525,37.3,0.27600554
1000,224,76,112,8799.41,8.838,19,28,63.633,37.3,0.27628294
1001,225,77,112,8807.7,8.837,19,28,63.644,37.3,0.27656034
1002,225,78,112,8815.8,8.837,19,28,63.571,37.3,0.27683774
1003,224,77,112,8823.55,8.837,19,28,63.586,37.3,0.2771151
1004,223,76,112,8832.77,8.837,19,28,62.989,37.3,0.2773925
1005,223,75,112,8842.05,8.838,19,28,62.37,37.3,0.2776699
1006,224,76,111,8851.13,8.837,19,28,62.439,37.3,0.2779473
1007,225,77,111,8859.42,8.837,19,28,63.025,37.3,0.27822468
1008,225,77,111,8867.72,8.837,19,28,63.691,37.31,0.27850208
1009,223,77,111,8876.45,8.837,19,28,64.186,37.31,0.27877948
1010,223,76,111,8886.36,8.838,19,28,64.494,37.31,0.27905688
1011,223,75,111,8894.64,8.837,19,28,64.657,37.31,0.27933425
1012,224,75,111,8903.4,8.837,19,29,64.727,37.31,0.27961165
1013,224,75,111,8913.1,8.838,19,29,64.578,37.31,0.27988905
1014,225,76,111,8920.84,8.837,19,28,64.357,37.31,0.28016645
1015,225,78,110,8929.83,8.837,19,28,64.11,37.31,0.28044382
1016,225,79,110,8938.11,8.837,19,27,63.913,37.31,0.28072122
1017,224,79,111,8946.39,8.837,19,27,63.699,37.31,0.28099862
1018,224,78,111,8955.15,8.837,19,27,63.464,37.32,0.28127602
1019,223,77,112,8965.02,8.838,19,28,63.228,37.32,0.2815534
1020,223,76,111,8973.3,8.837,19,28,63.005,37.32,0.2818308
1021,223,76,111,8981.41,8.837,19,28,62.79,37.33,0.2821082
1022,224,76,112,8989.3,8.837,19,28,62.652,37.33,0.2823856
1023,224,76,112,8999.8,8.839,19,28,62.602222,37.33,0.28266296
1024,225,76,112,9010.57,8.838,19,28,62.589092,37.33,0.28294036
1025,224,77,111,9018.84,8.837,19,28,62.64,37.33,0.28321776
1026,224,77,110,9027.6,8.837,19,28,62.271,37.33,0.28349516
1027,225,78,109,9037.29,8.838,19,28,62.301,37.33,0.28377253
1028,225,79,109,9045.04,8.837,19,27,62.431,37.33,0.28404993
1029,224,79,109,9054.03,8.837,19,27,62.567,37.33,0.28432733
1030,224,79,109,9062.31,8.837,19,27,62.736,37.33,0.28460473
1031,224,80,109,9070.42,8.837,19,27,62.815,37.33,0.2848821
1032,223,79,109,9078.77,8.836,19,27,62.85,37.33,0.2851595
1033,223,78,109,9091.29,8.834,19,27,62.774544,37.33,0.2854369
1034,224,78,110,9099.37,8.837,19,27,62.413,37.33,0.2857143
1035,224,78,110,9107.15,8.837,19,27,61.802223,37.33,0.28599167
1036,223,78,111,9116.14,8.837,19,27,60.975456,37.33,0.28626907
1037,223,77,111,9124.89,8.837,19,28,60.302,37.33,0.28654647
1038,224,76,111,9134.77,8.838,19,28,60.156666,37.33,0.28682387
1039,224,76,111,9143.04,8.837,19,28,60.46,37.33,0.28710124
1040,224,76,110,9151.15,8.837,19,28,61.201,37.33,0.28737864
1041,224,76,110,9159.21,8.837,19,28,61.94,37.33,0.28765604
1042,224,76,110,9169.96,8.838,19,28,62.921818,37.33,0.28793344
1043,224,76,110,9178.24,8.837,19,28,63.946667,37.33,0.2882108
1044,224,75,109,9186.78,8.837,19,29,64.781,37.33,0.2884882
1045,225,75,109,9196.16,8.838,19,29,65.51455,37.33,0.2887656
1046,225,77,109,9205.12,8.837,19,28,66.034,37.33,0.289043
1047,225,78,109,9213.25,8.837,19,28,66.33222,37.34,0.28932038
1048,225,79,110,9221.0,8.837,19,27,66.501816,37.34,0.28959778
1049,224,78,110,9229.96,8.837,19,27,66.569,37.34,0.28987518
1050,223,77,111,9238.27,8.837,19,28,66.577774,37.34,0.29015258
1051,223,77,112,9246.54,8.837,19,28,66.49545,37.34,0.29042995
1052,225,78,112,9255.73,8.836,19,28,66.291,37.34,0.29070735
1053,225,79,112,9267.24,8.834,19,27,65.99778,37.34,0.29098475
1054,224,79,112,9275.32,8.837,19,27,65.567276,37.34,0.29126215
1055,224,79,111,9283.1,8.837,19,27,65.27778,37.34,0.29153952
1056,224,79,111,9292.09,8.837,19,27,65.187,37.34,0.29181692
1057,224,79,111,9300.37,8.837,19,27,65.064545,37.34,0.29209432
1058,224,79,111,9308.91,8.837,19,27,64.865,37.34,0.29237172
1059,223,77,111,9318.13,8.838,19,28,64.742226,37.34,0.2926491
1060,223,77,111,9326.57,8.837,19,28,64.57727,37.34,0.2929265
1061,225,78,111,9335.55,8.837,19,28,64.209,37.34,0.2932039
1062,225,79,111,9344.75,8.836,19,27,63.86,37.34,0.2934813
1063,224,79,111,9356.23,8.834,19,27,63.782726,37.34,0.29375866
1064,223,77,111,9364.54,8.837,19,28,63.598,37.34,0.29403606
1065,223,77,111,9372.82,8.837,19,28,63.101112,37.34,0.29431346
1066,224,77,110,9381.58,8.837,19,28,62.533638,37.34,0.29459086
1067,224,77,110,9391.45,8.838,19,28,62.116,37.34,0.29486823
1068,224,77,110,9399.73,8.837,19,28,61.877777,37.34,0.29514563
1069,225,77,110,9408.01,8.837,19,28,61.93,37.34,0.29542303
1070,225,78,110,9416.07,8.837,19,28,62.008,37.34,0.29570043
1071,224,79,110,9423.82,8.837,19,27,62.02667,37.34,0.2959778
1072,223,79,110,9432.84,8.837,19,27,62.096363,37.34,0.2962552
1073,223,79,110,9441.56,8.837,19,27,62.087,37.34,0.2965326
1074,224,78,110,9451.4,8.838,19,27,62.027,37.35,0.29680997
1075,225,78,110,9460.18,8.837,19,28,62.026,37.35,0.29708737
1076,226,79,109,9470.08,8.838,19,27,62.221,37.35,0.29736477
1077,225,80,110,9477.94,8.837,19,27,62.294445,37.35,0.29764217
1078,223,80,110,9484.29,8.837,19,27,62.12909,37.36,0.29791954
1079,223,79,110,9494.96,8.837,19,27,61.674446,37.36,0.29819694
1080,223,78,110,9503.72,8.837,19,27,61.588,37.36,0.29847434
1081,223,78,111,9513.58,8.838,19,27,61.777,37.36,0.29875174
1082,223,77,113,9521.84,8.837,19,28,61.97909,37.36,0.2990291
1083,223,77,113,9530.62,8.837,19,28,62.197777,37.36,0.2993065
1084,224,76,113,9540.3,8.838,19,28,62.238182,37.36,0.2995839
1085,224,76,112,9548.06,8.837,19,28,62.266,37.36,0.2998613
1086,224,76,111,9557.06,8.837,19,28,62.47,37.36,0.30013868
1087,224,76,111,9565.82,8.837,19,28,62.62636,37.37,0.30041608
1088,223,76,111,9575.51,8.838,19,28,62.738,37.37,0.30069348
1089,224,75,111,9583.25,8.837,19,29,62.86889,37.37,0.30097088
1090,224,75,111,9592.21,8.837,19,29,62.918182,37.37,0.30124825
1091,224,75,111,9600.98,8.837,19,29,62.85,37.37,0.30152565
1092,225,77,111,9610.88,8.838,19,28,62.923332,37.37,0.30180305
1093,225,78,111,9619.15,8.837,19,28,63.142727,37.37,0.30208045
1094,225,78,111,9627.41,8.837,19,28,63.298,37.37,0.30235782
1095,224,78,111,9635.72,8.837,19,27,63.46,37.37,0.30263522
1096,223,78,112,9644.49,8.837,19,27,63.64,37.37,0.30291262
1097,223,77,112,9654.35,8.838,19,28,63.597,37.37,0.30319002
1098,224,77,112,9662.62,8.837,19,28,63.497776,37.37,0.3034674
1099,224,77,112,9671.35,8.837,19,28,63.487274,37.37,0.3037448
1100,225,78,113,9681.05,8.838,19,28,63.39,37.37,0.3040222
1101,225,79,113,9688.93,8.837,19,27,63.333,37.37,0.3042996
1102,225,79,114,9699.18,8.838,19,27,63.31333,37.37,0.30457696
1103,223,79,114,9708.17,8.837,19,27,63.19909,37.37,0.30485436
1104,222,78,114,9716.45,8.837,19,27,63.09,37.37,0.30513176
1105,223,78,114,9724.73,8.837,19,27,63.177273,37.37,0.30540916
1106,224,76,114,9733.46,8.837,19,28,63.054,37.37,0.30568653
1107,224,76,113,9743.32,8.838,19,28,62.674446,37.37,0.30596393
1108,224,76,113,9751.44,8.837,19,28,62.78909,37.37,0.30624133
1109,225,76,113,9759.21,8.837,19,28,63.179,37.37,0.30651873
1110,225,77,113,9768.2,8.837,19,28,63.474445,37.37,0.3067961
1111,225,78,115,9776.49,8.837,19,28,63.772,37.38,0.3070735
1112,223,79,116,9785.25,8.837,19,27,63.86091,37.38,0.3073509
1113,223,78,116,9795.12,8.838,19,27,63.816666,37.38,0.3076283
1114,223,77,115,9804.37,8.836,19,28,63.738182,37.38,0.30790567
1115,224,77,113,9815.81,8.834,19,28,63.658,37.38,0.30818307
1116,224,77,113,9824.07,8.837,19,28,63.621113,37.38,0.30846047
1117,224,77,113,9832.38,8.837,19,28,63.386,37.38,0.30873787
1118,224,77,113,9841.13,8.837,19,28,63.105453,37.38,0.30901524
1119,224,77,112,9850.97,8.838,19,28,63.06889,37.38,0.30929264
1120,224,76,112,9859.08,8.837,19,28,63.273636,37.38,0.30957004
1121,224,76,113,9866.86,8.837,19,28,63.399,37.38,0.30984744
1122,225,76,112,9875.85,8.837,19,28,63.35889,37.38,0.3101248
1123,224,77,112,9884.61,8.837,19,28,63.20909,37.38,0.3104022
1124,224,77,112,9894.48,8.838,19,28,63.714,37.38,0.3106796
1125,224,77,112,9902.75,8.837,19,28,64.44,37.38,0.310957
1126,224,76,111,9911.01,8.837,19,28,65.21273,37.38,0.31123438
1127,224,77,110,9919.79,8.837,19,28,65.755554,37.38,0.31151178
1128,224,77,109,9929.64,8.838,19,28,66.297,37.38,0.31178918
1129,223,77,109,9937.77,8.837,19,28,66.848,37.38,0.31206658
1130,223,76,109,9945.52,8.837,19,28,67.14909,37.38,0.31234396
1131,224,76,109,9954.96,8.837,19,28,67.31111,37.38,0.31262136
1132,224,76,109,9964.82,8.838,19,28,67.21727,37.38,0.31289876
1133,224,76,110,9973.1,8.837,19,28,67.094,37.38,0.31317616
1134,224,76,110,9981.87,8.837,19,28,67.03333,37.38,0.31345353
1135,224,76,109,9991.77,8.838,19,28,66.79455,37.38,0.31373093
1136,224,76,109,10000.04,8.837,19,28,66.433,37.38,0.31400833
1137,224,76,109,10008.77,8.837,19,28,66.079,37.39,0.31428573
1138,223,75,109,10018.65,8.838,19,28,65.566,37.4,0.3145631
1139,223,75,108,10026.48,8.836,19,28,64.935,37.4,0.3148405
1140,224,74,108,10033.0,8.834,19,29,64.334,37.4,0.3151179
1141,224,74,108,10041.06,8.837,19,29,63.99,37.4,0.3153953
1142,224,75,108,10051.8,8.838,19,29,63.89,37.4,0.31567267
1143,225,76,108,10060.56,8.837,19,28,63.877,37.4,0.31595007
1144,226,77,108,10070.22,8.838,19,28,63.82111,37.4,0.31622747
1145,225,78,108,10078.3,8.837,19,28,63.728,37.4,0.31650487
1146,224,79,109,10088.59,8.838,19,27,63.485455,37.4,0.31678224
1147,223,78,109,10094.97,8.837,19,27,63.21,37.4,0.31705964
1148,224,76,109,10105.62,8.837,19,28,63.062,37.4,0.31733704
1149,224,76,109,10114.16,8.837,19,28,62.895,37.4,0.31761444
1150,223,76,110,10123.51,8.838,19,28,62.775,37.4,0.3178918
1151,224,76,110,10132.51,8.837,19,28,62.647,37.4,0.3181692
1152,224,75,109,10141.29,8.837,19,29,62.447,37.4,0.3184466
1153,225,75,109,10151.14,8.838,19,29,62.343,37.4,0.318724
1154,225,76,109,10159.44,8.837,19,28,62.295,37.4,0.31900138
1155,225,77,110,10167.69,8.837,19,28,62.217777,37.4,0.31927878
1156,224,78,110,10175.97,8.837,19,27,62.2,37.4,0.31955618
1157,223,77,111,10184.74,8.837,19,28,62.217,37.4,0.31983358
1158,223,77,111,10194.63,8.838,19,28,62.083,37.41,0.32011095
1159,224,76,111,10202.74,8.837,19,28,62.065,37.41,0.32038835
1160,224,76,112,10210.26,8.837,19,28,62.161,37.41,0.32066575
1161,224,76,112,10217.99,8.837,19,28,62.283,37.41,0.32094315
1162,223,75,112,10229.82,8.838,19,28,62.297,37.41,0.32122052
1163,224,75,112,10238.08,8.837,19,29,62.279,37.41,0.32149792
1164,226,76,112,10246.39,8.837,19,28,62.071,37.41,0.32177532
1165,225,77,112,10254.67,8.837,19,28,61.81,37.41,0.32205272
1166,223,78,112,10263.43,8.837,19,27,61.717274,37.41,0.3223301
1167,223,76,112,10273.27,8.838,19,28,61.717,37.41,0.3226075
1168,223,75,111,10281.58,8.837,19,28,61.737,37.41,0.3228849
1169,224,75,111,10290.33,8.837,19,29,61.708,37.41,0.3231623
1170,224,76,111,10300.2,8.838,19,28,61.534,37.41,0.32343966
1171,224,76,111,10308.45,8.837,19,28,61.39,37.41,0.32371706
1172,224,75,111,10317.22,8.837,19,29,61.334545,37.41,0.32399446
1173,224,75,110,10327.11,8.838,19,29,61.39,37.41,0.32427186
1174,224,75,110,10335.35,8.837,19,29,61.503,37.41,0.32454923
1175,225,75,109,10343.34,8.837,19,29,61.572224,37.41,0.32482663
1176,225,76,109,10350.47,8.837,19,28,61.69909,37.41,0.32510403
1177,225,77,109,10362.31,8.838,19,28,61.814,37.41,0.32538143
