time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
21,216,64,97,194.57,8.827,25,32,616:605,36.94,32.25,15.3,494.0,55.0,0.0,0.0,0.0054294174,15.3,55.0
22,216,64,99,203.02,8.827,25,32,607:597,36.94,32.25,15.3,494.0,61.0,0.0,0.0,0.0056762095,15.3,61.0
23,215,63,99,211.84,8.827,25,33,597,36.94,32.25,14.9,384.0,51.0,0.0,0.0,0.005923001,14.9,51.0
24,216,64,101,220.67,8.827,25,32,593:589,36.94,32.25,14.9,273.0,41.0,0.0,0.0,0.0061697927,14.9,41.0
25,214,63,102,229.5,8.827,25,32,586:584,36.94,32.25,14.9,201.0,35.0,0.0,0.0,0.0064165844,14.9,35.0
26,216,63,102,238.32,8.827,25,33,574,36.94,32.25,14.9,201.0,35.0,0.0,0.0,0.006663376,14.9,35.0
27,216,64,103,247.61,8.827,25,32,582:578:569,36.94,32.25,14.9,201.0,35.0,0.0,0.0,0.0069101676,14.9,35.0
28,213,63,103,255.98,8.827,25,32,574,36.94,32.25,16.6,132.0,32.0,0.0,0.0,0.0071569597,16.6,32.0
29,219,63,103,264.81,8.827,25,33,569:569,36.94,32.25,16.6,132.0,32.0,0.0,0.0,0.0074037514,16.6,32.0
30,218,63,104,273.64,8.827,25,33,569:563,36.94,32.25,20.9,164.0,42.0,0.0,0.0,0.007650543,20.9,42.0
31,215,64,104,282.46,8.827,25,32,565,36.94,32.25,20.9,164.0,42.0,0.0,0.0,0.007897335,20.9,42.0
32,216,64,104,291.29,8.827,25,32,574:577,36.94,32.25,20.9,164.0,42.0,0.0,0.0,0.008144126,20.9,42.0
33,216,64,104,300.47,8.827,25,32,574:574,36.94,32.25,20.9,164.0,42.0,0.0,0.0,0.008390918,20.9,42.0
34,217,65,104,308.94,8.827,25,32,574:582,36.94,32.25,22.0,355.0,72.0,0.0,0.0,0.00863771,22.0,72.0
35,215,65,104,317.77,8.827,25,32,573,36.94,32.25,22.0,519.0,95.0,0.0,0.0,0.008884502,22.0,95.0
36,216,65,104,326.59,8.827,25,32,574:569,36.94,32.25,22.7,330.0,62.0,0.0,0.0,0.009131293,22.7,62.0
37,218,65,104,335.42,8.827,25,32,578:574,36.94,32.25,22.7,330.0,62.0,0.0,0.0,0.009378085,22.7,62.0
38,216,66,105,344.25,8.827,25,31,508:632,36.94,32.2,22.7,330.0,62.0,0.0,0.0,0.009624877,22.7,62.0
39,213,65,105,353.51,8.827,25,31,565,36.94,32.2,22.7,330.0,62.0,0.0,0.0,0.009871668,22.7,62.0
40,214,65,105,361.9,8.827,25,31,574,36.94,32.25,22.5,155.0,33.0,0.0,0.0,0.01011846,22.5,33.0
41,220,64,106,370.73,8.827,25,33,663:559,36.94,32.25,21.7,175.0,39.0,0.0,0.0,0.010365251,21.7,39.0
42,218,64,106,379.56,8.827,25,33,558:555,36.94,32.2,21.7,175.0,39.0,0.0,0.0,0.010612044,21.7,39.0
43,215,65,106,388.38,8.827,25,32,563,36.94,32.25,21.7,175.0,39.0,0.0,0.0,0.010858835,21.7,39.0
44,214,67,108,397.21,8.827,25,31,559:555,36.94,32.25,21.7,180.0,41.0,0.0,0.0,0.011105627,21.7,41.0
45,218,66,108,406.53,8.827,25,32,559:554,36.94,32.25,21.7,180.0,41.0,0.0,0.0,0.011352419,21.7,41.0
46,214,66,109,414.86,8.827,25,31,550:546,36.94,32.25,21.8,253.0,67.0,0.0,0.0,0.01159921,21.8,67.0
47,216,67,109,423.69,8.827,25,31,550:555,36.94,32.2,21.8,253.0,67.0,0.0,0.0,0.011846002,21.8,67.0
48,214,66,108,432.52,8.827,25,31,555,36.94,32.2,21.8,253.0,67.0,0.0,0.0,0.012092793,21.8,67.0
49,214,65,108,441.34,8.827,25,31,561:555,36.94,32.2,21.8,253.0,67.0,0.0,0.0,0.012339585,21.8,67.0
50,219,65,108,450.17,8.827,25,32,565:563,36.94,32.2,21.8,318.0,77.0,0.0,0.0,0.012586378,21.8,77.0
51,217,65,108,459.28,8.827,25,32,555:569,36.94,32.2,21.8,318.0,77.0,0.0,0.0,0.012833169,21.8,77.0
52,217,67,109,467.82,8.827,25,31,758,36.94,32.2,26.6,299.0,76.0,0.0,0.0,0.013079961,26.6,76.0
53,216,67,109,476.65,8.827,25,31,563,36.94,32.2,26.6,299.0,76.0,0.0,0.0,0.013326752,26.6,76.0
54,213,67,110,485.48,8.827,25,30,563,36.94,32.2,26.6,299.0,76.0,0.0,0.0,0.013573544,26.6,76.0
55,215,67,110,494.3,8.827,25,31,1116:563,36.94,32.2,30.8,215.0,67.0,0.0,0.0,0.013820335,30.8,67.0
56,217,65,109,503.13,8.827,25,32,563:559,36.94,32.2,30.8,132.0,48.0,0.0,0.0,0.014067127,30.8,48.0
57,216,66,109,512.41,8.827,25,31,555,36.94,32.2,30.8,132.0,48.0,0.0,0.0,0.0143139195,30.8,48.0
58,214,66,109,520.78,8.827,25,31,563:558,36.94,32.2,29.8,189.0,58.0,0.0,0.0,0.014560711,29.8,58.0
59,217,66,108,529.61,8.827,25,31,555:555,36.94,32.2,29.8,187.0,55.0,0.0,0.0,0.014807503,29.8,55.0
60,216,66,109,538.45,8.827,25,31,1101,36.94,32.2,29.8,215.0,60.0,0.0,0.0,0.015054294,29.8,60.0
61,214,66,108,547.26,8.827,25,31,555:558,36.94,32.2,29.8,215.0,60.0,0.0,0.0,0.015301086,29.8,60.0
62,216,65,108,556.09,8.827,25,32,555:555,36.94,32.2,29.7,242.0,54.0,0.0,0.0,0.015547877,29.7,54.0
63,217,66,108,565.42,8.827,25,31,555,36.94,32.2,29.7,242.0,54.0,0.0,0.0,0.01579467,29.7,54.0
64,216,66,110,573.74,8.827,25,31,555:550,36.94,32.2,26.9,246.0,54.0,0.0,0.0,0.016041461,26.9,54.0
65,212,66,110,582.57,8.827,25,31,550:550,36.94,32.2,26.9,246.0,54.0,0.0,0.0,0.016288253,26.9,54.0
66,216,66,110,591.4,8.827,25,31,546:555,36.94,32.2,26.9,246.0,54.0,0.0,0.0,0.016535044,26.9,54.0
67,215,66,111,600.22,8.827,25,31,555:555,36.94,32.2,26.9,246.0,54.0,0.0,0.0,0.016781837,26.9,54.0
68,215,65,111,609.05,8.827,25,32,550,36.94,32.2,23.8,290.0,61.0,0.0,0.0,0.017028628,23.8,61.0
69,216,65,110,618.11,8.827,25,32,559:550,36.94,32.2,23.8,290.0,61.0,0.0,0.0,0.01727542,23.8,61.0
70,217,66,110,626.71,8.827,25,31,555:555,36.94,32.2,23.8,387.0,73.0,0.0,0.0,0.017522212,23.8,73.0
71,217,66,112,635.54,8.827,25,31,559:546,36.94,32.2,21.9,296.0,58.0,0.0,0.0,0.017769003,21.9,58.0
72,214,66,111,644.36,8.827,25,31,550:546,36.94,32.15,21.9,296.0,58.0,0.0,0.0,0.018015794,21.9,58.0
73,216,65,111,653.19,8.827,25,32,550,36.94,32.2,21.9,296.0,58.0,0.0,0.0,0.018262586,21.9,58.0
74,215,65,110,662.01,8.827,25,32,546:559,36.94,32.2,21.9,205.0,43.0,0.0,0.0,0.018509379,21.9,43.0
75,216,65,110,670.85,8.827,25,32,546:546,36.94,32.15,19.8,241.0,41.0,0.0,0.0,0.01875617,19.8,41.0
76,218,65,110,680.02,8.827,25,32,542:542,36.94,32.15,19.8,241.0,41.0,0.0,0.0,0.019002961,19.8,41.0
77,217,65,110,688.49,8.827,25,32,555,36.94,32.15,19.8,276.0,38.0,0.0,0.0,0.019249754,19.8,38.0
78,215,65,110,697.32,8.827,25,32,538:541,36.94,32.15,20.0,248.0,42.0,0.0,0.0,0.019496545,20.0,42.0
79,218,66,110,706.15,8.827,25,32,538:538:542,36.94,32.15,20.0,248.0,42.0,0.0,0.0,0.019743336,20.0,42.0
80,217,68,110,714.97,8.827,25,30,559,36.94,32.15,20.0,248.0,42.0,0.0,0.0,0.019990128,20.0,42.0
81,217,68,110,723.8,8.827,25,30,550:541,36.94,32.15,19.0,328.0,62.0,0.0,0.0,0.02023692,19.0,62.0
82,215,68,110,732.99,8.827,25,30,550:546,36.94,32.15,19.0,328.0,62.0,0.0,0.0,0.020483712,19.0,62.0
83,216,68,110,741.46,8.827,25,30,550:555,36.94,32.2,19.0,436.0,79.0,0.0,0.0,0.020730503,19.0,79.0
84,214,67,109,750.29,8.827,25,31,569:535,36.94,32.2,19.0,436.0,79.0,0.0,0.0,0.020977296,19.0,79.0
85,216,66,109,759.11,8.827,25,31,546,36.94,32.15,18.3,344.0,60.0,0.0,0.0,0.021224087,18.3,60.0
86,218,66,111,767.93,8.827,25,32,550:546,36.94,32.2,18.3,344.0,60.0,0.0,0.0,0.021470878,18.3,60.0
87,217,67,111,776.76,8.827,25,31,542:550,36.94,32.2,18.3,259.0,59.0,0.0,0.0,0.02171767,18.3,59.0
88,215,68,111,785.91,8.827,25,30,546:550,36.94,32.2,18.3,259.0,59.0,0.0,0.0,0.021964462,18.3,59.0
89,213,67,110,794.42,8.827,25,30,550:542,36.94,32.15,18.3,259.0,59.0,0.0,0.0,0.022211254,18.3,59.0
90,215,66,110,803.24,8.827,25,31,542,36.95,32.15,21.1,272.0,73.0,0.0,0.0,0.022458045,21.1,73.0
91,221,66,110,812.07,8.827,25,32,546:546,36.95,32.15,21.1,272.0,73.0,0.0,0.0,0.022704838,21.1,73.0
92,214,67,110,820.9,8.827,25,31,546:555,36.95,32.15,21.1,277.0,69.0,0.0,0.0,0.022951629,21.1,69.0
93,217,66,110,829.73,8.827,25,31,550,36.95,32.15,20.1,323.0,67.0,0.0,0.0,0.02319842,20.1,67.0
94,216,65,110,839.0,8.827,25,32,546:546:559,36.95,32.15,20.1,323.0,67.0,0.0,0.0,0.023445211,20.1,67.0
95,215,66,109,847.38,8.827,25,31,1105,36.95,32.15,21.0,285.0,53.0,0.0,0.0,0.023692004,21.0,53.0
96,217,65,109,856.2,8.827,25,32,555:563,36.95,32.15,21.0,285.0,53.0,0.0,0.0,0.023938796,21.0,53.0
97,218,67,109,865.03,8.827,25,31,554,36.95,32.15,24.9,244.0,53.0,0.0,0.0,0.024185587,24.9,53.0
98,215,67,109,873.87,8.827,25,31,555:555,36.95,32.2,24.9,244.0,53.0,0.0,0.0,0.02443238,24.9,53.0
99,215,67,108,882.68,8.827,25,31,550:563,36.96,32.15,24.9,182.0,48.0,0.0,0.0,0.02467917,24.9,48.0
100,216,67,108,891.99,8.827,25,31,,36.96,32.15,24.9,182.0,48.0,0.0,0.0,0.024925962,24.9,48.0
101,218,66,108,900.34,8.827,25,32,1128:569,36.96,32.15,24.9,162.0,53.0,0.0,0.0,0.025172755,24.9,53.0
102,218,66,107,909.16,8.827,25,32,565:563,36.96,32.15,21.0,360.0,62.0,0.0,0.0,0.025419546,21.0,62.0
103,218,68,107,917.99,8.827,25,31,574:565,36.96,32.15,21.0,360.0,62.0,0.0,0.0,0.025666337,21.0,62.0
104,213,68,107,926.82,8.827,25,30,561:559,36.96,32.15,18.8,303.0,54.0,0.0,0.0,0.025913129,18.8,54.0
105,215,68,107,935.64,8.827,25,30,565,36.96,32.15,18.8,303.0,54.0,0.0,0.0,0.026159922,18.8,54.0
106,217,68,109,944.92,8.827,25,30,559:563,36.96,32.15,18.8,303.0,54.0,0.0,0.0,0.026406713,18.8,54.0
107,216,66,109,953.3,8.827,25,31,555:558,36.96,32.15,21.1,235.0,50.0,0.0,0.0,0.026653504,21.1,50.0
108,221,67,108,962.12,8.827,25,31,546:563,36.96,32.15,21.1,235.0,50.0,0.0,0.0,0.026900297,21.1,50.0
109,216,68,108,970.95,8.827,25,30,559,36.96,32.15,21.1,225.0,54.0,0.0,0.0,0.027147088,21.1,54.0
110,217,70,108,979.78,8.827,25,30,578:558,36.96,32.15,21.1,225.0,54.0,0.0,0.0,0.02739388,21.1,54.0
111,213,69,107,988.61,8.827,25,29,565:563,36.96,32.15,20.3,321.0,66.0,0.0,0.0,0.02764067,20.3,66.0
112,216,69,107,997.9,8.827,25,30,563:565,36.96,32.15,20.3,321.0,66.0,0.0,0.0,0.027887464,20.3,66.0
113,216,68,107,1006.26,8.827,25,30,565,36.96,32.15,18.2,330.0,60.0,0.0,0.0,0.028134255,18.2,60.0
114,215,68,107,1015.09,8.827,25,30,564:569,36.96,32.15,18.2,330.0,60.0,0.0,0.0,0.028381046,18.2,60.0
115,215,67,106,1023.91,8.827,25,31,565:565,36.96,32.15,20.3,300.0,65.0,0.0,0.0,0.028627839,20.3,65.0
116,214,66,106,1032.74,8.827,25,31,565:569,36.96,32.15,20.3,242.0,60.0,0.0,0.0,0.02887463,20.3,60.0
117,215,66,106,1041.57,8.827,25,31,564:565,36.96,32.15,23.7,245.0,63.0,0.0,0.0,0.029121421,23.7,63.0
118,216,65,106,1050.86,8.827,25,32,565,36.96,32.15,23.7,245.0,63.0,0.0,0.0,0.029368212,23.7,63.0
119,217,65,106,1059.22,8.827,25,32,565:569,36.96,32.15,23.7,246.0,74.0,0.0,0.0,0.029615005,23.7,74.0
120,215,65,106,1068.05,8.827,25,32,563:561,36.96,32.15,23.3,244.0,63.0,0.0,0.0,0.029861797,23.3,63.0
121,215,65,106,1076.88,8.827,25,32,569:569,36.96,32.15,23.3,244.0,63.0,0.0,0.0,0.030108588,23.3,63.0
122,216,64,106,1085.7,8.827,25,32,565,36.96,32.15,23.3,244.0,63.0,0.0,0.0,0.03035538,23.3,63.0
123,221,65,106,1094.54,8.827,25,32,574:569,36.96,32.15,25.1,224.0,53.0,0.0,0.0,0.030602172,25.1,53.0
124,217,68,106,1103.93,8.827,25,30,574:569,36.96,32.15,25.1,224.0,53.0,0.0,0.0,0.030848963,25.1,53.0
125,212,69,106,1112.18,8.827,25,29,563:565,36.96,32.15,26.8,186.0,48.0,0.0,0.0,0.031095754,26.8,48.0
126,214,68,106,1121.01,8.827,25,30,559,36.96,32.15,26.8,186.0,48.0,0.0,0.0,0.031342547,26.8,48.0
127,216,66,106,1129.83,8.827,25,31,564:574,36.96,32.15,26.8,186.0,48.0,0.0,0.0,0.03158934,26.8,48.0
128,220,66,105,1138.66,8.827,25,32,574:578,36.96,32.15,26.8,162.0,46.0,0.0,0.0,0.03183613,26.8,46.0
129,215,67,107,1147.49,8.827,25,31,578:565,36.96,32.15,25.1,162.0,37.0,0.0,0.0,0.032082923,25.1,37.0
130,214,68,107,1156.66,8.827,25,30,564:563,36.96,32.15,25.1,162.0,37.0,0.0,0.0,0.032329712,25.1,37.0
131,214,68,107,1165.14,8.827,25,30,565,36.96,32.15,25.1,162.0,28.0,0.0,0.0,0.032576505,25.1,28.0
132,214,65,107,1173.97,8.827,25,31,589:542,36.96,32.15,25.1,162.0,28.0,0.0,0.0,0.032823298,25.1,28.0
133,216,65,107,1182.8,8.827,25,32,563:564,36.96,32.15,21.3,210.0,32.0,0.0,0.0,0.033070087,21.3,32.0
134,217,65,106,1191.63,8.827,25,32,565:574,36.96,32.15,21.3,210.0,32.0,0.0,0.0,0.03331688,21.3,32.0
135,218,66,106,1200.45,8.827,25,32,569,36.96,32.15,21.0,258.0,46.0,0.0,0.0,0.033563673,21.0,46.0
136,216,67,106,1209.64,8.827,25,31,569:569,36.96,32.15,21.0,258.0,46.0,0.0,0.0,0.033810463,21.0,46.0
137,213,67,105,1218.1,8.827,25,30,574:582,36.96,32.15,21.0,258.0,46.0,0.0,0.0,0.034057256,21.0,46.0
138,215,66,105,1226.93,8.827,25,31,569,36.96,32.15,20.7,278.0,63.0,0.0,0.0,0.03430405,20.7,63.0
139,218,65,105,1235.76,8.827,25,32,578:582,36.96,32.15,20.7,278.0,63.0,0.0,0.0,0.03455084,20.7,63.0
140,219,66,105,1244.58,8.827,25,32,573:574,36.96,32.15,20.7,254.0,59.0,0.0,0.0,0.03479763,20.7,59.0
141,219,66,105,1253.42,8.827,25,0,574:565,36.96,32.15,20.7,252.0,61.0,0.0,0.0,0.03479763,20.7,61.0
142,219,66,105,1262.67,8.827,25,0,574:578,36.96,32.15,20.7,252.0,61.0,0.0,0.0,0.03479763,20.7,61.0
143,0,0,105,1271.06,8.827,25,0,577,36.96,32.1,20.7,207.0,53.0,0.0,0.0,0.03479763,20.7,53.0
144,216,66,104,1279.89,8.827,25,31,578:586,36.96,32.1,21.1,285.0,60.0,0.0,0.0,0.035044424,21.1,60.0
145,216,66,104,1288.73,8.827,25,31,582,36.96,32.1,21.1,363.0,66.0,0.0,0.0,0.035291214,21.1,66.0
146,216,67,104,1297.54,8.827,25,31,586:577:582,36.96,32.15,22.4,270.0,53.0,0.0,0.0,0.035538007,22.4,53.0
147,220,68,103,1306.37,8.827,24,31,601,36.96,32.15,22.4,270.0,53.0,0.0,0.0,0.035784796,22.4,53.0
148,214,68,104,1315.6,8.827,24,30,559:569,36.96,32.15,22.4,270.0,53.0,0.0,0.0,0.03603159,22.4,53.0
149,214,68,104,1324.02,8.827,24,30,578:573,36.96,32.1,23.5,207.0,61.0,0.0,0.0,0.036278382,23.5,61.0
150,218,68,104,1332.85,8.827,24,31,578,36.98,32.1,23.5,207.0,61.0,0.0,0.0,0.03652517,23.5,61.0
151,218,68,104,1341.68,8.827,24,31,578:578,36.98,32.15,23.6,286.0,81.0,0.0,0.0,0.036771964,23.6,81.0
152,213,68,104,1350.51,8.827,24,30,582:589,36.99,32.15,25.0,259.0,74.0,0.0,0.0,0.037018757,25.0,74.0
153,216,65,103,1359.33,8.827,24,32,580,36.99,32.1,25.0,270.0,70.0,0.0,0.0,0.037265547,25.0,70.0
154,220,65,103,1368.73,8.827,24,32,589:589,36.99,32.1,25.0,270.0,70.0,0.0,0.0,0.03751234,25.0,70.0
155,220,67,103,1376.99,8.827,24,31,593:593,36.99,32.1,25.8,248.0,63.0,0.0,0.0,0.037759133,25.8,63.0
156,215,69,103,1385.81,8.827,24,30,584,36.99,32.1,25.8,205.0,55.0,0.0,0.0,0.038005922,25.8,55.0
157,215,69,103,1394.65,8.827,24,30,586:582,36.99,32.15,25.8,205.0,50.0,0.0,0.0,0.038252715,25.8,50.0
158,215,68,103,1403.47,8.827,24,30,578,36.99,32.1,25.8,205.0,50.0,0.0,0.0,0.038499508,25.8,50.0
159,214,67,103,1412.29,8.827,24,31,578:574:569,36.99,32.1,25.8,205.0,40.0,0.0,0.0,0.038746297,25.8,40.0
160,215,66,104,1421.74,8.827,24,31,569:569,36.99,32.1,25.8,205.0,40.0,0.0,0.0,0.03899309,25.8,40.0
161,220,66,104,1429.95,8.827,24,32,569,36.99,32.1,25.8,205.0,30.0,0.0,0.0,0.03923988,25.8,30.0
162,218,67,104,1438.78,8.827,24,31,569:569,36.99,32.15,23.8,217.0,42.0,0.0,0.0,0.039486673,23.8,42.0
163,214,68,104,1447.61,8.827,24,30,565:578,36.99,32.15,23.8,217.0,42.0,0.0,0.0,0.039733466,23.8,42.0
164,215,67,104,1456.43,8.827,24,31,582,36.99,32.15,23.8,217.0,42.0,0.0,0.0,0.039980255,23.8,42.0
165,217,67,104,1465.26,8.827,24,31,589:586,36.99,32.1,22.5,345.0,72.0,0.0,0.0,0.040227048,22.5,72.0
166,216,67,104,1474.52,8.827,24,31,580:582,36.99,32.1,22.5,345.0,72.0,0.0,0.0,0.04047384,22.5,72.0
167,214,68,104,1482.91,8.827,24,30,574,36.99,32.1,22.5,460.0,90.0,0.0,0.0,0.04072063,22.5,90.0
168,214,67,104,1491.74,8.827,24,31,574:574,36.99,32.1,22.5,460.0,90.0,0.0,0.0,0.040967423,22.5,90.0
169,215,66,104,1500.56,8.827,24,31,578:573,36.99,32.1,22.5,460.0,90.0,0.0,0.0,0.041214217,22.5,90.0
170,217,66,104,1509.39,8.827,24,31,574:569,36.99,32.1,19.1,394.0,68.0,0.0,0.0,0.041461006,19.1,68.0
171,214,65,104,1518.22,8.827,24,31,569:586,36.99,32.1,19.1,327.0,46.0,0.0,0.0,0.0417078,19.1,46.0
172,217,65,104,1527.53,8.827,24,32,573,36.99,32.1,19.1,327.0,46.0,0.0,0.0,0.041954592,19.1,46.0
173,216,65,104,1535.93,8.827,24,32,578:574,36.99,32.1,17.4,276.0,44.0,0.0,0.0,0.04220138,17.4,44.0
174,216,66,104,1544.7,8.827,24,31,589:578,36.99,32.1,17.4,276.0,44.0,0.0,0.0,0.042448174,17.4,44.0
175,216,66,104,1553.53,8.827,24,31,578,36.99,32.1,20.4,194.0,40.0,0.0,0.0,0.042694967,20.4,40.0
176,215,65,104,1562.35,8.827,24,32,577:578,36.99,32.1,20.4,194.0,40.0,0.0,0.0,0.042941757,20.4,40.0
177,215,66,104,1571.18,8.827,24,31,586:578,36.99,32.1,20.4,194.0,40.0,0.0,0.0,0.04318855,20.4,40.0
178,215,64,104,1580.48,8.827,24,32,582:582,36.99,32.1,20.4,194.0,40.0,0.0,0.0,0.04343534,20.4,40.0
179,218,65,103,1588.84,8.827,24,32,584:586,36.99,32.1,20.4,217.0,52.0,0.0,0.0,0.043682132,20.4,52.0
180,216,65,103,1597.67,8.827,24,32,586,36.99,32.1,21.3,245.0,56.0,0.0,0.0,0.043928925,21.3,56.0
181,212,65,103,1606.48,8.827,24,31,586:589,37.0,32.1,21.3,245.0,56.0,0.0,0.0,0.044175714,21.3,56.0
182,214,65,103,1615.31,8.827,24,31,580:582,37.0,32.1,23.2,226.0,55.0,0.0,0.0,0.044422507,23.2,55.0
183,218,65,103,1624.14,8.827,24,32,586,37.0,32.1,23.2,203.0,51.0,0.0,0.0,0.0446693,23.2,51.0
184,215,65,103,1633.44,8.827,24,32,578:582,37.0,32.1,23.2,203.0,51.0,0.0,0.0,0.04491609,23.2,51.0
185,218,65,103,1641.79,8.827,24,32,578:580,37.0,32.1,25.1,203.0,58.0,0.0,0.0,0.045162883,25.1,58.0
186,215,65,103,1650.62,8.827,24,32,,37.0,32.1,25.1,203.0,58.0,0.0,0.0,0.045409676,25.1,58.0
187,214,65,106,1659.44,8.827,24,31,762:589,37.0,32.1,25.3,222.0,58.0,0.0,0.0,0.045656465,25.3,58.0
188,220,65,105,1668.28,8.827,24,32,601:592,37.0,32.15,25.3,222.0,58.0,0.0,0.0,0.045903258,25.3,58.0
189,219,65,105,1677.1,8.827,24,32,593,37.0,32.1,27.1,223.0,61.0,0.0,0.0,0.04615005,27.1,61.0
190,216,67,104,1686.3,8.827,24,31,589:586,37.0,32.1,27.1,223.0,61.0,0.0,0.0,0.04639684,27.1,61.0
191,218,68,104,1694.75,8.827,24,31,589:586,37.0,32.1,27.5,216.0,57.0,0.0,0.0,0.046643633,27.5,57.0
192,219,68,103,1703.59,8.827,24,31,580,37.0,32.1,27.5,211.0,59.0,0.0,0.0,0.046890423,27.5,59.0
193,214,70,104,1712.4,8.827,24,29,582:574,37.0,32.1,27.5,211.0,59.0,0.0,0.0,0.047137216,27.5,59.0
194,214,69,104,1721.23,8.827,24,30,569,37.0,32.1,26.7,197.0,52.0,0.0,0.0,0.04738401,26.7,52.0
195,216,67,104,1730.06,8.827,24,31,1141:573,37.0,32.1,26.7,197.0,52.0,0.0,0.0,0.047630798,26.7,52.0
196,218,67,104,1739.25,8.827,24,31,574,37.0,32.1,26.7,197.0,52.0,0.0,0.0,0.04787759,26.7,52.0
197,215,68,104,1747.71,8.827,24,30,582:574,37.0,32.1,25.6,320.0,67.0,0.0,0.0,0.048124384,25.6,67.0
198,213,68,104,1756.55,8.827,24,30,574:569,37.0,32.1,25.6,320.0,67.0,0.0,0.0,0.048371173,25.6,67.0
199,217,66,104,1765.37,8.827,24,31,574:577,37.0,32.1,25.6,442.0,81.0,0.0,0.0,0.048617966,25.6,81.0
200,219,66,105,1774.19,8.827,24,32,569:565,37.0,32.1,25.6,442.0,81.0,0.0,0.0,0.04886476,25.6,81.0
201,213,67,105,1783.02,8.827,24,30,569,37.0,32.1,23.5,331.0,59.0,0.0,0.0,0.04911155,23.5,59.0
202,214,67,105,1792.35,8.827,24,31,564:565,37.0,32.1,23.5,331.0,59.0,0.0,0.0,0.04935834,23.5,59.0
203,216,65,105,1800.67,8.827,24,32,574:574,37.0,32.1,23.5,220.0,36.0,0.0,0.0,0.049605135,23.5,36.0
204,219,65,105,1809.5,8.827,24,32,574,37.0,32.1,20.5,239.0,40.0,0.0,0.0,0.049851924,20.5,40.0
205,216,66,105,1818.33,8.827,24,31,574:569,37.0,32.1,20.5,239.0,40.0,0.0,0.0,0.050098717,20.5,40.0
206,217,66,105,1827.15,8.827,24,31,586:569,37.0,32.1,20.5,257.0,44.0,0.0,0.0,0.05034551,20.5,44.0
207,220,68,105,1835.98,8.827,24,31,569,37.0,32.1,19.1,257.0,50.0,0.0,0.0,0.0505923,19.1,50.0
