time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2
0,0,,85,,,,,63.37182,36.91,0.0
1,223,70,85,0.0,8.837,,30,63.52,36.91,1.2253401E-4
2,223,70,86,4.4,8.837,,30,63.828,36.91,2.4506802E-4
3,223,70,86,9.39,8.837,,30,63.59909,36.91,3.67602E-4
4,223,70,86,18.86,8.837,,30,63.29778,36.91,4.9013604E-4
5,222,69,86,28.28,8.837,19,31,63.319,36.91,6.1267003E-4
6,223,67,87,35.42,8.835,19,32,63.554546,36.91,7.35204E-4
7,224,67,87,45.75,8.839,19,32,63.84111,36.91,8.57738E-4
8,224,67,88,55.17,8.838,19,32,64.043,36.91,9.802721E-4
9,223,67,88,62.32,8.835,19,32,64.28364,36.91,0.0011028061
10,223,67,89,72.66,8.839,19,32,64.596664,36.91,0.0012253401
11,224,67,90,82.1,8.837,19,32,64.987,36.91,0.0013478741
12,225,67,90,89.21,8.835,19,32,65.487274,36.91,0.001470408
13,225,67,91,99.59,8.839,19,32,66.043335,36.91,0.001592942
14,224,68,91,109.01,8.837,19,31,66.52,36.91,0.001715476
15,223,68,91,116.09,8.835,19,31,67.137276,36.91,0.00183801
16,223,67,91,126.44,8.839,20,32,67.77556,36.91,0.0019605441
17,225,67,92,135.9,8.838,20,32,68.402,36.91,0.002083078
18,224,67,93,143.04,8.835,20,32,69.00364,36.91,0.0022056121
19,224,68,94,152.94,8.838,20,31,69.35667,36.91,0.002328146
20,224,68,94,160.77,8.836,20,31,69.519,36.91,0.0024506801
21,224,68,95,167.87,8.835,20,31,69.49182,36.91,0.002573214
22,224,68,97,178.19,8.839,20,31,69.255554,36.91,0.0026957481
23,224,69,97,188.14,8.838,20,31,68.859,36.91,0.002818282
24,224,69,98,196.42,8.837,20,31,68.28727,36.91,0.002940816
25,224,69,99,204.7,8.837,20,31,67.45333,36.91,0.00306335
26,223,69,100,213.44,8.837,20,31,66.362,36.91,0.003185884
27,224,68,100,222.87,8.837,20,31,64.99273,36.91,0.003308418
28,225,68,101,230.0,8.835,20,32,63.47,36.91,0.003430952
29,225,68,101,240.36,8.839,20,32,61.951,36.91,0.0035534862
30,224,69,102,250.24,8.838,20,31,60.29,36.91,0.00367602
31,223,69,101,257.93,8.836,20,31,58.72333,36.91,0.0037985542
32,223,69,102,264.29,8.834,20,31,57.354,36.91,0.0039210883
33,224,69,102,275.54,8.839,20,31,55.74818,36.91,0.004043622
34,224,69,102,285.42,8.838,20,31,53.77778,36.91,0.004166156
35,224,70,104,293.23,8.836,20,31,52.209,36.91,0.00428869
36,224,70,105,300.35,8.835,20,31,51.092,36.91,0.0044112243
37,224,70,105,310.73,8.839,20,31,50.356,36.91,0.004533758
38,224,70,105,320.15,8.837,20,31,49.685,36.91,0.004656292
39,223,70,105,327.29,8.835,20,30,49.13727,36.91,0.004778826
40,222,70,105,337.18,8.838,20,30,48.735554,36.91,0.0049013603
41,224,69,105,345.92,8.837,20,31,48.474,36.91,0.005023894
42,226,68,105,355.35,8.837,20,32,48.4,36.91,0.005146428
43,226,69,105,362.47,8.835,20,31,48.375557,36.91,0.005268962
44,225,70,105,372.35,8.838,20,31,48.388,36.91,0.0053914962
45,224,71,105,381.09,8.837,20,30,48.572727,36.91,0.0055140303
46,223,71,105,391.46,8.839,20,30,48.788887,36.91,0.005636564
47,222,70,105,400.89,8.837,20,30,49.086,36.91,0.005759098
48,223,69,105,407.56,8.834,20,31,49.736362,36.91,0.005881632
49,224,68,105,416.3,8.837,20,31,50.423332,36.91,0.0060041663
50,225,69,105,425.73,8.837,20,31,50.952,36.91,0.0061267
51,224,70,106,432.64,8.835,20,31,51.363636,36.91,0.006249234
52,222,69,107,442.32,8.839,20,31,51.453335,36.91,0.006371768
53,223,68,107,452.64,8.837,20,31,51.358,36.91,0.0064943023
54,224,67,107,459.78,8.835,20,32,51.197273,36.91,0.006616836
55,225,67,107,469.66,8.838,20,32,50.93,36.91,0.00673937
56,225,68,107,478.41,8.837,20,32,50.701,36.91,0.006861904
57,223,69,107,487.83,8.837,20,31,50.50182,36.91,0.0069844383
58,223,68,108,494.97,8.835,20,31,50.365555,36.91,0.0071069724
59,223,67,107,505.32,8.839,20,32,50.301,36.91,0.007229506
60,224,67,107,514.74,8.837,20,32,50.582726,36.91,0.00735204
61,224,67,108,521.88,8.835,20,32,50.976665,36.91,0.0074745743
62,224,67,107,532.23,8.839,20,32,51.408,36.91,0.0075971084
63,225,68,106,541.65,8.837,20,32,51.88727,36.91,0.007719642
64,225,68,106,548.79,8.835,20,32,52.25889,36.91,0.007842177
65,224,69,106,558.68,8.838,20,31,52.5,36.91,0.00796471
66,223,68,106,566.96,8.837,20,31,52.743637,36.91,0.008087244
67,224,68,106,575.07,8.837,19,31,52.84,36.91,0.008209778
68,226,68,107,583.08,8.837,19,32,52.713,36.91,0.008332312
69,225,68,107,593.87,8.838,19,32,52.28,36.91,0.008454846
70,224,69,107,602.15,8.837,19,31,51.803333,36.91,0.00857738
71,224,70,106,610.43,8.837,19,31,51.41,36.91,0.008699914
72,224,70,106,619.18,8.837,19,31,51.187,36.91,0.008822449
73,223,69,105,629.52,8.839,19,31,51.034,36.91,0.008944983
74,223,69,105,638.95,8.837,19,31,51.045,36.91,0.009067516
75,223,68,105,646.09,8.835,19,31,51.224545,36.91,0.00919005
76,223,68,104,656.04,8.837,19,31,51.505554,36.91,0.009312584
77,224,68,104,664.65,8.831,19,31,51.806,36.91,0.009435118
78,224,67,103,672.99,8.844,19,32,52.27727,36.91,0.009557652
79,223,67,103,682.42,8.837,19,32,52.845554,36.91,0.009680186
80,224,67,103,689.55,8.835,19,32,53.307,36.91,0.0098027205
81,226,67,102,699.44,8.838,19,32,53.567272,36.91,0.009925255
82,227,69,103,708.17,8.837,19,31,53.626667,36.91,0.010047788
83,225,70,107,718.03,8.838,19,31,53.519,36.91,0.010170322
84,223,71,110,725.88,8.836,19,30,53.22273,36.91,0.010292856
85,224,71,109,733.0,8.835,19,30,52.831112,36.91,0.01041539
86,224,71,108,742.91,8.838,19,30,52.539,36.91,0.010537924
87,224,71,108,751.65,8.837,19,30,52.40273,36.91,0.010660458
88,224,71,108,762.0,8.839,19,30,52.425556,36.91,0.0107829925
89,223,71,108,771.43,8.837,19,30,52.673,36.91,0.010905527
90,224,71,108,777.93,8.834,19,30,53.12818,36.91,0.011028061
91,224,71,109,785.95,8.837,19,30,53.643333,36.91,0.011150594
92,224,71,109,796.73,8.838,19,30,54.122,36.91,0.011273128
93,224,71,109,805.48,8.837,19,30,54.417274,36.91,0.011395662
94,224,71,107,814.9,8.837,19,30,54.47222,36.91,0.011518196
95,224,71,107,821.56,8.834,19,30,54.314,36.91,0.01164073
96,225,72,108,830.28,8.837,19,30,54.041817,36.91,0.011763264
97,224,72,107,840.66,8.839,19,30,53.68,36.91,0.011885799
98,223,71,106,850.55,8.838,19,30,53.291,36.91,0.012008333
99,223,70,106,859.3,8.837,19,30,52.884,36.91,0.012130867
100,224,70,106,868.72,8.837,19,31,52.641,36.91,0.0122534
101,224,71,106,875.39,8.834,19,30,52.491,36.91,0.012375934
102,223,71,106,884.14,8.837,19,30,52.441,36.91,0.012498468
103,224,70,106,894.02,8.838,19,31,52.522,36.91,0.012621002
104,225,70,106,902.77,8.837,19,31,52.805,36.91,0.012743536
105,226,71,105,912.65,8.838,19,30,53.084,36.91,0.0128660705
106,224,72,105,920.47,8.836,19,30,53.336,36.91,0.012988605
107,224,73,105,927.61,8.835,19,29,53.802,36.91,0.013111139
108,224,73,105,937.5,8.838,19,29,54.431,36.91,0.013233672
109,224,73,106,946.24,8.837,19,29,55.119,36.91,0.013356206
110,223,73,107,956.12,8.838,19,29,55.562,36.91,0.01347874
111,223,72,107,964.87,8.837,19,30,55.825,36.91,0.013601274
112,224,72,107,974.3,8.837,19,30,55.891,36.91,0.013723808
113,225,71,108,980.97,8.834,19,30,55.764,36.91,0.013846342
114,224,71,108,989.71,8.837,19,30,55.482,36.91,0.013968877
115,224,71,108,999.6,8.838,19,30,55.306,36.91,0.014091411
116,224,72,108,1008.35,8.837,19,30,55.158,36.91,0.014213945
117,223,72,108,1017.77,8.837,19,30,54.946,36.91,0.014336478
118,222,72,109,1024.9,8.835,19,29,54.785,36.91,0.014459012
119,223,70,107,1034.78,8.838,19,30,54.817,36.91,0.014581546
120,225,69,106,1043.5,8.837,19,31,54.981,36.91,0.01470408
121,225,69,105,1052.96,8.837,19,31,55.114,36.91,0.014826614
122,224,70,105,1060.1,8.835,19,31,55.238,36.91,0.0149491485
123,225,70,105,1069.98,8.838,19,31,55.321,36.91,0.015071683
124,225,70,105,1078.34,8.837,19,31,55.302,36.91,0.015194217
125,224,71,105,1087.01,8.839,19,30,55.181,36.91,0.015316751
126,223,71,105,1096.89,8.837,19,30,55.074,36.91,0.015439284
127,224,71,105,1105.17,8.837,19,30,54.973,36.91,0.015561818
128,224,70,104,1113.92,8.837,19,31,54.905,36.91,0.015684353
129,224,70,104,1123.8,8.838,19,31,55.084,36.91,0.015806887
130,224,70,104,1132.55,8.837,19,31,55.519,36.91,0.01592942
131,225,70,104,1141.97,8.837,19,31,56.077,36.91,0.016051954
132,224,71,104,1148.64,8.834,19,30,56.659,36.91,0.016174488
133,224,71,104,1157.39,8.837,19,30,57.136,36.91,0.016297022
134,224,71,104,1167.74,8.839,19,30,57.38,36.91,0.016419556
135,224,71,104,1177.31,8.838,19,30,57.292,36.91,0.01654209
136,225,71,103,1184.3,8.837,19,30,57.021,36.91,0.016664624
137,225,72,102,1193.72,8.836,19,30,56.605,36.91,0.016787158
138,224,73,102,1200.86,8.835,19,29,56.329,36.91,0.016909692
139,223,72,103,1210.74,8.838,19,30,56.244,36.91,0.017032227
140,223,72,105,1219.49,8.837,19,30,56.282,36.91,0.01715476
141,224,71,106,1229.44,8.839,19,30,56.6,36.91,0.017277295
142,224,71,107,1238.08,8.839,19,30,57.065,36.91,0.017399829
143,224,71,106,1247.54,8.836,19,30,57.453,36.9,0.017522363
144,224,71,106,1254.69,8.835,19,30,57.648,36.9,0.017644897
145,223,70,104,1265.03,8.839,19,30,57.435,36.9,0.017767431
146,223,70,102,1274.91,8.838,19,30,57.074,36.9,0.017889965
147,223,70,101,1282.73,8.836,19,30,56.644,36.9,0.018012498
148,224,70,102,1289.87,8.835,19,31,56.349,36.9,0.018135032
149,224,70,100,1300.22,8.839,19,31,56.369,36.9,0.018257566
150,223,70,100,1310.1,8.838,19,30,56.603,36.9,0.0183801
151,222,70,99,1318.38,8.837,19,30,57.001,36.9,0.018502634
152,223,69,100,1326.66,8.837,19,31,57.367,36.9,0.018625168
153,225,68,100,1335.4,8.837,19,32,57.521,36.9,0.018747702
154,225,69,100,1345.29,8.838,19,31,57.436,36.9,0.018870236
155,225,69,100,1353.11,8.836,19,31,57.005,36.9,0.01899277
156,224,70,100,1360.26,8.835,19,31,56.368,36.9,0.019115305
157,224,70,100,1370.6,8.839,19,31,55.713,36.9,0.019237839
158,224,71,100,1380.49,8.838,19,30,55.251,36.9,0.019360373
159,223,70,101,1388.3,8.836,19,30,55.091,36.9,0.019482907
160,223,70,102,1395.45,8.835,19,30,55.272,36.9,0.019605441
161,223,69,101,1405.8,8.839,19,31,55.721,36.9,0.019727975
162,224,69,100,1416.15,8.839,19,31,56.285,36.9,0.01985051
163,224,69,100,1425.56,8.837,19,31,56.876,36.9,0.019973043
164,223,69,101,1432.07,8.834,19,31,57.276,36.9,0.020095576
165,224,69,101,1440.1,8.837,19,31,57.309,36.9,0.02021811
166,224,69,101,1450.4,8.837,19,31,57.16,36.9,0.020340644
167,224,69,100,1457.55,8.835,19,31,56.917,36.9,0.020463178
168,225,70,101,1467.26,8.838,19,31,56.671,36.9,0.020585712
169,225,71,101,1475.29,8.837,19,30,56.461,36.9,0.020708246
170,224,70,101,1486.53,8.839,19,31,56.44,36.9,0.02083078
171,223,70,102,1495.94,8.837,19,30,56.695,36.9,0.020953314
172,223,69,102,1503.09,8.835,19,31,57.082,36.9,0.021075848
173,224,68,101,1512.97,8.838,19,31,57.227,36.9,0.021198383
174,225,69,101,1520.78,8.836,19,31,57.071,36.9,0.021320917
175,224,69,101,1527.93,8.835,19,31,56.729,36.9,0.02144345
176,224,69,101,1538.28,8.839,19,31,56.349,36.9,0.021565985
177,224,69,102,1548.16,8.838,19,31,56.097,36.9,0.021688519
178,224,69,103,1556.44,8.837,19,31,56.1,36.9,0.021811053
179,224,69,104,1564.72,8.837,19,31,56.332,36.9,0.021933587
180,224,69,104,1573.08,8.837,19,31,56.702,36.9,0.022056121
181,225,69,104,1581.76,8.839,19,31,57.059,36.9,0.022178655
182,225,70,102,1592.1,8.837,19,31,57.188,36.9,0.022301188
183,224,71,102,1601.52,8.837,19,30,57.07,36.9,0.022423722
184,223,72,102,1608.2,8.834,19,30,56.823,36.9,0.022546256
185,222,72,102,1616.74,8.837,19,29,56.573,36.9,0.02266879
186,222,70,102,1626.41,8.839,19,30,56.502,36.9,0.022791324
187,224,68,103,1636.71,8.837,19,31,56.678,36.9,0.022913858
188,225,68,102,1643.86,8.835,19,32,56.982,36.9,0.023036392
189,224,69,103,1653.74,8.838,19,31,57.222,36.9,0.023158927
190,224,69,103,1662.02,8.837,19,31,57.363,36.9,0.02328146
191,224,69,101,1670.3,8.837,19,31,57.382,36.9,0.023403995
192,224,69,100,1679.05,8.837,19,31,57.208183,36.9,0.023526529
193,223,68,100,1689.39,8.839,19,31,57.11889,36.9,0.023649063
194,224,68,101,1698.81,8.837,19,31,57.028,36.9,0.023771597
195,224,69,101,1705.96,8.835,19,31,56.90273,36.9,0.023894131
196,224,69,101,1715.84,8.838,19,31,56.85889,36.9,0.024016665
197,224,69,100,1724.58,8.837,19,31,56.763,36.9,0.0241392
198,225,69,101,1733.97,8.837,19,31,56.602726,36.9,0.024261734
199,225,71,101,1740.67,8.834,19,30,56.355556,36.9,0.024384266
200,223,71,101,1749.43,8.837,19,30,56.029,36.9,0.0245068
201,222,70,101,1759.78,8.837,19,30,55.72,36.9,0.024629334
202,224,69,101,1769.19,8.834,19,31,55.715557,36.9,0.024751868
203,224,69,100,1776.34,8.844,19,31,55.855,36.9,0.024874402
204,224,69,100,1786.23,8.838,19,31,56.21091,36.9,0.024996936
205,224,69,99,1794.76,8.837,19,31,56.69,36.9,0.02511947
206,224,69,97,1803.85,8.838,19,31,57.15,36.91,0.025242005
207,224,69,97,1811.53,8.835,19,31,57.48909,36.91,0.025364539
208,224,69,97,1821.42,8.838,19,31,57.552223,36.91,0.025487073
209,224,69,97,1830.16,8.837,19,31,57.424,36.91,0.025609607
210,224,69,98,1839.54,8.837,19,31,57.177,36.91,0.025732141
211,223,70,99,1846.68,8.835,19,30,56.989,36.91,0.025854675
212,224,69,99,1856.6,8.838,19,31,56.971,36.91,0.02597721
213,224,69,98,1865.33,8.837,19,31,57.199,36.91,0.026099743
214,223,69,98,1874.76,8.837,19,31,57.414,36.91,0.026222277
215,224,69,97,1881.92,8.835,19,31,57.387,36.91,0.026344812
216,225,69,98,1891.79,8.838,19,31,57.141,36.91,0.026467344
217,226,69,98,1900.33,8.837,19,31,56.762,36.91,0.026589878
218,225,70,100,1909.71,8.838,19,31,56.546,36.91,0.026712412
219,224,71,100,1918.24,8.836,19,30,56.461,36.91,0.026834946
220,225,72,101,1925.39,8.835,19,30,56.623,36.91,0.02695748
221,225,72,101,1935.27,8.838,19,30,56.96,36.91,0.027080014
222,224,72,101,1943.63,8.837,19,30,57.328,36.91,0.027202548
223,223,72,102,1952.3,8.839,19,30,57.59,36.91,0.027325083
224,223,72,103,1962.65,8.837,19,30,57.734,36.91,0.027447617
225,223,72,103,1972.05,8.837,19,30,57.825,36.91,0.02757015
226,224,71,103,1979.2,8.835,19,30,57.907,36.91,0.027692685
227,224,70,103,1988.92,8.838,19,31,57.989,36.91,0.027815219
228,224,70,102,1996.95,8.837,19,31,57.858,36.91,0.027937753
229,224,70,102,2007.71,8.838,19,31,57.739,36.91,0.028060287
230,225,71,101,2015.5,8.836,19,30,57.487,36.91,0.028182821
231,225,71,100,2022.67,8.835,19,30,57.272,36.91,0.028305355
232,224,71,100,2032.99,8.839,19,30,57.232,36.91,0.02842789
233,223,70,100,2042.91,8.838,19,30,57.191,36.91,0.028550422
234,224,70,102,2050.72,8.839,19,31,56.932728,36.91,0.028672956
235,224,70,102,2057.87,8.844,19,31,56.65889,36.91,0.02879549
236,225,71,103,2067.75,8.838,19,30,56.323,36.91,0.028918024
237,225,71,101,2076.5,8.837,19,30,55.98,36.91,0.029040558
238,224,71,100,2086.38,8.838,19,30,55.691113,36.91,0.029163092
239,224,72,101,2094.92,8.837,19,30,55.537,36.91,0.029285626
240,224,72,103,2104.01,8.838,19,30,55.561817,36.91,0.02940816
241,225,72,104,2111.21,8.834,19,30,55.77778,36.91,0.029530695
242,224,72,104,2119.95,8.837,19,30,56.235,36.91,0.029653229
243,223,72,104,2130.32,8.839,19,30,56.845455,36.91,0.029775763
244,224,72,105,2140.2,8.838,19,30,57.371113,36.91,0.029898297
245,224,71,104,2148.95,8.837,19,30,57.724,36.91,0.030020831
246,224,71,103,2158.35,8.837,19,30,57.836365,36.91,0.030143365
247,224,72,101,2165.0,8.834,19,30,57.664444,36.91,0.0302659
248,224,72,102,2173.74,8.837,19,30,57.353,36.91,0.030388433
249,224,72,102,2183.63,8.838,19,30,56.985455,36.91,0.030510968
250,224,72,101,2192.42,8.837,19,30,56.756668,36.91,0.030633502
251,224,72,101,2202.3,8.838,19,30,56.841,36.91,0.030756034
252,224,71,102,2210.1,8.836,19,30,57.01091,36.91,0.030878568
253,224,71,102,2217.26,8.835,19,30,57.14111,36.91,0.031001102
254,223,71,103,2227.14,8.838,19,30,57.18,36.91,0.031123636
255,223,70,103,2235.9,8.837,19,30,56.932728,36.91,0.03124617
256,224,70,100,2246.25,8.839,19,31,56.396667,36.91,0.031368706
257,225,70,97,2255.65,8.837,19,31,55.869,36.91,0.03149124
258,225,70,95,2262.32,8.834,19,31,55.393635,36.91,0.031613775
259,223,71,96,2271.02,8.837,19,30,55.294445,36.91,0.031736307
260,224,71,97,2280.93,8.838,19,30,55.568,36.91,0.03185884
261,225,71,99,2289.67,8.837,19,30,55.883636,36.91,0.031981375
262,225,72,100,2299.57,8.838,19,30,56.413334,36.91,0.032103907
263,226,72,101,2307.87,8.837,19,30,57.046,36.91,0.032226443
264,225,73,102,2316.63,8.837,19,29,57.504547,36.91,0.032348976
265,223,74,102,2326.03,8.837,19,29,57.625557,36.91,0.03247151
266,223,74,101,2332.72,8.834,19,29,57.399,36.92,0.032594044
267,222,73,101,2341.47,8.837,19,29,57.04,36.92,0.03271658
268,223,71,103,2351.35,8.838,19,30,56.758,36.92,0.032839112
269,225,71,103,2359.71,8.837,19,30,56.644,36.92,0.032961648
270,226,71,104,2368.38,8.839,19,30,56.651817,36.92,0.03308418
271,224,72,104,2377.78,8.836,19,30,56.735554,36.92,0.033206716
272,223,72,105,2384.94,8.835,19,30,56.817,36.92,0.03332925
273,222,71,105,2395.29,8.839,19,30,56.85,36.92,0.033451784
274,223,70,105,2405.17,8.838,19,30,56.673332,36.92,0.033574317
275,224,69,103,2412.96,8.836,19,31,56.333,36.92,0.033696853
276,225,70,102,2420.09,8.835,19,31,55.763638,36.92,0.033819385
277,224,70,102,2430.47,8.839,19,31,55.23111,36.92,0.033941917
278,224,70,100,2440.32,8.838,19,31,54.921,36.92,0.034064453
279,224,70,98,2448.16,8.839,19,31,54.943638,36.92,0.034186985
280,224,70,98,2455.32,8.844,19,31,55.422222,36.92,0.03430952
281,224,70,99,2465.2,8.838,19,31,56.076,36.92,0.034432054
282,225,71,100,2473.95,8.837,19,30,56.657272,36.92,0.03455459
283,225,71,101,2484.31,8.839,19,30,57.136665,36.92,0.03467712
284,223,71,101,2493.7,8.837,19,30,57.408,36.92,0.034799658
285,222,71,101,2500.38,8.834,19,30,57.285454,36.92,0.03492219
286,223,70,101,2509.14,8.837,19,30,56.898888,36.92,0.035044726
287,224,70,99,2519.49,8.839,19,31,56.573,36.92,0.03516726
288,224,69,97,2528.89,8.837,19,31,56.323635,36.92,0.035289794
289,224,69,96,2535.58,8.834,19,31,56.225555,36.92,0.035412326
290,224,69,96,2544.33,8.837,19,31,56.335,36.92,0.035534862
291,224,69,97,2554.69,8.839,19,31,56.60091,36.92,0.035657395
292,225,69,97,2564.57,8.838,19,31,56.94889,36.92,0.03577993
293,225,70,98,2572.84,8.837,19,31,57.307,36.92,0.035902463
294,225,71,99,2580.65,8.836,19,30,57.820908,36.92,0.036024995
295,223,72,99,2587.81,8.835,19,30,58.184444,36.92,0.03614753
296,223,72,101,2597.37,8.838,19,30,58.215,36.92,0.036270063
297,224,72,103,2604.45,8.837,19,30,57.91909,36.92,0.0363926
298,224,72,104,2616.31,8.838,19,30,57.485554,36.92,0.03651513
299,224,71,103,2625.07,8.837,19,30,57.093,36.92,0.036637668
300,216,71,101,2634.47,8.837,19,29,56.8,36.92,0.036637668
301,187,72,101,2641.14,8.834,19,25,56.61,36.92,0.036637668
302,196,72,101,2649.89,8.837,19,26,56.633,36.92,0.036637668
303,231,72,102,2660.26,8.952,19,31,56.753,36.92,0.0367602
304,247,71,104,2670.61,9.364,19,33,56.895,36.92,0.036882736
305,258,71,105,2680.96,9.469,19,35,57.152,36.92,0.037005268
306,260,71,105,2690.36,9.469,19,35,57.397,36.92,0.037127804
307,260,71,105,2697.12,9.467,19,35,57.374,36.92,0.037250336
308,260,71,105,2705.88,9.469,19,35,57.08,36.92,0.037372872
309,259,71,105,2718.22,9.469,19,35,56.7,36.92,0.037495404
310,259,70,106,2727.62,9.469,19,35,56.207,36.92,0.03761794
311,259,69,105,2734.78,9.467,19,36,55.858,36.92,0.037740473
312,258,69,105,2745.12,9.469,19,36,55.711,36.92,0.03786301
313,259,69,105,2755.48,9.469,19,36,55.852,36.92,0.03798554
314,260,68,105,2764.88,9.469,19,37,56.314,36.92,0.038108073
315,262,68,104,2772.04,9.467,19,37,56.796,36.92,0.03823061
316,263,69,104,2782.39,9.469,19,36,57.2,36.92,0.03835314
317,259,70,104,2793.23,9.469,19,35,57.433,36.92,0.038475677
318,258,70,105,2804.21,9.466,19,35,57.448,36.92,0.03859821
319,260,68,104,2811.37,9.467,19,37,57.331,36.92,0.038720746
320,261,68,104,2821.72,9.469,19,37,57.018,36.92,0.038843278
321,262,70,104,2832.07,9.469,19,36,56.637,36.92,0.038965814
322,260,71,105,2841.95,9.468,19,35,56.241,36.92,0.039088346
323,261,71,104,2849.75,9.464,19,35,55.971,36.92,0.039210882
324,263,72,104,2856.51,9.467,19,35,55.914,36.92,0.039333414
325,262,73,104,2865.27,9.469,19,34,56.064,36.92,0.03945595
326,260,73,105,2877.61,9.469,19,34,56.298,36.93,0.039578483
327,259,73,105,2887.96,9.469,19,34,56.605453,36.93,0.03970102
328,259,72,107,2898.31,9.469,19,34,57.00778,36.93,0.03982355
329,259,71,108,2907.71,9.469,19,35,57.364,36.93,0.039946087
330,259,71,109,2914.88,9.467,19,35,57.575455,36.93,0.04006862
331,260,70,109,2925.22,9.469,19,35,57.53,36.93,0.04019115
332,260,70,109,2935.58,9.467,19,35,57.269,36.93,0.040313687
333,260,70,107,2944.97,9.465,19,35,56.704544,36.93,0.04043622
334,260,70,107,2952.13,9.478,19,35,56.145557,36.93,0.040558755
335,261,70,105,2962.49,9.467,19,36,55.878,36.93,0.040681288
336,260,70,105,2972.82,9.463,19,35,55.909092,36.93,0.040803824
337,260,70,105,2982.23,9.469,19,35,56.083332,36.93,0.040926356
338,260,70,105,2989.39,9.467,19,35,56.342,36.93,0.04104889
339,260,69,106,2999.75,9.469,19,36,56.635456,36.93,0.041171424
340,260,69,107,3010.1,9.469,19,36,56.513332,36.93,0.04129396
341,260,69,107,3019.98,9.468,19,36,55.967,36.93,0.041416492
342,260,69,107,3028.33,9.464,19,36,55.11909,36.93,0.04153903
343,260,69,108,3037.1,9.469,19,36,54.324444,36.93,0.04166156
344,261,70,107,3048.95,9.468,19,36,53.81,36.93,0.041784097
345,262,70,107,3057.7,9.464,19,36,53.554,36.93,0.04190663
346,261,71,108,3068.06,9.469,19,35,53.576,36.93,0.042029165
347,260,72,108,3077.45,9.469,19,34,53.8,36.93,0.042151697
348,258,73,108,3084.62,9.467,19,34,54.174545,36.93,0.042274233
349,259,72,107,3094.97,9.469,19,34,54.633335,36.93,0.042396765
350,261,71,107,3105.31,9.467,19,35,55.04,36.93,0.042519297
351,259,72,107,3115.67,9.463,19,34,55.394547,36.93,0.042641833
352,258,71,107,3125.06,9.469,19,35,55.586666,36.93,0.042764366
353,259,71,108,3131.68,9.467,19,35,55.474,36.93,0.0428869
354,260,70,109,3139.65,9.469,19,35,55.025455,36.93,0.043009434
355,260,70,109,3152.93,9.469,19,35,54.48,36.93,0.04313197
356,260,70,109,3163.27,9.469,19,35,53.886,36.93,0.043254502
357,260,70,109,3172.67,9.469,19,35,53.171818,36.93,0.043377038
358,260,70,108,3179.84,9.465,19,35,52.933334,36.93,0.04349957
359,261,71,108,3190.19,9.463,19,35,53.06,36.93,0.043622106
360,261,71,107,3200.55,9.469,19,35,53.41,36.93,0.04374464
361,260,71,106,3210.9,9.469,19,35,53.795555,36.93,0.043867175
362,259,71,106,3220.29,9.469,19,35,54.004,36.94,0.043989707
363,260,71,106,3227.44,9.467,19,35,54.034,36.94,0.044112243
364,260,71,106,3237.41,9.469,19,35,53.833,36.94,0.044234775
365,261,71,107,3246.09,9.469,19,35,53.467,36.94,0.04435731
366,261,71,106,3256.44,9.464,19,35,52.964546,36.94,0.044479843
367,261,71,106,3266.78,9.469,19,35,52.56778,36.94,0.044602375
368,261,72,106,3276.66,9.468,19,35,52.46,36.94,0.04472491
369,261,73,106,3285.42,9.464,19,34,52.541817,36.94,0.044847444
370,260,74,106,3295.77,9.469,19,34,52.864445,36.94,0.04496998
371,259,74,106,3305.16,9.469,19,33,53.336,36.94,0.045092512
372,259,74,106,3312.33,9.467,19,33,53.872726,36.94,0.045215048
373,259,73,107,3322.21,9.468,19,34,54.331112,36.94,0.04533758
374,260,73,107,3330.95,9.464,19,34,54.77,36.94,0.045460116
375,259,73,107,3341.31,9.469,19,34,54.994545,36.94,0.04558265
376,258,72,108,3351.66,9.469,19,34,54.91,36.94,0.045705184
377,259,71,108,3361.06,9.469,19,35,54.616,36.94,0.045827717
378,259,70,109,3368.23,9.467,19,35,54.12818,36.94,0.045950253
379,260,70,110,3378.57,9.469,19,35,53.636665,36.94,0.046072785
380,260,70,110,3388.91,9.469,19,35,53.262,36.94,0.04619532
381,261,70,110,3399.28,9.469,19,36,53.098183,36.94,0.046317853
382,261,70,110,3409.63,9.467,19,36,53.095554,36.94,0.04644039
383,260,71,110,3419.02,9.465,19,35,53.203,36.94,0.04656292
384,260,72,111,3426.19,9.478,19,34,53.45,36.94,0.046685454
385,260,72,111,3436.54,9.469,19,34,53.747776,36.94,0.04680799
386,258,71,110,3446.89,9.469,19,35,53.961,36.95,0.04693052
387,259,70,110,3457.24,9.469,19,35,53.904545,36.95,0.047053058
388,261,70,110,3466.63,9.469,19,36,53.851112,36.95,0.04717559
389,260,70,110,3473.8,9.467,19,35,53.672,36.95,0.047298126
390,260,71,109,3483.67,9.468,19,35,53.426365,36.95,0.04742066
391,261,71,109,3492.43,9.464,19,35,53.218887,36.95,0.047543194
392,261,71,109,3502.77,9.467,19,35,53.169,36.95,0.047665726
393,260,72,110,3512.16,9.465,19,34,52.980907,36.95,0.047788262
394,259,72,111,3519.34,9.478,19,34,52.714443,36.95,0.047910795
395,258,71,111,3530.17,9.469,19,35,52.585,36.95,0.04803333
396,259,69,111,3542.11,9.465,19,36,52.424545,36.95,0.048155863
