time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature
43,201,64,106,345.02,8.28,25,30,37.05
44,202,64,106,353.29,8.28,25,30,37.05
45,201,64,107,361.55,8.28,25,30,37.05
46,201,64,108,369.82,8.28,25,30,37.05
47,201,64,108,378.12,8.28,25,30,37.05
48,200,64,108,386.42,8.28,25,30,37.05
49,200,64,108,394.7,8.28,25,30,37.05
50,201,63,109,402.98,8.28,25,30,37.05
51,202,64,109,411.26,8.28,25,30,37.05
52,202,64,107,419.51,8.28,25,30,37.05
53,202,64,108,426.88,8.28,25,30,37.05
54,202,65,108,434.19,8.28,25,30,37.05
55,201,66,108,443.06,8.28,25,29,37.05
56,201,66,108,451.84,8.28,24,29,37.05
57,201,67,108,460.6,8.28,24,29,37.05
58,201,66,108,469.21,8.28,24,29,37.05
59,201,66,109,475.74,8.28,24,29,37.05
60,200,66,109,484.7,8.28,24,29,37.05
61,201,66,109,494.04,8.28,24,29,37.05
62,201,66,109,502.32,8.28,24,29,37.05
63,200,66,109,510.62,8.28,24,29,37.05
64,199,65,109,518.89,8.28,24,29,37.05
65,200,64,109,527.16,8.28,24,30,37.05
66,201,64,108,534.07,8.28,24,30,37.05
67,202,64,108,543.04,8.28,24,30,37.05
68,201,65,107,550.63,8.28,24,30,37.05
69,200,65,107,559.62,8.28,24,29,37.05
70,202,65,107,569.95,8.352,24,30,37.05
71,202,65,106,577.54,8.436,24,30,37.05
72,202,66,105,585.13,8.34,24,29,37.05
73,201,67,105,594.17,8.28,24,29,37.05
74,201,68,106,601.76,8.28,24,28,37.05
75,201,67,108,609.14,8.28,24,29,37.05
76,202,67,108,618.08,8.28,24,29,37.05
77,201,68,108,626.72,8.28,24,28,37.05
78,200,68,109,634.32,8.28,24,28,37.05
79,199,68,109,642.8,8.28,24,28,37.05
80,200,67,108,651.38,8.28,24,29,37.05
81,202,66,106,661.04,8.28,24,29,37.05
82,202,67,106,668.62,8.28,24,29,37.05
83,201,68,106,676.21,8.28,24,28,37.05
84,200,68,106,684.72,8.28,24,28,37.05
85,200,68,105,692.21,8.28,24,28,37.05
86,200,66,105,701.57,8.28,24,29,37.05
87,201,66,105,709.61,8.28,24,29,37.05
88,201,66,103,717.28,8.28,24,29,37.05
89,201,67,103,726.14,8.28,24,29,37.05
90,201,67,102,733.96,8.28,24,29,37.05
91,200,66,102,743.46,8.28,24,29,37.05
92,201,66,103,751.42,8.28,24,29,37.05
93,202,67,104,759.01,8.28,24,29,37.06
94,202,67,104,768.06,8.28,24,29,37.06
95,201,67,104,776.04,8.28,24,29,37.06
96,201,68,104,782.95,8.28,24,28,37.06
97,201,68,104,792.7,8.28,24,28,37.06
98,201,68,105,801.11,8.28,24,28,37.06
99,201,68,105,808.69,8.28,24,28,37.06
100,201,68,105,818.36,8.28,24,28,37.06
101,201,68,105,825.57,8.28,24,28,37.06
102,201,68,105,833.23,8.28,24,28,37.06
103,200,68,105,843.2,8.28,24,28,37.06
104,201,68,105,850.78,8.28,24,28,37.06
105,202,68,105,858.38,8.28,24,28,37.06
106,202,69,104,866.9,8.28,24,28,37.06
107,200,69,105,875.12,8.28,24,28,37.06
108,200,68,104,883.22,8.28,24,28,37.06
109,201,67,103,892.88,8.28,24,29,37.06
110,202,67,102,900.46,8.28,23,29,37.06
111,202,67,102,908.05,8.28,23,29,37.06
112,201,67,102,917.72,8.28,23,29,37.06
113,201,68,101,925.3,8.28,23,28,37.06
114,200,68,102,932.9,8.28,23,28,37.06
115,200,67,103,940.68,8.28,23,29,37.06
116,199,66,103,948.63,8.28,23,29,37.06
117,200,66,103,958.09,8.28,23,29,37.06
118,201,65,103,966.09,8.28,23,30,37.06
119,202,65,103,973.69,8.28,23,30,37.06
120,201,66,102,982.41,8.28,23,29,37.06
121,202,66,101,990.36,8.28,23,29,37.06
122,202,66,100,1000.14,8.28,23,29,37.06
123,202,67,100,1008.1,8.28,23,29,37.06
124,202,68,100,1014.43,8.28,23,28,37.06
125,201,68,100,1021.51,8.28,23,28,37.06
126,200,67,101,1031.08,8.28,23,29,37.06
127,201,67,101,1041.92,8.28,23,29,37.06
128,201,67,102,1049.5,8.28,23,29,37.06
129,200,66,102,1057.1,8.28,23,29,37.06
130,200,65,101,1065.35,8.28,23,29,37.06
131,201,65,101,1073.65,8.28,23,30,37.06
132,201,65,101,1083.32,8.28,23,30,37.06
133,201,65,101,1090.9,8.28,23,30,37.06
134,201,66,103,1099.25,8.28,23,29,37.06
135,201,66,103,1106.24,8.28,23,29,37.06
136,201,66,103,1113.86,8.28,23,29,37.06
137,203,66,104,1124.72,8.352,23,29,37.06
138,202,67,103,1132.3,8.316,23,29,37.06
139,201,69,103,1139.4,8.28,23,28,37.06
140,200,68,103,1149.19,8.28,23,28,37.06
141,201,68,102,1157.16,8.28,23,28,37.06
142,201,68,102,1164.75,8.28,23,28,37.06
143,201,69,102,1174.4,8.28,23,28,37.06
144,201,69,102,1181.62,8.28,23,28,37.06
145,201,68,102,1189.29,8.28,23,28,37.06
146,201,68,101,1199.21,8.28,23,28,37.06
147,201,69,101,1208.2,8.28,23,28,37.06
148,201,69,103,1215.11,8.28,23,28,37.06
149,201,69,105,1222.71,8.28,23,28,37.06
150,201,69,105,1232.37,8.28,23,28,37.06
151,201,69,106,1239.95,8.28,23,28,37.06
152,200,69,107,1247.55,8.28,23,28,37.06
153,200,68,107,1257.21,8.28,23,28,37.07
154,200,68,106,1264.79,8.28,23,28,37.07
155,200,67,106,1273.77,8.28,23,29,37.07
156,201,67,104,1282.73,8.28,23,29,37.07
157,202,67,102,1289.63,8.28,23,29,37.07
158,201,68,102,1298.0,8.28,23,28,37.07
159,200,68,102,1305.57,8.28,23,28,37.07
160,201,68,102,1312.96,8.28,23,28,37.07
161,203,68,102,1321.26,8.28,23,29,37.07
162,203,69,102,1330.72,8.28,23,28,37.07
163,201,71,103,1340.41,8.28,23,27,37.07
164,199,70,104,1347.61,8.28,23,27,37.07
165,199,69,104,1355.21,8.28,23,28,37.07
166,200,68,104,1363.49,8.28,23,28,37.07
167,200,68,104,1371.77,8.28,23,28,37.07
168,201,68,103,1381.43,8.28,23,28,37.07
169,202,68,100,1390.39,8.28,23,28,37.07
170,201,69,99,1396.58,8.28,23,28,37.07
171,200,68,98,1405.4,8.28,23,28,37.07
172,199,68,98,1413.83,8.28,23,28,37.07
173,201,67,99,1421.43,8.28,23,29,37.07
174,202,66,101,1431.1,8.28,23,29,37.07
175,202,66,102,1438.67,8.28,23,29,37.07
176,202,67,102,1446.26,8.28,23,29,37.07
177,202,67,101,1455.93,8.28,23,29,37.07
178,201,68,101,1463.51,8.28,23,28,37.07
179,201,68,101,1470.61,8.28,23,28,37.07
180,201,68,100,1478.39,8.28,23,28,37.07
181,202,68,100,1486.61,8.28,23,28,37.07
182,201,69,98,1495.66,8.28,23,28,37.07
183,201,68,98,1505.58,8.28,23,28,37.07
184,201,68,98,1513.18,8.28,23,28,37.07
185,201,69,98,1520.78,8.28,22,28,37.07
186,200,68,99,1530.45,8.28,22,28,37.07
187,201,68,100,1537.66,8.28,22,28,37.07
188,201,68,101,1545.33,8.28,22,28,37.07
189,201,67,101,1555.33,8.28,22,29,37.07
190,201,68,101,1562.89,8.28,22,28,37.07
191,201,68,101,1570.48,8.28,22,28,37.07
192,200,68,100,1580.14,8.28,22,28,37.07
193,201,67,100,1587.72,8.28,22,29,37.07
194,201,67,101,1596.7,8.28,22,29,37.07
195,202,67,100,1605.67,8.28,22,29,37.07
196,202,68,99,1612.56,8.28,22,28,37.07
197,201,69,100,1620.15,8.28,22,28,37.07
198,201,69,100,1629.82,8.28,22,28,37.07
199,201,69,102,1637.4,8.28,22,28,37.07
200,200,68,104,1644.5,8.28,22,28,37.07
201,200,67,104,1653.64,8.28,22,29,37.07
202,201,67,103,1660.81,8.28,22,29,37.07
203,201,67,102,1667.13,8.28,22,29,37.07
204,202,69,103,1677.45,8.28,22,28,37.07
205,201,69,103,1686.56,8.28,22,28,37.07
206,202,70,102,1693.35,8.28,22,28,37.07
207,202,70,102,1701.72,8.28,22,28,37.07
208,200,69,103,1712.64,8.28,22,28,37.07
209,200,69,103,1720.2,8.28,22,28,37.07
210,202,69,104,1727.8,8.464,22,28,37.07
211,202,69,105,1737.48,8.37,22,28,37.07
212,201,69,106,1744.35,8.28,22,28,37.07
213,202,69,104,1751.96,8.28,22,28,37.08
214,201,70,104,1762.31,8.28,22,27,37.08
215,201,70,104,1771.27,8.28,22,27,37.08
216,202,70,104,1778.15,8.28,22,28,37.08
217,201,70,104,1785.76,8.28,22,27,37.08
218,200,71,105,1794.8,8.28,22,27,37.08
219,200,70,105,1804.09,8.28,22,27,37.08
220,201,70,105,1810.9,8.28,22,27,37.08
221,201,70,105,1818.58,8.28,22,27,37.08
222,201,70,106,1828.56,8.28,22,27,37.08
223,201,70,108,1837.52,8.28,22,27,37.08
224,201,69,108,1844.03,8.28,22,28,37.08
225,201,69,108,1853.02,8.28,22,28,37.08
226,202,69,108,1862.35,8.28,22,28,37.08
227,203,70,106,1870.64,8.28,22,28,37.08
228,202,71,105,1877.15,8.28,22,27,37.08
229,201,72,105,1884.83,8.28,22,27,37.08
230,201,72,104,1893.41,8.28,22,27,37.08
231,201,72,105,1903.08,8.28,22,27,37.08
232,200,71,105,1910.64,8.28,22,27,37.08
233,199,70,106,1918.25,8.28,22,27,37.08
234,200,69,106,1927.93,8.28,22,28,37.08
235,201,68,106,1935.49,8.28,22,28,37.08
236,202,68,106,1943.08,8.28,22,28,37.08
237,201,69,106,1952.76,8.28,22,28,37.08
238,200,69,104,1959.95,8.28,22,28,37.08
239,200,69,104,1967.63,8.28,22,28,37.08
240,202,69,103,1976.21,8.28,22,28,37.08
241,202,69,103,1985.89,8.28,22,28,37.08
242,201,69,102,1992.75,8.28,22,28,37.08
243,200,69,102,2000.91,8.28,22,28,37.08
244,200,69,102,2010.58,8.28,22,28,37.08
245,202,68,103,2017.67,8.28,22,28,37.08
246,202,68,103,2025.07,8.28,22,28,37.08
247,202,69,104,2035.2,8.28,22,28,37.08
248,202,71,105,2044.52,8.28,22,27,37.08
249,201,71,106,2052.81,8.28,22,27,37.08
250,200,71,107,2058.73,8.28,22,27,37.08
251,200,71,108,2066.13,8.28,22,27,37.08
252,201,71,107,2076.94,8.28,22,27,37.08
253,202,71,106,2085.93,8.28,22,27,37.08
254,201,72,105,2094.21,8.28,22,27,37.08
255,200,73,105,2101.1,8.28,22,26,37.08
256,199,72,106,2108.7,8.28,22,26,37.08
257,200,70,106,2118.37,8.28,22,27,37.08
258,201,70,105,2127.34,8.28,22,27,37.08
259,202,70,105,2134.19,8.28,22,28,37.08
260,202,71,105,2141.78,8.28,22,27,37.08
261,201,71,104,2151.5,8.28,22,27,37.08
262,201,71,105,2160.46,8.28,22,27,37.08
263,201,71,104,2167.33,8.28,22,27,37.08
264,201,70,105,2174.93,8.28,22,27,37.08
265,201,70,106,2184.61,8.28,22,27,37.08
266,201,70,105,2193.58,8.28,22,27,37.08
267,201,70,105,2200.46,8.28,22,27,37.08
268,201,69,105,2208.06,8.28,22,28,37.08
269,200,69,105,2217.73,8.28,22,28,37.08
270,200,69,105,2225.29,8.28,22,28,37.08
271,201,68,105,2232.9,8.28,22,28,37.08
272,202,68,105,2242.58,8.28,22,28,37.08
273,201,69,106,2251.53,8.28,22,28,37.09
274,201,70,106,2258.42,8.28,22,27,37.09
275,201,70,106,2266.02,8.28,22,27,37.09
276,201,70,105,2275.07,8.28,22,27,37.09
277,201,70,105,2283.04,8.28,22,27,37.09
278,200,69,105,2290.35,8.28,22,28,37.09
279,200,68,106,2300.16,8.28,22,28,37.09
280,201,68,108,2307.73,8.28,22,28,37.09
281,202,69,109,2315.41,8.28,22,28,37.09
282,202,70,110,2323.98,8.28,22,28,37.09
283,201,70,112,2333.66,8.28,22,27,37.09
284,200,69,110,2341.22,8.28,22,28,37.09
285,201,69,110,2348.31,8.28,22,28,37.09
286,201,69,108,2357.46,8.28,22,28,37.09
287,201,69,106,2366.63,8.28,22,28,37.09
288,201,69,105,2373.73,8.28,22,28,37.09
289,201,69,105,2381.65,8.28,22,28,37.09
290,201,69,105,2391.62,8.28,22,28,37.09
291,201,69,105,2399.18,8.28,22,28,37.09
292,201,69,106,2406.8,8.28,22,28,37.09
293,201,69,106,2415.28,8.28,22,28,37.09
294,201,69,107,2424.71,8.28,22,28,37.09
295,202,70,107,2431.59,8.28,22,28,37.09
296,201,70,107,2439.21,8.28,22,27,37.09
297,201,70,107,2448.94,8.28,22,27,37.09
298,201,70,107,2458.24,8.28,22,27,37.09
299,201,70,106,2465.05,8.28,22,27,37.09
300,201,70,105,2472.75,8.28,21,27,37.09
301,202,70,105,2482.73,8.28,21,28,37.09
302,202,70,105,2491.69,8.28,21,28,37.09
303,205,71,106,2498.56,8.28,21,28,37.09
304,222,71,108,2506.17,8.557,22,30,37.09
305,243,71,108,2514.85,9.065,22,33,37.09
306,260,71,107,2525.36,9.468,22,35,37.09
307,267,69,107,2535.59,9.467,22,37,37.09
308,269,69,106,2544.81,9.468,22,37,37.09
309,270,69,105,2553.99,9.469,22,37,37.09
310,269,68,105,2563.44,9.465,22,38,37.09
311,268,67,106,2573.79,9.467,22,38,37.09
312,271,67,108,2584.14,9.469,22,39,37.09
313,271,68,109,2591.69,9.467,22,38,37.09
314,269,68,109,2602.09,9.466,22,38,37.09
315,269,67,109,2612.49,9.468,22,38,37.09
316,270,67,109,2620.45,9.468,22,38,37.09
317,270,68,109,2629.68,9.468,22,38,37.09
318,270,67,108,2638.63,9.465,22,38,37.09
319,268,67,108,2648.32,9.467,22,38,37.09
320,269,67,108,2658.66,9.469,22,38,37.09
321,270,66,107,2667.63,9.465,21,39,37.09
322,270,66,108,2677.3,9.467,21,39,37.1
323,271,66,108,2687.64,9.469,21,39,37.1
324,273,67,108,2696.56,9.465,21,39,37.1
325,273,68,108,2706.25,9.467,21,38,37.1
326,272,69,109,2715.98,9.469,21,38,37.1
327,271,71,110,2725.94,9.469,21,36,37.1
328,270,71,111,2733.91,9.468,21,36,37.1
329,270,71,112,2741.5,9.468,21,36,37.1
330,271,71,112,2752.46,9.469,21,36,37.1
331,269,71,112,2764.26,9.469,21,36,37.1
332,268,70,111,2771.8,9.467,21,37,37.1
333,269,69,112,2780.82,9.468,21,37,37.1
334,271,69,112,2791.17,9.469,21,38,37.1
335,272,70,111,2801.52,9.469,21,37,37.1
336,270,71,112,2811.85,9.469,21,36,37.1
337,271,72,112,2819.4,9.467,21,36,37.1
338,271,71,113,2828.42,9.468,21,36,37.1
339,269,71,113,2838.76,9.469,21,36,37.1
340,269,71,114,2847.95,9.469,21,36,37.1
341,269,70,115,2856.18,9.468,21,37,37.1
342,270,70,115,2865.04,9.468,21,37,37.1
343,270,70,115,2875.66,9.469,21,37,37.1
344,269,70,115,2886.37,9.469,21,37,37.1
345,271,70,114,2896.73,9.469,21,37,37.1
346,272,71,113,2904.28,9.467,21,37,37.1
347,270,72,112,2913.3,9.468,21,36,37.1
348,268,71,112,2923.65,9.469,21,36,37.1
349,270,70,113,2933.98,9.469,21,37,37.1
350,271,70,113,2942.94,9.465,21,37,37.11
351,270,71,114,2951.23,9.463,21,36,37.11
352,270,71,114,2960.92,9.467,21,36,37.11
353,270,71,113,2971.27,9.469,21,36,37.11
354,270,71,115,2981.61,9.469,21,36,37.11
355,271,71,114,2989.14,9.467,21,36,37.11
356,271,71,114,2998.16,9.468,21,36,37.11
357,270,71,115,3008.52,9.469,21,36,37.11
358,270,71,114,3018.86,9.469,21,36,37.11
359,270,71,113,3029.2,9.469,21,36,37.11
360,270,71,113,3036.76,9.467,21,36,37.11
361,270,72,112,3045.76,9.468,21,36,37.11
362,270,72,114,3056.13,9.469,21,36,37.11
363,269,71,114,3066.47,9.469,21,36,37.11
364,269,71,114,3073.99,9.467,21,36,37.11
365,270,70,116,3083.0,9.468,21,37,37.11
366,270,71,116,3093.37,9.469,21,36,37.11
367,271,71,116,3103.73,9.469,21,36,37.11
368,270,71,116,3113.41,9.469,21,36,37.11
369,270,71,115,3120.99,9.468,21,36,37.11
370,271,71,115,3129.6,9.468,21,36,37.11
371,271,71,115,3139.96,9.469,21,36,37.11
372,269,72,116,3149.76,9.469,21,36,37.11
373,268,72,116,3158.61,9.466,21,36,37.11
374,268,70,116,3169.1,9.467,21,37,37.11
375,271,69,117,3180.32,9.469,21,38,37.11
376,272,69,116,3190.68,9.469,21,38,37.11
377,271,70,117,3198.22,9.467,21,37,37.11
378,271,71,117,3206.06,9.468,21,36,37.11
379,272,72,117,3215.51,9.465,21,36,37.11
380,270,73,117,3225.87,9.467,21,35,37.11
381,269,72,117,3236.23,9.469,21,36,37.11
382,269,72,117,3246.55,9.469,21,36,37.11
383,269,71,117,3254.11,9.467,21,36,37.11
384,270,71,118,3263.14,9.468,21,36,37.11
385,270,71,117,3272.84,9.469,21,36,37.11
386,271,71,118,3283.46,9.469,21,36,37.11
387,270,72,117,3294.19,9.469,21,36,37.11
388,270,71,117,3301.72,9.467,21,36,37.11
389,270,71,117,3310.75,9.468,21,36,37.11
390,270,72,118,3321.1,9.469,21,36,37.11
391,268,71,118,3331.45,9.469,21,36,37.11
392,268,71,119,3338.99,9.467,21,36,37.11
393,270,70,119,3348.01,9.468,21,37,37.12
394,271,69,119,3359.75,9.467,21,38,37.12
395,270,70,119,3369.37,9.464,21,37,37.12
396,271,70,119,3377.13,9.463,21,37,37.12
397,271,70,118,3386.96,9.467,21,37,37.12
398,271,71,119,3397.04,9.469,21,36,37.12
399,271,72,119,3406.34,9.465,21,36,37.12
400,270,72,119,3416.31,9.467,21,36,37.12
401,269,72,119,3425.25,9.465,21,36,37.12
402,269,72,119,3433.0,9.463,21,36,37.12
403,270,72,120,3442.83,9.467,21,36,37.12
404,271,72,119,3453.58,9.469,21,36,37.12
405,271,73,119,3463.26,9.469,21,35,37.12
406,271,74,120,3472.56,9.465,21,35,37.12
407,271,74,120,3482.56,9.467,21,35,37.12
408,270,74,120,3492.91,9.469,21,35,37.12
409,268,74,120,3500.45,9.467,21,35,37.12
410,267,74,121,3506.58,9.468,21,34,37.12
411,268,73,120,3512.68,9.469,21,35,37.12
412,269,72,120,3528.09,9.469,21,36,37.12
413,270,72,120,3538.42,9.469,21,36,37.12
414,271,72,119,3547.78,9.466,21,36,37.12
415,270,73,119,3556.07,9.463,21,35,37.12
416,269,72,119,3566.53,9.467,21,36,37.12
417,269,71,119,3577.73,9.469,21,36,37.12
418,270,71,119,3586.72,9.465,21,36,37.12
419,271,71,119,3596.41,9.467,21,36,37.12
420,270,71,119,3605.35,9.465,21,36,37.12
421,269,72,119,3613.64,9.463,21,36,37.12
422,269,71,119,3622.15,9.467,21,36,37.12
423,271,71,119,3632.83,9.469,21,36,37.13
424,271,72,118,3644.03,9.469,21,36,37.13
425,269,73,117,3654.38,9.469,21,35,37.13
426,270,72,117,3661.91,9.467,21,36,37.13
427,270,72,117,3670.93,9.468,21,36,37.13
428,270,72,117,3681.29,9.469,21,36,37.13
429,269,71,118,3691.64,9.469,21,36,37.13
430,270,71,118,3701.98,9.469,21,36,37.13
431,271,71,118,3709.52,9.467,21,36,37.13
432,272,72,118,3717.37,9.468,21,36,37.13
433,270,73,118,3726.27,9.466,21,35,37.13
434,270,72,118,3736.13,9.467,21,36,37.13
435,270,72,117,3747.16,9.469,21,36,37.13
436,270,72,117,3757.89,9.469,21,36,37.13
437,269,72,117,3765.41,9.467,21,36,37.13
438,270,71,117,3774.4,9.468,21,36,37.13
439,270,71,116,3784.78,9.469,21,36,37.13
440,270,71,116,3795.1,9.469,21,36,37.13
441,272,71,117,3805.47,9.469,21,37,37.13
442,273,72,118,3814.43,9.465,21,36,37.13
443,271,74,118,3824.13,9.467,21,35,37.13
444,269,75,120,3831.65,9.467,21,34,37.13
445,269,74,120,3840.68,9.468,21,35,37.13
446,269,73,120,3851.04,9.469,21,35,37.13
447,269,72,120,3861.4,9.469,21,36,37.13
448,270,72,120,3870.34,9.465,21,36,37.13
449,272,73,120,3880.03,9.467,21,36,37.13
450,271,74,120,3890.36,9.469,21,35,37.13
451,268,73,120,3897.89,9.467,21,35,37.13
452,267,72,120,3906.92,9.468,21,35,37.13
453,269,71,121,3916.62,9.469,21,36,37.14
454,270,71,120,3926.57,9.469,21,36,37.14
455,271,71,120,3936.92,9.469,21,36,37.14
456,271,71,119,3944.88,9.468,21,36,37.14
457,270,72,120,3954.17,9.468,21,36,37.14
458,269,72,119,3964.9,9.469,21,36,37.14
459,270,72,119,3975.23,9.469,21,36,37.14
460,270,72,119,3985.58,9.469,21,36,37.14
461,269,71,119,3993.11,9.467,21,36,37.14
462,269,71,119,4002.13,9.468,21,36,37.14
463,270,71,119,4012.48,9.469,21,36,37.14
464,271,71,119,4022.83,9.469,21,36,37.14
465,271,72,117,4031.79,9.465,21,36,37.14
466,270,72,118,4040.04,9.463,21,36,37.14
467,269,72,119,4049.7,9.467,21,36,37.14
468,270,72,119,4058.65,9.465,21,36,37.14
469,270,72,120,4068.33,9.467,21,36,37.14
470,269,71,120,4078.07,9.469,21,36,37.14
471,269,71,121,4087.37,9.465,21,36,37.14
472,270,70,120,4097.35,9.467,21,37,37.14
473,270,70,120,4107.71,9.469,21,37,37.14
474,270,70,120,4118.05,9.469,21,37,37.14
475,271,71,119,4125.6,9.467,21,36,37.14
476,271,71,118,4134.64,9.468,21,36,37.14
477,270,71,118,4144.97,9.469,21,36,37.14
478,271,71,118,4152.95,9.466,21,36,37.14
479,271,72,118,4162.76,9.467,21,36,37.14
480,270,72,118,4173.97,9.469,21,36,37.14
481,271,73,118,4184.3,9.469,21,35,37.14
482,270,73,118,4191.84,9.467,21,35,37.14
483,269,73,119,4199.69,9.468,21,35,37.14
484,269,73,119,4209.69,9.469,21,35,37.14
485,269,72,119,4221.2,9.469,21,36,37.14
486,269,72,119,4230.51,9.465,21,36,37.14
487,269,71,119,4238.27,9.463,21,36,37.14
488,270,71,121,4248.06,9.467,21,36,37.14
489,270,71,121,4258.79,9.469,21,36,37.14
490,271,72,121,4267.75,9.465,21,36,37.14
491,272,73,121,4277.47,9.467,21,36,37.14
492,270,74,120,4287.81,9.469,21,35,37.14
493,269,73,120,4298.15,9.469,21,35,37.14
494,269,73,121,4305.68,9.467,21,35,37.14
495,270,73,121,4314.07,9.468,21,35,37.14
496,270,73,120,4322.82,9.466,21,35,37.14
497,270,73,120,4332.3,9.467,21,35,37.14
498,271,73,120,4342.65,9.469,21,35,37.14
499,271,73,119,4353.0,9.469,21,35,37.14
500,269,73,119,4364.04,9.469,21,35,37.14
501,268,72,119,4371.92,9.467,21,36,37.14
502,270,71,119,4380.98,9.468,21,36,37.14
503,271,71,120,4390.68,9.469,21,36,37.14
504,270,72,120,4399.95,9.465,21,36,37.14
505,268,72,120,4409.94,9.467,21,36,37.14
506,269,71,119,4418.87,9.465,21,36,37.14
507,271,71,119,4428.55,9.467,21,36,37.15
508,271,71,118,4437.51,9.465,21,36,37.15
509,271,72,118,4446.56,9.467,21,36,37.15
510,270,72,119,4457.19,9.469,21,36,37.15
511,269,72,118,4465.08,9.467,21,36,37.15
512,269,72,119,4474.13,9.468,21,36,37.15
513,270,72,119,4484.49,9.469,21,36,37.16
514,269,72,118,4494.18,9.469,21,36,37.16
515,269,71,118,4504.8,9.469,21,36,37.16
516,270,71,117,4514.87,9.469,21,36,37.16
517,271,71,117,4522.83,9.467,20,36,37.16
518,270,72,117,4531.44,9.468,20,36,37.16
519,270,72,118,4542.07,9.469,20,36,37.16
520,270,72,118,4552.8,9.469,20,36,37.16
521,269,72,117,4563.15,9.469,20,36,37.16
522,270,72,117,4570.27,9.468,20,36,37.16
523,270,72,116,4579.34,9.468,20,36,37.16
524,268,71,117,4590.07,9.469,20,36,37.16
525,268,70,117,4600.41,9.469,20,37,37.16
526,271,70,117,4607.94,9.467,20,37,37.16
527,271,70,118,4616.98,9.468,20,37,37.16
528,270,70,117,4627.33,9.469,20,37,37.16
529,269,70,116,4637.02,9.469,20,37,37.16
530,271,70,116,4644.55,9.468,20,37,37.16
531,272,71,116,4653.86,9.468,20,37,37.16
532,271,72,118,4664.59,9.469,20,36,37.16
533,270,72,118,4674.28,9.469,20,36,37.16
534,270,72,117,4684.88,9.469,20,36,37.16
535,270,72,119,4695.61,9.469,20,36,37.16
536,270,72,118,4703.15,9.467,20,36,37.16
537,270,73,118,4711.53,9.468,20,35,37.16
538,270,72,119,4720.28,9.466,20,36,37.16
539,270,72,119,4729.76,9.467,20,36,37.16
540,270,72,119,4739.57,9.469,20,36,37.16
541,271,72,119,4750.69,9.469,20,36,37.16
542,271,73,119,4761.88,9.469,20,35,37.16
543,270,73,119,4769.01,9.468,20,35,37.16
544,270,73,119,4778.08,9.468,20,35,37.16
545,269,73,119,4787.37,9.465,20,35,37.16
546,268,72,119,4797.07,9.467,20,36,37.16
547,269,71,119,4807.43,9.469,20,36,37.16
548,271,71,119,4816.33,9.465,20,36,37.16
549,271,71,120,4824.62,9.463,20,36,37.16
550,270,72,120,4833.12,9.467,20,36,37.16
551,271,72,120,4843.83,9.469,20,36,37.16
552,270,72,120,4855.03,9.469,20,36,37.16
553,270,73,120,4864.72,9.469,20,35,37.16
554,270,73,120,4874.02,9.465,20,35,37.16
555,270,73,120,4882.57,9.463,20,35,37.16
556,270,73,120,4890.86,9.463,20,35,37.17
557,270,73,120,4900.54,9.467,20,35,37.17
558,270,73,120,4910.91,9.469,20,35,37.17
559,270,73,121,4921.28,9.469,20,35,37.17
560,270,73,120,4930.2,9.465,20,35,37.17
561,271,73,120,4939.91,9.467,20,35,37.17
