time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
0.0,223.0,72.0,92.0,4.36,9.161,21.0,30.0,37.07,0.00049103855,65.38700000000001,67.898,16.27,260.9,52.85,31.85,0.0,621
1.0,224.0,72.0,94.0,8.84,9.161,21.0,30.0,37.07,0.0007365578,65.72999999999999,65.68199999999999,16.46,259.8,52.71,31.85,0.0,623:625
2.0,225.0,72.0,96.0,17.78,9.163,21.0,30.0,37.07,0.0009820771,66.03299999999999,67.475,16.65,258.8,52.56,31.85,0.0,624:620
3.0,224.0,72.0,96.0,28.12,9.161,21.0,30.0,37.07,0.0012275963,66.28699999999999,65.021,17.01,256.7,52.28,31.85,0.0,615:623
4.0,223.0,71.0,96.0,35.93,9.161,21.0,30.0,37.07,0.0014731156,66.78,64.39,17.32,254.9,52.04,31.85,0.0,629
5.0,222.0,69.0,96.0,45.38,9.161,21.0,31.0,37.07,0.0017186349,67.3290909090909,65.27272727272727,17.44,254.2,51.95,31.85,0.0,626:617
6.0,223.0,69.0,96.0,55.98,9.163,21.0,31.0,37.07,0.0019641542,67.75888888888889,64.9411111111111,17.56,253.5,51.86,31.85,0.0,625
7.0,224.0,69.0,97.0,62.55,9.158,21.0,31.0,37.07,0.0022096734,68.124,65.55799999999999,17.68,252.8,51.77,31.85,0.0,620:559
8.0,225.0,69.0,96.0,73.21,9.163,21.0,31.0,37.07,0.0024551926,68.55181818181819,65.39545454545454,17.8,252.2,51.68,31.85,0.0,660:614
9.0,225.0,69.0,96.0,83.87,9.163,21.0,31.0,37.07,0.002700712,68.83888888888889,63.513333333333335,17.92,251.5,51.58,31.85,0.0,606
10.0,223.0,69.0,96.0,90.43,9.158,21.0,31.0,37.07,0.0029462313,69.045,64.694,18.1,250.5,51.45,31.85,0.0,606:612
11.0,223.0,68.0,96.0,101.17,9.163,21.0,31.0,37.07,0.0031917505,69.06181818181817,64.56818181818181,18.28,249.4,51.31,31.85,0.0,606
12.0,224.0,69.0,96.0,111.76,9.163,21.0,31.0,37.07,0.0034372697,68.98111111111112,64.68333333333334,18.47,248.3,51.16,31.9,0.0,603:603
13.0,224.0,69.0,98.0,117.61,9.158,21.0,31.0,37.07,0.0036827892,69.0,64.74100000000001,18.7,247.0,50.99,31.85,0.0,603:596
14.0,224.0,69.0,98.0,129.04,9.163,21.0,31.0,37.07,0.0039283084,69.08909090909091,64.45363636363636,19.0,245.3,50.76,31.85,0.0,596
15.0,225.0,69.0,99.0,138.8,9.163,21.0,31.0,37.07,0.004173828,69.14333333333333,64.5311111111111,19.28,243.7,50.54,31.85,0.0,593:591
16.0,224.0,70.0,99.0,146.15,9.158,21.0,31.0,37.07,0.004419347,69.15299999999999,63.711,19.47,242.6,50.4,31.85,0.0,586:582
17.0,223.0,70.0,100.0,153.96,9.161,21.0,30.0,37.07,0.0046648663,68.98818181818181,63.943636363636365,19.65,241.6,50.25,31.85,0.0,582
18.0,225.0,70.0,101.0,164.48,9.163,21.0,31.0,37.07,0.0049103852,68.80333333333334,63.63111111111112,19.84,240.5,50.11,31.85,0.0,574:572
19.0,225.0,70.0,102.0,176.16,9.163,21.0,31.0,37.07,0.0051559047,68.604,63.783,20.04,239.3,49.95,31.85,0.0,564:565
20.0,225.0,70.0,103.0,182.67,9.158,21.0,31.0,37.07,0.005401424,68.22363636363637,63.99090909090909,20.25,238.2,49.8,31.85,0.0,565:565
21.0,224.0,70.0,103.0,193.45,9.163,21.0,31.0,37.07,0.005646943,67.79,63.396666666666675,20.46,237.0,49.64,31.85,0.0,563:560
22.0,223.0,70.0,105.0,204.05,9.163,21.0,30.0,37.07,0.0058924626,67.424,63.1,20.7,235.4,49.42,31.85,0.0,560:560
23.0,224.0,70.0,106.0,210.56,9.158,21.0,31.0,37.07,0.006137982,67.11636363636363,61.79727272727273,20.98,233.5,49.17,31.85,0.0,560
24.0,225.0,70.0,106.0,219.2,9.161,21.0,31.0,37.07,0.006383501,66.95,61.382222222222225,21.27,231.6,48.92,31.85,0.0,556:556
25.0,225.0,71.0,107.0,229.94,9.163,21.0,30.0,37.07,0.0066290204,66.75699999999999,61.76700000000001,21.58,229.8,48.67,31.9,0.0,556:555
26.0,224.0,71.0,107.0,240.54,9.163,21.0,30.0,37.07,0.0068745394,66.37909090909092,61.86545454545455,21.75,228.5,48.5,31.9,0.0,554:552
27.0,223.0,71.0,107.0,247.07,9.158,21.0,30.0,37.07,0.007120059,65.98,60.71111111111112,21.82,227.5,48.37,31.85,0.0,551:550
28.0,223.0,70.0,108.0,256.84,9.163,21.0,30.0,37.07,0.0073655783,65.64099999999999,60.147000000000006,21.9,226.6,48.24,31.9,0.0,
29.0,224.0,70.0,108.0,266.38,9.161,21.0,31.0,37.07,0.0076110973,65.38363636363637,60.10545454545456,21.98,225.6,48.11,31.85,0.0,550:551:549
30.0,225.0,70.0,108.0,276.14,9.163,21.0,31.0,37.07,0.007856617,65.14555555555555,61.876666666666665,22.0,224.3,47.93,31.85,0.0,550:549
31.0,223.0,70.0,109.0,283.56,9.158,21.0,30.0,37.07,0.008102136,64.646,61.379999999999995,22.0,222.7,47.71,31.85,0.0,547:546
32.0,223.0,70.0,109.0,293.32,9.163,21.0,30.0,37.07,0.008347656,64.10363636363635,61.20454545454545,22.04,220.9,47.48,31.85,0.0,546
33.0,223.0,69.0,109.0,304.92,9.163,21.0,31.0,37.07,0.008593175,63.92555555555555,60.90111111111111,22.16,218.9,47.21,31.85,0.0,541:544
34.0,224.0,69.0,109.0,311.42,9.158,21.0,31.0,37.07,0.008838694,63.584,60.676,22.25,217.4,47.01,31.85,0.0,540:541
35.0,225.0,70.0,110.0,320.08,9.161,21.0,31.0,37.07,0.0090842135,63.23272727272727,59.99818181818182,22.32,216.4,46.87,31.85,0.0,541:542
36.0,226.0,71.0,110.0,330.81,9.163,21.0,30.0,37.07,0.0093297325,62.95666666666667,60.75777777777778,22.39,215.4,46.74,31.85,0.0,536:540
37.0,225.0,72.0,111.0,341.47,9.163,21.0,30.0,37.07,0.0095752515,62.58,60.319,22.46,214.4,46.6,31.85,0.0,537:535
38.0,225.0,72.0,111.0,349.99,9.161,21.0,30.0,37.07,0.0098207705,62.06909090909091,61.029090909090904,22.52,213.2,46.44,31.85,0.0,532:529
39.0,225.0,72.0,111.0,356.5,9.158,21.0,30.0,37.07,0.01006629,61.48666666666668,60.89888888888889,22.57,211.9,46.27,31.85,0.0,535:537
40.0,223.0,70.0,111.0,367.29,9.163,21.0,30.0,37.07,0.010311809,60.83200000000001,59.25600000000001,22.63,210.7,46.1,31.9,0.0,536:537
41.0,221.0,69.0,112.0,377.89,9.163,21.0,31.0,37.07,0.010557328,60.091818181818184,60.91363636363636,22.7,209.9,46.27,31.85,0.0,536
42.0,223.0,69.0,112.0,384.37,9.158,21.0,31.0,37.07,0.010802848,59.395555555555546,61.33666666666667,22.78,209.1,46.48,31.85,0.0,535:532
43.0,224.0,70.0,112.0,394.18,9.163,21.0,31.0,37.07,0.011048367,58.904,61.564,22.86,208.4,46.69,31.85,0.0,532:532
44.0,224.0,70.0,112.0,405.78,9.163,21.0,31.0,37.07,0.011293886,58.561,61.81,22.98,205.8,46.57,31.85,0.0,535:533
45.0,224.0,70.0,112.0,412.28,9.158,21.0,31.0,37.07,0.011539406,58.214,62.609,23.1,203.5,46.43,31.85,0.0,533:529
46.0,223.0,69.0,112.0,422.98,9.163,21.0,31.0,37.07,0.011784925,57.907,62.71999999999999,23.11,204.3,46.56,31.85,0.0,531:532
47.0,224.0,69.0,112.0,431.53,9.161,21.0,31.0,37.07,0.012030444,57.53636363636363,60.92272727272727,23.12,205.0,46.69,31.85,0.0,533
48.0,224.0,69.0,112.0,439.33,9.161,21.0,31.0,37.07,0.012275964,57.208888888888886,61.93111111111111,23.13,205.8,46.82,31.85,0.0,532:528:528
49.0,224.0,69.0,113.0,447.91,9.161,21.0,31.0,37.07,0.012521483,57.02900000000001,61.843,23.14,206.5,46.95,31.85,0.0,532
50.0,224.0,70.0,113.0,459.44,9.163,21.0,31.0,37.07,0.012767002,56.83727272727273,62.07818181818181,23.14,206.7,47.07,31.85,0.0,531:528
51.0,224.0,69.0,113.0,465.97,9.158,21.0,31.0,37.07,0.013012522,56.62444444444445,62.392222222222216,23.15,206.8,47.2,31.9,0.0,527:527
52.0,225.0,69.0,113.0,475.73,9.163,21.0,31.0,37.07,0.013258041,56.573,62.30499999999999,23.15,206.8,47.33,31.9,0.0,529:529
53.0,224.0,70.0,113.0,487.34,9.163,21.0,31.0,37.07,0.01350356,56.66181818181818,62.92727272727273,23.13,207.4,47.61,31.9,0.0,527:524
54.0,224.0,70.0,113.0,493.9,9.158,21.0,31.0,37.07,0.013749079,56.653333333333336,63.17888888888888,23.09,208.7,48.11,31.85,0.0,526:527
55.0,223.0,69.0,113.0,504.55,9.163,21.0,31.0,37.07,0.013994599,56.549,63.54599999999999,23.04,209.9,48.61,31.85,0.0,526:524
56.0,223.0,68.0,113.0,513.21,9.161,21.0,31.0,37.07,0.014240118,56.21636363636364,63.407272727272726,22.95,211.4,48.9,31.85,0.0,524:524
57.0,226.0,69.0,114.0,523.78,9.163,21.0,31.0,37.07,0.014485637,55.8811111111111,64.09333333333332,22.84,212.9,49.07,31.85,0.0,521:517
58.0,226.0,71.0,114.0,530.32,9.158,21.0,30.0,37.07,0.014731157,55.67100000000001,64.225,22.73,214.4,49.23,31.85,0.0,515:519
59.0,224.0,72.0,114.0,540.99,9.163,21.0,30.0,37.07,0.014976676,55.48545454545455,63.91272727272727,22.6,212.2,48.96,31.9,0.0,521
60.0,224.0,72.0,114.0,549.67,9.161,21.0,30.0,37.07,0.015222195,55.37444444444444,64.4088888888889,22.48,209.9,48.69,31.9,0.0,524
61.0,223.0,71.0,116.0,559.42,9.163,21.0,30.0,37.07,0.0154677145,55.527,64.53399999999999,22.43,206.9,48.21,31.9,0.0,526:527:526
62.0,223.0,71.0,116.0,566.87,9.158,21.0,30.0,37.07,0.015713234,55.95181818181818,65.24454545454546,22.48,202.9,47.48,31.9,0.0,523:523
63.0,224.0,71.0,115.0,577.53,9.163,21.0,30.0,37.07,0.015958752,56.49333333333334,66.07111111111112,22.52,198.8,46.76,31.85,0.0,524:526
64.0,224.0,71.0,114.0,586.13,9.161,21.0,30.0,37.07,0.016204271,56.984,66.405,22.79,192.8,45.28,31.85,0.0,524:521
65.0,224.0,72.0,114.0,595.07,9.163,21.0,30.0,37.07,0.01644979,57.52181818181818,66.78454545454544,23.0,190.0,44.5,31.85,0.0,523
66.0,224.0,71.0,114.0,603.36,9.158,21.0,30.0,37.07,0.016695311,58.07777777777778,67.18777777777778,23.07,192.1,44.88,31.85,0.0,1052:527
67.0,224.0,71.0,114.0,614.08,9.163,21.0,30.0,37.07,0.01694083,58.727,66.997,23.13,194.1,45.27,31.9,0.0,522:521
68.0,223.0,71.0,114.0,624.74,9.163,21.0,30.0,37.07,0.01718635,59.468181818181804,67.56363636363636,23.2,196.2,45.65,31.9,0.0,527:523
69.0,224.0,71.0,114.0,633.25,9.161,21.0,30.0,37.07,0.017431868,60.03111111111111,67.2688888888889,23.27,198.1,46.01,31.9,0.0,522
70.0,224.0,71.0,114.0,639.09,9.158,21.0,30.0,37.07,0.017677387,60.33999999999999,67.315,23.41,198.1,46.15,31.9,0.0,522:523:522
71.0,224.0,72.0,115.0,649.5,9.163,21.0,30.0,37.07,0.017922906,60.47181818181818,66.92363636363638,23.55,198.0,46.28,31.85,0.0,522:522
72.0,224.0,72.0,114.0,660.23,9.163,21.0,30.0,37.08,0.018168427,60.54555555555555,66.67333333333333,23.69,198.5,46.47,31.85,0.0,521
73.0,224.0,72.0,115.0,668.19,9.161,21.0,30.0,37.08,0.018413946,60.51500000000001,66.934,23.85,199.7,46.76,31.85,0.0,518:517
74.0,224.0,72.0,115.0,679.45,9.163,21.0,30.0,37.08,0.018659465,60.3590909090909,65.88272727272728,24.01,200.9,47.05,31.85,0.0,521:523
75.0,224.0,73.0,115.0,686.28,9.158,21.0,29.0,37.08,0.018904984,60.120000000000005,65.09333333333333,24.16,203.2,47.42,31.85,0.0,527:532
76.0,223.0,72.0,115.0,694.71,9.161,21.0,30.0,37.08,0.019150503,60.07000000000001,64.105,24.28,206.9,47.9,31.9,0.0,532:529
77.0,224.0,72.0,115.0,705.29,9.163,21.0,30.0,37.08,0.019396022,59.97,63.58272727272727,24.38,210.1,48.3,31.85,0.0,528:535
78.0,224.0,72.0,114.0,715.07,9.163,21.0,30.0,37.08,0.019641541,59.940000000000005,63.51444444444444,24.41,210.9,48.28,31.85,0.0,533:533
79.0,223.0,72.0,113.0,722.71,9.158,21.0,30.0,37.08,0.019887062,60.123000000000005,63.55800000000001,24.45,212.3,48.49,31.85,0.0,529
80.0,224.0,72.0,113.0,731.19,9.161,21.0,30.0,37.08,0.02013258,60.351818181818174,62.53090909090909,24.51,216.1,49.56,31.9,0.0,529:528
81.0,224.0,72.0,113.0,742.76,9.163,21.0,30.0,37.08,0.0203781,60.42888888888889,62.537777777777784,24.52,216.2,49.7,31.9,0.0,532:532
82.0,224.0,72.0,112.0,751.37,9.161,21.0,30.0,37.08,0.020623619,60.44699999999999,61.617,24.54,216.3,49.85,31.9,0.0,532:527
83.0,224.0,72.0,113.0,762.07,9.163,21.0,30.0,37.08,0.020869138,60.31272727272726,63.21727272727273,24.55,216.4,49.99,31.9,0.0,529:532
84.0,225.0,73.0,113.0,769.88,9.161,21.0,29.0,37.08,0.021114657,60.34777777777778,63.46555555555555,24.57,217.0,50.17,31.85,0.0,529:529
85.0,224.0,74.0,113.0,777.1,9.158,21.0,29.0,37.08,0.021360178,60.376,63.75599999999999,24.59,219.2,50.48,31.9,0.0,527:529
86.0,223.0,74.0,113.0,786.04,9.162,21.0,29.0,37.08,0.021605697,60.24454545454545,63.96272727272728,24.61,221.4,50.8,31.85,0.0,531:528
87.0,222.0,72.0,113.0,798.51,9.163,21.0,29.0,37.08,0.021851216,60.04,63.47777777777779,24.61,221.3,50.81,31.9,0.0,524:524
88.0,222.0,70.0,113.0,805.08,9.158,21.0,30.0,37.08,0.022096734,59.687,63.977999999999994,24.58,219.5,50.59,31.85,0.0,527:532
89.0,225.0,70.0,113.0,815.81,9.163,21.0,31.0,37.08,0.022342253,59.492,63.63499999999999,24.56,217.7,50.37,31.85,0.0,536:536
90.0,225.0,70.0,114.0,826.48,9.163,21.0,31.0,37.08,0.022587772,59.391000000000005,64.054,24.54,215.8,50.18,31.85,0.0,536
91.0,224.0,70.0,114.0,834.99,9.161,21.0,31.0,37.08,0.022833293,59.17100000000001,64.369,24.55,213.8,50.09,31.85,0.0,532:533
92.0,224.0,70.0,114.0,841.56,9.158,21.0,31.0,37.08,0.023078812,58.867,63.78000000000001,24.57,211.8,50.01,31.85,0.0,536:535
93.0,225.0,70.0,112.0,852.29,9.163,21.0,31.0,37.08,0.023324331,58.55800000000001,64.435,24.6,213.5,50.76,31.85,0.0,529:529
94.0,225.0,71.0,112.0,862.97,9.163,21.0,30.0,37.08,0.02356985,58.37600000000001,64.492,24.65,215.5,51.6,31.85,0.0,532:532
95.0,224.0,71.0,112.0,871.47,9.161,21.0,30.0,37.08,0.02381537,58.29299999999999,64.916,24.66,216.5,51.92,31.85,0.0,467:505
96.0,224.0,71.0,113.0,878.05,9.158,21.0,30.0,37.08,0.024060888,58.221,65.209,24.67,216.8,51.99,31.85,0.0,513:570
97.0,224.0,71.0,113.0,888.79,9.163,21.0,30.0,37.08,0.024306407,58.14399999999999,65.313,24.67,217.2,52.06,31.85,0.0,523
98.0,225.0,71.0,113.0,899.44,9.163,21.0,30.0,37.08,0.024551928,58.266,66.10999999999999,24.67,217.6,52.13,31.85,0.0,519:584
99.0,224.0,72.0,113.0,907.94,9.161,21.0,30.0,37.08,0.024797447,58.455,65.83000000000001,24.67,218.5,52.28,31.85,0.0,524:529
100.0,224.0,72.0,113.0,914.53,9.158,21.0,30.0,37.08,0.025042966,58.578,65.342,24.66,219.4,52.43,31.85,0.0,528:528
101.0,224.0,72.0,113.0,925.15,9.163,21.0,30.0,37.08,0.025288485,58.709999999999994,64.899,24.6,220.8,52.61,31.85,0.0,528:526
102.0,225.0,72.0,113.0,932.3,9.161,21.0,30.0,37.08,0.025534004,58.89399999999999,65.514,24.5,222.6,52.81,31.85,0.0,527:527
103.0,225.0,73.0,113.0,944.51,9.163,21.0,29.0,37.08,0.025779523,59.196000000000005,65.667,24.41,224.5,53.01,31.85,0.0,522:521
104.0,225.0,73.0,113.0,953.17,9.161,21.0,29.0,37.08,0.026025044,59.4,62.92900000000001,24.15,225.3,52.76,31.85,0.0,519:523
105.0,224.0,73.0,114.0,963.76,9.163,21.0,29.0,37.08,0.026270563,59.321000000000005,62.988,23.87,225.8,52.44,31.85,0.0,524:524
106.0,223.0,73.0,114.0,970.27,9.158,21.0,29.0,37.08,0.026516082,59.071000000000005,63.084,23.73,224.5,52.13,31.85,0.0,521:518
107.0,224.0,73.0,115.0,978.92,9.161,21.0,29.0,37.08,0.0267616,59.099,64.558,23.58,223.1,51.81,31.85,0.0,526:527
108.0,226.0,74.0,115.0,989.53,9.163,21.0,29.0,37.08,0.02700712,59.56777777777778,65.01111111111112,23.44,221.8,51.5,31.85,0.0,532
109.0,225.0,74.0,114.0,996.69,9.161,21.0,29.0,37.08,0.027252639,60.09818181818182,65.80272727272727,23.27,220.9,51.4,31.85,0.0,532:532
110.0,223.0,73.0,115.0,1008.82,9.163,21.0,29.0,37.08,0.027498158,60.611,66.217,23.08,220.8,51.7,31.85,0.0,529:529
111.0,223.0,73.0,114.0,1016.0,9.161,21.0,29.0,37.08,0.027743679,61.113,66.913,22.96,221.6,51.92,31.85,0.0,538:541
112.0,224.0,73.0,113.0,1028.14,9.163,21.0,29.0,37.08,0.027989198,61.678,66.231,22.94,223.4,52.03,31.85,0.0,537:537
113.0,224.0,72.0,113.0,1034.66,9.158,21.0,30.0,37.09,0.028234717,62.124,65.393,22.91,225.1,52.14,31.85,0.0,541:541
114.0,222.0,72.0,113.0,1045.36,9.163,21.0,29.0,37.09,0.028480235,62.36500000000001,64.96599999999998,22.93,226.2,52.14,31.85,0.0,540
115.0,223.0,72.0,112.0,1054.03,9.161,21.0,30.0,37.09,0.028725754,62.6,64.53099999999999,22.99,226.5,52.0,31.85,0.0,536:541
116.0,225.0,72.0,111.0,1064.69,9.163,21.0,30.0,37.09,0.028971273,62.875000000000014,64.345,23.05,226.8,51.87,31.85,0.0,538:533
117.0,225.0,73.0,111.0,1073.21,9.161,21.0,29.0,37.09,0.029216794,62.98,64.25500000000002,23.12,227.1,51.74,31.85,0.0,532:531
118.0,225.0,73.0,111.0,1079.78,9.158,21.0,29.0,37.09,0.029462313,63.08,64.52799999999999,23.22,227.9,51.89,31.85,0.0,549:550
119.0,224.0,74.0,111.0,1090.39,9.163,21.0,29.0,37.09,0.029707832,63.12800000000001,64.261,23.33,228.8,52.06,31.9,0.0,545:542
120.0,224.0,75.0,112.0,1099.03,9.161,21.0,29.0,37.09,0.029953351,62.906000000000006,63.61199999999999,23.44,229.8,52.24,31.85,0.0,540:542
121.0,224.0,75.0,112.0,1107.68,9.161,21.0,29.0,37.09,0.03019887,62.776,64.18499999999999,23.56,231.1,52.44,31.85,0.0,541:540
122.0,225.0,75.0,110.0,1118.34,9.163,21.0,29.0,37.09,0.03044439,62.688,64.05,23.67,232.2,52.57,31.9,0.0,541
123.0,224.0,75.0,110.0,1126.99,9.161,21.0,29.0,37.09,0.03068991,62.50699999999999,64.21600000000001,23.7,229.6,51.41,31.85,0.0,542:541
124.0,223.0,73.0,110.0,1137.65,9.163,21.0,29.0,37.09,0.030935429,62.29200000000001,64.345,23.73,227.1,50.3,31.85,0.0,544:540
125.0,223.0,73.0,111.0,1146.17,9.161,21.0,29.0,37.09,0.031180948,62.078,64.03300000000002,23.67,226.5,50.31,31.85,0.0,537:575
126.0,223.0,72.0,111.0,1152.75,9.158,21.0,30.0,37.09,0.031426467,61.85699999999999,64.49,23.62,225.9,50.32,31.85,0.0,508:558
127.0,223.0,72.0,111.0,1163.43,9.163,21.0,30.0,37.09,0.031671986,61.63099999999999,64.591,23.56,225.4,50.33,31.85,0.0,560:558
128.0,224.0,71.0,111.0,1172.36,9.163,21.0,30.0,37.09,0.031917505,61.477999999999994,65.351,23.48,225.6,50.76,31.85,0.0,555
129.0,224.0,71.0,111.0,1182.79,9.161,21.0,30.0,37.09,0.032163024,61.313,65.772,23.4,226.2,51.38,31.85,0.0,550:551
130.0,225.0,71.0,111.0,1193.35,9.163,20.0,30.0,37.09,0.032408543,61.246,65.56000000000002,23.32,228.1,51.76,31.85,0.0,550:547
131.0,225.0,72.0,109.0,1198.71,9.159,20.0,30.0,37.09,0.032654062,61.241,65.7,23.24,230.8,52.01,31.85,0.0,541:541
132.0,223.0,72.0,109.0,1208.55,9.161,20.0,30.0,37.09,0.03289958,61.242,64.357,23.16,232.8,52.23,31.85,0.0,546
133.0,223.0,71.0,109.0,1219.14,9.163,20.0,30.0,37.09,0.033145104,61.034000000000006,62.089,23.07,234.0,52.38,31.85,0.0,549:550
134.0,223.0,71.0,109.0,1226.31,9.161,20.0,30.0,37.09,0.033390623,60.641000000000005,62.52,22.99,235.2,52.54,31.85,0.0,547:546
135.0,225.0,71.0,110.0,1238.45,9.163,20.0,30.0,37.09,0.03363614,60.303999999999995,61.596999999999994,22.9,236.4,52.69,31.85,0.0,551:554
136.0,225.0,72.0,110.0,1245.03,9.158,20.0,30.0,37.09,0.03388166,60.266000000000005,63.571000000000005,22.8,236.6,52.71,31.85,0.0,559:558
137.0,224.0,72.0,110.0,1255.65,9.163,20.0,30.0,37.09,0.03412718,60.427,63.970000000000006,22.67,234.5,52.43,31.85,0.0,558:555
138.0,224.0,72.0,110.0,1262.8,9.161,20.0,30.0,37.09,0.0343727,60.64799999999999,65.025,22.53,232.4,52.16,31.85,0.0,550:555
139.0,224.0,72.0,108.0,1275.01,9.163,20.0,30.0,37.09,0.034618217,60.923,64.06700000000001,22.45,232.2,51.97,31.85,0.0,555
140.0,224.0,72.0,108.0,1283.66,9.161,20.0,30.0,37.09,0.034863736,60.932,65.324,22.39,232.5,51.8,31.85,0.0,552:550
141.0,225.0,72.0,108.0,1294.24,9.163,20.0,30.0,37.09,0.035109255,61.098,65.98600000000002,22.33,232.8,51.64,31.85,0.0,546:549
142.0,225.0,73.0,108.0,1300.76,9.158,20.0,29.0,37.09,0.035354774,61.370999999999995,65.00300000000001,22.34,232.4,51.56,31.85,0.0,545:546
143.0,224.0,73.0,108.0,1309.35,9.161,20.0,29.0,37.09,0.035600293,61.625,65.91799999999999,22.36,231.9,51.49,31.85,0.0,544:541
144.0,223.0,73.0,109.0,1318.3,9.163,20.0,29.0,37.09,0.035845812,62.045,66.04899999999999,22.37,231.5,51.41,31.85,0.0,541
145.0,223.0,72.0,109.0,1328.67,9.161,20.0,30.0,37.09,0.03609133,62.447,65.373,22.37,230.9,51.29,31.85,0.0,541:545
146.0,224.0,72.0,110.0,1337.56,9.163,20.0,30.0,37.09,0.036336854,62.663,65.622,22.37,229.8,51.09,31.85,0.0,538:536
147.0,223.0,71.0,110.0,1345.9,9.158,20.0,30.0,37.09,0.036582373,62.574,65.494,22.36,228.7,50.88,31.85,0.0,535
148.0,223.0,71.0,111.0,1356.51,9.163,20.0,30.0,37.09,0.036827892,62.249,65.88499999999999,22.39,227.6,50.77,31.85,0.0,532:529:536
149.0,223.0,71.0,111.0,1363.66,9.161,20.0,30.0,37.09,0.03707341,61.884,65.88799999999999,22.48,226.6,50.87,31.85,0.0,542:546
150.0,224.0,71.0,112.0,1375.81,9.163,20.0,30.0,37.09,0.03731893,61.57000000000001,65.441,22.56,225.6,50.97,31.85,0.0,551
151.0,224.0,71.0,112.0,1382.97,9.161,20.0,30.0,37.09,0.03756445,61.364999999999995,66.11100000000002,22.65,224.6,51.08,31.85,0.0,551:549:547
152.0,225.0,72.0,112.0,1390.88,9.158,20.0,30.0,37.09,0.037809968,61.148,65.81400000000001,22.77,224.1,51.22,31.85,0.0,546
153.0,225.0,73.0,111.0,1399.84,9.162,20.0,29.0,37.09,0.038055487,60.914,65.702,22.91,224.1,51.42,31.85,0.0,550:552
154.0,224.0,73.0,109.0,1410.27,9.161,20.0,29.0,37.09,0.038301006,60.746,65.81400000000001,23.05,224.2,51.61,31.85,0.0,552:550
155.0,224.0,73.0,109.0,1420.89,9.163,20.0,29.0,37.09,0.038546525,60.634,65.88300000000001,23.12,223.9,51.45,31.9,0.0,486:508
156.0,223.0,73.0,109.0,1428.04,9.161,20.0,29.0,37.09,0.038792044,60.539,66.217,23.17,223.5,51.24,31.85,0.0,527:526
157.0,223.0,72.0,109.0,1436.35,9.161,20.0,30.0,37.09,0.039037563,60.440999999999995,66.085,23.23,223.2,51.03,31.85,0.0,527:654
158.0,223.0,71.0,109.0,1446.69,9.161,20.0,30.0,37.09,0.039283082,60.254,65.82100000000001,23.28,222.9,50.82,31.85,0.0,549
159.0,224.0,71.0,112.0,1455.34,9.161,20.0,30.0,37.09,0.039528605,59.78399999999999,64.24,23.28,222.1,50.73,31.85,0.0,544:606
160.0,226.0,73.0,114.0,1465.99,9.163,20.0,30.0,37.09,0.039774124,59.214,65.08500000000001,23.27,221.3,50.67,31.85,0.0,550:550
161.0,225.0,74.0,114.0,1474.66,9.161,20.0,29.0,37.09,0.040019643,59.008,65.56700000000001,23.25,220.4,50.62,31.85,0.0,547
162.0,223.0,73.0,114.0,1485.31,9.163,20.0,29.0,37.09,0.04026516,59.114,64.825,23.23,219.7,50.57,31.85,0.0,550:551
163.0,223.0,73.0,113.0,1493.79,9.161,20.0,29.0,37.09,0.04051068,59.339,65.538,23.2,222.0,50.58,31.85,0.0,549:556
164.0,224.0,73.0,112.0,1500.41,9.158,20.0,29.0,37.09,0.0407562,59.589,65.169,23.17,224.4,50.6,31.85,0.0,555:551
165.0,224.0,72.0,110.0,1511.14,9.163,20.0,30.0,37.09,0.04100172,59.57500000000001,65.72800000000001,22.99,224.8,50.4,31.85,0.0,546:551
166.0,223.0,71.0,109.0,1521.8,9.163,20.0,30.0,37.09,0.041247237,59.639,66.38199999999999,22.79,225.1,50.18,31.85,0.0,555
167.0,223.0,71.0,109.0,1530.39,9.161,20.0,30.0,37.09,0.041492756,59.823,64.988,22.65,225.4,49.88,31.85,0.0,564:565:563
168.0,224.0,71.0,109.0,1539.29,9.163,20.0,30.0,37.09,0.041738275,59.992999999999995,65.879,22.51,225.6,49.58,31.85,0.0,561
169.0,226.0,72.0,108.0,1547.56,9.158,20.0,30.0,37.09,0.041983794,60.488,66.738,22.49,223.6,49.14,31.85,0.0,558:550
170.0,225.0,73.0,108.0,1556.13,9.161,20.0,29.0,37.09,0.042229313,60.984,66.682,22.54,220.3,48.63,31.85,0.0,552:552
171.0,224.0,74.0,107.0,1565.1,9.163,20.0,29.0,37.09,0.042474836,61.338,66.584,22.82,219.7,48.67,31.85,0.0,547:545
172.0,224.0,74.0,107.0,1575.53,9.161,20.0,29.0,37.09,0.042720355,61.626999999999995,66.37899999999999,23.1,219.4,48.76,31.85,0.0,544:547
173.0,224.0,73.0,108.0,1586.19,9.163,20.0,29.0,37.1,0.042965874,61.703,65.64200000000001,23.27,220.5,49.18,31.85,0.0,546
174.0,222.0,72.0,109.0,1594.84,9.161,20.0,29.0,37.1,0.043211393,61.480999999999995,65.375,23.44,221.5,49.6,31.85,0.0,542:541
175.0,224.0,72.0,110.0,1605.43,9.163,20.0,30.0,37.1,0.043456912,61.471999999999994,66.054,23.61,222.6,50.01,31.85,0.0,541:541
