time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
37,217,66,110,335.43,8.827,26,31,1082,37.01,32.35,24.5,197.0,48.0,0.0,0.0,0.004057228,24.5,48.0
38,217,66,110,344.25,8.827,26,31,535:538,37.01,32.35,24.5,197.0,48.0,0.0,0.0,0.0041639972,24.5,48.0
39,214,66,111,353.07,8.827,26,31,533,37.01,32.35,24.5,197.0,48.0,0.0,0.0,0.0042707664,24.5,48.0
40,218,66,111,361.91,8.827,26,32,535:538,37.01,32.35,25.1,216.0,48.0,0.0,0.0,0.0043775355,25.1,48.0
41,217,67,111,370.73,8.827,26,31,550:542,37.01,32.35,25.1,277.0,65.0,0.0,0.0,0.004484305,25.1,65.0
42,215,67,110,379.56,8.827,26,31,542:546,37.01,32.35,25.1,277.0,65.0,0.0,0.0,0.0045910743,25.1,65.0
43,215,67,110,388.38,8.827,26,31,542:542,37.01,32.35,23.3,277.0,57.0,0.0,0.0,0.0046978435,23.3,57.0
44,215,66,110,397.21,8.827,26,31,546:542,37.01,32.35,23.3,277.0,64.0,0.0,0.0,0.0048046126,23.3,64.0
45,217,66,110,406.03,8.827,26,31,546,37.01,32.35,23.3,277.0,64.0,0.0,0.0,0.0049113818,23.3,64.0
46,217,65,111,414.86,8.827,26,32,537:535,37.01,32.35,23.3,277.0,64.0,0.0,0.0,0.005018151,23.3,64.0
47,217,65,111,423.69,8.827,26,32,542:542,37.01,32.35,23.8,277.0,73.0,0.0,0.0,0.00512492,23.8,73.0
48,211,65,111,432.52,8.827,26,31,535,37.01,32.35,23.8,277.0,86.0,0.0,0.0,0.005231689,23.8,86.0
49,213,64,111,441.34,8.827,26,32,531:529:535,37.01,32.3,24.9,304.0,83.0,0.0,0.0,0.0053384583,24.9,83.0
50,220,63,112,450.17,8.827,26,33,531:527,37.01,32.3,24.9,304.0,83.0,0.0,0.0,0.0054452275,24.9,83.0
51,219,65,112,459.0,8.827,26,32,531,37.01,32.3,24.9,304.0,83.0,0.0,0.0,0.0055519966,24.9,83.0
52,213,65,112,467.82,8.827,26,31,531:526,37.01,32.35,25.0,330.0,77.0,0.0,0.0,0.005658766,25.0,77.0
53,218,66,113,476.68,8.827,25,32,527:523:523,37.01,32.35,25.0,330.0,77.0,0.0,0.0,0.005765535,25.0,77.0
54,216,66,113,485.48,8.827,25,31,527,37.01,32.3,27.6,297.0,74.0,0.0,0.0,0.005872304,27.6,74.0
55,215,66,113,494.3,8.827,25,31,546:533,37.01,32.3,27.6,281.0,74.0,0.0,0.0,0.0059790732,27.6,74.0
56,213,65,113,503.13,8.827,25,31,531:535,37.01,32.3,27.6,281.0,74.0,0.0,0.0,0.0060858424,27.6,74.0
57,213,65,112,511.96,8.827,25,31,531:542,37.01,32.3,25.4,231.0,60.0,0.0,0.0,0.0061926115,25.4,60.0
58,218,64,113,520.78,8.827,25,33,531:529,37.01,32.3,25.4,231.0,60.0,0.0,0.0,0.0062993807,25.4,60.0
59,218,64,113,529.62,8.827,25,33,531:527,37.01,32.3,25.4,231.0,50.0,0.0,0.0,0.00640615,25.4,50.0
60,218,65,113,538.45,8.827,25,32,527,37.01,32.3,22.6,278.0,59.0,0.0,0.0,0.006512919,22.6,59.0
61,220,67,113,547.26,8.827,25,31,523:523,37.01,32.3,25.2,293.0,73.0,0.0,0.0,0.006619688,25.2,73.0
62,217,68,113,556.09,8.827,25,30,523:526,37.01,32.3,25.2,324.0,85.0,0.0,0.0,0.0067264573,25.2,85.0
63,217,69,113,564.93,8.827,25,30,531:527,37.01,32.3,25.2,324.0,85.0,0.0,0.0,0.0068332264,25.2,85.0
64,216,69,114,573.74,8.827,25,30,527:527,37.01,32.3,25.2,324.0,85.0,0.0,0.0,0.0069399956,25.2,85.0
65,214,69,114,582.57,8.827,25,30,527:522,37.01,32.3,24.2,384.0,95.0,0.0,0.0,0.0070467647,24.2,95.0
66,215,68,114,591.4,8.827,25,30,531:523,37.01,32.3,24.2,444.0,89.0,0.0,0.0,0.007153534,24.2,89.0
67,216,67,114,600.22,8.827,25,31,523:523,37.01,32.3,21.8,300.0,62.0,0.0,0.0,0.007260303,21.8,62.0
68,217,68,114,609.05,8.827,25,30,523,37.01,32.25,21.8,300.0,62.0,0.0,0.0,0.007367072,21.8,62.0
69,217,69,114,617.91,8.827,25,30,1046,37.01,32.3,24.9,236.0,56.0,0.0,0.0,0.007473842,24.9,56.0
70,217,70,115,626.71,8.827,25,30,519:523:512,37.01,32.3,26.5,170.0,47.0,0.0,0.0,0.007580611,26.5,47.0
71,215,70,115,635.53,8.827,25,29,515:522,37.01,32.3,26.5,170.0,47.0,0.0,0.0,0.00768738,26.5,47.0
72,213,69,114,644.36,8.827,25,29,535:535,37.01,32.3,26.5,178.0,53.0,0.0,0.0,0.007794149,26.5,53.0
73,218,68,114,653.19,8.827,25,31,535,37.01,32.25,26.5,178.0,53.0,0.0,0.0,0.007900918,26.5,53.0
74,219,69,114,662.01,8.827,25,30,531:531,37.01,32.25,23.0,246.0,57.0,0.0,0.0,0.0080076875,23.0,57.0
75,215,70,114,670.84,8.827,25,29,529:531,37.01,32.25,23.0,246.0,51.0,0.0,0.0,0.008114456,23.0,51.0
76,215,70,113,679.67,8.827,25,29,535:531,37.01,32.25,23.0,246.0,51.0,0.0,0.0,0.008221226,23.0,51.0
77,216,69,113,688.5,8.827,25,30,527:535,37.01,32.25,23.0,246.0,51.0,0.0,0.0,0.0083279945,23.0,51.0
78,216,68,113,697.32,8.827,25,30,522:527,37.01,32.25,23.0,249.0,44.0,0.0,0.0,0.008434764,23.0,44.0
79,215,67,114,706.15,8.827,25,31,527:523,37.01,32.25,23.0,252.0,36.0,0.0,0.0,0.008541533,23.0,36.0
80,214,67,114,714.97,8.827,25,31,527,37.01,32.25,21.0,252.0,39.0,0.0,0.0,0.008648302,21.0,39.0
81,214,66,114,723.81,8.827,25,31,531:527,37.01,32.25,21.0,252.0,39.0,0.0,0.0,0.008755071,21.0,39.0
82,217,66,114,732.64,8.827,25,31,526:527,37.01,32.25,20.9,252.0,47.0,0.0,0.0,0.008861841,20.9,47.0
83,217,66,114,741.45,8.827,25,31,519:531,37.01,32.25,20.9,252.0,53.0,0.0,0.0,0.00896861,20.9,53.0
84,216,67,113,750.28,8.827,25,31,535:546,37.01,32.2,20.9,252.0,53.0,0.0,0.0,0.009075379,20.9,53.0
85,216,67,112,759.11,8.827,25,31,541:546,37.01,32.2,20.9,252.0,63.0,0.0,0.0,0.009182149,20.9,63.0
86,217,67,112,767.93,8.827,25,31,546:550,37.01,32.2,18.2,332.0,67.0,0.0,0.0,0.009288917,18.2,67.0
87,214,67,111,776.77,8.827,25,31,550:546,37.02,32.2,18.2,411.0,70.0,0.0,0.0,0.009395687,18.2,70.0
88,216,66,111,785.59,8.827,25,31,546,37.02,32.2,18.4,411.0,79.0,0.0,0.0,0.009502456,18.4,79.0
89,219,66,111,794.42,8.827,25,32,550:542,37.02,32.2,18.4,411.0,79.0,0.0,0.0,0.009609225,18.4,79.0
90,217,66,111,803.25,8.827,25,31,542:535,37.02,32.2,18.4,411.0,79.0,0.0,0.0,0.009715994,18.4,79.0
91,217,69,111,812.07,8.827,25,30,538:546,37.02,32.2,21.2,337.0,86.0,0.0,0.0,0.0098227635,21.2,86.0
92,218,70,111,820.9,8.827,25,30,542:546,37.02,32.2,21.2,337.0,86.0,0.0,0.0,0.009929532,21.2,86.0
93,214,71,110,829.72,8.827,25,29,555:550,37.02,32.2,21.2,262.0,84.0,0.0,0.0,0.010036302,21.2,84.0
94,214,70,110,838.56,8.827,25,29,550,37.02,32.2,22.3,365.0,90.0,0.0,0.0,0.0101430705,22.3,90.0
95,215,69,110,847.38,8.827,25,30,546:555,37.02,32.2,23.8,311.0,80.0,0.0,0.0,0.01024984,23.8,80.0
96,218,68,109,856.2,8.827,25,31,550:555,37.02,32.2,23.8,335.0,78.0,0.0,0.0,0.010356609,23.8,78.0
97,215,69,109,865.03,8.827,25,30,555:546,37.02,32.2,23.8,335.0,78.0,0.0,0.0,0.010463378,23.8,78.0
98,216,69,109,873.86,8.827,25,30,550,37.02,32.15,27.4,291.0,73.0,0.0,0.0,0.010570147,27.4,73.0
99,217,69,109,882.68,8.827,25,30,559:565,37.02,32.15,27.4,202.0,61.0,0.0,0.0,0.010676917,27.4,61.0
100,215,69,108,891.52,8.827,25,30,563:565,37.02,32.15,27.4,202.0,63.0,0.0,0.0,0.010783685,27.4,63.0
101,215,68,108,900.35,8.827,25,30,569:565,37.02,32.15,27.1,202.0,51.0,0.0,0.0,0.010890455,27.1,51.0
102,217,68,107,909.16,8.827,25,30,563,37.02,32.15,27.1,202.0,51.0,0.0,0.0,0.010997224,27.1,51.0
103,217,69,107,918.0,8.827,25,30,555:563:563,37.02,32.15,24.3,188.0,40.0,0.0,0.0,0.011103993,24.3,40.0
104,217,69,107,926.82,8.827,25,30,558,37.02,32.15,24.3,188.0,40.0,0.0,0.0,0.011210762,24.3,40.0
105,216,70,107,935.71,8.827,25,29,565:563,37.02,32.15,24.3,188.0,40.0,0.0,0.0,0.011317532,24.3,40.0
106,215,70,107,944.47,8.827,25,29,563:563,37.02,32.15,25.8,178.0,43.0,0.0,0.0,0.0114243,25.8,43.0
107,214,69,107,953.3,8.827,25,30,559:558,37.02,32.15,25.8,178.0,43.0,0.0,0.0,0.01153107,25.8,43.0
108,214,68,107,962.13,8.827,25,30,563,37.02,32.15,25.1,181.0,47.0,0.0,0.0,0.011637839,25.1,47.0
109,217,67,107,970.95,8.827,25,31,565:559,37.02,32.15,25.1,181.0,47.0,0.0,0.0,0.011744608,25.1,47.0
110,220,67,107,979.78,8.827,25,31,559:555,37.02,32.15,25.1,181.0,47.0,0.0,0.0,0.011851378,25.1,47.0
111,217,70,107,988.61,8.827,25,30,550:555,37.02,32.15,24.2,181.0,47.0,0.0,0.0,0.0119581465,24.2,47.0
112,215,69,107,997.43,8.827,25,30,569,37.02,32.15,24.2,181.0,47.0,0.0,0.0,0.012064916,24.2,47.0
113,217,69,107,1006.26,8.827,25,30,563:565,37.02,32.15,24.2,181.0,45.0,0.0,0.0,0.012171685,24.2,45.0
114,217,70,107,1015.09,8.827,25,30,564:559,37.02,32.15,24.2,303.0,59.0,0.0,0.0,0.012278454,24.2,59.0
115,214,70,107,1023.91,8.827,25,29,563:563,37.02,32.15,24.2,303.0,59.0,0.0,0.0,0.012385223,24.2,59.0
116,216,70,107,1032.75,8.827,25,29,559,37.02,32.15,24.2,425.0,73.0,0.0,0.0,0.012491993,24.2,73.0
117,219,71,107,1041.57,8.827,25,29,555:561,37.02,32.15,22.4,425.0,74.0,0.0,0.0,0.012598761,22.4,74.0
118,213,71,107,1050.39,8.827,25,29,555:555,37.02,32.15,22.4,425.0,74.0,0.0,0.0,0.012705531,22.4,74.0
119,213,69,108,1059.23,8.827,25,29,555:550,37.02,32.1,22.4,425.0,75.0,0.0,0.0,0.0128123,22.4,75.0
120,216,68,108,1068.05,8.827,25,30,555:550,37.02,32.1,22.3,319.0,64.0,0.0,0.0,0.012919069,22.3,64.0
121,215,68,108,1076.87,8.827,25,30,555:555,37.02,32.1,22.3,319.0,64.0,0.0,0.0,0.013025838,22.3,64.0
122,215,67,108,1085.7,8.827,25,31,546:550,37.02,32.1,21.9,213.0,51.0,0.0,0.0,0.013132608,21.9,51.0
123,217,67,108,1094.53,8.827,25,31,559,37.02,32.1,21.9,213.0,51.0,0.0,0.0,0.013239376,21.9,51.0
124,218,67,108,1103.35,8.827,25,31,1123,37.02,32.15,21.9,213.0,51.0,0.0,0.0,0.013346146,21.9,51.0
125,218,68,108,1112.18,8.827,25,31,559,37.02,32.15,21.9,213.0,50.0,0.0,0.0,0.013452915,21.9,50.0
126,218,69,108,1121.01,8.827,25,30,559:550:555,37.02,32.1,19.7,213.0,45.0,0.0,0.0,0.013559684,19.7,45.0
127,215,70,108,1129.83,8.827,25,29,550,37.02,32.1,19.7,213.0,39.0,0.0,0.0,0.013666453,19.7,39.0
128,218,71,109,1138.67,8.827,25,29,546:542,37.02,32.1,19.7,213.0,39.0,0.0,0.0,0.013773222,19.7,39.0
129,215,71,109,1147.5,8.827,25,29,538:538,37.02,32.1,19.7,253.0,44.0,0.0,0.0,0.013879991,19.7,44.0
130,213,71,109,1156.31,8.827,25,29,546:541,37.02,32.1,19.7,253.0,44.0,0.0,0.0,0.013986761,19.7,44.0
131,215,69,110,1165.14,8.827,25,30,546:542,37.02,32.1,19.7,293.0,48.0,0.0,0.0,0.014093529,19.7,48.0
132,216,69,110,1173.97,8.827,25,30,546,37.02,32.1,21.1,285.0,54.0,0.0,0.0,0.014200299,21.1,54.0
133,217,69,109,1182.8,8.827,25,30,550:559,37.02,32.15,21.1,285.0,54.0,0.0,0.0,0.014307068,21.1,54.0
134,216,69,109,1191.62,8.827,25,30,558:555,37.02,32.1,21.1,276.0,60.0,0.0,0.0,0.014413837,21.1,60.0
135,215,69,109,1200.48,8.827,25,30,559:559,37.02,32.1,20.7,300.0,66.0,0.0,0.0,0.014520606,20.7,66.0
136,218,68,108,1209.28,8.827,25,31,563:561,37.02,32.1,20.7,300.0,66.0,0.0,0.0,0.014627376,20.7,66.0
137,216,70,108,1218.1,8.827,25,29,563,37.02,32.1,20.5,307.0,68.0,0.0,0.0,0.014734144,20.5,68.0
138,215,71,108,1226.93,8.827,25,29,1116:559,37.02,32.1,20.5,307.0,68.0,0.0,0.0,0.014840914,20.5,68.0
139,216,70,108,1235.76,8.827,25,29,555,37.02,32.1,20.5,307.0,68.0,0.0,0.0,0.014947684,20.5,68.0
140,215,70,108,1244.58,8.827,25,29,550:555,37.02,32.1,22.0,244.0,57.0,0.0,0.0,0.015054452,22.0,57.0
141,218,70,108,1253.41,8.827,25,30,563:561,37.02,32.1,22.0,244.0,57.0,0.0,0.0,0.015161222,22.0,57.0
142,216,70,108,1262.24,8.827,25,29,563,37.02,32.1,22.0,196.0,51.0,0.0,0.0,0.0152679905,22.0,51.0
143,217,71,107,1271.06,8.827,25,29,565:569,37.02,32.1,22.0,281.0,60.0,0.0,0.0,0.01537476,22.0,60.0
144,216,72,107,1279.89,8.827,25,29,569:565,37.02,32.1,22.0,281.0,60.0,0.0,0.0,0.015481529,22.0,60.0
145,214,72,107,1288.72,8.827,25,28,569,37.02,32.1,22.6,291.0,60.0,0.0,0.0,0.015588298,22.6,60.0
146,215,70,107,1297.54,8.827,25,29,565:565:558,37.02,32.1,22.6,291.0,60.0,0.0,0.0,0.015695067,22.6,60.0
147,217,70,107,1306.37,8.827,25,30,559,37.03,32.1,23.8,260.0,63.0,0.0,0.0,0.015801836,23.8,63.0
148,216,70,107,1315.2,8.827,25,29,555:563,37.03,32.1,23.8,208.0,61.0,0.0,0.0,0.015908606,23.8,61.0
149,217,70,107,1324.02,8.827,25,30,563:563,37.03,32.1,23.8,208.0,61.0,0.0,0.0,0.016015375,23.8,61.0
150,216,70,107,1332.85,8.827,25,29,564:563,37.03,32.1,23.8,200.0,70.0,0.0,0.0,0.016122144,23.8,70.0
151,215,71,107,1341.68,8.827,25,29,569,37.03,32.1,23.0,261.0,66.0,0.0,0.0,0.016228912,23.0,66.0
152,215,70,106,1350.51,8.827,25,29,565:563,37.03,32.1,23.0,321.0,62.0,0.0,0.0,0.016335683,23.0,62.0
153,217,69,106,1359.34,8.827,25,30,564:563,37.03,32.1,21.8,261.0,54.0,0.0,0.0,0.016442452,21.8,54.0
154,219,70,107,1368.16,8.827,25,30,555:559,37.03,32.1,21.8,261.0,54.0,0.0,0.0,0.01654922,21.8,54.0
155,219,72,107,1376.99,8.827,25,29,559,37.03,32.1,23.7,246.0,54.0,0.0,0.0,0.016655989,23.7,54.0
156,214,73,107,1385.81,8.827,24,28,559:569,37.03,32.1,23.7,208.0,50.0,0.0,0.0,0.01676276,23.7,50.0
157,215,72,107,1394.64,8.827,24,29,565,37.03,32.1,23.7,208.0,50.0,0.0,0.0,0.016869528,23.7,50.0
158,215,70,106,1403.47,8.827,24,29,1141:574,37.03,32.1,23.6,242.0,59.0,0.0,0.0,0.016976297,23.6,59.0
159,216,71,106,1412.29,8.827,24,29,578:569,37.03,32.1,23.6,242.0,59.0,0.0,0.0,0.017083066,23.6,59.0
160,216,70,106,1421.12,8.827,24,29,569,37.03,32.1,23.6,268.0,63.0,0.0,0.0,0.017189836,23.6,63.0
161,216,71,106,1429.95,8.827,24,29,563:565,37.03,32.1,22.5,263.0,60.0,0.0,0.0,0.017296605,22.5,60.0
162,216,71,105,1438.77,8.827,24,29,574:574,37.03,32.05,22.5,263.0,60.0,0.0,0.0,0.017403373,22.5,60.0
163,216,70,105,1447.6,8.827,24,29,573:578,37.03,32.1,22.5,258.0,56.0,0.0,0.0,0.017510142,22.5,56.0
164,216,70,105,1456.43,8.827,24,29,574,37.03,32.05,22.5,351.0,70.0,0.0,0.0,0.017616913,22.5,70.0
165,216,70,105,1465.26,8.827,24,29,565:563,37.03,32.05,22.5,351.0,70.0,0.0,0.0,0.017723681,22.5,70.0
166,216,70,106,1474.08,8.827,24,29,564:559,37.03,32.05,22.4,300.0,59.0,0.0,0.0,0.01783045,22.4,59.0
167,215,69,106,1482.91,8.827,24,30,559:559,37.03,32.05,22.4,300.0,59.0,0.0,0.0,0.01793722,22.4,59.0
168,217,69,107,1491.76,8.827,24,30,554:555,37.03,32.05,22.4,276.0,67.0,0.0,0.0,0.01804399,22.4,67.0
169,218,70,107,1500.56,8.827,24,30,561,37.03,32.05,22.4,193.0,59.0,0.0,0.0,0.018150758,22.4,59.0
170,216,71,107,1509.39,8.827,24,29,559:563,37.03,32.05,22.4,193.0,59.0,0.0,0.0,0.018257527,22.4,59.0
171,214,71,107,1518.21,8.827,24,29,565:565,37.03,32.05,21.8,267.0,75.0,0.0,0.0,0.018364297,21.8,75.0
172,216,69,106,1527.04,8.827,24,30,569:564,37.03,32.05,21.8,267.0,75.0,0.0,0.0,0.018471066,21.8,75.0
173,216,70,106,1535.88,8.827,24,29,574,37.03,32.05,22.4,269.0,60.0,0.0,0.0,0.018577835,22.4,60.0
174,216,69,106,1544.69,8.827,24,30,565:569,37.03,32.05,22.4,269.0,60.0,0.0,0.0,0.018684603,22.4,60.0
175,217,70,106,1553.52,8.827,24,30,574:565,37.03,32.05,25.6,232.0,57.0,0.0,0.0,0.018791374,25.6,57.0
176,214,70,106,1562.35,8.827,24,29,564:565,37.03,32.05,25.6,196.0,52.0,0.0,0.0,0.018898143,25.6,52.0
177,216,69,106,1571.18,8.827,24,30,565,37.03,32.05,30.1,195.0,57.0,0.0,0.0,0.019004911,30.1,57.0
178,216,69,106,1580.01,8.827,24,30,565:569,37.03,32.05,30.1,176.0,59.0,0.0,0.0,0.01911168,30.1,59.0
179,215,69,106,1588.84,8.827,24,30,564:565,37.03,32.05,30.1,176.0,59.0,0.0,0.0,0.01921845,30.1,59.0
180,216,69,106,1597.65,8.827,24,30,565:565,37.03,32.05,26.6,192.0,58.0,0.0,0.0,0.01932522,26.6,58.0
181,216,69,106,1606.48,8.827,24,30,569,37.03,32.05,26.6,192.0,58.0,0.0,0.0,0.019431988,26.6,58.0
182,218,70,106,1615.31,8.827,24,30,565:569,37.03,32.05,26.6,192.0,48.0,0.0,0.0,0.019538756,26.6,48.0
183,217,70,106,1624.14,8.827,24,30,559,37.03,32.05,26.6,252.0,55.0,0.0,0.0,0.019645527,26.6,55.0
184,218,72,106,1633.0,8.827,24,29,563:565:565,37.03,32.05,26.6,252.0,55.0,0.0,0.0,0.019752296,26.6,55.0
185,217,74,106,1641.79,8.827,24,28,565:564,37.03,32.05,26.6,312.0,62.0,0.0,0.0,0.019859064,26.6,62.0
186,215,73,106,1650.62,8.827,24,28,555,37.03,32.05,25.3,356.0,67.0,0.0,0.0,0.019965833,25.3,67.0
187,215,73,107,1659.51,8.827,24,28,555:550,37.03,32.05,25.3,356.0,67.0,0.0,0.0,0.020072604,25.3,67.0
188,215,71,107,1668.27,8.827,24,29,550:550,37.03,32.05,25.3,400.0,71.0,0.0,0.0,0.020179372,25.3,71.0
189,216,72,108,1677.1,8.827,24,29,537:550,37.03,32.05,25.3,400.0,71.0,0.0,0.0,0.020286141,25.3,71.0
190,215,71,108,1685.93,8.827,24,29,546:546,37.03,32.05,20.9,377.0,63.0,0.0,0.0,0.02039291,20.9,63.0
191,216,71,109,1694.75,8.827,24,29,546,37.03,32.05,20.9,354.0,54.0,0.0,0.0,0.02049968,20.9,54.0
192,216,72,109,1703.58,8.827,24,29,550:550,37.03,32.05,20.2,354.0,68.0,0.0,0.0,0.020606449,20.2,68.0
193,216,72,109,1712.4,8.827,24,29,550:550,37.03,32.05,20.2,354.0,68.0,0.0,0.0,0.020713218,20.2,68.0
194,216,71,109,1721.23,8.827,24,29,542:542,37.03,32.05,20.2,288.0,66.0,0.0,0.0,0.020819988,20.2,66.0
195,216,72,109,1730.06,8.827,24,29,542:554,37.03,32.05,20.2,255.0,73.0,0.0,0.0,0.020926757,20.2,73.0
196,217,72,109,1738.88,8.827,24,29,559,37.03,32.05,20.2,255.0,73.0,0.0,0.0,0.021033525,20.2,73.0
197,219,73,109,1747.72,8.827,24,29,559:563,37.03,32.05,20.2,155.0,63.0,0.0,0.0,0.021140294,20.2,63.0
198,217,76,108,1756.54,8.827,24,27,559:558,37.03,32.05,23.4,290.0,94.0,0.0,0.0,0.021247065,23.4,94.0
199,216,76,108,1765.37,8.827,24,27,559:555,37.03,32.05,23.4,424.0,125.0,0.0,0.0,0.021353833,23.4,125.0
200,216,76,108,1774.19,8.827,24,27,550:546,37.03,32.05,23.4,424.0,125.0,0.0,0.0,0.021460602,23.4,125.0
201,214,75,109,1783.02,8.827,24,27,550:546,37.03,32.05,22.7,424.0,96.0,0.0,0.0,0.02156737,22.7,96.0
202,215,73,109,1791.85,8.827,24,28,550:546,37.03,32.0,22.7,424.0,96.0,0.0,0.0,0.021674141,22.7,96.0
203,215,74,109,1800.68,8.827,24,28,550,37.03,32.05,22.7,424.0,66.0,0.0,0.0,0.02178091,22.7,66.0
204,214,74,109,1809.5,8.827,24,28,546:555,37.03,32.05,25.7,339.0,64.0,0.0,0.0,0.021887679,25.7,64.0
205,215,73,109,1818.33,8.827,24,28,554:555,37.03,32.05,25.7,339.0,64.0,0.0,0.0,0.021994447,25.7,64.0
206,218,72,109,1827.16,8.827,24,29,555:555,37.03,32.0,25.7,254.0,62.0,0.0,0.0,0.022101218,25.7,62.0
