time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
0,224,69,99,0.0,8.839,,31,76.6,,37.1,,,120.6,0.0,2.3769907E-4,24.3,20.9
1,223,69,99,4.73,8.835,,31,77.6,612:57:0,37.1,32.8,,124.6,0.0,4.7539815E-4,24.09,22.09
2,224,69,100,13.32,8.837,,31,79.7,598,37.1,32.75,,127.8,0.0,7.130972E-4,23.92,23.06
3,224,69,100,23.65,8.839,22,31,80.4,600,37.1,32.8,,130.9,0.0,9.507963E-4,23.76,23.98
4,224,69,101,34.02,8.839,22,31,80.0,606:2:56,37.1,32.75,,133.2,0.0,0.0011884953,23.63,24.68
5,223,68,101,41.54,8.835,22,31,79.9,592,37.1,32.75,,135.4,0.0,0.0014261944,23.52,25.32
6,224,68,102,49.94,8.837,22,31,79.2,596:44:0,37.1,32.75,27.16,137.5,0.0,0.0016638935,23.4,25.97
7,225,68,102,59.23,8.837,22,32,79.3,596:51:0,37.1,32.75,27.16,139.6,0.0,0.0019015926,23.29,26.57
8,225,69,102,67.8,8.837,22,31,77.7,586,37.1,32.75,27.16,141.6,0.0,0.0021392917,23.19,27.18
9,224,69,103,76.08,8.837,22,31,77.7,589:51:0,37.1,32.75,27.16,143.6,0.0,0.0023769906,23.08,27.78
10,223,69,103,85.79,8.838,22,31,76.1,582,37.1,32.75,27.16,146.7,0.0,0.0026146898,22.91,28.71
11,223,68,104,94.2,8.837,22,31,76.2,588:37:0,37.1,32.75,27.75,149.8,0.0,0.002852389,22.75,29.63
12,224,68,104,102.69,8.837,22,31,76.1,577,37.1,32.75,27.75,152.0,0.0,0.003090088,22.63,30.3
13,225,68,104,112.68,8.838,22,32,75.1,587:44:32,37.1,32.75,27.75,154.3,0.0,0.003327787,22.51,30.96
14,225,68,105,120.2,8.835,22,32,74.2,569,37.1,32.75,27.75,156.7,0.0,0.003565486,22.38,31.7
15,224,69,105,129.26,8.837,22,31,73.9,1148:25:0,37.1,32.75,27.56,159.7,0.0,0.0038031852,22.22,32.6
16,223,69,107,136.76,8.835,22,31,72.4,561,37.1,32.75,27.56,162.5,0.0,0.0040408843,22.08,33.43
17,223,68,107,145.83,8.837,22,31,71.5,569:19:0,37.1,32.75,27.56,164.7,0.0,0.0042785835,21.99,34.08
18,223,67,108,156.18,8.839,22,32,70.8,565:15:0,37.1,32.75,27.56,166.9,0.0,0.0045162826,21.9,34.74
19,225,67,108,163.67,8.835,22,32,69.6,563:11:0,37.1,32.75,27.56,169.1,0.0,0.0047539813,21.87,35.39
20,226,68,109,172.74,8.837,22,32,67.6,559:2:0,37.1,32.75,26.24,171.2,0.0,0.0049916804,21.89,36.04
21,225,70,110,183.09,8.839,22,31,67.7,544,37.11,32.75,26.24,173.4,0.0,0.0052293795,21.9,36.69
22,224,70,111,192.01,8.837,22,31,66.8,549:58:0,37.11,32.75,26.24,174.9,0.0,0.0054670786,21.93,37.13
23,225,70,111,198.45,8.835,22,31,67.5,545:56:0,37.11,32.7,26.24,176.1,0.0,0.005704778,21.95,37.48
24,225,70,112,207.55,8.837,22,31,65.9,532,37.11,32.7,26.24,177.2,0.0,0.005942477,21.98,37.83
25,224,71,113,218.27,8.839,22,30,65.0,540:56:47,37.11,32.7,25.37,178.4,0.0,0.006180176,22.0,38.18
26,224,71,114,227.19,8.837,22,30,63.9,532:42:0,37.11,32.75,25.37,179.6,0.0,0.006417875,22.03,38.54
27,224,71,115,235.48,8.837,22,30,62.3,531:41:0,37.11,32.7,25.37,181.2,0.0,0.006655574,22.08,39.02
28,225,71,116,243.76,8.837,22,30,62.1,518,37.09,32.75,25.37,183.2,0.0,0.006893273,22.14,39.61
29,225,72,116,252.03,8.837,22,30,62.8,526:34:0,37.09,32.7,25.37,185.2,0.0,0.007130972,22.21,40.21
30,225,73,117,261.72,8.838,22,29,62.5,522:41:30,37.09,32.7,24.39,188.2,0.0,0.0073686712,22.37,41.1
31,224,73,117,270.66,8.837,22,29,58.2,517:29:0,37.09,32.7,24.39,192.2,0.0,0.0076063704,22.62,42.32
32,224,74,118,279.11,8.838,22,29,60.6,520:25:0,37.09,32.7,24.39,194.3,0.0,0.007844069,22.62,42.93
33,225,75,118,288.59,8.837,22,29,61.9,512:20:0,37.09,32.7,24.39,196.3,0.0,0.008081769,22.63,43.54
34,224,75,119,299.01,8.838,22,29,60.6,513:34:0,37.09,32.7,24.39,198.4,0.0,0.008319467,22.63,44.16
35,224,75,118,307.93,8.837,22,29,60.0,517:29:0,37.09,32.7,24.14,200.7,0.0,0.008557167,22.62,44.84
36,224,75,118,314.76,8.835,22,29,60.7,509,37.09,32.7,24.14,203.0,0.0,0.008794866,22.6,45.53
37,223,74,118,322.39,8.836,22,29,62.2,517:30:0,37.09,32.7,24.14,205.6,0.0,0.009032565,22.55,46.36
38,223,74,118,332.12,8.838,22,29,61.2,513:25:0,37.09,32.7,24.14,208.8,0.0,0.009270264,22.44,47.42
39,223,73,119,341.05,8.837,22,29,63.3,1014,37.09,32.7,24.14,211.9,0.0,0.0095079625,22.34,48.47
40,224,73,119,350.77,8.838,22,29,64.0,512:20:0,37.09,32.7,24.14,214.2,0.0,0.009745662,22.24,48.92
41,224,73,120,359.68,8.837,22,29,65.0,508:20:0,37.09,32.7,23.96,216.4,0.0,0.009983361,22.14,49.36
42,225,73,120,366.53,8.835,22,29,65.1,508:17:0,37.09,32.65,23.96,218.7,0.0,0.01022106,22.04,49.8
43,224,74,121,375.58,8.837,22,29,64.5,503:12:0,37.09,32.7,23.96,221.1,0.0,0.010458759,21.84,50.04
44,224,74,121,384.52,8.837,22,29,65.0,501:20:0,37.09,32.7,23.96,223.7,0.0,0.010696459,21.63,50.25
45,224,73,120,394.22,8.838,22,29,63.2,507:17:0,37.09,32.65,23.96,226.6,0.0,0.010934157,21.58,50.79
46,224,73,121,403.14,8.837,22,29,61.3,503:21:15,37.09,32.7,23.85,229.5,0.0,0.011171857,21.52,51.33
47,224,73,121,412.84,8.838,22,29,60.1,500,37.09,32.65,23.85,232.9,0.0,0.011409556,21.53,51.86
48,224,73,121,421.78,8.837,22,29,60.5,507:25:15,37.09,32.65,23.85,236.3,0.0,0.011647254,21.56,52.4
49,224,73,121,431.5,8.838,22,29,58.9,501:13:0,37.09,32.65,23.85,238.7,0.0,0.011884954,21.64,52.81
50,224,74,121,438.99,8.835,22,29,57.5,503:23:0,37.09,32.65,22.99,240.0,0.0,0.0121226525,21.77,53.11
51,224,74,121,446.63,8.836,22,29,57.4,499,37.09,32.65,22.99,241.4,0.0,0.012360352,21.91,53.4
52,224,74,120,456.32,8.838,22,29,57.6,511:21:0,37.09,32.65,22.99,242.8,0.0,0.012598051,22.07,53.75
53,224,74,120,464.73,8.837,22,29,55.9,508:21:0,37.09,32.65,22.99,244.1,0.0,0.01283575,22.25,54.15
54,224,74,120,473.25,8.837,22,29,57.9,508:32:20,37.09,32.65,22.99,245.5,0.0,0.013073449,22.43,54.56
55,224,74,120,483.23,8.838,22,29,57.1,499,37.09,32.65,22.99,246.9,0.0,0.013311148,22.62,54.95
56,224,74,120,492.16,8.837,22,29,56.4,507:20:0,37.09,32.65,22.02,248.3,0.0,0.013548847,22.82,55.32
57,225,75,120,501.88,8.838,22,29,56.8,509:19:0,37.09,32.65,22.02,249.8,0.0,0.013786546,23.02,55.68
58,224,75,121,509.37,8.835,22,29,57.7,503:15:0,37.09,32.65,22.02,251.4,0.0,0.014024246,23.21,56.07
59,223,74,121,517.01,8.836,22,29,58.2,503:20:0,37.09,32.65,22.02,254.5,0.0,0.014261944,23.39,56.6
60,223,73,121,526.72,8.838,22,29,58.0,505:15:0,37.09,32.65,22.02,257.5,0.0,0.014499644,23.57,57.13
61,223,72,121,535.64,8.837,22,30,57.1,503:17:0,37.09,32.65,21.76,260.3,0.0,0.0147373425,23.75,57.64
62,223,72,121,545.35,8.838,22,30,56.6,503:21:13,37.09,32.65,21.76,261.1,0.0,0.014975041,23.91,57.98
63,225,72,121,554.26,8.837,22,30,56.3,501:15:0,37.09,32.6,21.76,261.9,0.0,0.015212741,24.07,58.33
64,225,73,121,561.12,8.835,22,29,55.7,503:13:0,37.09,32.65,21.76,262.4,0.0,0.015450439,24.18,58.66
65,224,73,121,570.18,8.837,22,29,55.9,501:17:0,37.09,32.65,22.78,262.7,0.0,0.015688138,24.22,58.99
66,224,73,121,579.1,8.837,22,29,55.9,503:17:0,37.09,32.6,22.78,263.1,0.0,0.015925838,24.27,59.32
67,224,72,121,588.82,8.838,22,30,54.1,503:17:0,37.09,32.6,22.78,262.4,0.0,0.016163537,24.22,59.77
68,224,72,121,597.19,8.837,22,30,56.3,495,37.09,32.6,22.78,261.1,0.0,0.016401237,24.08,60.31
69,225,72,121,607.07,8.838,22,30,55.1,503:23:17,37.09,32.65,22.78,261.0,0.0,0.016638935,23.92,60.9
70,225,72,121,616.37,8.837,22,30,59.0,503:15:0,37.09,32.65,24.63,262.2,0.0,0.016876634,23.72,61.55
71,225,73,122,626.07,8.838,22,29,60.0,501:10:0,37.09,32.6,24.63,263.6,0.0,0.017114334,23.53,62.19
72,225,74,121,633.56,8.835,22,29,61.4,501:17:0,37.09,32.6,24.63,266.6,0.0,0.017352032,23.29,62.76
73,224,75,120,641.21,8.836,22,29,62.1,505:19:0,37.1,32.6,24.63,269.0,0.0,0.017589731,23.09,63.16
74,223,75,120,649.48,8.837,22,28,64.6,507:20:0,37.1,32.6,24.63,270.4,0.0,0.01782743,22.92,63.31
75,224,75,121,659.2,8.838,22,29,62.7,505:13:0,37.1,32.6,25.48,271.1,0.0,0.01806513,22.93,63.47
76,225,75,121,668.12,8.837,22,29,65.4,508:17:0,37.1,32.6,25.48,271.5,0.0,0.018302828,22.98,63.64
77,225,76,121,676.4,8.837,22,28,64.7,495,37.1,32.6,25.48,271.9,0.0,0.018540528,23.04,63.76
78,223,77,122,686.1,8.838,22,28,63.5,501:20:10,37.1,32.6,25.48,272.3,0.0,0.018778227,23.09,63.73
79,223,76,121,694.51,8.837,22,28,64.5,505:15:0,37.1,32.6,25.48,272.8,0.0,0.019015925,23.15,63.71
80,223,76,121,702.04,8.837,22,28,65.3,501:12:0,37.1,32.6,24.86,273.2,0.0,0.019253625,23.21,63.68
81,225,75,122,711.52,8.838,22,29,64.8,498:5:0,37.1,32.6,24.86,272.5,0.0,0.019491324,23.3,63.32
82,225,76,121,721.11,8.837,22,28,63.2,501:20:0,37.1,32.55,24.86,270.3,0.0,0.019729024,23.44,62.47
83,224,76,120,729.39,8.837,22,28,61.4,509:25:0,37.1,32.6,24.86,268.1,0.0,0.019966722,23.59,61.61
84,223,76,119,738.89,8.838,22,28,60.8,1008,37.1,32.6,24.86,267.7,0.0,0.020204421,23.74,61.49
85,223,75,118,748.56,8.837,22,28,58.2,1014,37.1,32.6,23.66,268.4,0.0,0.02044212,23.89,61.79
86,223,74,119,757.91,8.838,22,29,58.9,1011,37.1,32.6,23.66,269.0,0.0,0.020679818,24.04,62.09
87,225,75,119,766.65,8.837,22,29,55.7,505,37.1,32.6,23.66,269.0,0.0,0.020917518,24.16,62.27
88,226,76,119,774.93,8.837,22,28,57.5,515:35:24,37.11,32.6,23.66,268.6,0.0,0.021155218,24.27,62.37
89,225,78,119,783.76,8.837,22,28,57.5,512:28:0,37.12,32.6,23.66,268.2,0.0,0.021392917,24.38,62.48
90,224,79,119,792.33,8.837,22,27,56.7,512:24:0,37.12,32.6,23.66,267.8,0.0,0.021630615,24.49,62.59
91,222,78,120,802.04,8.838,22,27,56.3,507:13:0,37.13,32.6,23.66,266.5,0.0,0.021868315,24.6,62.64
92,222,77,119,810.43,8.837,22,28,56.9,508:29:0,37.13,32.6,23.66,265.1,0.0,0.022106014,24.71,62.69
93,223,75,119,817.58,8.835,22,28,57.7,513:25:0,37.13,32.6,23.66,263.9,0.0,0.022343714,24.77,62.94
94,224,74,118,826.86,8.837,22,29,57.8,505,37.13,32.55,23.66,262.7,0.0,0.022581412,24.83,63.23
95,224,75,118,835.79,8.837,22,29,59.2,512:37:28,37.13,32.55,23.25,260.4,0.0,0.022819111,24.8,63.53
96,224,75,119,844.08,8.837,22,29,59.0,513:25:0,37.13,32.55,23.25,257.2,0.0,0.02305681,24.7,63.86
97,224,75,119,853.79,8.838,22,29,59.7,517:27:0,37.13,32.6,23.25,255.7,0.0,0.023294508,24.62,64.54
98,224,74,119,862.71,8.837,22,29,59.7,513:1:0,37.13,32.55,23.25,257.1,0.0,0.023532208,24.55,65.8
99,224,74,119,872.42,8.838,22,29,60.0,475:27:0,37.13,32.55,23.25,258.5,0.0,0.023769908,24.49,67.06
100,224,74,119,881.34,8.837,22,29,61.2,512:21:0,37.13,32.55,24.95,259.9,0.0,0.024007607,24.42,68.32
101,224,74,119,889.62,8.837,22,29,62.5,508:28:0,37.13,32.55,24.95,262.0,0.0,0.024245305,24.25,68.76
102,224,75,119,898.66,8.838,21,29,63.4,512:23:0,37.13,32.55,24.95,264.1,0.0,0.024483005,24.08,69.18
103,224,75,120,907.95,8.837,21,29,65.2,508:17:0,37.13,32.55,24.95,263.5,0.0,0.024720704,23.93,69.64
104,225,75,119,916.53,8.837,21,29,67.2,513,37.13,32.55,24.95,262.5,0.0,0.024958402,23.79,70.1
105,226,75,118,924.82,8.837,21,29,68.7,517:28:0,37.13,32.55,24.95,262.7,0.0,0.025196102,23.8,70.36
106,226,76,119,933.09,8.837,21,28,68.2,512:23:0,37.13,32.55,27.26,263.2,0.0,0.025433801,23.86,70.57
107,226,79,118,941.35,8.837,21,27,67.3,516:29:0,37.13,32.55,27.26,263.9,0.0,0.0256715,24.05,70.54
108,224,81,119,951.08,8.838,21,26,69.3,512:23:0,37.13,32.55,27.26,264.8,0.0,0.025909198,24.31,70.42
109,223,81,119,959.48,8.837,21,26,68.8,508:23:0,37.13,32.55,27.26,265.5,0.0,0.026146898,24.56,70.33
110,222,80,120,967.99,8.837,21,26,70.0,509:20:0,37.13,32.55,27.26,266.1,0.0,0.026384598,24.82,70.3
111,223,78,120,976.54,8.837,21,27,70.6,508:17:0,37.13,32.55,28.41,266.7,0.0,0.026622295,25.07,70.28
112,224,77,119,986.26,8.838,21,28,69.8,501:25:29,37.13,32.55,28.41,266.9,0.0,0.026859995,25.35,70.2
113,225,77,118,995.18,8.837,21,28,69.1,517:35:0,37.13,32.55,28.41,266.5,0.0,0.027097695,25.68,70.02
114,224,78,117,1003.47,8.837,21,27,67.3,514,37.13,32.55,28.41,266.1,0.0,0.027335394,26.0,69.84
115,224,78,117,1011.72,8.837,21,27,67.8,510,37.13,32.55,28.41,267.4,0.0,0.027573092,26.37,69.97
116,223,78,116,1020.02,8.837,21,27,67.4,1037:38:0,37.13,32.55,28.39,269.7,0.0,0.027810792,26.77,70.31
117,223,77,116,1029.73,8.838,21,28,65.0,526:38:0,37.13,32.55,28.39,270.6,0.0,0.028048491,27.13,70.46
118,224,77,115,1038.65,8.837,21,28,65.6,529:41:0,37.14,32.5,28.39,269.7,0.0,0.028286189,27.42,70.37
119,224,77,115,1046.92,8.837,21,28,65.7,527:41:0,37.14,32.5,28.39,268.8,0.0,0.028523888,27.72,70.27
120,224,77,115,1055.2,8.837,21,28,65.2,529:41:0,37.14,32.55,29.95,267.9,0.0,0.028761588,28.01,70.18
121,224,76,115,1064.94,8.838,21,28,65.3,529:38:0,37.14,32.5,29.95,267.2,0.0,0.028999288,28.36,70.25
122,223,76,116,1073.84,8.837,21,28,66.2,1036,37.14,32.5,29.95,266.9,0.0,0.029236985,28.75,70.49
123,224,75,116,1083.54,8.838,21,29,64.4,503:46:0,37.14,32.5,29.95,266.4,0.0,0.029474685,29.18,70.72
124,223,75,116,1092.48,8.837,21,28,64.3,523:34:0,37.14,32.55,29.95,264.4,0.0,0.029712385,29.8,70.87
125,223,74,117,1100.77,8.837,21,29,65.6,509,37.14,32.5,29.95,261.2,0.0,0.029950082,30.29,70.79
126,224,74,116,1110.48,8.838,21,29,64.6,521:39:0,37.14,32.55,28.62,257.0,0.0,0.030187782,30.68,70.52
127,224,75,116,1119.4,8.837,21,29,63.5,529:46:0,37.14,32.5,28.62,257.0,0.0,0.030425481,30.84,70.62
128,224,75,115,1129.1,8.838,21,29,62.8,530:48:1,37.14,32.5,28.62,257.4,0.0,0.030663181,30.91,70.72
129,224,75,117,1138.02,8.837,21,29,61.3,499,37.14,32.5,28.62,256.0,0.0,0.030900879,30.82,70.5
130,225,76,119,1146.27,8.83,21,28,62.0,1009:48:0,37.14,32.5,29.71,254.3,0.0,0.031138578,30.93,70.24
131,225,77,119,1154.57,8.84,21,28,62.3,522,37.14,32.5,29.71,252.4,0.0,0.031376276,31.04,70.05
132,225,78,118,1164.3,8.841,21,28,62.2,529:39:0,37.14,32.5,29.71,250.3,0.0,0.031613976,31.03,69.94
133,225,78,116,1173.22,8.837,21,28,63.6,532:43:0,37.14,32.5,29.71,248.3,0.0,0.031851675,31.02,69.83
134,224,79,116,1181.48,8.837,21,27,63.0,526:37:0,37.14,32.5,29.71,246.5,0.0,0.032089375,31.01,69.73
135,223,78,116,1189.77,8.837,21,27,64.1,518:38:0,37.14,32.5,30.83,245.9,0.0,0.032327075,31.01,69.7
136,223,77,116,1199.49,8.838,21,28,63.0,526:35:0,37.14,32.5,30.83,245.3,0.0,0.032564774,31.03,69.66
137,224,77,117,1208.41,8.837,21,28,64.8,521:29:0,37.14,32.5,30.83,244.3,0.0,0.032802474,31.21,69.58
138,225,78,118,1216.13,8.837,21,28,65.2,508,37.14,32.5,30.83,243.3,0.0,0.03304017,31.37,69.38
139,225,79,117,1224.66,8.837,21,27,65.8,520:33:0,37.14,32.5,30.83,242.3,0.0,0.03327787,31.52,69.02
140,224,79,117,1233.25,8.837,21,27,65.3,521:30:0,37.14,32.5,30.83,241.3,0.0,0.03351557,31.67,68.66
141,223,79,117,1241.53,8.837,21,27,64.2,523:33:0,37.14,32.5,29.61,240.9,0.0,0.03375327,31.65,68.6
142,223,78,117,1251.25,8.838,21,27,64.8,520:29:0,37.14,32.5,29.61,240.5,0.0,0.033990968,31.63,68.53
143,224,77,116,1260.17,8.837,21,28,65.2,526:47:0,37.14,32.5,29.61,240.1,0.0,0.034228668,31.62,68.46
144,224,77,113,1268.44,8.837,21,28,67.2,537,37.14,32.5,29.61,238.6,0.0,0.034466367,31.56,68.29
145,224,77,113,1276.72,8.837,21,28,65.0,544:1:52,37.14,32.5,28.01,236.4,0.0,0.034704063,31.48,68.06
146,224,77,112,1286.44,8.838,21,28,67.7,540,37.15,32.5,28.01,234.8,0.0,0.034941763,31.37,67.9
147,224,77,112,1295.36,8.837,21,28,68.2,545:53:0,37.15,32.5,28.01,236.3,0.0,0.035179462,31.09,68.11
148,224,77,112,1303.64,8.837,21,28,66.2,541:0:49,37.17,32.5,28.01,236.2,0.0,0.035417162,30.94,67.99
149,224,77,113,1311.91,8.837,21,28,67.8,534:49:0,37.17,32.5,28.01,235.9,0.0,0.03565486,30.8,67.83
150,224,78,113,1321.62,8.838,21,27,69.6,528,37.17,32.5,28.01,235.5,0.0,0.03589256,30.66,67.67
151,224,78,114,1330.54,8.837,21,27,70.5,532:42:0,37.17,32.5,28.51,233.1,0.0,0.03613026,30.44,67.39
152,223,77,114,1338.82,8.837,21,28,70.8,534:47:0,37.17,32.5,28.51,229.1,0.0,0.036367957,30.14,67.02
153,224,77,114,1347.1,8.837,21,28,70.9,531:43:0,37.17,32.5,28.51,225.7,0.0,0.036605656,29.85,66.79
154,225,78,114,1355.39,8.837,21,28,71.1,530:47:0,37.17,32.5,28.51,226.3,0.0,0.036843356,29.55,67.48
155,225,79,113,1366.54,8.835,21,27,71.5,541:52:0,37.17,32.5,28.06,227.4,0.0,0.037081055,29.24,68.06
156,224,79,112,1376.09,8.836,21,27,70.9,539:58:0,37.17,32.5,28.06,230.1,0.0,0.037318755,28.87,68.18
157,223,78,112,1384.35,8.837,21,27,71.0,549:56:0,37.17,32.45,28.06,231.6,0.0,0.037556455,28.63,68.09
158,223,77,111,1394.07,8.838,21,28,69.9,541,37.17,32.5,28.06,232.3,0.0,0.037794154,28.49,67.86
159,223,77,111,1403.0,8.837,21,28,69.9,546:2:0,37.17,32.5,28.06,232.8,0.0,0.03803185,28.39,67.63
160,224,76,112,1409.84,8.835,21,28,69.6,544:57:0,37.17,32.5,28.06,233.0,0.0,0.03826955,28.42,67.43
161,224,76,112,1417.49,8.836,21,28,67.8,541:49:0,37.17,32.5,27.37,233.1,0.0,0.03850725,28.45,67.24
162,224,76,112,1427.2,8.838,21,28,69.1,541:53:0,37.17,32.5,27.37,233.8,0.0,0.03874495,28.57,66.93
163,224,77,112,1436.12,8.837,21,28,69.1,539:52:0,37.17,32.5,27.37,234.9,0.0,0.03898265,28.75,66.55
164,224,77,113,1444.4,8.837,21,28,69.0,541:48:0,37.17,32.5,27.37,236.5,0.0,0.039220348,28.77,65.92
165,224,77,113,1452.68,8.837,21,28,68.9,536:48:0,37.17,32.45,26.91,238.3,0.0,0.039458048,28.72,65.18
166,224,76,113,1462.39,8.838,21,28,68.7,533,37.17,32.45,26.91,235.4,0.0,0.039695743,28.76,63.04
167,223,75,112,1471.31,8.837,21,28,68.1,543:55:0,37.17,32.5,26.91,231.8,0.0,0.039933443,28.82,60.98
168,223,75,112,1479.59,8.837,21,28,68.3,537:57:0,37.17,32.5,26.91,228.5,0.0,0.040171143,28.98,60.37
169,224,75,112,1489.3,8.838,21,29,68.0,548:53:0,37.18,32.45,26.91,226.0,0.0,0.040408842,29.12,59.83
170,224,75,112,1498.22,8.837,21,29,67.9,540:55:0,37.18,32.45,27.39,225.6,0.0,0.040646542,29.21,59.49
171,224,75,113,1507.94,8.838,21,29,67.4,541:47:0,37.18,32.5,27.39,225.8,0.0,0.04088424,29.22,59.29
172,225,76,114,1516.85,8.837,21,28,67.8,532:41:0,37.18,32.5,27.39,226.8,0.0,0.04112194,29.14,59.28
173,225,76,113,1525.13,8.837,21,28,67.2,540:55:0,37.18,32.5,27.39,227.7,0.0,0.041359637,29.05,59.27
174,224,77,113,1533.41,8.837,21,28,65.8,533,37.18,32.45,27.39,225.5,0.0,0.041597337,29.0,59.09
175,223,77,113,1543.13,8.838,21,28,67.4,535:47:0,37.18,32.45,27.39,223.1,0.0,0.041835036,28.96,58.91
176,223,76,113,1552.04,8.837,21,28,67.5,536:51:0,37.18,32.45,26.52,223.3,0.0,0.042072736,28.91,59.31
177,223,76,114,1560.32,8.837,21,28,68.6,527,37.18,32.45,26.52,223.7,0.0,0.042310435,28.86,59.75
178,224,76,114,1568.6,8.837,21,28,67.0,539:37:0,37.18,32.4,26.52,224.6,0.0,0.042548135,28.74,59.75
179,225,76,114,1578.31,8.838,21,28,69.1,531:46:0,37.18,32.45,26.52,225.5,0.0,0.042785835,28.61,59.69
180,224,77,114,1587.23,8.837,21,28,70.0,531:41:0,37.18,32.45,25.56,226.5,0.0,0.04302353,28.48,59.63
181,224,77,116,1595.51,8.837,21,28,69.5,522:38:0,37.18,32.45,25.56,226.6,0.0,0.04326123,28.29,59.46
182,223,76,115,1605.23,8.838,21,28,69.0,534:47:0,37.18,32.45,25.56,225.8,0.0,0.04349893,28.04,59.15
183,224,76,114,1614.14,8.837,21,28,71.1,540:47:0,37.18,32.45,25.56,225.5,0.0,0.04373663,27.78,58.93
184,225,77,114,1622.42,8.837,21,28,71.5,531:49:0,37.18,32.45,25.56,227.6,0.0,0.04397433,27.48,59.08
185,225,77,113,1630.69,8.837,21,28,71.7,532,37.18,32.45,25.56,229.1,0.0,0.04421203,27.16,59.16
186,225,79,113,1638.98,8.837,21,27,70.4,537:47:0,37.18,32.45,24.12,229.8,0.0,0.044449728,26.81,59.14
187,225,80,114,1647.26,8.837,21,27,71.3,530:46:0,37.18,32.5,24.12,230.8,0.0,0.044687428,26.62,59.06
188,223,80,114,1656.98,8.838,21,27,70.5,534:44:0,37.18,32.5,24.12,231.9,0.0,0.044925123,26.45,58.98
189,223,79,115,1665.89,8.837,21,27,69.3,515,37.18,32.45,24.12,233.0,0.0,0.045162823,26.28,58.9
190,223,77,115,1674.17,8.837,21,28,69.9,529:47:43,37.18,32.45,23.56,233.1,0.0,0.045400523,26.09,58.79
191,225,77,115,1682.45,8.837,21,28,68.9,534:43:0,37.19,32.45,23.56,232.5,0.0,0.045638222,25.89,58.66
192,225,78,115,1692.17,8.838,21,28,69.9,529:38:0,37.19,32.45,23.56,231.9,0.0,0.04587592,25.69,58.54
193,224,78,116,1701.08,8.837,21,27,69.3,518,37.19,32.45,23.56,231.5,0.0,0.04611362,25.56,58.78
194,223,77,115,1709.36,8.837,21,28,68.0,530:51:51,37.19,32.45,23.56,231.0,0.0,0.04635132,25.44,59.02
195,223,76,114,1719.08,8.838,21,28,67.7,535:51:0,37.19,32.45,23.19,231.0,0.0,0.046589017,25.36,59.22
196,224,76,113,1727.99,8.837,21,28,68.9,535,37.19,32.45,23.19,231.4,0.0,0.046826717,25.33,59.37
197,225,76,113,1736.27,8.837,21,28,68.9,544:51:0,37.19,32.45,23.19,231.8,0.0,0.047064416,25.3,59.53
198,225,77,112,1744.55,8.837,21,28,67.5,540:56:0,37.19,32.45,23.19,232.4,0.0,0.047302116,25.28,59.76
199,224,77,112,1752.83,8.837,21,28,69.1,544:53:0,37.19,32.45,23.19,233.2,0.0,0.047539815,25.26,60.04
200,224,78,112,1763.99,8.835,21,27,69.3,544:52:0,37.19,32.45,22.15,233.9,0.0,0.047777515,25.25,60.32
201,225,78,114,1773.53,8.836,21,28,70.0,535:41:0,37.19,32.45,22.15,235.0,0.0,0.048015215,25.22,60.68
202,225,79,114,1781.81,8.837,21,27,69.9,526:52:0,37.19,32.45,22.15,237.9,0.0,0.04825291,25.14,61.59
203,224,79,114,1790.09,8.837,21,27,70.0,528,37.19,32.45,22.15,240.7,0.0,0.04849061,25.04,62.37
204,223,78,114,1799.82,8.838,21,27,70.0,536:47:0,37.19,32.45,22.15,241.9,0.0,0.04872831,24.9,62.37
205,223,78,114,1808.73,8.837,21,27,71.6,532:46:0,37.19,32.45,22.15,243.2,0.0,0.04896601,24.75,62.37
206,224,78,114,1817.01,8.837,21,27,71.9,534:41:0,37.19,32.45,24.61,244.6,0.0,0.04920371,24.49,62.45
207,225,78,115,1824.75,8.837,21,28,71.5,532:41:0,37.19,32.45,24.61,245.9,0.0,0.04944141,24.24,62.53
208,225,79,116,1833.27,8.837,21,27,71.6,518,37.21,32.4,24.61,246.5,0.0,0.049679108,24.13,62.52
209,224,79,116,1841.84,8.837,21,27,72.1,520:35:0,37.21,32.45,24.61,247.2,0.0,0.049916804,24.01,62.51
210,223,78,117,1851.57,8.838,21,27,71.2,522:40:29,37.21,32.45,25.85,247.8,0.0,0.050154503,23.9,62.5
211,224,78,118,1860.48,8.837,21,27,72.2,515:25:0,37.21,32.4,25.85,247.2,0.0,0.050392203,23.73,62.31
212,225,78,118,1868.75,8.837,21,28,72.2,509:33:0,37.21,32.45,25.85,246.9,0.0,0.050629903,23.58,62.13
213,224,79,117,1877.03,8.837,21,27,72.1,521:35:0,37.22,32.45,25.85,250.2,0.0,0.050867602,23.53,62.13
214,223,80,117,1888.2,8.835,21,27,71.4,522:33:0,37.22,32.45,25.85,251.9,0.0,0.0511053,23.54,62.06
215,223,79,116,1897.74,8.836,21,27,70.3,518:29:0,37.22,32.45,27.86,250.3,0.0,0.051343,23.67,61.85
216,224,78,116,1906.01,8.837,21,27,71.0,529:41:0,37.22,32.4,27.86,248.6,0.0,0.051580697,23.81,61.63
217,224,78,116,1914.3,8.837,21,27,72.6,530:38:0,37.22,32.4,27.86,247.6,0.0,0.051818397,23.97,61.53
