time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
18.0,223.0,68.0,101.0,167.77,8.839,21.0,31.0,58.8,37.03,0.004513217,62.32,22.64,175.9,43.16,32.2,0.0,587:37:00
19.0,223.0,67.0,102.0,176.08,8.837,21.0,32.0,59.7,37.03,0.0047281324,61.81,22.77,175.9,43.26,32.2,0.0,582:32:00
20.0,223.0,67.0,103.0,185.45,8.838,21.0,32.0,59.7,37.03,0.0049430477,62.15555555555555,22.9,176.0,43.37,32.2,0.0,583:32:00
21.0,224.0,67.0,103.0,194.69,8.837,21.0,32.0,58.3,37.03,0.0051579624,61.806363636363635,23.12,176.0,43.52,32.2,0.0,572
22.0,226.0,67.0,104.0,202.97,8.837,21.0,32.0,58.5,37.03,0.0053728777,61.875,23.38,176.1,43.69,32.2,0.0,591:40:00
23.0,225.0,68.0,105.0,211.27,8.837,21.0,32.0,58.7,37.05,0.005587793,60.25111111111111,23.68,176.2,43.88,32.15,0.0,596:52:00
24.0,223.0,69.0,105.0,221.6,8.839,21.0,31.0,58.2,37.05,0.0058027077,60.304545454545455,24.02,176.3,44.09,32.15,0.0,591
25.0,223.0,68.0,104.0,229.86,8.837,21.0,31.0,56.5,37.05,0.006017623,60.456,24.39,176.3,44.26,32.2,0.0,592:34:00
26.0,225.0,68.0,104.0,238.17,8.837,21.0,32.0,54.6,37.05,0.0062325383,60.336666666666666,24.77,176.4,44.42,32.15,0.0,578:34:00
27.0,225.0,68.0,102.0,247.58,8.838,21.0,32.0,52.6,37.05,0.006447453,60.56818181818182,25.2,176.5,44.61,32.2,0.0,577
28.0,225.0,69.0,102.0,254.75,8.834,21.0,31.0,52.8,37.05,0.0066623683,60.713,25.73,176.6,44.83,32.2,0.0,583:34:00
29.0,223.0,69.0,104.0,265.07,8.839,21.0,31.0,53.3,37.05,0.0068772836,60.589999999999996,26.11,176.6,45.0,32.2,0.0,578:29:00
30.0,223.0,68.0,104.0,275.38,8.839,21.0,31.0,52.6,37.05,0.0070921984,59.85272727272727,26.44,176.7,45.15,32.15,0.0,573:30:00
31.0,223.0,67.0,104.0,281.03,8.834,21.0,32.0,52.6,37.05,0.0073071136,59.653,26.73,176.8,45.29,32.15,0.0,559:16:00
32.0,222.0,66.0,105.0,291.99,8.839,21.0,32.0,51.8,37.05,0.007522029,59.037777777777784,26.83,176.8,45.39,32.15,0.0,564:11:00
33.0,223.0,66.0,105.0,300.26,8.837,21.0,32.0,53.5,37.05,0.007736944,60.64454545454546,26.92,176.8,45.49,32.15,0.0,558:09:00
34.0,225.0,66.0,107.0,308.57,8.837,21.0,33.0,54.2,37.05,0.007951859,60.46,27.02,176.9,45.59,32.15,0.0,545
35.0,226.0,67.0,108.0,318.87,8.839,21.0,32.0,54.0,37.05,0.008166774,60.28888888888889,27.13,176.1,45.59,32.15,0.0,548:57:00
36.0,226.0,68.0,108.0,325.13,8.834,21.0,32.0,54.1,37.05,0.008381689,60.222727272727276,27.22,175.0,45.59,32.15,0.0,558:06:00
37.0,227.0,69.0,109.0,335.43,8.839,21.0,31.0,55.0,37.05,0.008596605,60.392999999999994,27.19,178.0,46.27,32.15,0.0,555:07:00
38.0,226.0,70.0,110.0,343.76,8.837,21.0,31.0,54.9,37.05,0.0088115195,60.43444444444444,27.18,178.8,46.79,32.15,0.0,550:58:00
39.0,224.0,72.0,110.0,354.08,8.839,21.0,30.0,52.2,37.05,0.009026434,60.26727272727273,27.16,179.1,47.26,32.15,0.0,545:53:00
40.0,224.0,73.0,110.0,362.32,8.837,21.0,29.0,51.8,37.05,0.00924135,60.275,27.27,184.0,47.71,32.15,0.0,537
41.0,223.0,72.0,111.0,370.67,8.837,21.0,30.0,52.4,37.05,0.009456265,60.086666666666666,27.39,186.7,47.94,32.15,0.0,555:09:00
42.0,221.0,71.0,111.0,381.0,8.839,21.0,30.0,52.6,37.06,0.00967118,59.51454545454545,27.5,187.3,48.0,32.15,0.0,559:10:00
43.0,224.0,70.0,111.0,389.29,8.837,21.0,31.0,52.9,37.06,0.009886095,59.065,27.61,187.9,48.06,32.15,0.0,558:06:00
44.0,226.0,69.0,110.0,399.57,8.839,21.0,31.0,52.7,37.06,0.01010101,58.89888888888889,27.73,188.5,48.13,32.1,0.0,549
45.0,224.0,69.0,110.0,405.87,8.834,21.0,31.0,51.0,37.06,0.010315925,59.74454545454545,27.81,189.2,48.5,32.15,0.0,555:06:00
46.0,224.0,70.0,109.0,416.16,8.839,21.0,31.0,51.0,37.06,0.010530841,61.134,27.89,189.8,48.9,32.15,0.0,555:15:01
47.0,224.0,70.0,109.0,424.44,8.837,21.0,31.0,51.0,37.06,0.010745755,61.91888888888889,27.97,190.5,49.3,32.15,0.0,540
48.0,224.0,70.0,110.0,430.7,8.834,21.0,31.0,51.4,37.06,0.01096067,62.53545454545454,28.04,191.2,49.7,32.15,0.0,536
49.0,224.0,70.0,110.0,441.05,8.839,21.0,31.0,52.5,37.06,0.011175586,63.174,28.12,191.8,50.1,32.15,0.0,1089:06:00
50.0,225.0,70.0,110.0,451.33,8.839,21.0,31.0,53.5,37.06,0.011390501,63.50555555555555,28.28,195.0,51.04,32.15,0.0,553:02:00
51.0,225.0,71.0,111.0,459.68,8.837,21.0,30.0,54.6,37.06,0.0116054155,62.776363636363634,28.44,198.3,52.02,32.15,0.0,550:02:00
52.0,224.0,71.0,111.0,469.98,8.839,21.0,30.0,52.7,37.06,0.011820331,61.275999999999996,28.63,201.4,52.51,32.1,0.0,541
53.0,223.0,72.0,111.0,476.24,8.834,21.0,30.0,55.5,37.06,0.012035246,59.86222222222222,28.82,204.4,52.89,32.1,0.0,550:00:00
54.0,222.0,71.0,111.0,486.59,8.839,21.0,30.0,55.8,37.06,0.012250161,60.975,28.87,205.3,53.38,32.1,0.0,546:57:00
55.0,223.0,70.0,111.0,496.92,8.839,21.0,30.0,55.9,37.06,0.0124650765,60.85699999999999,28.93,206.2,53.87,32.1,0.0,545:56:00
56.0,225.0,69.0,111.0,505.17,8.837,21.0,31.0,57.3,37.06,0.012679991,61.096000000000004,28.98,207.2,54.35,32.1,0.0,544:55:00
57.0,225.0,70.0,111.0,511.45,8.834,21.0,31.0,55.7,37.06,0.012894906,61.7,28.98,208.8,54.94,32.1,0.0,544:52:00
58.0,225.0,71.0,111.0,521.76,8.839,21.0,30.0,57.7,37.06,0.013109822,60.60090909090909,28.84,212.3,55.74,32.1,0.0,540:55:00
59.0,224.0,72.0,112.0,530.06,8.837,21.0,30.0,57.8,37.06,0.013324737,60.379999999999995,28.7,215.1,56.36,32.1,0.0,533
60.0,224.0,72.0,112.0,540.32,8.839,21.0,30.0,57.8,37.06,0.013539651,59.891,28.46,212.6,55.35,32.1,0.0,539:53:00
61.0,224.0,72.0,112.0,545.84,8.837,21.0,30.0,57.4,37.06,0.013754567,61.233000000000004,28.08,210.1,54.85,32.1,0.0,523:49:00
62.0,225.0,72.0,112.0,553.84,8.838,21.0,30.0,58.6,37.06,0.013969482,61.345000000000006,27.62,207.6,54.59,32.1,0.0,545:55:00
63.0,226.0,74.0,112.0,565.23,8.834,21.0,29.0,58.9,37.06,0.014184397,62.43299999999999,27.02,209.5,54.53,32.1,0.0,541:52:00
64.0,223.0,75.0,113.0,573.54,8.837,21.0,28.0,59.3,37.06,0.014399312,62.677,26.53,210.9,54.47,32.1,0.0,541:52:00
65.0,222.0,74.0,113.0,583.86,8.839,21.0,29.0,60.0,37.06,0.014614227,62.262,26.25,210.3,54.34,32.05,0.0,539:52:00
66.0,224.0,73.0,112.0,592.14,8.837,21.0,29.0,57.5,37.06,0.014829143,63.028,26.04,209.8,54.31,32.1,0.0,540:52:00
67.0,225.0,74.0,112.0,600.43,8.837,21.0,29.0,58.3,37.06,0.015044058,62.33200000000001,26.03,209.4,54.61,32.1,0.0,537:47:00
68.0,225.0,75.0,113.0,609.85,8.838,21.0,29.0,58.4,37.06,0.0152589725,61.745000000000005,26.02,209.1,54.92,32.1,0.0,524
69.0,223.0,74.0,113.0,619.07,8.837,21.0,29.0,57.9,37.06,0.015473888,61.995000000000005,26.02,208.7,55.22,32.1,0.0,532:44:00
70.0,223.0,73.0,113.0,629.34,8.839,21.0,29.0,55.5,37.06,0.015688803,60.580999999999996,25.94,209.2,55.67,32.1,0.0,531:41:00
71.0,225.0,73.0,113.0,635.61,8.834,21.0,29.0,56.9,37.06,0.015903719,62.00699999999999,25.84,210.0,56.16,32.05,0.0,526:39:00
72.0,225.0,74.0,114.0,643.89,8.837,21.0,29.0,57.2,37.06,0.016118633,62.21900000000001,25.88,210.4,56.29,32.05,0.0,529:47:00
73.0,224.0,74.0,115.0,652.21,8.837,21.0,29.0,56.7,37.06,0.016333548,62.277,26.03,210.5,56.15,32.05,0.0,535:43:00
74.0,223.0,74.0,115.0,662.49,8.839,21.0,29.0,57.6,37.06,0.016548464,60.745000000000005,26.17,210.6,56.02,32.05,0.0,529:39:00
75.0,223.0,73.0,115.0,670.84,8.837,21.0,29.0,55.3,37.06,0.016763378,61.802,26.39,211.6,56.22,32.05,0.0,531:43:00
76.0,224.0,73.0,115.0,681.16,8.839,21.0,29.0,57.6,37.06,0.016978294,62.188,26.62,212.8,56.47,32.05,0.0,531:43:00
77.0,225.0,74.0,115.0,689.44,8.837,21.0,29.0,56.4,37.06,0.01719321,62.178,26.66,212.8,56.08,32.05,0.0,522
78.0,226.0,75.0,115.0,697.74,8.837,21.0,29.0,57.6,37.06,0.017408123,62.472,26.67,212.6,55.6,32.05,0.0,531:42:00
79.0,225.0,76.0,115.0,707.08,8.838,21.0,28.0,57.5,37.06,0.017623039,61.45700000000001,26.67,212.3,55.12,32.05,0.0,527:41:00
80.0,224.0,77.0,115.0,716.3,8.837,21.0,28.0,56.5,37.06,0.017837955,61.9,26.67,212.1,54.7,32.05,0.0,530:52:46
81.0,223.0,76.0,115.0,724.65,8.837,21.0,28.0,56.0,37.06,0.018052869,62.06699999999999,26.61,211.9,54.68,32.05,0.0,524
82.0,222.0,75.0,115.0,734.94,8.839,21.0,28.0,55.9,37.06,0.018267784,60.596000000000004,26.55,211.7,54.66,32.05,0.0,531:46:00
83.0,222.0,74.0,115.0,741.22,8.834,21.0,29.0,55.8,37.07,0.0184827,58.986000000000004,26.49,211.5,54.64,32.05,0.0,532:43:00
84.0,223.0,73.0,114.0,751.52,8.839,21.0,29.0,55.3,37.07,0.018697614,60.376,26.29,211.6,55.27,32.05,0.0,531:43:00
85.0,224.0,72.0,114.0,759.05,8.837,21.0,30.0,57.2,37.07,0.01891253,60.924,26.06,212.4,56.0,32.05,0.0,530:47:00
86.0,225.0,71.0,114.0,770.16,8.839,21.0,30.0,56.7,37.07,0.019127445,62.051,25.86,213.9,56.44,32.05,0.0,535:46:00
87.0,226.0,72.0,114.0,778.48,8.837,21.0,30.0,56.0,37.07,0.01934236,63.337,25.67,215.4,56.89,32.05,0.0,532:49:00
88.0,224.0,74.0,114.0,788.75,8.839,21.0,29.0,56.3,37.07,0.019557275,61.931999999999995,25.59,215.9,56.9,32.05,0.0,541:53:00
89.0,223.0,74.0,114.0,794.37,8.834,21.0,29.0,56.4,37.07,0.01977219,62.452999999999996,25.53,216.3,56.86,32.05,0.0,529
90.0,223.0,74.0,114.0,802.41,8.836,21.0,29.0,56.3,37.07,0.019987104,60.81699999999999,25.47,216.7,56.82,32.05,0.0,536:49:00
91.0,225.0,74.0,114.0,810.69,8.837,21.0,29.0,57.2,37.07,0.02020202,62.189,25.51,215.7,56.68,32.05,0.0,540:52:00
92.0,224.0,74.0,113.0,821.91,8.839,21.0,29.0,58.4,37.07,0.020416936,62.148,25.69,212.7,56.38,32.05,0.0,537:52:00
93.0,224.0,74.0,113.0,830.25,8.837,21.0,29.0,58.6,37.07,0.02063185,62.702999999999996,25.86,212.7,56.64,32.05,0.0,540:47:00
94.0,225.0,74.0,113.0,840.53,8.839,21.0,29.0,58.1,37.08,0.020846765,63.79,26.03,213.7,57.11,32.05,0.0,537:49:00
95.0,224.0,75.0,113.0,848.83,8.837,21.0,29.0,58.8,37.08,0.021061681,64.684,26.2,214.8,57.57,32.05,0.0,543:57:00
96.0,224.0,75.0,113.0,857.11,8.837,21.0,29.0,59.4,37.08,0.021276595,64.97200000000001,26.41,216.9,57.94,32.05,0.0,545:55:00
97.0,224.0,75.0,113.0,867.46,8.839,21.0,29.0,59.8,37.08,0.02149151,63.93300000000001,26.64,219.4,58.27,32.05,0.0,545:55:00
98.0,224.0,75.0,112.0,875.78,8.837,21.0,29.0,59.9,37.08,0.021706427,63.78099999999999,26.99,222.3,58.61,32.05,0.0,541
99.0,224.0,75.0,112.0,886.05,8.839,21.0,29.0,60.3,37.08,0.02192134,64.006,27.53,225.8,58.98,32.05,0.0,551:01:00
100.0,223.0,74.0,112.0,892.26,8.834,21.0,29.0,61.1,37.08,0.022136256,65.162,27.72,227.1,58.78,32.05,0.0,553:02:00
101.0,223.0,74.0,111.0,900.58,8.837,21.0,29.0,61.4,37.08,0.022351172,64.90599999999999,27.88,228.3,58.55,32.0,0.0,547:01:00
102.0,223.0,73.0,111.0,908.87,8.837,21.0,29.0,60.8,37.08,0.022566086,63.902,28.05,229.5,58.31,32.05,0.0,549:58:00
103.0,223.0,73.0,111.0,918.23,8.838,21.0,29.0,61.2,37.08,0.022781001,63.592999999999996,28.19,228.7,58.05,32.05,0.0,544:57:00
104.0,224.0,73.0,111.0,926.66,8.837,21.0,29.0,62.7,37.08,0.022995917,62.698,28.28,228.0,58.15,32.05,0.0,536
105.0,225.0,73.0,111.0,937.85,8.839,20.0,29.0,65.3,37.08,0.023210831,63.395,28.27,227.9,59.19,32.0,0.0,540:47:00
106.0,224.0,74.0,111.0,946.15,8.837,20.0,29.0,66.0,37.08,0.023425747,63.266,28.36,228.2,59.76,32.05,0.0,534:49:00
107.0,224.0,74.0,112.0,955.55,8.838,20.0,29.0,66.3,37.08,0.023640662,64.125,28.44,228.7,60.28,32.0,0.0,549:02:00
108.0,224.0,74.0,113.0,962.69,8.834,20.0,29.0,66.0,37.08,0.023855576,64.938,28.39,229.6,60.83,32.05,0.0,555:02:00
109.0,223.0,74.0,113.0,970.99,8.837,20.0,29.0,66.6,37.08,0.024070492,65.495,28.34,230.6,61.28,32.05,0.0,551:06:00
110.0,224.0,74.0,112.0,981.28,8.839,20.0,29.0,66.7,37.08,0.024285408,64.798,28.27,231.4,61.33,32.0,0.0,547
111.0,224.0,74.0,111.0,989.59,8.837,20.0,29.0,67.0,37.08,0.024500322,64.32000000000001,28.22,231.1,61.31,32.0,0.0,554:06:00
112.0,224.0,74.0,110.0,997.07,8.837,20.0,29.0,66.5,37.08,0.024715237,64.117,28.2,228.8,61.15,32.0,0.0,556:06:00
113.0,224.0,74.0,110.0,1008.23,8.839,20.0,29.0,66.5,37.08,0.024930153,64.612,28.18,226.6,60.99,32.0,0.0,550:00:00
114.0,223.0,74.0,110.0,1016.47,8.837,20.0,29.0,66.2,37.08,0.025145067,64.60499999999999,28.16,224.3,60.84,32.0,0.0,555:09:00
115.0,223.0,74.0,110.0,1022.75,8.834,20.0,29.0,63.8,37.08,0.025359983,62.714,28.08,223.7,61.27,32.0,0.0,558:05:00
116.0,224.0,73.0,110.0,1033.07,8.839,20.0,29.0,63.5,37.08,0.025574898,62.837,27.99,223.6,61.87,32.0,0.0,553:10:00
117.0,225.0,72.0,110.0,1041.39,8.837,20.0,30.0,64.3,37.08,0.025789812,62.220000000000006,27.87,223.0,61.95,32.0,0.0,560:10:00
118.0,223.0,73.0,110.0,1051.74,8.839,20.0,29.0,63.8,37.08,0.026004728,63.553,27.71,221.6,61.24,32.0,0.0,546
119.0,222.0,72.0,110.0,1062.01,8.839,20.0,29.0,62.5,37.08,0.026219644,63.623000000000005,27.62,220.2,60.75,32.0,0.0,559:10:00
120.0,224.0,71.0,110.0,1068.23,8.834,20.0,30.0,63.4,37.08,0.026434558,63.44500000000001,27.58,218.7,60.45,32.0,0.0,559:09:00
121.0,225.0,71.0,109.0,1076.58,8.837,20.0,30.0,62.0,37.08,0.026649473,64.051,27.54,217.2,60.15,32.0,0.0,555:05:00
122.0,225.0,71.0,109.0,1086.89,8.839,20.0,30.0,63.8,37.08,0.026864389,64.411,27.42,216.4,60.24,32.0,0.0,541
123.0,225.0,72.0,109.0,1095.22,8.837,20.0,30.0,63.3,37.08,0.027079303,64.272,27.26,215.8,60.48,32.0,0.0,546:00:00
124.0,225.0,73.0,109.0,1105.53,8.839,20.0,29.0,62.9,37.08,0.027294219,63.327999999999996,27.1,215.3,60.59,32.0,0.0,554:06:00
125.0,224.0,74.0,110.0,1113.79,8.837,20.0,29.0,62.6,37.08,0.027509134,62.93300000000001,26.94,215.4,60.28,32.0,0.0,551:01:00
126.0,224.0,74.0,111.0,1122.13,8.837,20.0,29.0,61.8,37.08,0.027724048,62.842000000000006,26.78,215.4,59.96,32.0,0.0,549:00:00
127.0,224.0,74.0,111.0,1132.41,8.839,20.0,29.0,61.3,37.08,0.027938964,63.197,26.71,215.1,59.63,32.0,0.0,546:57:00
128.0,224.0,75.0,110.0,1139.3,8.837,20.0,29.0,61.5,37.08,0.02815388,61.239,26.67,214.6,59.35,32.0,0.0,539:48:00
129.0,224.0,75.0,111.0,1149.96,8.838,20.0,29.0,60.3,37.08,0.028368793,61.437,26.64,213.9,59.2,32.0,0.0,535:47:00
130.0,225.0,75.0,111.0,1159.26,8.837,20.0,29.0,61.9,37.08,0.02858371,62.295,26.61,213.1,59.04,32.0,0.0,545:01:00
131.0,224.0,76.0,112.0,1165.54,8.834,20.0,28.0,61.4,37.08,0.028798625,62.379,26.59,212.4,58.87,32.0,0.0,544
132.0,223.0,76.0,113.0,1173.84,8.837,20.0,28.0,61.4,37.08,0.029013539,61.678,26.58,211.5,58.6,32.0,0.0,555:10:00
133.0,224.0,75.0,113.0,1182.1,8.837,20.0,29.0,61.2,37.08,0.029228454,61.81699999999999,26.58,210.7,58.32,32.0,0.0,556:10:00
134.0,224.0,75.0,112.0,1190.06,8.838,20.0,29.0,62.4,37.08,0.02944337,61.626999999999995,26.6,209.8,58.08,32.0,0.0,559:07:00
135.0,224.0,75.0,110.0,1199.74,8.837,20.0,29.0,61.6,37.09,0.029658286,62.15,26.68,208.3,57.94,32.0,0.0,559:10:00
136.0,224.0,75.0,109.0,1211.08,8.839,20.0,29.0,61.3,37.09,0.0298732,62.287,26.77,206.8,57.81,32.0,0.0,545
137.0,224.0,75.0,109.0,1219.34,8.837,20.0,29.0,62.1,37.09,0.030088115,63.388999999999996,26.85,205.4,57.68,32.0,0.0,553:04:00
138.0,225.0,75.0,109.0,1226.25,8.837,20.0,29.0,62.0,37.09,0.030303031,62.986000000000004,26.98,207.1,57.83,32.0,0.0,550:58:00
139.0,224.0,76.0,109.0,1237.97,8.839,20.0,28.0,62.7,37.09,0.030517945,63.041,27.12,210.5,58.13,32.0,0.0,546:01:00
140.0,223.0,76.0,110.0,1246.23,8.837,20.0,28.0,63.5,37.09,0.03073286,63.114,27.45,213.0,57.37,31.95,0.0,549:00:00
141.0,223.0,75.0,110.0,1253.15,8.837,20.0,28.0,64.2,37.09,0.030947777,63.382000000000005,27.76,215.0,57.12,31.95,0.0,549:00:00
142.0,224.0,75.0,111.0,1264.92,8.839,20.0,29.0,64.2,37.09,0.03116269,62.739,28.07,216.7,57.04,32.0,0.0,537
143.0,224.0,76.0,111.0,1273.2,8.837,20.0,28.0,65.1,37.11,0.031377606,62.440999999999995,28.27,219.2,57.17,32.0,0.0,551:04:00
144.0,224.0,76.0,111.0,1281.49,8.837,20.0,28.0,66.4,37.11,0.03159252,62.852,28.45,221.8,57.33,31.95,0.0,541
145.0,224.0,76.0,111.0,1290.9,8.838,20.0,28.0,66.9,37.11,0.031807438,63.468,28.48,223.1,57.52,31.95,0.0,549:15:07
146.0,224.0,76.0,111.0,1300.09,8.837,20.0,28.0,66.8,37.11,0.03202235,62.952,28.49,224.3,57.72,31.95,0.0,556:09:00
147.0,224.0,76.0,111.0,1308.45,8.837,20.0,28.0,67.0,37.11,0.032237265,62.562,28.56,225.0,58.3,31.95,0.0,560:12:00
148.0,224.0,76.0,110.0,1319.32,8.838,20.0,28.0,66.7,37.11,0.03245218,62.649,28.68,225.4,59.14,31.95,0.0,558:11:00
149.0,224.0,75.0,110.0,1325.76,8.834,20.0,29.0,67.0,37.11,0.032667097,61.857000000000006,28.8,228.9,59.63,32.0,0.0,554
150.0,223.0,75.0,109.0,1333.9,8.837,20.0,28.0,66.8,37.11,0.032882012,61.79,28.94,231.1,59.87,31.95,0.0,560:10:00
151.0,223.0,75.0,109.0,1342.58,8.837,20.0,28.0,66.0,37.11,0.03309693,62.55,29.1,230.8,59.54,31.95,0.0,549:06:00
152.0,224.0,75.0,109.0,1352.69,8.838,20.0,29.0,65.9,37.11,0.03331184,63.307,29.26,230.4,59.24,31.95,0.0,547
153.0,224.0,75.0,109.0,1360.97,8.837,20.0,29.0,66.4,37.11,0.033526756,64.453,29.35,229.6,59.31,31.95,0.0,554:08:58
154.0,225.0,75.0,109.0,1369.49,8.837,20.0,29.0,63.9,37.11,0.03374167,64.625,29.43,229.0,59.39,31.95,0.0,541
155.0,225.0,75.0,110.0,1379.6,8.838,20.0,29.0,65.8,37.11,0.033956587,64.83399999999999,29.5,229.3,59.48,31.95,0.0,555:11:00
156.0,224.0,75.0,111.0,1388.02,8.837,20.0,29.0,65.9,37.11,0.034171503,64.839,29.57,229.5,59.57,31.95,0.0,563:10:00
157.0,224.0,75.0,111.0,1397.41,8.839,20.0,29.0,65.4,37.11,0.03438642,64.916,29.48,229.7,59.68,31.95,0.0,554
158.0,224.0,75.0,110.0,1406.4,8.837,20.0,29.0,65.7,37.11,0.03460133,64.639,29.39,229.8,59.8,31.95,0.0,561:19:14
159.0,223.0,75.0,109.0,1413.88,8.837,20.0,28.0,65.4,37.11,0.034816246,64.618,29.24,230.0,59.81,31.95,0.0,550
160.0,224.0,74.0,109.0,1425.01,8.838,20.0,29.0,64.8,37.11,0.035031162,64.829,29.01,230.3,59.66,31.95,0.0,556:11:00
161.0,226.0,74.0,109.0,1432.6,8.837,20.0,29.0,65.2,37.11,0.035246078,65.701,28.78,230.6,59.52,31.95,0.0,559:07:00
162.0,226.0,75.0,109.0,1441.95,8.837,20.0,29.0,63.4,37.11,0.035460994,65.17,28.55,230.9,59.37,31.95,0.0,549:58:00
163.0,225.0,76.0,109.0,1451.8,8.838,20.0,28.0,64.1,37.11,0.03567591,64.91499999999999,28.09,229.3,59.44,31.95,0.0,550:01:00
164.0,224.0,77.0,109.0,1458.14,8.837,20.0,28.0,63.0,37.11,0.03589082,65.03999999999999,27.63,227.8,59.54,31.95,0.0,555:01:00
165.0,223.0,76.0,110.0,1466.46,8.834,20.0,28.0,62.8,37.11,0.036105737,65.705,27.19,227.1,59.71,31.95,0.0,546:56:00
166.0,223.0,75.0,111.0,1474.06,8.837,20.0,28.0,64.1,37.11,0.036320653,65.005,26.79,226.0,59.95,31.95,0.0,540:49:00
167.0,223.0,75.0,111.0,1485.17,8.838,20.0,28.0,63.9,37.11,0.03653557,62.822,26.41,224.5,60.25,31.95,0.0,533
168.0,224.0,75.0,111.0,1493.45,8.837,20.0,29.0,64.1,37.11,0.036750484,64.046,26.17,225.3,60.45,31.95,0.0,545:56:00
169.0,224.0,75.0,112.0,1501.97,8.837,20.0,29.0,65.1,37.12,0.0369654,64.36,25.99,226.9,60.63,31.9,0.0,545:57:00
170.0,224.0,75.0,112.0,1512.05,8.838,20.0,29.0,64.3,37.12,0.037180312,63.734,25.81,228.6,60.8,31.95,0.0,550
171.0,224.0,75.0,112.0,1520.49,8.837,20.0,29.0,64.8,37.12,0.037395228,63.699,25.66,229.5,60.79,31.9,0.0,561:20:06
172.0,224.0,75.0,112.0,1529.88,8.839,20.0,29.0,64.4,37.12,0.037610143,63.824,25.56,229.3,60.5,31.95,0.0,546
173.0,224.0,75.0,111.0,1538.88,8.837,20.0,29.0,64.3,37.12,0.03782506,63.927,25.46,229.1,60.22,31.9,0.0,542
174.0,224.0,75.0,109.0,1546.96,8.836,20.0,29.0,64.3,37.12,0.038039975,64.436,25.36,228.9,59.94,31.9,0.0,1109:06:00
175.0,223.0,74.0,110.0,1552.7,8.834,20.0,29.0,63.0,37.12,0.03825489,61.713,25.21,228.2,59.74,31.95,0.0,551:07:00
176.0,223.0,73.0,110.0,1563.83,8.838,20.0,29.0,61.9,37.12,0.038469803,63.023,25.06,227.6,59.55,31.95,0.0,555:01:00
177.0,223.0,73.0,109.0,1572.36,8.837,20.0,29.0,63.7,37.12,0.03868472,62.935,24.91,226.9,59.35,31.9,0.0,555:05:00
