time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
55,215,71,111,494.3,8.827,24,29,1059:538,37.02,31.9,24.2,252.0,60.0,0.0,0.0,0.0059905862,24.2,60.0
56,215,71,111,503.12,8.827,24,29,533:542,37.02,31.9,24.2,259.0,53.0,0.0,0.0,0.0060975607,24.2,53.0
57,217,71,111,511.95,8.827,24,29,1077,37.03,31.9,23.8,230.0,51.0,0.0,0.0,0.0062045357,23.8,51.0
58,219,71,111,520.78,8.827,24,29,535:535,37.03,31.9,26.5,221.0,58.0,0.0,0.0,0.0063115107,26.5,58.0
59,216,72,111,529.6,8.827,24,29,533,37.03,31.9,26.5,221.0,58.0,0.0,0.0,0.006418485,26.5,58.0
60,216,72,111,538.43,8.827,24,29,538,37.03,31.9,26.5,203.0,61.0,0.0,0.0,0.00652546,26.5,61.0
61,216,73,112,547.26,8.827,24,28,549:512,37.03,31.9,24.5,239.0,64.0,0.0,0.0,0.0066324347,24.5,64.0
62,217,73,112,556.1,8.827,24,28,495:597,37.03,31.9,24.5,258.0,72.0,0.0,0.0,0.0067394096,24.5,72.0
63,216,73,113,564.92,8.827,24,28,512:527,37.03,31.9,24.0,235.0,56.0,0.0,0.0,0.006846384,24.0,56.0
64,217,74,113,573.74,8.827,24,28,535:527,37.03,31.9,24.0,235.0,56.0,0.0,0.0,0.006953359,24.0,56.0
65,215,74,113,582.56,8.827,24,28,523,37.03,31.9,28.5,206.0,55.0,0.0,0.0,0.0070603336,28.5,55.0
66,218,75,114,591.39,8.827,24,28,522:519:519,37.03,31.9,28.5,153.0,47.0,0.0,0.0,0.0071673086,28.5,47.0
67,218,76,115,600.22,8.827,24,27,555:472,37.03,31.9,28.5,153.0,47.0,0.0,0.0,0.007274283,28.5,47.0
68,215,77,114,609.04,8.827,24,27,555:519,37.03,31.9,28.5,148.0,53.0,0.0,0.0,0.007381258,28.5,53.0
69,215,76,114,617.87,8.827,24,27,523:508,37.03,31.9,28.0,270.0,64.0,0.0,0.0,0.0074882326,28.0,64.0
70,214,75,113,626.71,8.827,24,27,569,37.03,31.9,28.0,391.0,74.0,0.0,0.0,0.0075952075,28.0,74.0
71,216,75,114,635.52,8.827,24,28,500:523,37.03,31.9,24.1,295.0,61.0,0.0,0.0,0.0077021825,24.1,61.0
72,218,76,114,644.35,8.827,24,27,523:526,37.03,31.9,24.1,295.0,61.0,0.0,0.0,0.007809157,24.1,61.0
73,217,76,114,653.18,8.827,24,27,542:500,37.04,31.9,24.1,295.0,61.0,0.0,0.0,0.007916132,24.1,61.0
74,213,77,115,662.0,8.827,24,26,519,37.04,31.9,24.0,206.0,48.0,0.0,0.0,0.0080231065,24.0,48.0
75,214,75,115,670.83,8.827,24,27,519:515:510,37.04,31.9,24.0,206.0,48.0,0.0,0.0,0.008130081,24.0,48.0
76,217,73,115,679.66,8.827,24,28,519:523,37.04,31.9,24.0,213.0,47.0,0.0,0.0,0.008237056,24.0,47.0
77,217,73,115,688.49,8.827,24,28,527,37.04,31.9,24.0,213.0,47.0,0.0,0.0,0.008344031,24.0,47.0
78,216,74,114,697.32,8.827,24,28,528,37.04,31.9,21.7,213.0,40.0,0.0,0.0,0.008451005,21.7,40.0
79,216,75,114,706.15,8.827,24,28,519:526:535,37.04,31.9,21.7,213.0,32.0,0.0,0.0,0.00855798,21.7,32.0
80,216,75,115,714.96,8.827,24,28,535:531,37.04,31.9,21.7,213.0,32.0,0.0,0.0,0.008664955,21.7,32.0
81,216,75,114,723.8,8.827,24,28,538,37.04,31.9,19.6,327.0,56.0,0.0,0.0,0.00877193,19.6,56.0
82,216,74,114,732.63,8.827,24,28,531:529,37.04,31.9,19.6,327.0,56.0,0.0,0.0,0.008878904,19.6,56.0
83,214,75,114,741.45,8.827,24,27,527:535,37.04,31.9,19.6,441.0,79.0,0.0,0.0,0.008985879,19.6,79.0
84,215,74,113,750.27,8.827,24,28,535,37.04,31.9,19.6,441.0,79.0,0.0,0.0,0.009092854,19.6,79.0
85,216,73,116,759.1,8.827,24,28,648:529,37.04,31.9,18.6,394.0,67.0,0.0,0.0,0.009199829,18.6,67.0
86,215,73,115,767.93,8.827,24,28,527,37.04,31.9,18.6,394.0,67.0,0.0,0.0,0.009306803,18.6,67.0
87,215,73,115,776.75,8.827,24,28,531:535,37.04,31.9,18.6,346.0,55.0,0.0,0.0,0.009413779,18.6,55.0
88,216,72,114,785.59,8.827,24,29,563:515,37.04,31.9,18.6,346.0,55.0,0.0,0.0,0.009520753,18.6,55.0
89,216,72,114,794.41,8.827,24,29,537:527,37.04,31.9,17.0,356.0,59.0,0.0,0.0,0.009627728,17.0,59.0
90,216,72,113,803.23,8.827,24,29,535:550,37.04,31.9,17.0,365.0,63.0,0.0,0.0,0.009734702,17.0,63.0
91,219,73,115,812.06,8.818,24,29,444:652,37.04,31.9,17.0,365.0,63.0,0.0,0.0,0.009841678,17.0,63.0
92,217,75,114,820.88,8.818,24,28,541:542,37.04,31.9,17.0,336.0,60.0,0.0,0.0,0.009948652,17.0,60.0
93,215,75,113,829.7,8.827,24,27,542,37.04,31.9,17.0,336.0,60.0,0.0,0.0,0.010055627,17.0,60.0
94,215,75,112,838.52,8.827,24,27,550:555,37.04,31.9,17.0,306.0,57.0,0.0,0.0,0.010162601,17.0,57.0
95,216,75,111,847.35,8.827,24,28,559:550,37.04,31.9,17.0,306.0,57.0,0.0,0.0,0.010269577,17.0,57.0
96,215,74,111,856.18,8.827,24,28,550:550,37.04,31.9,17.4,336.0,60.0,0.0,0.0,0.010376551,17.4,60.0
97,216,73,111,865.01,8.827,24,28,546:542,37.04,31.9,17.4,366.0,62.0,0.0,0.0,0.010483526,17.4,62.0
98,218,74,110,873.84,8.827,24,28,535:561,37.04,31.9,17.6,249.0,46.0,0.0,0.0,0.0105905,17.6,46.0
99,217,75,111,882.66,8.827,24,28,515,37.04,31.9,17.6,249.0,46.0,0.0,0.0,0.010697476,17.6,46.0
100,214,75,112,891.48,8.827,24,27,527:527:523,37.04,31.9,19.4,243.0,49.0,0.0,0.0,0.01080445,19.4,49.0
101,216,75,112,900.31,8.827,24,28,523,37.04,31.9,19.4,182.0,43.0,0.0,0.0,0.010911425,19.4,43.0
102,215,74,112,909.14,8.827,24,28,546:550,37.04,31.9,19.4,182.0,43.0,0.0,0.0,0.0110184,19.4,43.0
103,216,73,111,917.96,8.827,24,28,542:542,37.04,31.9,20.8,317.0,71.0,0.0,0.0,0.011125375,20.8,71.0
104,215,73,111,926.79,8.827,24,28,538:538,37.04,31.9,20.8,317.0,71.0,0.0,0.0,0.011232349,20.8,71.0
105,216,73,111,935.64,8.827,24,28,541:550,37.04,31.9,20.8,403.0,86.0,0.0,0.0,0.011339324,20.8,86.0
106,218,75,111,944.45,8.827,24,28,550,37.04,31.9,20.8,403.0,86.0,0.0,0.0,0.011446299,20.8,86.0
107,216,75,111,953.27,8.827,24,28,550:542,37.04,31.9,20.3,388.0,75.0,0.0,0.0,0.011553274,20.3,75.0
108,214,74,110,962.1,8.827,24,28,542:546,37.05,31.9,20.3,373.0,64.0,0.0,0.0,0.011660248,20.3,64.0
109,217,74,110,970.92,8.827,24,28,559,37.05,31.9,20.3,373.0,64.0,0.0,0.0,0.011767223,20.3,64.0
110,217,75,109,979.75,8.827,24,28,559:555:550,37.05,31.9,20.8,347.0,62.0,0.0,0.0,0.011874198,20.8,62.0
111,215,75,109,988.59,8.827,24,27,550:550,37.05,31.9,20.8,347.0,62.0,0.0,0.0,0.0119811725,20.8,62.0
112,215,75,109,997.4,8.827,24,27,555,37.05,31.9,20.8,320.0,59.0,0.0,0.0,0.012088147,20.8,59.0
113,214,74,109,1006.23,8.827,24,28,555:550,37.05,31.9,19.5,318.0,59.0,0.0,0.0,0.0121951215,19.5,59.0
114,214,73,109,1015.06,8.827,24,28,542:550,37.05,31.9,19.5,318.0,59.0,0.0,0.0,0.012302097,19.5,59.0
115,217,72,109,1023.93,8.827,24,29,546:542,37.05,31.9,19.5,316.0,59.0,0.0,0.0,0.012409071,19.5,59.0
116,218,72,110,1032.72,8.827,24,29,546:538,37.05,31.9,19.5,284.0,59.0,0.0,0.0,0.012516046,19.5,59.0
117,214,73,110,1041.54,8.827,24,28,542,37.05,31.9,19.5,284.0,59.0,0.0,0.0,0.012623021,19.5,59.0
118,216,73,109,1050.37,8.827,24,28,647,37.05,31.9,19.5,252.0,59.0,0.0,0.0,0.012729996,19.5,59.0
119,216,73,106,1059.19,8.827,24,28,680:555,37.05,31.9,18.7,326.0,68.0,0.0,0.0,0.01283697,18.7,68.0
120,215,73,106,1068.03,8.827,24,28,555,37.05,31.9,18.7,326.0,68.0,0.0,0.0,0.012943945,18.7,68.0
121,216,73,106,1076.85,8.827,24,28,559:565:573,37.05,31.9,18.7,400.0,76.0,0.0,0.0,0.01305092,18.7,76.0
122,217,73,106,1085.68,8.827,24,28,565,37.05,31.9,18.7,349.0,64.0,0.0,0.0,0.013157895,18.7,64.0
123,218,74,106,1094.5,8.827,24,28,565:563,37.05,31.9,18.7,349.0,64.0,0.0,0.0,0.013264869,18.7,64.0
124,215,75,106,1103.33,8.827,24,27,563:563,37.05,31.9,18.7,297.0,52.0,0.0,0.0,0.013371844,18.7,52.0
125,214,75,107,1112.15,8.827,24,27,558:550,37.05,31.9,19.1,277.0,52.0,0.0,0.0,0.013478819,19.1,52.0
126,215,73,107,1120.99,8.827,24,28,550,37.05,31.9,19.1,277.0,52.0,0.0,0.0,0.013585794,19.1,52.0
127,217,73,107,1129.81,8.827,24,28,550:555,37.05,31.9,19.1,277.0,52.0,0.0,0.0,0.013692768,19.1,52.0
128,218,74,107,1138.63,8.827,24,28,558:565,37.05,31.9,19.1,257.0,51.0,0.0,0.0,0.013799743,19.1,51.0
129,215,74,107,1147.46,8.827,24,28,565:555,37.05,31.9,19.1,301.0,58.0,0.0,0.0,0.013906718,19.1,58.0
130,215,74,107,1156.3,8.827,24,28,559:559,37.05,31.9,19.1,345.0,64.0,0.0,0.0,0.014013693,19.1,64.0
131,215,73,107,1165.12,8.827,24,28,569:574,37.05,31.9,19.1,345.0,64.0,0.0,0.0,0.014120667,19.1,64.0
132,215,72,106,1173.95,8.827,24,29,574,37.05,31.9,18.4,326.0,58.0,0.0,0.0,0.014227643,18.4,58.0
133,217,71,105,1182.77,8.827,24,29,574:601,37.06,31.9,18.4,326.0,58.0,0.0,0.0,0.014334617,18.4,58.0
134,216,72,105,1191.6,8.827,24,29,559:577,37.06,31.9,18.6,259.0,50.0,0.0,0.0,0.014441592,18.6,50.0
135,216,72,105,1200.42,8.827,24,29,582,37.06,31.9,18.6,259.0,50.0,0.0,0.0,0.014548566,18.6,50.0
136,217,72,105,1209.26,8.827,24,29,578:582,37.06,31.9,18.6,259.0,50.0,0.0,0.0,0.014655542,18.6,50.0
137,217,72,105,1218.06,8.808,24,29,578:565,37.06,31.9,20.3,205.0,49.0,0.0,0.0,0.014762516,20.3,49.0
138,216,73,105,1226.87,8.808,24,28,565:569,37.06,31.9,20.3,205.0,49.0,0.0,0.0,0.014869491,20.3,49.0
139,215,73,105,1235.68,8.808,24,28,569,37.06,31.9,20.3,205.0,49.0,0.0,0.0,0.014976465,20.3,49.0
140,215,73,105,1244.5,8.827,24,28,582:565,37.06,31.9,20.0,247.0,52.0,0.0,0.0,0.015083441,20.0,52.0
141,215,72,105,1253.34,8.827,24,29,564:565,37.06,31.9,20.0,247.0,52.0,0.0,0.0,0.015190415,20.0,52.0
142,217,71,105,1262.15,8.827,24,29,565:574,37.06,31.9,20.0,294.0,55.0,0.0,0.0,0.01529739,20.0,55.0
143,218,72,105,1270.99,8.827,24,29,578,37.06,31.9,20.0,294.0,55.0,0.0,0.0,0.015404365,20.0,55.0
144,215,74,105,1279.81,8.827,24,28,574:564,37.06,31.9,19.8,315.0,58.0,0.0,0.0,0.0155113395,19.8,58.0
145,216,74,105,1288.63,8.827,24,28,563:565,37.06,31.9,19.8,335.0,61.0,0.0,0.0,0.015618314,19.8,61.0
146,218,75,106,1297.45,8.808,24,28,559:555,37.06,31.9,20.9,301.0,59.0,0.0,0.0,0.015725289,20.9,59.0
147,215,76,106,1306.25,8.808,24,27,565:558,37.06,31.9,20.9,301.0,59.0,0.0,0.0,0.015832264,20.9,59.0
148,214,76,106,1315.07,8.808,24,27,555,37.06,31.9,21.5,265.0,59.0,0.0,0.0,0.015939238,21.5,59.0
149,214,74,107,1323.89,8.827,24,28,555:563,37.06,31.9,21.5,230.0,58.0,0.0,0.0,0.016046213,21.5,58.0
150,215,73,106,1332.72,8.827,24,28,1144,37.06,31.9,21.5,230.0,58.0,0.0,0.0,0.016153188,21.5,58.0
151,217,72,106,1341.54,8.827,24,29,573:569,37.06,31.9,20.9,238.0,62.0,0.0,0.0,0.016260162,20.9,62.0
152,218,73,106,1350.37,8.827,24,29,565,37.06,31.9,20.9,238.0,62.0,0.0,0.0,0.016367137,20.9,62.0
153,216,73,106,1359.19,8.827,23,28,563:563,37.06,31.9,20.9,282.0,64.0,0.0,0.0,0.016474113,20.9,64.0
154,215,73,106,1368.02,8.827,23,28,561:565,37.06,31.9,20.9,282.0,64.0,0.0,0.0,0.016581086,20.9,64.0
155,218,74,106,1376.85,8.827,23,28,,37.06,31.85,20.9,282.0,64.0,0.0,0.0,0.016688062,20.9,64.0
156,215,74,103,1385.67,8.827,23,28,856,37.06,31.9,20.9,282.0,64.0,0.0,0.0,0.016795035,20.9,64.0
157,215,74,104,1394.5,8.827,23,28,535:550,37.06,31.9,20.6,423.0,59.0,0.0,0.0,0.01690201,20.6,59.0
158,216,73,105,1403.33,8.827,23,28,550:546,37.06,31.9,20.6,423.0,59.0,0.0,0.0,0.017008986,20.6,59.0
159,216,73,106,1412.14,8.808,23,28,550:542,37.06,31.9,20.2,337.0,51.0,0.0,0.0,0.01711596,20.2,51.0
160,215,73,107,1420.97,8.836,23,28,559:561,37.06,31.9,20.2,337.0,51.0,0.0,0.0,0.017222935,20.2,51.0
161,215,72,106,1429.81,8.836,23,29,565:565,37.07,31.9,20.2,337.0,51.0,0.0,0.0,0.01732991,20.2,51.0
162,218,72,106,1438.65,8.836,23,29,565,37.07,31.9,20.7,299.0,61.0,0.0,0.0,0.017436884,20.7,61.0
163,217,73,106,1447.47,8.827,23,28,563:565,37.07,31.9,20.7,299.0,61.0,0.0,0.0,0.01754386,20.7,61.0
164,214,74,106,1456.3,8.827,23,28,561:563,37.07,31.9,20.7,314.0,72.0,0.0,0.0,0.017650835,20.7,72.0
165,213,72,107,1465.13,8.827,23,28,565:559,37.07,31.9,20.7,314.0,72.0,0.0,0.0,0.017757809,20.7,72.0
166,217,72,106,1473.95,8.827,23,29,565,37.07,31.9,20.7,266.0,65.0,0.0,0.0,0.017864784,20.7,65.0
167,218,73,106,1482.78,8.827,23,29,563:564,37.07,31.9,20.7,226.0,58.0,0.0,0.0,0.017971758,20.7,58.0
168,216,74,107,1491.6,8.827,23,28,559:555,37.07,31.9,25.2,248.0,69.0,0.0,0.0,0.018078733,25.2,69.0
169,216,74,106,1500.43,8.827,23,28,538:605,37.07,31.9,25.2,232.0,72.0,0.0,0.0,0.018185709,25.2,72.0
170,216,74,107,1509.26,8.827,23,28,538:558,37.07,31.9,26.5,281.0,82.0,0.0,0.0,0.018292682,26.5,82.0
171,216,74,107,1518.08,8.827,23,28,565,37.07,31.9,26.5,336.0,97.0,0.0,0.0,0.018399658,26.5,97.0
172,216,74,109,1526.92,8.827,23,28,465:675,37.07,31.9,26.5,336.0,97.0,0.0,0.0,0.018506633,26.5,97.0
173,216,74,109,1535.74,8.827,23,28,563:564,37.07,31.9,27.5,378.0,100.0,0.0,0.0,0.018613607,27.5,100.0
174,215,74,109,1544.57,8.827,23,28,559,37.07,31.9,29.6,308.0,85.0,0.0,0.0,0.018720582,29.6,85.0
175,215,74,109,1553.37,8.808,23,28,1113,37.07,31.9,29.6,273.0,77.0,0.0,0.0,0.018827558,29.6,77.0
176,216,73,109,1562.2,8.827,23,28,555:559,37.07,31.9,29.6,273.0,77.0,0.0,0.0,0.018934531,29.6,77.0
177,217,73,108,1571.04,8.827,23,28,569:563,37.07,31.9,29.6,273.0,77.0,0.0,0.0,0.019041507,29.6,77.0
178,216,73,108,1579.85,8.827,23,28,563:565,37.07,31.9,28.2,217.0,55.0,0.0,0.0,0.01914848,28.2,55.0
179,214,73,107,1588.68,8.827,23,28,565,37.07,31.9,28.2,266.0,54.0,0.0,0.0,0.019255456,28.2,54.0
180,217,72,107,1597.49,8.808,23,29,569:569,37.07,31.9,24.3,279.0,54.0,0.0,0.0,0.019362431,24.3,54.0
181,217,74,106,1606.33,8.845,23,28,586:582,37.07,31.9,24.3,279.0,54.0,0.0,0.0,0.019469405,24.3,54.0
182,217,76,106,1615.18,8.845,23,27,582,37.07,31.9,26.5,254.0,59.0,0.0,0.0,0.01957638,26.5,59.0
183,216,77,105,1624.01,8.827,23,27,574:569:569,37.07,31.9,26.5,248.0,61.0,0.0,0.0,0.019683355,26.5,61.0
184,217,77,105,1632.83,8.827,23,27,569,37.07,31.9,26.5,248.0,61.0,0.0,0.0,0.019790329,26.5,61.0
185,215,78,105,1641.66,8.827,23,26,565:565,37.07,31.9,26.3,254.0,63.0,0.0,0.0,0.019897304,26.3,63.0
186,215,76,106,1650.49,8.827,23,27,565:558,37.07,31.9,26.3,235.0,68.0,0.0,0.0,0.02000428,26.3,68.0
187,215,76,106,1659.31,8.827,23,27,559:555,37.07,31.9,24.0,246.0,64.0,0.0,0.0,0.020111253,24.0,64.0
188,214,74,106,1668.14,8.827,23,28,565,37.07,31.9,24.0,246.0,64.0,0.0,0.0,0.020218229,24.0,64.0
189,217,73,107,1676.97,8.827,23,28,559:559,37.07,31.9,26.3,243.0,64.0,0.0,0.0,0.020325202,26.3,64.0
190,217,74,107,1685.79,8.827,23,28,561:563,37.07,31.9,26.3,231.0,62.0,0.0,0.0,0.020432178,26.3,62.0
191,217,74,106,1694.62,8.827,23,28,563:565,37.07,31.9,28.3,204.0,57.0,0.0,0.0,0.020539153,28.3,57.0
192,216,74,107,1703.45,8.827,23,28,563,37.08,31.9,28.3,193.0,56.0,0.0,0.0,0.020646127,28.3,56.0
193,216,74,107,1712.27,8.827,23,28,1116,37.08,31.9,28.3,175.0,52.0,0.0,0.0,0.020753102,28.3,52.0
194,216,75,107,1721.1,8.827,23,28,550:546,37.08,31.9,29.9,191.0,67.0,0.0,0.0,0.020860078,29.9,67.0
195,214,74,108,1729.93,8.818,23,28,535:542,37.08,31.9,29.9,176.0,68.0,0.0,0.0,0.020967051,29.9,68.0
196,217,73,108,1738.74,8.818,23,28,550:559,37.08,31.9,29.9,189.0,78.0,0.0,0.0,0.021074027,29.9,78.0
197,216,73,108,1747.57,8.836,23,28,563:565,37.08,31.9,29.9,189.0,78.0,0.0,0.0,0.021181,29.9,78.0
198,217,74,108,1756.4,8.827,23,28,555,37.08,31.9,33.3,318.0,131.0,0.0,0.0,0.021287976,33.3,131.0
199,215,74,107,1765.23,8.827,23,28,565:563,37.08,31.9,33.3,398.0,149.0,0.0,0.0,0.021394951,33.3,149.0
200,218,73,107,1774.05,8.827,23,29,564,37.08,31.9,33.3,347.0,106.0,0.0,0.0,0.021501925,33.3,106.0
201,217,75,107,1782.88,8.827,23,28,574:563:565,37.08,31.9,33.3,347.0,106.0,0.0,0.0,0.0216089,33.3,106.0
202,216,75,107,1791.71,8.827,23,28,,37.08,31.9,34.8,296.0,93.0,0.0,0.0,0.021715876,34.8,93.0
203,216,75,107,1800.53,8.827,23,28,1123:559,37.08,31.9,36.9,222.0,66.0,0.0,0.0,0.02182285,36.9,66.0
204,215,75,107,1809.37,8.827,23,27,550:559,37.08,31.9,36.9,222.0,66.0,0.0,0.0,0.021929825,36.9,66.0
205,216,73,107,1818.17,8.808,23,28,559:555,37.08,31.9,36.9,186.0,68.0,0.0,0.0,0.0220368,36.9,68.0
206,217,74,107,1826.98,8.808,23,28,558,37.08,31.9,32.3,199.0,63.0,0.0,0.0,0.022143774,32.3,63.0
