time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2
0,0,,92,,,,,,0.0
1,201,71,92,0.0,8.28,,27,37.05,1.6578249E-4
2,201,71,92,7.71,8.28,,27,37.05,3.3156498E-4
3,200,70,92,16.86,8.28,24,27,37.05,4.973475E-4
4,199,69,92,25.13,8.28,24,28,37.05,6.6312996E-4
5,200,68,93,32.65,8.28,24,28,37.06,8.289125E-4
6,200,67,94,43.71,8.28,24,29,37.06,9.94695E-4
7,200,67,94,49.97,8.28,24,29,37.06,0.0011604774
8,201,67,94,58.18,8.28,24,29,37.06,0.0013262599
9,203,67,94,64.55,8.28,24,29,37.06,0.0014920424
10,203,68,94,74.75,8.28,25,29,37.06,0.001657825
11,201,68,95,82.95,8.28,25,28,37.06,0.0018236075
12,200,67,96,91.38,8.28,25,29,37.06,0.00198939
13,199,67,97,99.55,8.28,25,28,37.06,0.0021551724
14,201,66,97,105.91,8.28,25,29,37.06,0.0023209548
15,201,66,98,115.3,8.28,25,29,37.06,0.0024867374
16,200,65,98,126.5,8.28,25,29,37.06,0.0026525198
17,200,65,99,132.72,8.28,25,29,37.06,0.0028183025
18,202,65,100,143.06,8.28,25,30,37.06,0.002984085
19,202,65,102,149.35,8.28,25,30,37.06,0.0031498673
20,202,65,102,157.68,8.28,25,30,37.06,0.00331565
21,202,67,103,167.81,8.28,25,29,37.06,0.0034814323
22,202,68,105,173.02,8.28,25,28,37.06,0.003647215
23,201,68,106,182.47,8.28,25,28,37.06,0.0038129974
24,200,67,106,190.75,8.28,25,29,37.06,0.00397878
25,200,66,108,198.93,8.28,25,29,37.06,0.0041445624
26,200,65,109,204.56,8.28,25,29,37.06,0.004310345
27,201,65,109,215.5,8.28,25,30,37.06,0.004476127
28,202,65,109,221.82,8.28,25,30,37.06,0.0046419096
29,202,65,109,231.25,8.28,25,30,37.06,0.0048076925
30,203,66,109,240.35,8.28,25,29,37.06,0.004973475
31,202,67,109,246.72,8.28,25,29,37.06,0.0051392573
32,200,68,109,257.04,8.28,25,28,37.06,0.0053050397
33,200,67,109,267.25,8.28,25,29,37.06,0.005470822
34,201,67,109,273.55,8.28,25,29,37.06,0.005636605
35,201,67,109,281.76,8.28,25,29,37.06,0.0058023874
36,201,67,109,288.1,8.28,25,29,37.06,0.00596817
37,201,67,109,298.45,8.28,25,29,37.06,0.006133952
38,201,67,109,308.67,8.28,25,29,37.06,0.0062997346
39,200,66,107,314.95,8.28,25,29,37.06,0.0064655175
40,201,66,107,323.23,8.295,24,29,37.06,0.0066313
41,203,66,107,331.49,8.679,24,29,37.06,0.0067970823
42,203,67,107,339.84,8.41,24,29,37.07,0.0069628647
43,201,68,109,350.03,8.28,24,28,37.07,0.007128647
44,200,67,108,356.35,8.28,24,29,37.07,0.00729443
45,200,66,108,364.61,8.28,24,29,37.07,0.0074602123
46,200,66,108,372.11,8.28,24,29,37.07,0.0076259947
47,201,66,108,381.27,8.28,24,29,37.07,0.007791777
48,202,66,108,391.43,8.28,24,29,37.07,0.00795756
49,202,67,108,397.07,8.28,24,29,37.07,0.008123342
50,203,68,108,406.11,8.28,24,29,37.07,0.008289125
51,202,68,109,416.29,8.28,24,28,37.07,0.008454907
52,200,68,109,422.6,8.28,24,28,37.07,0.00862069
53,200,68,110,430.96,8.28,24,28,37.07,0.0087864725
54,201,68,110,441.13,8.28,24,28,37.07,0.008952254
55,202,68,111,447.43,8.28,24,28,37.07,0.009118037
56,201,69,111,455.76,8.28,24,28,37.07,0.009283819
57,201,69,110,465.99,8.28,24,28,37.07,0.009449602
58,201,69,110,472.27,8.28,24,28,37.07,0.009615385
59,202,69,110,480.55,8.28,24,28,37.07,0.009781167
60,202,69,110,488.86,8.28,24,28,37.07,0.00994695
61,202,69,111,497.45,8.28,24,28,37.07,0.010112732
62,201,70,111,505.4,8.28,24,27,37.07,0.010278515
63,200,70,111,513.76,8.28,24,27,37.07,0.010444297
64,201,70,112,524.0,8.28,24,27,37.07,0.010610079
65,202,70,112,532.23,8.28,24,28,37.07,0.010775862
66,201,70,112,538.51,8.28,24,27,37.07,0.010941644
67,200,70,112,546.84,8.28,24,27,37.07,0.011107427
68,201,70,112,557.14,8.28,24,27,37.07,0.01127321
69,201,70,112,565.35,8.28,24,27,37.08,0.011438992
70,201,70,112,571.64,8.28,24,27,37.08,0.011604775
71,201,70,113,579.97,8.28,24,27,37.08,0.011770557
72,201,70,112,590.17,8.28,24,27,37.08,0.01193634
73,201,70,112,596.48,8.28,24,27,37.08,0.012102122
74,201,70,112,604.73,8.28,24,27,37.08,0.012267904
75,201,70,112,612.24,8.28,24,27,37.08,0.012433687
76,201,70,112,623.31,8.28,24,27,37.08,0.012599469
77,201,71,112,629.58,8.28,24,27,37.08,0.012765252
78,201,71,113,637.88,8.28,24,27,37.08,0.012931035
79,200,70,113,646.25,8.28,24,27,37.08,0.013096817
80,201,70,112,656.44,8.28,24,27,37.08,0.0132626
81,200,69,112,662.73,8.28,24,28,37.08,0.013428382
82,199,68,112,671.07,8.28,24,28,37.08,0.0135941645
83,200,68,113,681.28,8.28,24,28,37.08,0.013759947
84,202,68,113,687.57,8.28,24,28,37.08,0.013925729
85,203,69,112,695.92,8.28,24,28,37.08,0.014091512
86,203,70,112,706.17,8.28,24,28,37.08,0.014257294
87,202,71,112,713.62,8.28,24,27,37.08,0.014423077
88,201,72,112,720.68,8.28,24,27,37.08,0.01458886
89,200,71,113,729.01,8.28,24,27,37.08,0.014754642
90,199,71,113,738.39,8.28,24,27,37.08,0.014920425
91,199,70,113,745.53,8.28,24,27,37.08,0.015086207
92,201,68,113,753.89,8.28,24,28,37.08,0.0152519895
93,202,67,114,764.08,8.28,24,29,37.08,0.015417772
94,202,68,113,770.37,8.28,24,28,37.08,0.015583554
95,202,69,112,778.65,8.28,24,28,37.08,0.015749337
96,201,69,112,787.01,8.28,24,28,37.08,0.01591512
97,201,70,112,797.2,8.28,24,27,37.08,0.016080901
98,201,69,112,803.49,8.28,24,28,37.08,0.016246684
99,200,69,112,811.85,8.28,24,28,37.08,0.016412467
100,200,69,111,822.04,8.28,24,28,37.08,0.01657825
101,200,68,111,828.33,8.28,24,28,37.08,0.016744033
102,201,68,110,836.69,8.28,24,28,37.08,0.016909814
103,202,68,110,846.96,8.28,24,28,37.08,0.017075596
104,202,69,111,855.16,8.28,24,28,37.08,0.01724138
105,201,70,109,861.45,8.28,24,27,37.08,0.017407162
106,201,70,109,869.8,8.28,24,27,37.08,0.017572945
107,200,69,109,879.98,8.28,24,28,37.08,0.017738726
108,200,69,110,885.63,8.28,24,28,37.08,0.017904509
109,201,69,110,894.65,8.28,24,28,37.08,0.018070292
110,202,69,109,904.92,8.28,24,28,37.08,0.018236075
111,202,70,109,913.12,8.28,24,28,,0.018401857
112,202,70,109,919.4,8.28,24,28,,0.018567638
113,200,70,109,927.74,8.28,24,27,,0.018733421
114,200,69,108,937.12,8.28,24,28,,0.018899204
115,201,69,108,944.25,8.28,24,28,,0.019064987
116,201,69,109,952.53,8.28,24,28,,0.01923077
117,201,70,109,960.9,8.28,24,27,,0.019396551
118,201,70,109,971.06,8.28,24,27,,0.019562334
119,200,70,109,976.69,8.28,24,27,,0.019728117
120,201,70,110,985.74,8.28,24,27,,0.0198939
121,202,70,110,996.01,8.28,24,28,,0.020059682
122,202,70,110,1004.27,8.291,23,28,,0.020225463
123,203,71,110,1012.57,8.543,23,27,,0.020391246
124,202,73,110,1020.76,8.28,23,26,,0.02055703
125,200,74,110,1027.06,8.28,23,26,,0.020722812
126,200,73,109,1035.41,8.28,23,26,,0.020888595
127,200,71,108,1045.69,8.28,23,27,,0.021054376
128,201,71,108,1053.88,8.28,23,27,,0.021220159
129,201,71,108,1060.18,8.28,23,27,,0.021385942
130,201,71,107,1068.49,8.28,23,27,,0.021551725
131,201,71,108,1078.8,8.28,23,27,,0.021717507
132,200,71,109,1087.0,8.28,23,27,,0.021883288
133,200,70,108,1093.26,8.28,23,27,,0.022049071
134,201,70,108,1100.77,8.28,23,27,,0.022214854
135,200,69,108,1111.93,8.28,23,28,,0.022380637
136,201,69,108,1120.12,8.28,23,28,,0.02254642
137,202,69,109,1126.43,8.28,23,28,,0.0227122
138,201,70,109,1134.73,8.28,23,27,,0.022877984
139,201,70,108,1144.13,8.28,23,27,,0.023043767
140,201,70,109,1153.24,8.28,23,27,,0.02320955
141,202,70,110,1159.54,8.28,23,28,,0.023375332
142,202,71,108,1167.81,8.28,23,27,,0.023541113
143,200,71,107,1177.26,8.28,23,27,,0.023706896
144,200,70,107,1186.37,8.28,23,27,,0.02387268
145,200,69,107,1192.74,8.28,23,28,,0.024038462
146,201,69,107,1203.02,8.28,23,28,,0.024204245
147,202,70,107,1211.29,8.28,23,28,,0.024370026
148,202,71,107,1219.47,8.28,23,27,,0.024535809
149,201,72,108,1225.09,8.28,23,27,,0.024701592
150,199,71,108,1234.15,8.28,23,27,,0.024867374
151,200,70,108,1244.42,8.28,23,27,,0.025033157
152,201,70,109,1252.61,8.28,23,27,,0.025198938
153,201,70,109,1258.99,8.28,23,27,,0.025364721
154,200,70,109,1269.26,8.28,23,27,,0.025530504
155,201,70,108,1277.44,8.28,23,27,,0.025696287
156,202,70,108,1283.71,8.28,23,28,,0.02586207
157,201,70,108,1291.19,8.28,23,27,,0.02602785
158,201,71,108,1302.38,8.28,23,27,,0.026193634
159,201,70,108,1310.57,8.28,23,27,,0.026359417
160,202,70,108,1316.85,8.28,23,28,,0.0265252
161,201,70,108,1325.22,8.28,23,27,,0.026690982
162,200,71,108,1335.49,8.28,23,27,,0.026856763
163,200,70,108,1343.69,8.28,23,27,,0.027022546
164,201,69,108,1350.07,8.28,23,28,,0.027188329
165,201,69,108,1360.3,8.28,23,28,,0.027354112
166,202,69,108,1367.79,8.28,23,28,,0.027519895
167,202,69,109,1374.83,8.28,23,28,,0.027685676
168,201,70,109,1383.18,8.28,23,27,,0.027851459
169,200,70,108,1393.44,8.28,23,27,,0.028017242
170,200,70,108,1401.63,8.28,23,27,,0.028183024
171,200,69,109,1407.24,8.28,23,28,,0.028348807
172,201,68,109,1418.25,8.28,23,28,,0.028514588
173,202,68,109,1426.49,8.28,23,28,,0.028680371
174,203,69,109,1432.78,8.28,23,28,,0.028846154
175,201,70,110,1441.09,8.28,23,27,,0.029011937
176,200,71,108,1450.46,8.28,23,27,,0.02917772
177,200,70,107,1459.61,8.28,23,27,,0.0293435
178,200,69,108,1466.01,8.28,23,28,,0.029509284
179,201,69,108,1476.27,8.28,23,28,,0.029675066
180,201,69,108,1484.45,8.28,23,28,,0.02984085
181,201,69,107,1490.76,8.28,23,28,,0.030006632
182,201,69,107,1499.12,8.28,23,28,,0.030172413
183,201,69,108,1509.3,8.28,23,28,,0.030338196
184,201,69,108,1515.6,8.28,23,28,,0.030503979
185,201,69,109,1523.95,8.28,23,28,,0.030669762
186,201,69,110,1534.14,8.28,23,28,,0.030835545
187,201,69,110,1540.43,8.28,23,28,,0.031001326
188,200,68,109,1548.81,8.28,23,28,,0.031167109
189,200,68,109,1558.93,8.28,23,28,,0.03133289
190,201,68,109,1564.1,8.28,23,28,,0.031498674
191,202,68,106,1573.58,8.28,23,28,,0.031664457
192,201,68,104,1582.2,8.28,23,28,,0.03183024
193,200,67,105,1590.17,8.28,23,29,,0.031996023
194,200,66,105,1599.57,8.28,23,29,,0.032161802
195,201,66,105,1608.66,8.28,23,29,,0.032327585
196,202,67,104,1614.96,8.28,23,29,,0.032493368
197,203,67,104,1623.28,8.28,23,29,,0.03265915
198,202,69,104,1632.58,8.28,23,28,,0.032824934
199,201,70,106,1639.79,8.28,23,27,,0.032990716
200,200,69,107,1648.16,8.28,23,28,,0.0331565
201,200,69,107,1658.32,8.28,23,28,,0.033322282
202,200,68,107,1664.63,8.28,23,28,,0.033488065
203,201,68,108,1672.95,8.28,23,28,,0.033653848
204,202,68,107,1683.16,8.28,23,28,,0.033819627
205,201,68,107,1689.43,8.28,23,28,,0.03398541
206,200,68,107,1696.96,8.28,23,28,,0.034151193
207,201,68,108,1708.02,8.28,23,28,,0.034316976
208,200,68,108,1714.37,8.28,23,28,,0.03448276
209,200,68,107,1724.61,8.28,23,28,,0.03464854
210,202,68,107,1732.84,8.28,23,28,,0.034814324
211,201,68,107,1739.15,8.28,23,28,,0.034980107
212,201,69,107,1747.45,8.28,23,28,,0.03514589
213,201,69,108,1757.76,8.28,23,28,,0.035311673
214,201,69,109,1765.96,8.28,23,28,,0.035477452
215,201,70,109,1772.35,8.28,23,27,,0.035643235
216,199,69,109,1782.54,8.28,23,28,,0.035809018
217,200,68,109,1788.82,8.28,23,28,,0.0359748
218,202,67,109,1797.17,8.284,23,29,,0.036140583
219,203,68,108,1807.41,8.383,23,29,,0.036306366
220,202,69,108,1815.66,8.28,23,28,,0.03647215
221,200,70,109,1821.93,8.28,23,27,,0.036637932
222,201,70,110,1829.45,8.28,23,27,,0.036803715
223,202,70,110,1840.55,8.28,23,28,,0.036969498
224,201,71,111,1848.76,8.28,23,27,,0.037135277
225,200,70,111,1855.05,8.28,23,27,,0.03730106
226,200,69,110,1863.42,8.28,23,28,,0.037466843
227,202,70,109,1873.69,8.28,23,28,,0.037632626
228,202,71,109,1881.89,8.28,23,27,,0.03779841
229,200,72,108,1888.18,8.28,23,27,,0.03796419
230,198,71,108,1896.55,8.28,23,27,,0.03796419
231,200,70,108,1906.83,8.28,23,27,,0.038129974
232,201,69,109,1915.02,8.28,23,28,,0.038295757
233,202,69,109,1921.4,8.28,23,28,,0.03846154
234,201,69,108,1931.65,8.28,23,28,,0.038627323
235,200,69,108,1939.82,8.28,23,28,,0.038793102
236,201,68,108,1945.47,8.28,23,28,,0.038958885
237,201,68,109,1956.49,8.28,23,28,,0.039124668
238,201,68,110,1964.68,8.28,23,28,,0.03929045
239,202,69,110,1970.95,8.28,23,28,,0.039456233
240,202,69,110,1978.48,8.28,23,28,,0.039622016
241,201,69,109,1989.54,8.28,23,28,,0.0397878
242,201,70,108,1995.84,8.28,23,27,,0.039953582
243,201,70,107,2004.2,8.28,23,27,,0.040119365
244,201,69,107,2014.47,8.28,23,28,,0.040285148
245,201,69,106,2022.64,8.28,23,28,,0.040450927
246,201,69,106,2028.98,8.28,23,28,,0.04061671
247,201,69,106,2039.29,8.28,23,28,,0.040782493
248,201,69,106,2046.77,8.28,23,28,,0.040948275
249,201,69,107,2053.78,8.28,23,28,,0.04111406
250,200,69,107,2062.14,8.28,23,28,,0.04127984
251,201,69,107,2072.41,8.28,23,28,,0.041445624
252,202,69,107,2080.62,8.28,23,28,,0.041611407
253,202,71,107,2086.9,8.28,23,27,,0.04177719
254,202,72,106,2095.16,8.28,23,27,,0.04194297
255,202,72,106,2102.68,8.28,23,27,,0.04210875
256,202,73,107,2111.84,8.28,23,26,,0.042274535
257,201,74,108,2122.08,8.28,23,26,,0.042440318
258,199,73,108,2130.29,8.28,23,26,,0.0426061
259,199,72,109,2136.59,8.28,23,26,,0.042771883
260,200,70,109,2144.98,8.28,22,27,,0.042937666
261,202,70,109,2155.2,8.291,22,28,,0.04310345
262,203,71,109,2162.74,8.54,22,27,,0.043269232
263,202,72,109,2171.69,8.28,22,27,,0.043435015
264,200,72,109,2178.05,8.28,22,27,,0.043600794
265,200,71,109,2188.28,8.28,22,27,,0.043766577
266,200,70,109,2195.83,8.28,22,27,,0.04393236
267,200,70,109,2204.81,8.28,22,27,,0.044098143
268,201,69,109,2211.18,8.28,22,28,,0.044263925
269,201,69,109,2221.43,8.28,22,28,,0.04442971
270,201,69,108,2228.95,8.28,22,28,,0.04459549
271,202,70,108,2237.93,8.28,22,28,,0.044761274
272,201,70,108,2244.31,8.28,22,27,,0.044927057
273,201,70,108,2254.52,8.28,22,27,,0.04509284
274,201,71,108,2261.43,8.28,22,27,,0.04525862
275,201,71,109,2271.06,8.28,22,27,,0.0454244
276,200,71,109,2277.35,8.28,22,27,,0.045590185
277,200,70,107,2285.73,8.28,22,27,,0.045755967
278,201,70,105,2295.98,8.28,22,27,,0.04592175
279,201,70,105,2304.17,8.28,22,27,,0.046087533
280,200,70,107,2310.56,8.28,22,27,,0.046253316
281,200,70,107,2320.85,8.28,22,27,,0.0464191
282,201,69,107,2329.01,8.28,22,28,,0.04658488
283,201,69,107,2335.39,8.28,22,28,,0.046750665
284,201,69,107,2345.63,8.28,22,28,,0.046916444
285,201,69,107,2353.15,8.28,22,28,,0.047082227
286,201,69,107,2360.09,8.28,22,28,,0.04724801
287,202,69,107,2366.95,8.28,22,28,,0.047413792
288,202,69,107,2378.8,8.28,22,28,,0.047579575
289,201,70,108,2386.97,8.28,22,27,,0.04774536
290,200,69,108,2393.37,8.28,22,28,,0.04791114
291,201,69,108,2403.6,8.28,22,28,,0.048076924
292,201,69,107,2411.83,8.28,22,28,,0.048242707
293,201,69,107,2418.08,8.28,22,28,,0.04840849
294,201,69,107,2425.6,8.28,22,28,,0.04857427
295,201,69,107,2436.75,8.28,22,28,,0.04874005
296,202,69,107,2445.04,8.28,22,28,,0.048905835
297,203,70,107,2453.22,8.28,22,28,,0.049071617
298,201,71,108,2459.61,8.28,22,27,,0.0492374
299,200,71,108,2469.88,8.28,22,27,,0.049403183
300,201,70,108,2478.14,8.28,22,27,,0.049568966
301,202,70,108,2485.66,8.28,22,28,,0.04973475
302,202,71,108,2492.65,8.28,22,27,,0.04990053
303,202,72,108,2500.99,8.289,22,27,,0.050066315
304,214,71,108,2511.39,8.536,22,29,,0.050232094
305,242,71,108,2521.55,9.339,22,33,,0.050397877
306,264,70,108,2527.95,9.467,22,36,,0.05056366
307,269,70,108,2538.29,9.469,22,37,,0.050729442
308,271,70,108,2548.59,9.469,22,37,,0.050729442
309,270,70,108,2558.0,9.469,22,37,,0.050895225
310,270,70,108,2566.31,9.463,22,37,,0.051061008
311,271,70,108,2577.61,9.469,22,37,,0.051061008
312,270,70,110,2587.77,9.469,22,37,,0.05122679
313,269,69,111,2594.19,9.467,22,37,,0.051392574
314,269,69,111,2604.53,9.469,22,37,,0.051558357
315,270,69,111,2614.86,9.469,22,37,,0.05172414
316,271,69,113,2625.14,9.469,22,38,,0.05172414
317,271,69,112,2633.52,9.463,22,38,,0.05172414
318,271,70,112,2643.86,9.469,22,37,,0.05172414
319,269,69,111,2654.17,9.469,22,37,,0.05188992
320,270,69,111,2663.55,9.461,22,37,,0.0520557
321,272,70,112,2670.7,9.48,22,37,,0.0520557
322,270,71,112,2679.31,9.471,22,36,,0.052221484
323,269,71,114,2691.48,9.469,22,36,,0.052387267
324,271,71,114,2701.64,9.469,22,36,,0.052387267
325,270,72,115,2708.02,9.467,22,36,,0.05255305
326,267,71,115,2718.39,9.469,22,36,,0.052718833
327,268,69,114,2728.73,9.469,22,37,,0.052884616
328,270,69,115,2738.96,9.469,22,37,,0.0530504
329,271,69,115,2747.35,9.463,22,38,,0.0530504
330,271,70,114,2757.73,9.469,22,37,,0.0530504
331,270,71,114,2767.98,9.469,22,36,,0.05321618
332,270,71,114,2776.25,9.463,22,36,,0.053381965
333,269,71,115,2784.64,9.463,22,36,,0.053547744
334,268,70,114,2794.95,9.469,22,37,,0.053713527
335,269,69,114,2805.11,9.469,22,37,,0.05387931
336,270,69,114,2811.54,9.467,22,37,,0.054045092
337,271,69,114,2821.97,9.469,22,38,,0.054045092
338,270,70,114,2834.11,9.466,22,37,,0.054210875
339,269,69,114,2840.52,9.467,22,37,,0.054376658
340,270,69,114,2850.87,9.469,22,37,,0.05454244
341,271,69,114,2861.22,9.469,22,38,,0.05454244
342,272,69,114,2871.57,9.469,22,38,,0.05454244
343,272,71,114,2881.73,9.469,22,37,,0.05454244
344,271,72,115,2888.12,9.467,22,36,,0.05454244
345,270,72,116,2898.49,9.469,22,36,,0.054708224
346,270,72,116,2908.74,9.469,22,36,,0.054874007
347,272,72,116,2917.11,9.463,22,36,,0.054874007
348,272,74,117,2927.46,9.469,22,35,,0.054874007
349,270,75,117,2937.68,9.469,22,34,,0.05503979
350,269,75,116,2945.2,9.463,22,34,,0.05520557
351,269,74,116,2955.39,9.469,22,35,,0.05537135
352,269,73,116,2966.61,9.469,22,35,,0.055537134
353,269,73,116,2973.01,9.467,22,35,,0.055702917
354,269,73,117,2983.36,9.469,22,35,,0.0558687
355,270,72,117,2993.72,9.469,22,36,,0.056034483
356,271,72,119,3003.96,9.469,22,36,,0.056034483
357,270,73,119,3012.35,9.463,22,35,,0.056200266
358,270,73,120,3022.71,9.469,22,35,,0.05636605
359,270,73,119,3032.84,9.469,22,35,,0.05653183
360,270,74,120,3039.27,9.467,22,35,,0.056697614
361,267,73,121,3049.58,9.469,22,35,,0.056863394
362,268,71,120,3059.87,9.469,22,36,,0.057029177
363,270,71,121,3068.51,9.469,22,36,,0.05719496
364,271,71,121,3076.52,9.467,22,36,,0.05719496
365,269,71,121,3086.88,9.469,22,36,,0.057360742
366,268,70,120,3097.23,9.469,22,37,,0.057526525
367,269,69,120,3107.44,9.469,22,37,,0.057692308
368,270,69,120,3115.86,9.463,22,37,,0.05785809
369,271,70,120,3126.21,9.469,22,37,,0.05785809
370,270,70,120,3136.56,9.469,22,37,,0.058023874
371,269,69,120,3146.67,9.462,22,37,,0.058189657
372,270,69,120,3152.32,9.48,22,37,,0.05835544
373,271,69,120,3163.42,9.469,22,38,,0.05835544
374,271,70,121,3173.77,9.469,22,37,,0.05835544
375,272,71,121,3183.18,9.469,22,37,,0.05835544
376,271,71,120,3189.55,9.467,22,36,,0.05835544
377,270,72,120,3199.65,9.469,22,36,,0.05852122
378,270,72,120,3210.03,9.469,22,36,,0.058687
379,271,72,120,3220.37,9.469,22,36,,0.058687
380,270,73,120,3231.64,9.469,22,35,,0.058852784
381,270,73,120,3240.0,9.463,22,35,,0.059018567
382,270,73,120,3249.42,9.469,22,35,,0.05918435
383,269,73,121,3255.79,9.467,22,35,,0.059350133
384,269,72,121,3266.89,9.469,22,36,,0.059515916
385,269,71,122,3277.3,9.469,22,36,,0.0596817
386,271,71,122,3287.58,9.469,22,36,,0.0596817
387,272,72,122,3297.79,9.469,22,36,,0.0596817
388,271,73,122,3304.19,9.467,22,35,,0.0596817
389,269,74,123,3314.54,9.469,22,35,,0.05984748
390,269,74,123,3324.81,9.469,22,35,,0.060013264
391,270,73,123,3333.11,9.463,22,35,,0.060179044
392,270,73,124,3343.47,9.469,22,35,,0.060344826
393,269,73,123,3353.66,9.469,22,35,,0.06051061
394,268,72,124,3360.04,9.467,22,36,,0.060676392
395,269,71,124,3369.48,9.469,22,36,,0.060842175
396,270,71,124,3380.79,9.469,22,36,,0.061007958
397,270,71,125,3391.16,9.469,22,36,,0.06117374
398,269,71,125,3401.37,9.469,22,36,,0.061339524
399,269,70,125,3408.87,9.463,22,37,,0.061505307
400,269,70,125,3420.08,9.469,22,37,,0.06167109
401,270,69,126,3430.27,9.469,22,37,,0.06183687
402,271,69,126,3436.68,9.467,22,38,,0.06183687
403,272,70,126,3447.02,9.469,22,37,,0.06183687
404,272,71,127,3457.24,9.469,22,37,,0.06183687
405,272,72,126,3465.6,9.463,22,36,,0.06183687
406,271,74,126,3475.97,9.469,22,35,,0.06183687
407,269,74,126,3486.36,9.469,22,35,,0.06200265
408,269,73,125,3496.71,9.469,22,35,,0.062168434
409,269,73,125,3506.86,9.469,22,35,,0.062334217
410,269,72,126,3512.5,9.467,22,36,,0.0625
411,269,72,126,3522.58,9.469,22,36,,0.06266578
412,270,72,125,3533.87,9.469,22,36,,0.062831566
413,271,72,125,3542.25,9.463,22,36,,0.062831566
414,271,72,125,3552.5,9.469,22,36,,0.062831566
415,269,72,125,3560.81,9.463,22,36,,0.06299735
416,270,72,125,3569.14,9.463,22,36,,0.06316313
417,271,73,126,3579.46,9.469,22,35,,0.06316313
418,271,73,126,3588.87,9.469,22,35,,0.06316313
419,269,73,125,3599.17,9.469,22,35,,0.063328914
420,268,72,125,3610.39,9.469,22,36,,0.0634947
421,270,71,125,3616.8,9.467,22,36,,0.06366048
422,271,71,125,3627.13,9.469,22,36,,0.06366048
423,269,71,125,3637.47,9.469,22,36,,0.06382626
424,270,71,124,3647.82,9.469,22,36,,0.063992046
425,272,71,124,3657.99,9.469,22,37,,0.063992046
426,271,72,123,3664.39,9.467,22,36,,0.063992046
427,269,72,123,3674.76,9.469,22,36,,0.06415782
428,270,72,123,3685.08,9.469,22,36,,0.064323604
429,270,72,123,3694.44,9.469,22,36,,0.06448939
430,270,72,122,3703.71,9.463,22,36,,0.06465517
431,271,72,121,3713.89,9.469,22,36,,0.06465517
432,270,72,121,3720.3,9.467,22,36,,0.06482095
433,269,72,121,3730.66,9.469,22,36,,0.064986736
434,269,71,121,3740.99,9.469,22,36,,0.06515252
435,270,71,121,3751.32,9.469,22,36,,0.0653183
436,270,71,120,3761.46,9.469,22,36,,0.065484084
437,271,71,120,3767.12,9.467,22,36,,0.065484084
438,270,71,120,3778.26,9.469,22,36,,0.06564987
439,270,71,120,3788.57,9.469,22,36,,0.06581565
440,271,71,120,3798.93,9.469,22,36,,0.06581565
441,272,71,120,3809.14,9.469,22,37,,0.06581565
442,272,73,121,3815.99,9.464,22,36,,0.06581565
443,270,74,120,3825.74,9.463,22,35,,0.06598143
444,269,74,120,3834.14,9.463,22,35,,0.066147216
445,268,73,120,3844.47,9.469,22,35,,0.066313
446,269,72,120,3854.87,9.469,22,36,,0.06647878
447,270,72,120,3864.98,9.469,22,36,,0.066644564
448,271,72,121,3871.4,9.467,22,36,,0.066644564
449,269,72,122,3881.78,9.469,22,36,,0.06681035
450,270,72,121,3892.07,9.469,22,36,,0.06697613
451,271,72,121,3901.45,9.469,22,36,,0.06697613
452,269,72,121,3912.61,9.469,22,36,,0.06714191
453,269,71,121,3918.96,9.467,22,36,,0.067307696
454,269,71,121,3928.37,9.469,22,36,,0.06747347
455,270,71,120,3939.73,9.469,22,36,,0.067639254
456,270,71,120,3950.04,9.469,22,36,,0.06780504
457,270,71,120,3960.22,9.469,22,36,,0.06797082
458,271,71,120,3966.54,9.467,22,36,,0.06797082
459,269,71,120,3975.97,9.469,22,36,,0.0681366
460,269,71,121,3987.36,9.469,22,36,,0.068302386
461,272,72,120,3997.58,9.469,22,36,,0.068302386
462,272,74,121,4005.97,9.463,22,35,,0.068302386
463,272,76,120,4016.21,9.469,22,34,,0.068302386
464,273,78,120,4024.56,9.463,22,33,,0.068302386
465,270,78,122,4034.84,9.469,22,33,,0.06846817
466,268,76,122,4043.14,9.463,22,34,,0.06863395
467,269,75,121,4052.57,9.469,22,34,,0.068799734
468,269,74,122,4063.83,9.469,22,35,,0.06896552
469,268,73,123,4072.41,9.469,22,35,,0.0691313
470,268,72,123,4080.49,9.467,22,36,,0.06929708
471,269,71,123,4090.8,9.469,22,36,,0.069462866
472,270,71,122,4101.18,9.469,22,36,,0.06962865
473,270,71,121,4111.29,9.469,22,36,,0.06979443
474,270,71,120,4117.68,9.467,22,36,,0.069960214
475,270,71,119,4127.09,9.469,22,36,,0.070126
476,271,71,119,4138.46,9.469,22,36,,0.070126
477,270,72,119,4148.76,9.469,22,36,,0.07029178
478,269,72,120,4159.14,9.469,22,36,,0.07045756
479,270,71,119,4169.29,9.469,22,36,,0.070623346
480,270,71,119,4175.7,9.467,22,36,,0.07078912
481,269,71,119,4186.05,9.469,22,36,,0.070954904
482,268,70,119,4196.19,9.469,22,37,,0.07112069
483,269,69,119,4202.61,9.467,22,37,,0.07128647
484,271,69,119,4212.96,9.469,22,38,,0.07128647
485,273,70,119,4223.26,9.469,22,37,,0.07128647
486,272,72,120,4232.69,9.469,22,36,,0.07128647
487,270,73,119,4243.92,9.469,22,35,,0.07145225
488,270,73,119,4252.2,9.463,22,35,,0.071618035
489,268,73,119,4260.53,9.463,22,35,,0.07178382
