time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
0,225,71,95,0.0,8.834,,30,65.81,,,,121.4,0.0,1.2202562E-4,20.98,34.82
1,225,71,95,5.32,8.836,21,30,65.23333,37.11,32.3,,124.8,0.0,2.4405125E-4,21.24,35.36
2,225,71,94,10.75,8.839,21,30,63.863636,37.11,32.3,,128.2,0.0,3.6607689E-4,21.5,35.9
3,224,72,94,18.3,8.837,21,30,62.355,37.11,32.3,,130.1,0.0,4.881025E-4,21.64,36.19
4,224,72,95,29.39,8.839,21,30,61.724,37.11,32.3,,131.3,0.0,6.101281E-4,21.74,36.39
5,223,71,95,37.72,8.837,21,30,62.003,37.11,32.3,,132.6,0.0,7.3215377E-4,21.84,36.59
6,222,70,95,45.99,8.837,21,30,63.098,37.11,32.3,25.98,133.8,0.0,8.541794E-4,21.93,36.78
7,223,69,96,54.33,8.837,21,31,64.531,37.11,32.3,25.98,135.1,0.0,9.76205E-4,22.03,36.98
8,225,69,96,64.51,8.838,21,31,66.022,37.11,32.3,25.98,136.3,0.0,0.0010982306,22.12,37.17
9,225,69,98,70.91,8.834,21,31,67.369,37.11,32.3,25.98,137.6,0.0,0.0012202562,22.22,37.38
10,224,70,98,80.31,8.838,21,31,68.567,37.11,32.3,25.98,140.5,0.0,0.0013422819,22.44,37.83
11,223,70,98,90.61,8.839,21,30,69.722,37.11,32.3,27.16,143.3,0.0,0.0014643075,22.66,38.28
12,224,70,98,99.7,8.837,21,31,70.68,37.11,32.3,27.16,146.3,0.0,0.0015863332,22.89,38.75
13,225,70,98,106.11,8.834,21,31,71.242,37.11,32.3,27.16,150.2,0.0,0.0017083588,23.18,39.35
14,224,70,98,116.43,8.839,21,31,71.724,37.11,32.3,27.16,154.0,0.0,0.0018303844,23.48,39.95
15,224,70,98,126.73,8.838,21,31,72.277,37.11,32.3,27.16,156.8,0.0,0.00195241,23.69,40.39
16,224,70,99,135.01,8.837,21,31,72.85,37.11,32.3,26.38,159.6,0.0,0.0020744356,23.9,40.83
17,224,70,99,143.29,8.837,21,31,73.345,37.11,32.3,26.38,162.3,0.0,0.0021964612,24.12,41.26
18,223,70,100,151.68,8.837,21,30,73.407,37.11,32.3,26.38,166.2,0.0,0.0023184868,24.41,41.87
19,223,70,100,161.77,8.838,21,30,72.929,37.11,32.3,26.38,170.1,0.0,0.0024405124,24.71,42.48
20,224,69,100,167.41,8.834,21,31,72.64,37.11,32.3,26.38,174.4,0.0,0.002562538,25.04,43.16
21,224,68,100,177.55,8.838,21,31,72.49545,37.11,32.3,26.38,178.8,0.0,0.0026845639,25.38,43.85
22,224,68,101,187.9,8.839,21,31,72.313,37.11,32.3,26.64,181.9,0.0,0.0028065895,25.57,44.35
23,224,68,102,193.76,8.834,21,31,72.089,37.11,32.3,26.64,185.0,0.0,0.002928615,25.74,44.84
24,225,68,102,204.4,8.838,21,32,71.923,37.11,32.3,26.64,188.2,0.0,0.0030506407,25.9,45.33
25,225,70,103,212.83,8.837,21,31,71.581,37.11,32.3,26.64,191.4,0.0,0.0031726663,26.01,45.84
26,223,71,104,223.09,8.839,21,30,71.293335,37.11,32.3,26.64,194.7,0.0,0.003294692,26.12,46.36
27,223,70,104,230.28,8.845,21,30,70.821815,37.11,32.3,25.24,199.0,0.0,0.0034167175,26.23,47.03
28,225,70,105,239.64,8.832,21,31,70.532,37.11,32.3,25.24,203.7,0.0,0.0035387431,26.32,47.77
29,225,70,107,250.0,8.838,21,31,70.082,37.11,32.3,25.24,208.4,0.0,0.0036607687,26.35,48.51
30,224,70,107,259.09,8.837,21,31,69.593,37.11,32.3,25.24,213.2,0.0,0.0037827943,26.36,49.27
31,224,71,107,265.53,8.834,21,30,69.027,37.11,32.3,25.24,218.6,0.0,0.00390482,26.26,50.12
32,224,71,107,275.88,8.839,21,30,68.473,37.11,32.3,26.27,223.0,0.0,0.0040268456,26.22,50.81
33,224,71,107,286.12,8.838,21,30,67.85,37.11,32.3,26.27,226.8,0.0,0.004148871,26.2,51.41
34,224,70,108,294.29,8.837,21,31,67.441,37.11,32.3,26.27,229.9,0.0,0.004270897,26.19,51.89
35,223,70,108,300.72,8.834,21,30,67.223,37.11,32.3,26.27,232.2,0.0,0.0043929224,26.17,52.26
36,223,70,108,311.07,8.839,21,30,67.035,37.11,32.3,26.27,234.5,0.0,0.004514948,26.16,52.63
37,224,69,108,321.16,8.838,21,31,66.517,37.11,32.3,25.78,236.9,0.0,0.0046369736,26.14,52.99
38,225,69,108,327.63,8.834,21,31,65.949,37.11,32.3,25.78,241.2,0.0,0.004758999,25.99,53.6
39,226,71,109,337.87,8.838,21,30,65.51778,37.11,32.3,25.78,245.6,0.0,0.004881025,25.83,54.22
40,224,71,109,346.26,8.837,21,30,64.80091,37.11,32.3,25.78,249.0,0.0,0.0050030504,25.64,54.81
41,223,71,109,356.37,8.839,21,30,64.071,37.11,32.3,25.78,251.1,0.0,0.005125076,25.39,55.36
42,224,71,110,363.32,8.837,21,30,63.478,37.11,32.3,25.78,252.5,0.0,0.005247102,25.15,55.75
43,224,71,111,371.11,8.834,21,30,62.804,37.11,32.3,26.64,251.5,0.0,0.0053691277,24.95,55.5
44,224,70,111,381.46,8.838,21,31,62.099,37.11,32.3,26.64,250.4,0.0,0.0054911533,24.75,55.26
45,223,70,112,391.75,8.831,21,30,61.468,37.11,32.3,26.64,251.6,0.0,0.005613179,24.54,55.67
46,223,70,114,401.92,8.838,21,30,60.849,37.11,32.3,26.64,253.4,0.0,0.0057352046,24.31,56.29
47,223,70,115,408.21,8.834,21,30,60.218887,37.11,32.3,26.64,255.3,0.0,0.00585723,24.09,56.91
48,223,69,116,415.74,8.837,21,31,59.74091,37.11,32.3,27.21,256.9,0.0,0.005979256,23.85,57.22
49,224,69,116,426.77,8.838,21,31,59.44,37.11,32.25,27.21,258.5,0.0,0.0061012814,23.6,57.49
50,225,69,115,433.15,8.834,21,31,59.419,37.11,32.3,27.21,260.1,0.0,0.006223307,23.34,57.75
51,224,69,115,443.53,8.839,21,31,59.899,37.11,32.3,27.21,262.5,0.0,0.0063453326,22.99,58.23
52,223,69,115,453.68,8.838,21,31,60.455,37.11,32.3,27.21,264.9,0.0,0.006467358,22.64,58.75
53,223,68,116,460.13,8.834,21,31,60.817,37.11,32.3,26.8,266.5,0.0,0.006589384,22.52,59.23
54,225,67,116,470.47,8.838,21,32,61.076,37.11,32.3,26.8,268.0,0.0,0.0067114094,22.41,59.7
55,225,68,116,480.56,8.831,21,32,61.544,37.11,32.3,26.8,269.6,0.0,0.006833435,22.29,60.17
56,224,68,117,486.2,8.833,21,31,62.05,37.11,32.3,26.8,271.1,0.0,0.0069554606,22.17,60.64
57,223,69,116,497.23,8.839,21,31,62.619,37.11,32.3,26.8,272.6,0.0,0.0070774863,22.06,61.11
58,225,69,115,505.5,8.837,21,31,63.135,37.11,32.25,26.8,277.2,0.0,0.007199512,21.86,61.91
59,225,69,116,513.78,8.837,21,31,63.444,37.11,32.3,26.8,281.8,0.0,0.0073215375,21.65,62.72
60,224,70,116,521.32,8.837,21,31,63.613335,37.11,32.3,26.8,286.4,0.0,0.007443563,21.45,63.51
61,223,70,116,532.57,8.839,21,30,63.598183,37.11,32.3,26.8,287.7,0.0,0.0075655887,21.32,63.76
62,223,69,117,542.69,8.838,21,31,63.321,37.11,32.3,28.49,289.1,0.0,0.0076876143,21.2,64.01
63,224,69,117,549.01,8.834,21,31,62.803333,37.11,32.3,28.49,290.4,0.0,0.00780964,21.07,64.27
64,226,69,117,557.41,8.837,21,31,62.064545,37.11,32.3,28.49,291.7,0.0,0.0079316655,20.95,64.52
65,225,70,118,567.76,8.839,21,31,61.776,37.11,32.3,28.49,294.1,0.0,0.008053691,20.89,64.88
66,224,71,118,577.95,8.839,21,30,61.746,37.11,32.25,28.49,296.5,0.0,0.008175717,20.84,65.26
67,224,72,118,585.48,8.837,21,30,61.745,37.11,32.25,28.49,298.8,0.0,0.008297742,20.79,65.63
68,224,72,118,592.61,8.834,21,30,61.502,37.11,32.25,28.05,301.2,0.0,0.008419768,20.75,66.01
69,224,72,118,602.8,8.839,21,30,61.243,37.11,32.25,28.05,303.7,0.0,0.008541794,20.72,66.39
70,224,72,119,610.33,8.837,21,30,61.285,37.11,32.25,28.05,306.1,0.0,0.008663819,20.69,66.77
71,223,72,119,621.35,8.838,21,30,61.403,37.11,32.25,28.05,308.3,0.0,0.008785845,20.68,67.26
72,223,70,120,627.8,8.834,21,30,61.208,37.11,32.25,28.05,310.5,0.0,0.00890787,20.68,67.77
73,225,70,120,638.03,8.838,21,31,60.959,37.11,32.25,28.15,312.7,0.0,0.009029896,20.67,68.27
74,225,71,120,646.43,8.836,21,30,60.865555,37.11,32.25,28.15,316.7,0.0,0.009151922,20.69,68.71
75,225,72,119,656.66,8.831,21,30,60.924545,37.11,32.25,28.15,321.0,0.0,0.009273947,20.72,69.13
76,226,73,120,665.05,8.837,21,30,60.749,37.11,32.3,28.15,324.0,0.0,0.009395973,20.74,69.28
77,224,74,120,675.17,8.838,21,29,60.475,37.11,32.25,28.15,323.1,0.0,0.009517998,20.73,68.68
78,222,73,119,681.62,8.834,21,29,60.537,37.11,32.25,27.82,322.3,0.0,0.009640024,20.74,68.39
79,222,71,120,691.85,8.838,21,30,60.51,37.11,32.25,27.82,321.7,0.0,0.00976205,20.76,68.53
80,223,71,120,700.25,8.837,21,30,60.197,37.11,32.25,27.82,321.2,0.0,0.009884075,20.78,68.67
81,224,71,120,710.36,8.839,21,30,59.925,37.11,32.25,27.82,320.6,0.0,0.010006101,20.8,68.81
82,225,70,119,716.69,8.846,21,31,59.651,37.11,32.25,27.82,320.4,0.0,0.0101281265,20.87,69.05
83,226,71,119,725.09,8.837,21,30,59.151,37.11,32.25,26.03,320.2,0.0,0.010250152,20.95,69.32
84,224,72,119,735.32,8.838,21,30,59.14,37.11,32.25,26.03,320.1,0.0,0.010372178,21.03,69.59
85,224,72,118,743.72,8.837,21,30,59.532,37.11,32.25,26.03,322.4,0.0,0.010494204,21.15,70.13
86,225,72,117,753.83,8.838,21,30,60.326,37.11,32.25,26.03,327.6,0.0,0.01061623,21.32,70.96
87,224,73,117,760.28,8.834,21,29,61.28,37.11,32.25,26.03,331.4,0.0,0.010738255,21.46,71.59
88,223,72,117,770.51,8.838,21,30,62.08,37.11,32.25,26.03,334.3,0.0,0.010860281,21.58,72.1
89,224,72,117,778.9,8.837,21,30,62.494446,37.11,32.25,26.01,337.0,0.0,0.010982307,21.7,72.52
90,225,72,116,789.14,8.838,21,30,63.061817,37.11,32.25,26.01,338.6,0.0,0.011104332,21.82,72.43
91,225,73,116,797.38,8.837,21,29,63.64,37.11,32.25,26.01,340.2,0.0,0.011226358,21.93,72.34
92,225,74,116,804.91,8.837,21,29,64.006,37.11,32.25,26.01,340.8,0.0,0.0113483835,22.03,72.2
93,224,74,116,815.93,8.838,21,29,64.372,37.11,32.25,26.01,340.6,0.0,0.011470409,22.11,72.01
94,223,73,117,822.23,8.834,21,29,64.847,37.11,32.25,26.79,340.4,0.0,0.011592435,22.18,71.82
95,224,73,117,829.75,8.837,21,29,65.072,37.11,32.25,26.79,340.3,0.0,0.01171446,22.2,71.87
96,225,73,116,840.88,8.838,21,29,64.852,37.11,32.25,26.79,340.3,0.0,0.011836486,22.22,71.96
97,225,74,116,849.17,8.837,21,29,64.846,37.11,32.25,26.79,340.5,0.0,0.011958512,22.22,72.08
98,225,75,116,857.47,8.837,21,29,65.07,37.12,32.25,26.79,342.2,0.0,0.012080537,22.19,72.42
99,224,75,117,866.1,8.838,21,29,65.324,37.12,32.25,26.79,343.5,0.0,0.012202563,22.18,72.68
100,223,75,118,876.16,8.837,21,28,65.443,37.12,32.25,26.79,343.6,0.0,0.012324588,22.21,72.72
101,223,74,117,885.56,8.839,21,29,65.472,37.12,32.25,26.79,343.6,0.0,0.012446614,22.23,72.77
102,224,73,116,894.83,8.837,21,29,65.515,37.12,32.25,26.79,343.7,0.0,0.01256864,22.26,72.81
103,225,74,115,905.06,8.838,21,29,65.64,37.12,32.25,26.79,342.6,0.0,0.012690665,22.33,72.87
104,225,74,115,913.19,8.837,21,29,65.71,37.12,32.25,26.52,340.9,0.0,0.012812691,22.43,72.93
105,224,75,114,919.55,8.846,21,29,65.662,37.12,32.25,26.52,339.9,0.0,0.012934716,22.48,72.97
106,223,75,115,927.91,8.837,21,28,65.721,37.12,32.25,26.52,340.1,0.0,0.013056742,22.46,72.98
107,223,74,115,938.15,8.838,21,29,65.856,37.12,32.25,26.52,340.3,0.0,0.013178768,22.43,72.99
108,225,74,116,946.47,8.837,21,29,65.977,37.12,32.25,26.52,340.4,0.0,0.013300793,22.41,73.0
109,225,75,116,954.87,8.837,21,29,66.019,37.12,32.25,26.52,340.7,0.0,0.013422819,22.36,73.05
110,223,76,114,965.1,8.838,21,28,65.979,37.12,32.25,26.34,341.0,0.0,0.013544844,22.32,73.12
111,224,75,113,973.38,8.837,21,29,66.006,37.12,32.25,26.34,340.9,0.0,0.01366687,22.28,73.17
112,224,75,112,981.78,8.837,21,29,66.038,37.12,32.25,26.34,339.2,0.0,0.013788896,22.23,73.2
113,224,75,112,992.01,8.838,21,29,65.858,37.12,32.25,26.34,337.5,0.0,0.013910921,22.19,73.23
114,225,75,113,1000.29,8.837,21,29,66.041,37.12,32.25,26.34,338.4,0.0,0.014032947,22.09,73.55
115,225,76,113,1008.57,8.837,21,28,66.521,37.12,32.25,26.22,339.5,0.0,0.0141549725,21.99,73.89
116,224,76,113,1016.95,8.837,21,28,67.06778,37.12,32.25,26.22,340.7,0.0,0.014276998,21.89,74.23
117,223,77,113,1027.16,8.838,21,28,67.15909,37.12,32.25,26.22,342.0,0.0,0.014399024,21.78,74.5
118,224,77,114,1035.48,8.837,21,28,67.088,37.12,32.25,26.22,344.9,0.0,0.014521049,21.6,74.19
119,224,76,114,1043.81,8.837,21,28,67.25,37.12,32.25,26.22,347.8,0.0,0.014643075,21.42,73.88
120,224,76,112,1054.11,8.838,21,28,67.443,37.12,32.25,25.35,345.9,0.0,0.014765101,21.26,73.43
121,224,77,110,1062.34,8.837,21,28,67.58,37.12,32.25,25.35,343.7,0.0,0.014887126,21.09,72.97
122,224,77,111,1069.83,8.837,21,28,67.671,37.12,32.25,25.35,342.7,0.0,0.015009152,20.86,72.84
123,224,77,111,1079.07,8.837,21,28,67.724,37.12,32.25,25.35,344.1,0.0,0.015131177,20.54,73.29
124,224,77,111,1089.22,8.839,21,28,67.738,37.12,32.25,25.35,345.0,0.0,0.015253203,20.47,73.23
125,224,77,111,1096.74,8.837,21,28,67.57667,37.12,32.25,27.14,345.8,0.0,0.015375229,20.41,73.16
126,224,77,112,1105.84,8.837,21,28,67.32818,37.12,32.25,27.14,346.7,0.0,0.015497254,20.35,73.09
127,224,77,112,1114.26,8.837,21,28,67.23,37.12,32.25,27.14,347.7,0.0,0.01561928,20.29,72.99
128,224,77,111,1124.49,8.838,21,28,67.301,37.12,32.25,27.14,348.8,0.0,0.015741305,20.23,72.77
129,224,77,111,1132.77,8.837,21,28,67.146,37.12,32.25,27.14,350.0,0.0,0.015863331,20.17,72.55
130,225,77,111,1140.97,8.837,21,28,66.992,37.12,32.25,27.93,350.3,0.0,0.015985357,20.12,72.3
131,224,77,111,1148.48,8.837,21,28,66.884445,37.12,32.25,27.93,349.7,0.0,0.016107382,20.08,72.02
132,224,77,110,1159.68,8.838,21,28,67.15455,37.12,32.25,27.93,349.1,0.0,0.016229408,20.05,71.75
133,224,77,111,1167.92,8.837,21,28,67.443,37.12,32.25,27.93,348.5,0.0,0.016351433,20.01,71.47
134,224,77,111,1175.45,8.837,21,28,67.777,37.12,32.25,27.93,347.9,0.0,0.01647346,19.97,71.19
135,225,78,111,1183.7,8.837,21,28,68.227,37.12,32.25,27.68,348.5,0.0,0.016595485,19.94,70.87
136,224,77,109,1194.88,8.838,21,28,68.395,37.12,32.25,27.68,350.0,0.0,0.01671751,19.9,70.52
137,223,77,110,1203.16,8.837,21,28,68.403,37.12,32.25,27.68,350.8,0.0,0.016839536,19.95,70.56
138,223,76,111,1211.56,8.837,21,28,68.219,37.12,32.25,27.68,351.3,0.0,0.016961562,20.03,70.8
139,223,75,112,1221.78,8.838,21,28,67.959,37.12,32.25,27.68,351.0,0.0,0.017083587,20.06,70.68
140,223,75,112,1230.06,8.837,21,28,68.039,37.12,32.25,27.51,350.3,0.0,0.017205613,20.07,70.42
141,224,75,112,1238.46,8.837,21,29,68.287,37.12,32.25,27.51,349.6,0.0,0.017327638,20.08,70.16
142,224,75,111,1248.7,8.838,21,29,68.513,37.12,32.25,27.51,349.0,0.0,0.017449664,20.09,69.9
143,224,75,111,1256.89,8.837,21,29,68.787,37.12,32.25,27.51,348.8,0.0,0.01757169,20.09,69.69
144,225,75,111,1263.8,8.837,21,29,68.895,37.12,32.25,27.51,349.6,0.0,0.017693715,20.06,69.59
145,224,76,111,1275.52,8.839,21,28,68.904,37.12,32.25,27.39,350.4,0.0,0.01781574,20.04,69.48
146,223,75,109,1282.41,8.837,21,28,68.845,,32.25,27.39,351.5,0.0,0.017937766,20.01,69.49
147,223,75,109,1290.18,8.834,21,28,68.625,,32.25,27.39,353.4,0.0,0.018059792,19.94,69.8
148,224,75,109,1300.45,8.838,21,29,68.182,,32.2,27.39,355.3,0.0,0.018181818,19.87,70.11
149,223,74,109,1308.73,8.837,21,29,68.123,,32.25,27.39,356.0,0.0,0.018303843,19.81,70.21
150,224,74,109,1317.13,8.837,21,29,67.956665,,32.25,27.31,355.6,0.0,0.018425869,19.75,70.11
151,225,75,109,1327.28,8.839,21,29,67.89455,,32.25,27.31,355.1,0.0,0.018547894,19.7,70.0
152,225,75,110,1334.14,8.837,21,29,67.95,,32.25,27.31,354.6,0.0,0.01866992,19.64,69.9
153,224,76,111,1344.04,8.837,21,28,68.401,,32.25,27.31,354.3,0.0,0.018791946,19.53,69.67
154,223,76,111,1354.27,8.838,21,28,68.645,,32.25,27.31,354.1,0.0,0.018913971,19.38,69.39
155,224,75,112,1362.55,8.837,21,29,68.676,,32.25,27.26,354.0,0.0,0.019035997,19.23,69.07
156,225,75,113,1370.95,8.837,21,29,68.653,,32.25,27.26,354.3,0.0,0.019158022,19.07,68.59
157,225,75,114,1381.13,8.838,21,29,68.42333,,32.25,27.26,354.5,0.0,0.019280048,18.94,68.19
158,224,76,110,1388.63,8.837,21,28,67.99728,,32.25,27.26,354.5,0.0,0.019402074,18.87,68.02
159,224,76,110,1397.69,8.837,21,28,67.956,,32.25,27.26,354.5,0.0,0.0195241,18.81,67.85
160,225,76,111,1405.18,8.837,21,28,68.066,,32.25,26.84,354.4,0.0,0.019646125,18.75,67.7
161,225,76,110,1416.37,8.838,21,28,68.154,,32.25,26.84,354.0,0.0,0.01976815,18.71,67.59
162,223,77,111,1424.77,8.837,21,28,68.208,,32.25,26.84,353.6,0.0,0.019890176,18.67,67.49
163,223,76,111,1435.0,8.838,21,28,68.208885,,32.25,26.84,353.3,0.0,0.020012202,18.62,67.38
164,223,75,110,1443.12,8.837,21,28,68.15091,,32.25,26.84,352.9,0.0,0.020134227,18.58,67.27
165,223,74,110,1448.77,8.834,21,29,68.252,,32.25,25.76,352.3,0.0,0.020256253,18.59,67.25
166,224,74,111,1456.22,8.836,21,29,68.648,,32.2,25.76,351.7,0.0,0.020378279,18.59,67.22
167,224,74,111,1468.12,8.838,21,29,69.06555,,32.25,25.76,351.1,0.0,0.020500304,18.6,67.2
168,225,74,109,1476.41,8.837,21,29,69.33546,,32.25,25.76,352.2,0.0,0.02062233,18.64,66.83
169,225,75,110,1484.8,8.837,21,29,69.399,,32.25,25.76,353.4,0.0,0.020744355,18.69,66.45
170,224,76,111,1495.03,8.838,21,28,69.283,,32.25,25.76,354.5,0.0,0.020866383,18.73,66.08
171,224,76,111,1503.31,8.837,21,28,69.139,,32.25,27.38,354.3,0.0,0.020988408,18.76,65.87
172,225,76,110,1511.59,8.837,21,28,68.966,,32.2,27.38,353.8,0.0,0.021110434,18.78,65.71
173,225,77,111,1520.0,8.837,21,28,68.76778,,32.2,27.38,353.3,0.0,0.02123246,18.81,65.54
174,224,77,112,1530.22,8.838,21,28,68.80091,,32.25,27.38,352.8,0.0,0.021354485,18.83,65.42
175,224,77,112,1538.51,8.837,21,28,68.779,,32.25,27.38,353.0,0.0,0.02147651,18.86,65.59
176,223,76,113,1546.9,8.837,21,28,68.502,,32.25,26.52,353.1,0.0,0.021598537,18.89,65.76
177,224,76,114,1557.09,8.838,21,28,68.374,,32.2,26.52,353.3,0.0,0.021720562,18.92,65.93
178,224,76,114,1565.42,8.837,21,28,68.725,,32.25,26.52,353.4,0.0,0.021842588,18.95,66.1
179,225,76,113,1573.7,8.837,21,28,69.113335,,32.25,26.52,353.5,0.0,0.021964613,18.94,66.27
180,225,77,112,1581.97,8.837,21,28,69.26,,32.25,26.52,353.5,0.0,0.022086639,18.94,66.43
181,225,78,111,1590.38,8.837,21,28,69.32,,32.25,26.52,353.5,0.0,0.022208665,18.93,66.6
182,224,79,111,1600.6,8.838,21,27,69.435,,32.25,26.34,353.6,0.0,0.02233069,18.91,66.75
183,223,78,111,1608.89,8.837,20,27,69.661,,32.25,26.34,353.7,0.0,0.022452716,18.86,66.87
184,223,77,112,1617.17,8.837,20,28,69.793,,32.2,26.34,353.8,0.0,0.022574741,18.81,67.0
185,223,77,111,1625.57,8.837,20,28,69.778,,32.25,26.34,353.9,0.0,0.022696767,18.76,67.12
186,224,77,112,1635.8,8.838,20,28,69.691,,32.2,25.83,354.1,0.0,0.022818793,18.7,67.23
187,224,77,112,1644.08,8.837,20,28,69.629,,32.25,25.83,355.4,0.0,0.022940818,18.53,67.22
188,224,77,111,1652.36,8.837,20,28,69.522,,32.25,25.83,356.8,0.0,0.023062844,18.36,67.2
189,224,77,111,1660.88,8.837,20,28,69.504,,32.25,25.83,354.8,0.0,0.02318487,18.24,67.37
190,224,77,111,1673.02,8.834,20,28,69.555,,32.25,25.83,352.0,0.0,0.023306895,18.12,67.59
191,225,77,111,1681.33,8.837,20,28,69.426,,32.25,27.45,350.5,0.0,0.02342892,18.03,67.82
192,223,78,111,1689.69,8.837,20,27,69.546,,32.25,27.45,351.6,0.0,0.023550946,17.96,68.09
193,223,78,111,1699.97,8.838,20,27,69.647,,32.25,27.45,352.7,0.0,0.023672972,17.9,68.35
194,224,77,112,1708.2,8.837,20,28,69.658,37.13,32.2,27.45,353.8,0.0,0.023794997,17.83,68.61
195,224,77,112,1715.74,8.837,20,28,69.53,37.13,32.25,27.45,354.7,0.0,0.023917023,17.77,68.85
196,224,78,113,1724.81,8.837,20,27,69.425,37.13,32.25,28.54,353.5,0.0,0.024039049,17.68,68.52
197,224,78,113,1733.22,8.837,20,27,69.6,37.13,32.2,28.54,352.2,0.0,0.024161074,17.6,68.19
198,224,78,113,1743.44,8.838,20,27,69.872,37.13,32.2,28.54,351.0,0.0,0.0242831,17.52,67.89
199,225,78,112,1751.7,8.837,20,28,70.21,37.13,32.2,28.54,350.3,0.0,0.024405126,17.51,67.82
200,225,78,112,1760.01,8.837,20,28,70.365,37.13,32.2,28.54,349.6,0.0,0.024527151,17.5,67.75
201,224,79,112,1768.29,8.837,20,27,70.158,37.13,32.25,28.08,348.8,0.0,0.024649177,17.48,67.69
202,223,79,112,1776.57,8.837,20,27,70.095,37.13,32.25,28.08,349.3,0.0,0.024771202,17.53,67.88
203,223,78,111,1784.97,8.837,20,27,70.28889,37.13,32.25,28.08,350.2,0.0,0.024893228,17.6,68.18
204,224,78,112,1795.15,8.838,20,27,70.14455,37.13,32.25,28.08,351.2,0.0,0.025015254,17.67,68.48
205,224,78,111,1802.66,8.837,20,27,70.042,37.13,32.2,28.08,352.1,0.0,0.02513728,17.75,68.78
206,224,79,110,1812.92,8.839,20,27,70.089,37.13,32.2,28.08,352.6,0.0,0.025259305,17.81,68.99
207,224,78,110,1822.21,8.837,20,27,70.162224,37.13,32.2,27.38,353.1,0.0,0.02538133,17.88,69.18
208,223,78,110,1832.45,8.838,20,27,70.145454,37.13,32.2,27.38,353.6,0.0,0.025503356,17.94,69.36
209,224,77,111,1840.73,8.837,20,28,70.023,37.13,32.25,27.38,354.0,0.0,0.025625382,17.99,69.45
210,224,77,112,1849.0,8.837,20,28,70.069,37.13,32.2,27.38,354.5,0.0,0.025747407,18.03,69.41
211,224,77,112,1857.42,8.837,20,28,70.166,37.13,32.2,27.38,354.9,0.0,0.025869433,18.07,69.38
212,224,77,112,1867.65,8.838,20,28,70.095,37.13,32.2,25.73,355.4,0.0,0.025991458,18.1,69.34
213,224,77,112,1875.92,8.837,20,28,69.95,37.13,32.2,25.73,355.9,0.0,0.026113484,18.14,69.3
214,225,78,111,1884.19,8.837,20,28,69.511,37.13,32.2,25.73,355.3,0.0,0.02623551,18.28,69.97
215,224,78,110,1892.47,8.837,20,27,69.209,37.13,32.2,25.73,354.7,0.0,0.026357535,18.42,70.72
216,224,78,109,1900.83,8.837,20,27,69.258,37.13,32.2,25.73,353.1,0.0,0.02647956,18.56,70.94
217,224,78,111,1910.24,8.839,20,27,69.554,37.13,32.25,27.0,351.4,0.0,0.026601586,18.71,71.07
218,224,78,111,1918.55,8.837,20,27,69.765,37.13,32.2,27.0,351.1,0.0,0.026723612,18.8,71.17
219,224,79,111,1926.11,8.837,20,27,69.666664,37.13,32.2,27.0,352.0,0.0,0.026845638,18.84,71.24
220,224,79,111,1934.3,8.837,20,27,69.281815,37.13,32.2,27.0,352.9,0.0,0.026967663,18.88,71.31
221,224,79,110,1943.37,8.837,20,27,69.107,37.13,32.2,27.0,353.8,0.0,0.027089689,18.92,71.37
222,224,78,110,1951.69,8.837,20,27,69.265,37.13,32.2,27.84,353.4,0.0,0.027211715,18.95,71.45
223,224,78,110,1962.83,8.838,20,27,69.534,37.13,32.2,27.84,352.1,0.0,0.02733374,18.98,71.54
224,224,77,109,1970.35,8.837,20,28,69.812,37.13,32.25,27.84,350.8,0.0,0.027455766,19.01,71.63
225,224,78,108,1980.59,8.839,20,27,70.138,37.13,32.25,27.84,349.6,0.0,0.027577791,19.03,71.74
226,224,79,109,1989.88,8.837,20,27,70.567,37.13,32.2,27.84,349.1,0.0,0.027699817,19.04,72.03
227,224,79,109,2000.13,8.838,20,27,70.739,37.13,32.2,27.61,348.7,0.0,0.027821843,19.05,72.32
228,224,78,109,2008.41,8.837,20,27,70.778,37.13,32.25,27.61,349.9,0.0,0.027943868,19.11,72.71
229,224,78,110,2016.61,8.837,20,27,70.885,37.13,32.2,27.61,351.1,0.0,0.028065894,19.16,73.1
230,224,78,110,2023.5,8.837,20,27,70.891,37.13,32.2,27.61,352.2,0.0,0.02818792,19.22,73.49
231,224,78,110,2033.25,8.837,20,27,70.917,37.13,32.2,27.61,353.2,0.0,0.028309945,19.28,73.86
232,225,79,109,2041.66,8.837,20,27,70.815,37.13,32.2,25.89,352.7,0.0,0.02843197,19.4,74.17
233,224,79,110,2051.88,8.838,20,27,70.688,37.14,32.2,25.89,352.1,0.0,0.028553996,19.51,74.48
234,223,79,109,2060.16,8.837,20,27,70.53,37.14,32.25,25.89,351.2,0.0,0.028676022,19.62,74.55
235,224,78,108,2068.39,8.837,20,27,70.416,37.14,32.25,25.89,350.2,0.0,0.028798047,19.74,74.39
236,224,78,108,2075.92,8.837,20,27,70.324,37.14,32.25,25.89,349.1,0.0,0.028920073,19.86,74.23
237,224,78,109,2085.14,8.837,20,27,70.177,37.14,32.25,26.31,351.9,0.0,0.029042099,20.16,74.48
