time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
0.0,223.0,75.0,95.0,28.81,8.836,19.0,28.0,66.678,37.03,0.0005551238,65.502,13.89,193.2,41.44,30.9,0.0,635:29:00
1.0,223.0,75.0,96.0,38.37,8.838,19.0,28.0,66.603,37.03,0.00066614855,64.85900000000001,14.29,194.0,41.69,30.9,0.0,632
2.0,224.0,74.0,96.0,47.44,8.837,19.0,29.0,64.55,37.03,0.0007771733,63.838,14.68,194.8,41.94,30.9,0.0,654:46:00
3.0,225.0,73.0,96.0,57.0,8.838,19.0,29.0,66.369,37.03,0.0008881981,63.778999999999996,15.06,195.5,42.17,30.9,0.0,643
4.0,224.0,74.0,96.0,65.42,8.837,19.0,29.0,67.568,37.03,0.0009992229,64.39200000000001,15.4,196.2,42.39,30.9,0.0,637
5.0,223.0,73.0,95.0,73.88,8.837,19.0,29.0,67.88,37.03,0.0011102476,63.916,15.75,196.9,42.6,30.9,0.0,644:37:00
6.0,222.0,73.0,94.0,81.85,8.835,19.0,29.0,66.071,37.03,0.0012212724,61.973,16.09,197.6,42.82,30.9,0.0,644:34:00
7.0,224.0,72.0,94.0,90.93,8.837,19.0,30.0,66.64,37.03,0.0013322971,62.624,16.47,198.4,43.06,30.9,0.0,629
8.0,224.0,71.0,94.0,100.59,8.839,19.0,30.0,67.591,37.03,0.0014433218,63.059000000000005,16.89,199.2,43.32,30.9,0.0,635:23:00
9.0,224.0,71.0,94.0,109.04,8.837,19.0,30.0,68.559,37.03,0.0015543466,63.153,17.31,200.1,43.58,30.9,0.0,574:44:00
10.0,225.0,71.0,95.0,117.03,8.835,19.0,30.0,69.64099999999999,37.03,0.0016653714,64.62899999999999,17.8,201.1,43.89,30.9,0.0,626:06:00
11.0,224.0,72.0,95.0,126.11,8.837,19.0,30.0,69.662,37.03,0.0017763962,65.04299999999999,18.58,202.6,44.37,30.9,0.0,603
12.0,224.0,71.0,96.0,136.43,8.839,19.0,30.0,68.94200000000001,37.03,0.0018874209,63.952999999999996,19.18,203.8,44.75,30.9,0.0,606:56:00
13.0,224.0,71.0,96.0,145.97,8.838,19.0,30.0,69.101,37.03,0.0019984457,63.803,19.57,204.6,45.0,30.9,0.0,601:49:00
14.0,225.0,72.0,96.0,154.27,8.837,20.0,30.0,68.173,37.03,0.0021094703,63.521,19.97,205.4,45.25,30.9,0.0,584
15.0,225.0,73.0,99.0,162.05,8.837,20.0,29.0,68.789,37.03,0.0022204951,62.523,20.37,206.2,45.5,30.9,0.0,595:42:00
16.0,224.0,73.0,100.0,169.37,8.837,20.0,29.0,68.426,37.03,0.00233152,59.910000000000004,21.02,207.5,45.9,30.9,0.0,587:39:00
17.0,223.0,72.0,101.0,179.23,8.837,20.0,30.0,67.894,37.03,0.0024425448,60.33200000000001,21.67,208.8,46.31,30.9,0.0,578
18.0,223.0,72.0,102.0,189.49,8.838,20.0,30.0,68.798,37.03,0.0025535694,60.83200000000001,22.01,209.7,46.59,30.9,0.0,584:35:00
19.0,224.0,72.0,103.0,196.97,8.836,20.0,30.0,67.727,37.03,0.0026645942,60.535000000000004,22.31,210.6,46.85,30.9,0.0,583:30:00
20.0,223.0,71.0,103.0,204.77,8.836,20.0,30.0,66.745,37.03,0.002775619,60.825,22.62,211.4,47.12,30.9,0.0,582:29:00
21.0,223.0,71.0,104.0,215.12,8.839,19.0,30.0,66.788,37.03,0.0028866436,60.541999999999994,22.97,212.6,47.49,30.85,0.0,579
22.0,225.0,72.0,104.0,224.67,8.838,19.0,30.0,66.902,37.03,0.0029976685,61.158,23.34,214.0,47.92,30.9,0.0,582:21:00
23.0,226.0,73.0,105.0,232.64,8.837,19.0,30.0,67.149,37.03,0.0031086933,60.16799999999999,23.65,215.4,48.36,30.85,0.0,584:39:00
24.0,225.0,74.0,105.0,241.24,8.837,19.0,29.0,66.484,37.03,0.0032197179,61.097,23.92,216.8,48.79,30.85,0.0,575
25.0,224.0,74.0,105.0,251.56,8.838,19.0,29.0,65.505,37.03,0.0033307427,61.463,24.28,218.5,49.34,30.85,0.0,586:38:00
26.0,224.0,74.0,105.0,260.66,8.837,19.0,29.0,64.784,37.03,0.0034417675,61.616,24.67,220.4,49.91,30.85,0.0,583:32:00
27.0,224.0,75.0,104.0,269.42,8.837,19.0,29.0,64.52799999999999,37.03,0.0035527924,59.95399999999999,25.07,221.9,50.4,30.85,0.0,583:29:00
28.0,224.0,75.0,104.0,276.43,8.835,19.0,29.0,63.17999999999999,37.03,0.003663817,58.416,25.42,223.3,50.82,30.85,0.0,577:28:00
29.0,223.0,74.0,104.0,285.5,8.837,19.0,29.0,62.519000000000005,37.03,0.0037748418,59.090999999999994,25.71,224.5,51.18,30.85,0.0,564
30.0,223.0,74.0,104.0,295.06,8.838,19.0,29.0,62.077,37.03,0.0038858666,57.388,25.99,225.5,51.52,30.85,0.0,570:23:00
31.0,224.0,73.0,105.0,304.13,8.837,19.0,29.0,61.543000000000006,37.03,0.0039968914,56.875,26.14,226.3,51.75,30.85,0.0,573:20:00
32.0,224.0,73.0,105.0,313.68,8.838,19.0,29.0,61.289,37.03,0.0041079163,56.188,26.29,227.0,51.98,30.8,0.0,567:15:00
33.0,224.0,73.0,106.0,322.76,8.837,19.0,29.0,60.214999999999996,37.03,0.0042189406,56.376999999999995,26.44,227.8,52.21,30.8,0.0,565:15:00
34.0,224.0,73.0,106.0,331.52,8.837,19.0,29.0,59.84400000000001,37.03,0.0043299654,58.161,26.61,229.1,52.51,30.8,0.0,555
35.0,224.0,74.0,107.0,338.53,8.835,19.0,29.0,58.616,37.03,0.0044409903,59.073,26.79,231.2,52.89,30.8,0.0,559:10:00
36.0,224.0,74.0,108.0,346.81,8.837,19.0,29.0,55.564,37.03,0.004552015,60.855999999999995,26.91,232.1,53.14,30.85,0.0,556:19:00
37.0,225.0,74.0,108.0,355.89,8.837,19.0,29.0,55.25599999999999,37.03,0.00466304,60.056,26.98,232.0,53.27,30.8,0.0,559:10:00
38.0,226.0,76.0,108.0,365.42,8.838,19.0,28.0,55.67100000000001,37.03,0.0047740648,59.559000000000005,27.03,231.9,53.4,30.8,0.0,550
39.0,225.0,77.0,109.0,373.69,8.837,19.0,28.0,54.872,37.03,0.0048850896,58.82899999999999,27.05,231.7,53.51,30.8,0.0,559:10:00
40.0,224.0,77.0,109.0,382.0,8.837,19.0,28.0,53.659000000000006,37.03,0.004996114,58.902,27.07,231.5,53.62,30.8,0.0,550
41.0,223.0,76.0,109.0,391.07,8.837,19.0,28.0,53.52,37.03,0.005107139,58.114999999999995,26.99,230.6,54.03,30.8,0.0,554:02:00
42.0,223.0,75.0,109.0,400.63,8.838,19.0,28.0,52.973,37.03,0.0052181636,57.251,26.92,230.2,54.4,30.8,0.0,556:23:15
43.0,224.0,75.0,109.0,409.7,8.837,19.0,29.0,52.936,37.03,0.0053291884,58.759,26.85,231.4,54.56,30.8,0.0,565:15:00
44.0,224.0,75.0,110.0,419.26,8.838,19.0,29.0,52.480999999999995,37.03,0.0054402133,59.269999999999996,26.78,232.6,54.72,30.8,0.0,560:12:00
45.0,224.0,75.0,109.0,427.54,8.837,19.0,29.0,51.366,37.03,0.005551238,61.150999999999996,26.72,233.9,54.88,30.8,0.0,554
46.0,224.0,75.0,109.0,436.26,8.837,19.0,29.0,51.588,37.03,0.005662263,60.71,26.64,235.0,55.01,30.8,0.0,555
47.0,224.0,75.0,108.0,445.61,8.838,19.0,29.0,51.977,37.03,0.0057732873,60.963,26.51,235.4,54.72,30.8,0.0,1112:09:00
48.0,224.0,74.0,108.0,455.24,8.837,19.0,29.0,51.241,37.03,0.005884312,60.536,26.38,235.7,54.42,30.8,0.0,555:06:00
49.0,224.0,75.0,108.0,463.99,8.837,19.0,29.0,52.254999999999995,37.03,0.005995337,62.70799999999999,26.24,235.7,54.44,30.8,0.0,553:09:00
50.0,224.0,75.0,109.0,470.72,8.835,19.0,29.0,51.840999999999994,37.03,0.0061063617,63.021,26.1,235.6,54.54,30.8,0.0,489:51:00
51.0,223.0,74.0,109.0,478.72,8.837,19.0,29.0,51.263,37.03,0.0062173866,62.815999999999995,25.95,235.5,54.64,30.8,0.0,529
52.0,223.0,74.0,110.0,488.34,8.837,19.0,29.0,51.265,37.03,0.0063284114,62.855,25.81,235.4,54.73,30.8,0.0,539:51:00
53.0,224.0,74.0,110.0,498.69,8.839,19.0,29.0,51.029,37.03,0.0064394358,63.63099999999999,25.53,237.4,55.0,30.8,0.0,605:05:00
54.0,223.0,73.0,110.0,508.27,8.838,19.0,29.0,50.785000000000004,37.03,0.0065504606,63.008,25.17,240.7,55.38,30.8,0.0,558:09:00
55.0,224.0,73.0,111.0,515.75,8.836,19.0,29.0,49.932,37.03,0.0066614854,60.42,24.8,243.2,55.66,30.8,0.0,549
56.0,224.0,73.0,112.0,523.54,8.835,19.0,29.0,51.019,37.03,0.0067725102,61.56700000000001,24.43,244.0,55.72,30.8,0.0,559:10:00
57.0,224.0,73.0,112.0,533.09,8.838,19.0,29.0,50.093,37.03,0.006883535,62.003,24.2,245.1,56.14,30.8,0.0,559:11:00
58.0,224.0,73.0,111.0,542.2,8.837,19.0,29.0,49.405,37.03,0.00699456,62.08399999999999,24.01,246.3,56.65,30.8,0.0,558:07:00
59.0,224.0,73.0,110.0,551.74,8.838,19.0,29.0,50.461,37.03,0.0071055847,61.633,23.82,247.5,57.15,30.8,0.0,549:56:00
60.0,224.0,73.0,109.0,559.71,8.837,19.0,29.0,49.211,37.03,0.007216609,59.370000000000005,23.69,249.0,57.42,30.8,0.0,558:10:00
61.0,225.0,74.0,109.0,568.4,8.837,19.0,29.0,49.873000000000005,37.03,0.007327634,61.241,23.58,250.6,57.67,30.8,0.0,556:10:00
62.0,225.0,75.0,109.0,578.37,8.838,19.0,29.0,50.661,37.03,0.0074386587,62.30499999999999,23.46,252.1,57.91,30.75,0.0,546
63.0,225.0,75.0,110.0,586.37,8.837,19.0,29.0,51.484,37.03,0.0075496836,63.03099999999999,23.34,253.7,58.16,30.8,0.0,555:05:00
64.0,224.0,76.0,110.0,596.02,8.837,19.0,28.0,52.370000000000005,37.03,0.0076607084,63.523,23.18,256.2,58.37,30.8,0.0,553:01:00
65.0,224.0,76.0,109.0,604.77,8.837,19.0,28.0,52.495000000000005,37.03,0.007771733,63.004999999999995,23.02,258.8,58.58,30.8,0.0,549:00:00
66.0,223.0,75.0,110.0,611.78,8.835,19.0,28.0,53.75,37.03,0.007882758,64.30499999999999,22.73,260.3,58.67,30.8,0.0,545:55:00
67.0,222.0,74.0,110.0,620.86,8.837,19.0,29.0,54.029999999999994,37.03,0.007993783,64.444,22.47,261.7,58.75,30.8,0.0,536:47:00
68.0,224.0,74.0,111.0,630.41,8.838,19.0,29.0,53.21,37.03,0.008104808,62.717999999999996,22.36,263.0,58.82,30.8,0.0,543:57:00
69.0,225.0,75.0,111.0,638.69,8.837,19.0,29.0,54.794000000000004,37.03,0.0082158325,63.052,22.25,264.4,58.89,30.75,0.0,542
70.0,224.0,75.0,113.0,647.75,8.837,19.0,29.0,55.730999999999995,37.03,0.008326857,63.539,22.14,265.8,58.96,30.75,0.0,553:01:00
71.0,223.0,75.0,113.0,657.3,8.838,19.0,28.0,55.185,37.03,0.008437881,63.896,22.03,267.1,59.03,30.8,0.0,546:01:00
72.0,224.0,74.0,113.0,666.38,8.837,19.0,29.0,54.32000000000001,37.03,0.008548906,63.041999999999994,21.98,267.6,59.33,30.8,0.0,1090
73.0,224.0,74.0,111.0,675.93,8.838,19.0,29.0,54.903999999999996,37.03,0.008659931,62.408,21.93,268.1,59.65,30.75,0.0,555:02:00
74.0,224.0,74.0,111.0,685.02,8.837,19.0,29.0,55.3,37.03,0.008770956,62.67999999999999,21.88,268.6,59.97,30.75,0.0,546
75.0,224.0,74.0,111.0,694.55,8.838,19.0,29.0,54.749,37.03,0.008881981,60.878,21.83,269.2,60.28,30.75,0.0,556:06:00
76.0,225.0,75.0,110.0,702.07,8.835,19.0,29.0,55.298,37.03,0.008993005,63.090999999999994,21.77,270.1,60.57,30.75,0.0,555:06:00
77.0,224.0,76.0,110.0,709.08,8.835,19.0,28.0,53.96,37.03,0.00910403,61.583000000000006,21.72,271.0,60.86,30.75,0.0,556:06:00
78.0,223.0,76.0,110.0,718.16,8.837,19.0,28.0,54.452,37.03,0.009215055,60.727999999999994,21.66,271.9,61.15,30.75,0.0,549:58:00
79.0,223.0,75.0,110.0,727.69,8.838,19.0,28.0,53.725,37.03,0.00932608,59.024,21.59,272.7,61.41,30.75,0.0,547:04:00
80.0,224.0,75.0,110.0,735.93,8.837,19.0,29.0,53.589999999999996,37.03,0.009437105,59.536,21.46,273.1,61.53,30.75,0.0,555:09:00
81.0,224.0,75.0,110.0,745.0,8.837,19.0,29.0,53.807,37.03,0.0095481295,60.267999999999994,21.34,273.5,61.65,30.75,0.0,565:10:00
82.0,223.0,75.0,111.0,754.56,8.838,19.0,28.0,53.104,37.03,0.009659154,59.14300000000001,21.24,274.1,61.74,30.75,0.0,546
83.0,223.0,74.0,111.0,763.66,8.837,19.0,29.0,54.372,37.03,0.009770179,61.859,21.24,275.5,61.79,30.75,0.0,556:10:00
84.0,224.0,74.0,110.0,773.25,8.838,19.0,29.0,54.495000000000005,37.04,0.009881203,63.19500000000001,21.25,276.8,61.83,30.75,0.0,559:09:00
85.0,224.0,74.0,109.0,780.72,8.835,19.0,29.0,54.391,37.04,0.009992228,63.625,21.35,278.4,61.62,30.75,0.0,555:10:00
86.0,224.0,73.0,109.0,787.87,8.835,19.0,29.0,55.109,37.04,0.010103253,63.947,21.47,280.0,61.38,30.75,0.0,551
87.0,223.0,73.0,109.0,796.82,8.838,19.0,29.0,55.9,37.05,0.010214278,64.843,21.44,279.7,61.15,30.75,0.0,555:05:00
88.0,224.0,74.0,109.0,806.37,8.837,19.0,29.0,54.783,37.05,0.010325302,64.64,21.4,279.2,60.92,30.75,0.0,538
89.0,225.0,75.0,109.0,815.45,8.837,19.0,29.0,53.486000000000004,37.05,0.010436327,61.524,21.36,278.7,60.7,30.75,0.0,1109:16:00
90.0,224.0,76.0,109.0,824.99,8.838,19.0,28.0,53.898,37.05,0.010547352,61.9,21.32,278.3,60.47,30.75,0.0,567:14:00
91.0,224.0,76.0,110.0,833.28,8.837,19.0,28.0,54.348,37.05,0.010658377,61.09400000000001,21.27,279.6,60.44,30.75,0.0,552
92.0,224.0,76.0,110.0,842.36,8.837,19.0,28.0,55.472,37.05,0.010769402,62.762,21.22,281.7,60.5,30.7,0.0,565:24:14
93.0,224.0,76.0,108.0,851.61,8.838,19.0,28.0,54.458000000000006,37.05,0.0108804265,62.74300000000001,21.16,283.8,60.57,30.75,0.0,554
94.0,224.0,76.0,108.0,859.62,8.837,19.0,28.0,54.852999999999994,37.05,0.010991451,62.414,21.17,280.3,59.84,30.7,0.0,564:12:00
95.0,224.0,77.0,108.0,868.91,8.837,19.0,28.0,55.840999999999994,37.05,0.011102476,63.85,21.17,276.7,59.11,30.7,0.0,559:10:00
96.0,224.0,76.0,108.0,878.25,8.838,19.0,28.0,55.839,37.05,0.011213501,64.553,21.23,274.9,58.89,30.7,0.0,559:15:00
97.0,223.0,75.0,108.0,887.1,8.837,19.0,28.0,54.839,37.05,0.011324526,63.246,21.29,273.2,58.68,30.7,0.0,564:11:00
98.0,223.0,75.0,109.0,896.19,8.837,19.0,28.0,55.697,37.05,0.01143555,63.226,21.35,271.4,58.46,30.7,0.0,549
99.0,224.0,75.0,109.0,905.73,8.838,19.0,29.0,56.444,37.05,0.0115465745,63.74300000000001,21.41,269.9,58.26,30.7,0.0,559:10:00
100.0,225.0,75.0,109.0,913.72,8.837,19.0,29.0,56.095000000000006,37.05,0.011657599,62.313,21.55,271.3,58.14,30.7,0.0,563:12:00
101.0,224.0,75.0,108.0,922.37,8.837,19.0,29.0,56.202,37.05,0.011768624,63.282,21.7,272.7,58.02,30.7,0.0,559:14:00
102.0,223.0,76.0,109.0,932.61,8.838,19.0,28.0,56.245000000000005,37.05,0.011879649,63.133,22.01,271.7,57.71,30.7,0.0,551
103.0,224.0,75.0,109.0,940.1,8.836,19.0,29.0,55.943,37.05,0.011990674,61.415,22.35,270.2,57.36,30.7,0.0,549
104.0,224.0,75.0,109.0,947.1,8.835,19.0,29.0,57.705,37.05,0.012101699,62.186,22.5,268.4,57.33,30.7,0.0,553:11:06
105.0,223.0,75.0,109.0,955.53,8.837,19.0,28.0,56.95700000000001,37.05,0.0122127235,63.690999999999995,22.65,266.5,57.33,30.65,0.0,559:11:00
106.0,223.0,76.0,109.0,964.49,8.838,19.0,28.0,56.774,37.05,0.012323748,64.284,22.79,264.6,57.33,30.65,0.0,564:14:00
107.0,224.0,76.0,110.0,974.04,8.837,19.0,28.0,57.062,37.05,0.012434773,64.029,22.9,265.0,57.59,30.65,0.0,554
108.0,224.0,75.0,110.0,983.13,8.837,19.0,29.0,57.572,37.05,0.012545798,63.176,23.01,265.7,57.87,30.7,0.0,565:10:00
109.0,223.0,75.0,109.0,992.68,8.838,19.0,28.0,55.89,37.05,0.012656823,62.995000000000005,23.12,266.4,58.15,30.7,0.0,560:15:00
110.0,224.0,74.0,109.0,1001.76,8.837,19.0,29.0,55.069,37.05,0.012767848,60.771,23.27,268.8,57.97,30.7,0.0,568:14:00
111.0,224.0,74.0,108.0,1011.31,8.838,19.0,29.0,56.404999999999994,37.05,0.0128788715,62.161,23.43,272.1,57.6,30.65,0.0,563:18:00
112.0,224.0,74.0,109.0,1019.58,8.837,19.0,29.0,56.553,37.05,0.012989896,61.985,23.42,269.9,57.25,30.65,0.0,565:14:00
113.0,224.0,75.0,108.0,1028.65,8.837,19.0,29.0,54.638,37.05,0.013100921,62.039,23.42,267.7,56.89,30.65,0.0,550
114.0,224.0,75.0,108.0,1038.21,8.838,19.0,29.0,55.294000000000004,37.05,0.013211946,62.303,23.42,265.5,56.54,30.7,0.0,558:11:00
115.0,224.0,75.0,108.0,1046.18,8.837,19.0,29.0,54.774,37.05,0.013322971,61.685,23.39,263.7,56.42,30.65,0.0,569:24:00
116.0,225.0,76.0,108.0,1054.83,8.837,19.0,28.0,56.36900000000001,37.05,0.013433996,62.322,23.13,264.8,57.85,30.65,0.0,572:23:00
117.0,225.0,77.0,109.0,1065.12,8.838,19.0,28.0,55.676,37.05,0.0135450205,62.658,22.99,264.3,58.49,30.65,0.0,569:23:00
118.0,224.0,77.0,109.0,1073.39,8.837,19.0,28.0,57.13099999999999,37.05,0.013656045,62.714,22.95,262.6,58.53,30.65,0.0,564
119.0,223.0,77.0,107.0,1080.84,8.836,19.0,28.0,56.997,37.05,0.01376707,62.284000000000006,22.91,261.1,58.56,30.65,0.0,577:24:00
120.0,223.0,76.0,107.0,1088.62,8.835,19.0,28.0,57.73199999999999,37.05,0.013878095,62.549,22.91,260.8,58.55,30.65,0.0,573:29:00
121.0,223.0,75.0,107.0,1098.24,8.838,19.0,28.0,56.912,37.05,0.01398912,64.422,22.91,260.5,58.54,30.65,0.0,572
122.0,223.0,74.0,106.0,1107.32,8.837,19.0,29.0,57.277,37.05,0.014100145,64.736,22.84,261.7,58.79,30.65,0.0,574:21:00
123.0,224.0,74.0,106.0,1116.87,8.838,19.0,29.0,57.517999999999994,37.05,0.014211169,64.637,22.78,262.9,59.05,30.65,0.0,569:25:00
124.0,224.0,74.0,106.0,1125.96,8.837,19.0,29.0,57.79299999999999,37.05,0.014322194,65.45599999999999,22.71,264.2,59.31,30.65,0.0,569
125.0,224.0,73.0,105.0,1135.5,8.838,19.0,29.0,58.08200000000001,37.05,0.014433218,65.99,22.66,265.1,59.47,30.65,0.0,583:47:33
126.0,224.0,73.0,107.0,1143.23,8.835,19.0,29.0,58.047000000000004,37.05,0.014544243,66.785,22.65,265.4,59.36,30.65,0.0,577:28:00
127.0,225.0,74.0,106.0,1150.43,8.835,19.0,29.0,58.059000000000005,37.05,0.014655268,65.661,22.64,265.7,59.25,30.65,0.0,569
128.0,225.0,74.0,105.0,1159.08,8.837,19.0,29.0,58.672000000000004,37.05,0.014766293,65.681,22.74,264.6,59.22,30.65,0.0,574:26:00
129.0,225.0,75.0,105.0,1168.63,8.838,19.0,29.0,58.487,37.05,0.0148773175,64.715,22.92,262.3,59.26,30.65,0.0,573:21:00
130.0,225.0,76.0,105.0,1176.9,8.837,19.0,28.0,59.176,37.05,0.014988342,64.83,23.07,260.6,59.33,30.65,0.0,573:24:00
131.0,224.0,76.0,105.0,1185.98,8.837,19.0,28.0,59.074,37.05,0.015099367,64.089,23.07,262.0,59.5,30.65,0.0,563
132.0,223.0,76.0,106.0,1195.54,8.838,19.0,28.0,60.337,37.05,0.015210392,64.998,23.07,263.4,59.68,30.65,0.0,569:15:00
133.0,224.0,76.0,106.0,1204.17,8.837,19.0,28.0,59.975,37.05,0.015321417,65.901,23.07,264.8,59.85,30.6,0.0,567:24:00
134.0,224.0,76.0,106.0,1212.92,8.837,19.0,28.0,60.30800000000001,37.05,0.015432442,65.79299999999999,23.07,266.2,60.03,30.65,0.0,578:26:00
135.0,224.0,76.0,106.0,1222.22,8.838,19.0,28.0,60.688,37.05,0.015543466,65.209,23.12,266.4,60.01,30.6,0.0,564
136.0,223.0,76.0,107.0,1231.56,8.838,19.0,28.0,60.963,37.05,0.015654491,64.829,23.17,266.5,59.99,30.6,0.0,575:26:00
137.0,224.0,75.0,106.0,1239.47,8.837,19.0,29.0,61.059000000000005,37.05,0.015765516,65.671,23.22,266.6,59.97,30.65,0.0,573:24:00
138.0,225.0,76.0,106.0,1248.54,8.838,19.0,28.0,60.714999999999996,37.05,0.01587654,66.75399999999999,23.31,264.6,59.81,30.6,0.0,568
139.0,225.0,77.0,106.0,1258.1,8.838,19.0,28.0,60.751,37.05,0.015987566,66.543,23.42,261.4,59.56,30.6,0.0,575:24:00
140.0,223.0,76.0,106.0,1265.63,8.837,19.0,28.0,60.31699999999999,37.05,0.01609859,66.613,23.5,258.9,59.38,30.6,0.0,577:25:00
141.0,222.0,75.0,106.0,1274.3,8.837,19.0,28.0,60.94500000000001,37.05,0.016209615,67.209,23.52,258.6,59.41,30.6,0.0,582:23:00
142.0,224.0,75.0,106.0,1284.54,8.838,19.0,29.0,60.605999999999995,37.05,0.01632064,67.25399999999999,23.53,258.2,59.45,30.6,0.0,568:18:00
143.0,225.0,76.0,106.0,1293.18,8.837,19.0,28.0,60.835,37.05,0.016431665,66.679,23.55,257.9,59.49,30.6,0.0,568:24:00
144.0,225.0,78.0,106.0,1301.94,8.837,19.0,28.0,60.977999999999994,37.07,0.01654269,66.171,23.41,257.7,59.58,30.6,0.0,564
145.0,224.0,78.0,106.0,1311.23,8.838,19.0,27.0,59.291999999999994,37.07,0.016653715,62.137,23.22,257.5,59.68,30.6,0.0,569:20:00
146.0,224.0,78.0,107.0,1320.55,8.838,19.0,27.0,59.92100000000001,37.07,0.016764738,62.272000000000006,23.14,258.3,60.29,30.6,0.0,564:15:00
147.0,224.0,78.0,107.0,1328.81,8.837,19.0,27.0,60.24399999999999,37.07,0.016875762,62.81700000000001,23.1,259.2,61.03,30.6,0.0,560:11:00
148.0,224.0,78.0,107.0,1336.72,8.837,19.0,27.0,61.624,37.07,0.016986787,63.152,23.06,259.3,61.27,30.6,0.0,554
149.0,224.0,78.0,107.0,1344.26,8.837,19.0,27.0,60.763,37.07,0.017097812,63.178,23.01,258.9,61.27,30.6,0.0,561:07:00
150.0,224.0,78.0,108.0,1353.37,8.837,19.0,27.0,61.572,37.07,0.017208837,64.184,22.99,258.6,61.27,30.6,0.0,560:15:00
151.0,224.0,78.0,108.0,1364.03,8.838,19.0,27.0,62.559000000000005,37.07,0.017319862,63.912,22.99,258.5,61.27,30.6,0.0,569:21:00
152.0,223.0,77.0,109.0,1373.33,8.838,19.0,28.0,62.801,37.07,0.017430887,64.253,22.98,258.3,61.27,30.55,0.0,563:15:00
153.0,222.0,76.0,109.0,1382.3,8.838,19.0,28.0,62.009,37.07,0.017541911,63.727,22.98,258.2,61.27,30.55,0.0,558
154.0,223.0,75.0,108.0,1390.48,8.837,19.0,28.0,61.092999999999996,37.07,0.017652936,62.985,22.98,258.0,61.26,30.55,0.0,572:25:00
155.0,224.0,75.0,108.0,1400.24,8.838,19.0,29.0,60.190999999999995,37.07,0.017763961,61.299,23.03,257.9,61.2,30.6,0.0,573:23:00
156.0,224.0,75.0,108.0,1409.58,8.838,19.0,29.0,62.187,37.07,0.017874986,62.622,23.16,257.0,60.81,30.6,0.0,573:26:00
157.0,224.0,75.0,108.0,1417.49,8.837,19.0,29.0,62.166,37.07,0.01798601,63.260000000000005,23.4,255.0,59.9,30.55,0.0,564
158.0,225.0,75.0,106.0,1426.1,8.837,19.0,29.0,62.125,37.07,0.018097036,63.536,23.57,253.7,59.49,30.55,0.0,569:32:26
159.0,224.0,76.0,106.0,1435.99,8.838,19.0,28.0,62.335,37.07,0.01820806,63.553999999999995,23.71,252.6,59.22,30.55,0.0,564
160.0,224.0,75.0,106.0,1445.3,8.838,19.0,29.0,62.682,37.07,0.018319085,63.553,23.85,251.5,58.95,30.55,0.0,572:21:00
161.0,224.0,75.0,106.0,1452.84,8.842,19.0,29.0,60.985,37.07,0.01843011,63.242,24.02,251.4,58.86,30.55,0.0,572:21:00
162.0,224.0,75.0,106.0,1459.76,8.843,19.0,29.0,60.697,37.07,0.018541135,61.509,24.19,251.4,58.79,30.55,0.0,568:12:00
163.0,223.0,74.0,106.0,1469.09,8.838,19.0,29.0,62.047000000000004,37.07,0.01865216,62.04600000000001,24.36,251.4,58.72,30.5,0.0,558
164.0,223.0,74.0,107.0,1478.41,8.838,19.0,29.0,61.934000000000005,37.07,0.018763185,63.261,24.57,252.6,58.88,30.55,0.0,568:25:00
165.0,224.0,74.0,107.0,1487.42,8.838,19.0,29.0,61.263,37.07,0.01887421,64.707,24.79,254.2,59.12,30.55,0.0,581:34:00
166.0,224.0,74.0,107.0,1496.96,8.838,19.0,29.0,61.447,37.07,0.018985234,64.14500000000001,24.99,255.5,59.2,30.5,0.0,573
167.0,224.0,74.0,107.0,1506.49,8.838,19.0,29.0,61.625,37.07,0.019096259,63.859,25.14,256.1,59.03,30.5,0.0,1154
168.0,225.0,74.0,107.0,1514.67,8.837,19.0,29.0,61.779999999999994,37.07,0.019207284,64.116,25.3,256.8,58.86,30.5,0.0,582:30:00
169.0,224.0,75.0,105.0,1524.43,8.838,19.0,29.0,60.318,37.08,0.019318309,63.999,25.4,259.2,59.07,30.5,0.0,572
170.0,224.0,75.0,105.0,1533.08,8.838,19.0,29.0,60.787,37.08,0.019429334,62.677,25.49,262.0,59.36,30.5,0.0,579:26:00
171.0,224.0,76.0,104.0,1540.97,8.837,19.0,28.0,60.599000000000004,37.08,0.019540358,62.36900000000001,25.59,261.9,59.77,30.5,0.0,579:25:00
172.0,224.0,76.0,105.0,1551.33,8.838,19.0,28.0,59.495000000000005,37.08,0.019651383,60.321000000000005,25.69,261.4,60.2,30.5,0.0,573:24:00
173.0,224.0,76.0,105.0,1560.32,8.838,19.0,28.0,60.064,37.08,0.019762406,63.855,25.79,260.9,60.62,30.5,0.0,573:21:00
174.0,225.0,76.0,105.0,1568.14,8.837,19.0,28.0,59.767999999999994,37.08,0.019873431,62.98,25.89,260.4,61.05,30.5,0.0,565:15:00
175.0,225.0,76.0,106.0,1577.22,8.837,19.0,28.0,60.42,37.08,0.019984456,63.04600000000001,25.98,260.6,61.74,30.5,0.0,568:23:00
176.0,224.0,77.0,106.0,1585.34,8.842,19.0,28.0,61.605,37.08,0.02009548,64.723,26.04,261.1,62.48,30.45,0.0,566
