time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
39.0,224.0,77.0,114.0,385.43,9.043,23.0,28.0,37.07,0.006095027,56.845000000000006,58.59400000000001,22.05,200.8,41.93,31.9,0.0,521:517
40.0,224.0,77.0,114.0,394.53,9.003,22.0,28.0,37.07,0.00623355,56.6,59.581,22.37,201.2,42.2,31.9,0.0,512:517
41.0,224.0,77.0,114.0,403.64,9.162,22.0,28.0,37.07,0.0063720737,56.166999999999994,59.307,22.67,201.7,42.48,31.9,0.0,521
42.0,223.0,76.0,115.0,413.31,9.162,22.0,28.0,37.07,0.006510597,55.659000000000006,60.333000000000006,22.86,202.2,42.8,31.9,0.0,518:519
43.0,223.0,76.0,115.0,422.42,9.161,22.0,28.0,37.07,0.0066491202,55.076,60.694,23.06,202.7,43.11,31.9,0.0,518:517
44.0,224.0,75.0,115.0,431.99,9.162,22.0,29.0,37.07,0.006787644,54.596,60.541999999999994,23.26,203.3,43.5,31.9,0.0,515:510
45.0,225.0,75.0,116.0,441.38,9.162,22.0,29.0,37.07,0.0069261673,54.095000000000006,60.371,23.58,205.5,45.28,31.9,0.0,513:513
46.0,225.0,75.0,116.0,449.81,9.161,22.0,29.0,37.07,0.0070646903,53.45399999999999,61.568000000000005,23.82,208.3,46.59,31.9,0.0,518:519
47.0,224.0,76.0,116.0,459.9,9.05,22.0,28.0,37.07,0.007203214,53.111,61.604,24.0,211.5,47.4,31.9,0.0,517:518
48.0,223.0,76.0,116.0,468.65,8.851,22.0,28.0,37.07,0.007341737,53.096,61.123000000000005,24.1,215.3,47.98,31.9,0.0,521:521
49.0,223.0,75.0,117.0,476.08,8.951,22.0,28.0,37.07,0.0074802605,53.422,60.788,24.09,219.4,48.34,31.9,0.0,519:518
50.0,223.0,74.0,117.0,485.19,9.162,22.0,29.0,37.07,0.007618784,53.783,61.258,24.12,221.6,48.9,31.9,0.0,521:523
51.0,223.0,73.0,116.0,494.85,9.162,22.0,29.0,37.07,0.007757307,54.175,61.145,24.16,220.9,48.94,31.9,0.0,521
52.0,224.0,73.0,116.0,503.98,9.161,22.0,29.0,37.07,0.00789583,54.651,61.517,24.2,220.2,48.97,31.9,0.0,518:523
53.0,225.0,73.0,116.0,513.55,9.162,22.0,29.0,37.07,0.008034354,55.392,61.92999999999999,24.23,219.5,49.0,31.9,0.0,521
54.0,225.0,74.0,115.0,523.3,9.162,22.0,29.0,37.07,0.008172877,56.19,63.806,24.27,218.8,49.03,31.9,0.0,1034:513:517
55.0,225.0,75.0,115.0,531.88,9.161,22.0,29.0,37.07,0.0083114,56.742999999999995,63.48,24.3,219.5,49.18,31.9,0.0,521
56.0,224.0,76.0,115.0,541.46,9.049,22.0,28.0,37.07,0.008449924,57.208000000000006,62.96,24.32,220.3,49.33,31.9,0.0,521:521
57.0,224.0,76.0,115.0,551.2,9.031,22.0,28.0,37.07,0.008588447,57.50699999999999,62.727999999999994,24.35,221.1,49.48,31.9,0.0,521:521
58.0,224.0,76.0,115.0,559.77,9.161,22.0,28.0,37.07,0.00872697,57.419,63.154,24.39,222.6,49.68,31.9,0.0,518:515
59.0,224.0,75.0,116.0,567.09,9.16,22.0,29.0,37.07,0.008865494,56.876,61.199,24.46,224.9,49.94,31.9,0.0,518:513
60.0,224.0,75.0,116.0,575.13,9.16,22.0,29.0,37.07,0.009004017,56.267999999999994,61.737,24.56,226.5,50.21,31.9,0.0,521
61.0,224.0,75.0,115.0,585.51,9.162,22.0,29.0,37.07,0.00914254,55.833000000000006,62.034000000000006,24.73,226.7,50.52,31.9,0.0,1037:517
62.0,224.0,75.0,115.0,594.11,9.161,22.0,29.0,37.07,0.009281063,55.662,63.211,24.9,226.9,50.84,31.9,0.0,515:521
63.0,224.0,75.0,115.0,603.69,9.105,22.0,29.0,37.07,0.009419587,55.451,64.236,25.3,228.4,51.2,31.9,0.0,521
