time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
27.0,224.0,71.0,113.0,253.47,8.834,24.0,30.0,37.14,0.0045427014,63.107000000000006,55.336,35.3,207.2,61.28,31.15,0.0,537:541
28.0,226.0,73.0,113.0,262.63,8.837,24.0,30.0,37.14,0.0046941247,62.563,55.182,36.28,206.8,61.8,31.15,0.0,542:538
29.0,226.0,73.0,113.0,271.89,8.837,24.0,30.0,37.14,0.004845548,62.148,54.831999999999994,37.11,208.9,62.91,31.1,0.0,537:541
30.0,225.0,73.0,112.0,280.28,8.837,24.0,29.0,37.14,0.0049969717,61.849,55.597,37.9,211.2,63.32,31.15,0.0,541:540
31.0,224.0,73.0,112.0,290.34,8.838,24.0,29.0,37.14,0.005148395,61.538,56.221,38.39,213.6,63.55,31.15,0.0,537:538
32.0,224.0,73.0,112.0,298.94,8.837,24.0,29.0,37.14,0.0052998182,61.238,56.833000000000006,38.59,216.2,64.06,31.15,0.0,538:537
33.0,224.0,73.0,111.0,308.99,8.838,24.0,29.0,37.14,0.0054512415,61.004999999999995,57.295,38.41,221.0,64.41,31.15,0.0,537
34.0,224.0,73.0,111.0,316.9,8.837,24.0,29.0,37.14,0.0056026652,60.787,58.084,38.18,220.6,64.51,31.1,0.0,532:533
35.0,224.0,72.0,111.0,326.12,8.838,24.0,30.0,37.14,0.0057540885,60.45,58.314,37.94,218.6,64.53,31.15,0.0,532
36.0,224.0,72.0,111.0,333.71,8.835,24.0,30.0,37.14,0.005905512,60.061,58.214,37.62,214.9,64.13,31.15,0.0,1059:532
37.0,224.0,72.0,111.0,341.58,8.836,24.0,30.0,37.14,0.006056935,59.720000000000006,57.783,37.31,211.1,63.74,31.15,0.0,524:523
38.0,224.0,73.0,112.0,350.53,8.837,24.0,29.0,37.14,0.006208359,59.553999999999995,57.351,37.03,207.7,63.58,31.15,0.0,523:523
39.0,225.0,74.0,112.0,360.72,8.838,24.0,29.0,37.14,0.006359782,59.163,57.651,36.83,203.8,61.81,31.15,0.0,523:522
40.0,224.0,74.0,112.0,369.32,8.837,24.0,29.0,37.14,0.0065112053,58.588,57.14,36.67,199.6,59.48,31.15,0.0,518
41.0,224.0,74.0,113.0,379.37,8.832,24.0,29.0,37.14,0.0066626286,58.001999999999995,57.499,36.43,204.4,59.97,31.15,0.0,518:514
42.0,224.0,74.0,113.0,387.94,8.836,24.0,29.0,37.14,0.006814052,57.41,57.896,36.19,210.0,60.74,31.15,0.0,519:492
43.0,224.0,74.0,114.0,397.14,8.838,24.0,29.0,37.14,0.0069654756,57.012,58.519000000000005,35.87,212.3,60.89,31.15,0.0,515:510
44.0,224.0,74.0,115.0,404.15,8.835,24.0,29.0,37.14,0.007116899,56.784000000000006,58.815,35.56,214.4,61.02,31.15,0.0,513:512:510
45.0,222.0,72.0,115.0,412.61,8.836,24.0,29.0,37.14,0.007268322,56.564,58.85,34.93,219.2,61.43,31.15,0.0,512:510
46.0,222.0,70.0,115.0,422.83,8.838,24.0,30.0,37.14,0.0074197454,56.525,58.727999999999994,34.31,222.9,61.36,31.15,0.0,503
47.0,224.0,70.0,116.0,430.78,8.837,24.0,31.0,37.14,0.007571169,56.801,58.989999999999995,33.86,224.1,60.66,31.15,0.0,508:509
48.0,225.0,72.0,117.0,440.43,8.838,24.0,30.0,37.14,0.0077225924,57.111,60.00599999999999,33.4,225.3,59.96,31.15,0.0,513:517
49.0,225.0,72.0,117.0,449.89,8.837,24.0,30.0,37.15,0.007874016,57.385000000000005,59.38099999999999,32.92,226.3,59.41,31.15,0.0,514:512
50.0,224.0,72.0,117.0,456.55,8.834,24.0,30.0,37.15,0.008025439,57.773,59.552,32.37,226.9,59.23,31.15,0.0,505:513
51.0,224.0,72.0,117.0,465.5,8.837,24.0,30.0,37.15,0.008176862,58.334,59.053999999999995,31.82,227.5,59.04,31.15,0.0,515:517
52.0,225.0,74.0,118.0,474.76,8.837,24.0,29.0,37.15,0.008328286,58.965,58.301,30.99,227.9,59.12,31.15,0.0,519:518
53.0,225.0,75.0,118.0,483.14,8.837,24.0,29.0,37.15,0.008479709,59.446000000000005,55.741,29.83,228.1,59.53,31.15,0.0,514:512
54.0,223.0,75.0,117.0,493.2,8.838,24.0,28.0,37.15,0.008631133,59.626999999999995,55.241,29.44,229.4,59.51,31.15,0.0,512:513
55.0,223.0,73.0,117.0,501.76,8.837,24.0,29.0,37.15,0.008782556,59.565999999999995,56.21900000000001,29.04,230.6,59.5,31.15,0.0,515
56.0,223.0,72.0,117.0,510.99,8.838,24.0,30.0,37.15,0.008933979,59.548,56.051,28.65,231.9,59.48,31.15,0.0,513:513
57.0,223.0,72.0,116.0,519.59,8.837,24.0,30.0,37.15,0.009085403,59.562,55.763,28.29,233.2,59.56,31.15,0.0,509:508:504
58.0,223.0,72.0,116.0,528.71,8.838,24.0,30.0,37.15,0.009236827,59.416,55.451,28.01,234.7,59.82,31.15,0.0,504:510
59.0,224.0,73.0,117.0,536.49,8.835,24.0,29.0,37.15,0.009388249,58.964,55.729,27.72,236.1,60.08,31.15,0.0,510
60.0,224.0,72.0,117.0,544.44,8.836,24.0,30.0,37.15,0.009539673,58.428,56.034000000000006,27.44,237.5,60.35,31.15,0.0,508:503:504
61.0,224.0,72.0,117.0,554.23,8.838,24.0,30.0,37.15,0.009691096,57.839,55.669,27.15,238.9,60.61,31.15,0.0,505:510
62.0,224.0,72.0,118.0,562.01,8.837,24.0,30.0,37.15,0.00984252,57.447,55.866,26.86,240.2,60.96,31.15,0.0,513:513
63.0,224.0,72.0,118.0,572.23,8.838,24.0,30.0,37.15,0.009993943,57.189,55.463,26.57,241.5,61.31,31.15,0.0,513:513
64.0,224.0,73.0,118.0,581.66,8.837,24.0,29.0,37.15,0.010145366,57.114,55.77,26.29,242.7,61.66,31.15,0.0,510:505
65.0,224.0,73.0,119.0,590.67,8.837,24.0,29.0,37.15,0.01029679,57.123000000000005,53.621,25.98,244.2,62.03,31.15,0.0,513:510
66.0,224.0,73.0,119.0,596.82,8.834,24.0,29.0,37.15,0.010448214,57.038,55.116,25.61,246.3,62.45,31.15,0.0,510
67.0,224.0,72.0,118.0,605.98,8.837,24.0,30.0,37.15,0.0105996365,56.974,56.075,25.23,248.4,62.88,31.15,0.0,504
68.0,224.0,72.0,117.0,614.81,8.837,23.0,30.0,37.15,0.01075106,56.93300000000001,56.596,24.87,250.3,63.2,31.15,0.0,1009:504
69.0,225.0,74.0,117.0,624.61,8.838,23.0,29.0,37.15,0.010902483,56.940999999999995,55.763,24.59,250.8,62.97,31.15,0.0,509:508
70.0,225.0,74.0,117.0,633.45,8.837,23.0,29.0,37.15,0.011053907,57.037,56.623000000000005,24.31,251.3,62.74,31.15,0.0,507:504
71.0,224.0,73.0,117.0,643.3,8.838,23.0,29.0,37.15,0.0112053305,57.213,57.265,24.02,251.8,62.51,31.15,0.0,509:505
72.0,223.0,72.0,118.0,652.09,8.837,23.0,30.0,37.15,0.011356753,57.383,57.473,23.74,252.4,62.38,31.15,0.0,505:503
73.0,223.0,72.0,119.0,661.93,8.838,23.0,30.0,37.15,0.011508177,57.48,57.510000000000005,23.44,253.1,62.42,31.15,0.0,500:495
74.0,224.0,72.0,119.0,669.69,8.834,23.0,30.0,37.15,0.0116596,57.474,56.873000000000005,23.15,253.7,62.46,31.15,0.0,501:508
75.0,224.0,72.0,118.0,677.12,8.836,23.0,30.0,37.15,0.011811024,57.36900000000001,56.959,22.86,254.4,62.5,31.15,0.0,508:504
76.0,223.0,71.0,118.0,686.77,8.838,23.0,30.0,37.15,0.011962447,57.30800000000001,57.038,22.6,254.2,62.34,31.15,0.0,505:507
77.0,224.0,71.0,119.0,695.56,8.837,23.0,30.0,37.15,0.01211387,57.275,57.374,22.35,253.9,62.18,31.15,0.0,504:508:507
78.0,224.0,71.0,119.0,705.4,8.838,23.0,30.0,37.15,0.012265294,57.294999999999995,57.291,22.1,253.7,62.02,31.15,0.0,504
79.0,224.0,72.0,120.0,712.73,8.838,23.0,30.0,37.15,0.012416718,57.40599999999999,57.18300000000001,21.85,253.9,62.16,31.15,0.0,504:500
80.0,225.0,73.0,119.0,722.91,8.838,23.0,29.0,37.15,0.01256814,57.664,57.859,21.61,254.2,62.34,31.15,0.0,500:500
81.0,225.0,73.0,119.0,730.83,8.835,23.0,29.0,37.15,0.012719564,57.815,57.69500000000001,21.36,254.5,62.52,31.2,0.0,505:504
82.0,224.0,73.0,118.0,738.76,8.836,23.0,29.0,37.15,0.012870987,57.904999999999994,57.914,21.07,255.5,62.62,31.15,0.0,505:503
83.0,223.0,73.0,118.0,747.99,8.837,23.0,29.0,37.15,0.013022411,57.953,57.840999999999994,20.73,257.0,62.65,31.15,0.0,500:497
84.0,224.0,73.0,119.0,757.38,8.838,23.0,29.0,37.15,0.013173834,57.983,57.61,20.46,258.8,62.74,31.15,0.0,501:501
85.0,224.0,73.0,119.0,765.94,8.837,23.0,29.0,37.15,0.013325257,58.194,57.508,20.32,261.0,62.99,31.15,0.0,513:512
86.0,225.0,73.0,119.0,775.78,8.838,23.0,29.0,37.15,0.013476681,58.446000000000005,57.164,20.19,263.3,63.24,31.2,0.0,513:509
87.0,224.0,73.0,119.0,784.54,8.837,23.0,29.0,37.15,0.013628104,58.607000000000006,57.184000000000005,20.06,265.6,63.49,31.15,0.0,507:512
88.0,223.0,72.0,119.0,794.39,8.838,23.0,30.0,37.15,0.0137795275,58.777,56.94500000000001,20.0,267.5,63.68,31.2,0.0,509:507
89.0,223.0,72.0,120.0,803.2,8.837,23.0,30.0,37.15,0.013930951,58.939,56.723,20.03,269.1,63.77,31.2,0.0,509:509
90.0,224.0,73.0,118.0,809.92,8.834,23.0,29.0,37.15,0.014082374,59.122,56.016,20.06,270.7,63.87,31.2,0.0,508:503
91.0,225.0,74.0,117.0,817.68,8.836,23.0,29.0,37.15,0.014233798,59.173,56.38099999999999,20.1,272.0,63.85,31.15,0.0,501:503
92.0,225.0,75.0,118.0,828.39,8.838,23.0,29.0,37.15,0.0143852215,59.284000000000006,56.544,20.16,272.5,63.61,31.2,0.0,510:512
93.0,224.0,74.0,118.0,836.5,8.837,23.0,29.0,37.15,0.014536644,59.61272727272728,56.16181818181818,20.21,273.1,63.36,31.2,0.0,510:509
94.0,224.0,74.0,118.0,844.6,8.837,23.0,29.0,37.16,0.014688068,59.97,56.867777777777775,20.27,273.7,63.13,31.2,0.0,507:510
95.0,223.0,74.0,118.0,854.44,8.838,23.0,29.0,37.16,0.014839491,60.254999999999995,56.851,20.32,274.0,63.11,31.2,0.0,512:509
96.0,223.0,73.0,119.0,862.67,8.837,23.0,29.0,37.16,0.014990915,60.46363636363637,56.81909090909091,20.38,274.3,63.08,31.2,0.0,509:509
97.0,224.0,73.0,118.0,872.05,8.838,23.0,29.0,37.16,0.015142338,60.592222222222226,56.59888888888889,20.43,274.6,63.06,31.2,0.0,509
98.0,224.0,73.0,118.0,881.01,8.837,23.0,29.0,37.16,0.015293761,60.54600000000001,56.965999999999994,20.49,274.8,63.04,31.2,0.0,504:504
99.0,224.0,74.0,118.0,891.37,8.838,23.0,29.0,37.16,0.015445185,60.50090909090909,56.13090909090909,20.67,274.4,63.11,31.2,0.0,508:509
100.0,224.0,74.0,118.0,898.92,8.835,23.0,29.0,37.16,0.015596608,60.36555555555555,56.22888888888889,20.84,273.9,63.18,31.2,0.0,510:507:505
101.0,223.0,73.0,118.0,907.4,8.836,23.0,29.0,37.16,0.015748031,60.492,56.30800000000001,21.23,270.5,61.74,31.2,0.0,513:512
102.0,222.0,72.0,118.0,916.78,8.838,23.0,29.0,37.16,0.015899455,60.721818181818186,56.32818181818182,21.59,267.4,60.42,31.15,0.0,512:509
103.0,223.0,71.0,118.0,925.34,8.837,23.0,30.0,37.16,0.016050879,60.87111111111111,56.628888888888895,21.78,266.3,60.09,31.2,0.0,505:517
104.0,224.0,71.0,118.0,935.18,8.838,23.0,30.0,37.17,0.0162023,61.004,56.715999999999994,21.97,265.2,59.76,31.2,0.0,517
105.0,225.0,72.0,118.0,943.97,8.837,23.0,30.0,37.17,0.016353725,61.11272727272728,56.92,22.16,264.0,59.42,31.2,0.0,513:458
106.0,225.0,72.0,118.0,950.68,8.834,23.0,30.0,37.17,0.016505148,61.12222222222223,56.93777777777778,22.39,263.0,59.16,31.2,0.0,476:492
107.0,225.0,72.0,117.0,958.72,8.837,23.0,30.0,37.17,0.016656572,61.166,56.8,22.63,262.1,58.9,31.2,0.0,493:492:493
108.0,224.0,73.0,118.0,968.3,8.837,23.0,29.0,37.17,0.016807996,61.31363636363637,57.129999999999995,22.94,259.1,58.5,31.2,0.0,560
109.0,224.0,73.0,117.0,978.65,8.838,23.0,29.0,37.17,0.016959418,61.483333333333334,56.87444444444444,23.3,254.5,58.02,31.2,0.0,509:649
110.0,224.0,73.0,117.0,988.14,8.837,23.0,29.0,37.17,0.017110841,61.541999999999994,56.6,23.47,255.7,58.31,31.2,0.0,515:513
111.0,224.0,73.0,118.0,997.51,8.838,23.0,29.0,37.17,0.017262265,61.58727272727273,56.76363636363636,23.63,257.0,58.6,31.2,0.0,512:505
112.0,223.0,72.0,121.0,1006.08,8.837,23.0,30.0,37.17,0.017413689,61.61,57.07111111111111,23.77,257.9,58.81,31.2,0.0,507:508
113.0,224.0,72.0,121.0,1012.79,8.834,23.0,30.0,37.17,0.017565113,61.674,57.427,23.85,258.2,58.84,31.2,0.0,518:515
114.0,225.0,72.0,121.0,1021.41,8.837,23.0,30.0,37.17,0.017716536,61.79909090909091,57.554545454545455,23.94,258.4,58.86,31.2,0.0,518:517
115.0,225.0,74.0,121.0,1030.69,8.837,23.0,29.0,37.17,0.017867958,61.92555555555556,57.489999999999995,24.04,258.4,58.87,31.2,0.0,513
116.0,225.0,74.0,120.0,1039.2,8.837,23.0,29.0,37.17,0.018019382,61.967,57.703,24.14,258.3,58.87,31.2,0.0,1016:514
117.0,224.0,73.0,119.0,1049.04,8.838,23.0,29.0,37.17,0.018170806,61.92,57.08727272727273,24.31,259.0,58.97,31.2,0.0,514:514
118.0,224.0,73.0,117.0,1057.8,8.837,23.0,29.0,37.17,0.01832223,61.71888888888889,56.8,24.54,260.7,59.19,31.2,0.0,510:508
119.0,225.0,74.0,116.0,1068.46,8.838,23.0,29.0,37.17,0.018473653,61.742999999999995,57.059000000000005,24.83,260.4,58.92,31.2,0.0,514:513
120.0,224.0,74.0,116.0,1076.63,8.837,23.0,29.0,37.17,0.018625075,61.92909090909091,56.31181818181819,25.08,260.5,58.75,31.2,0.0,508:507
121.0,223.0,73.0,118.0,1084.74,8.837,23.0,29.0,37.17,0.018776499,62.135555555555555,56.721111111111114,25.22,261.8,58.79,31.2,0.0,510
122.0,224.0,72.0,117.0,1091.45,8.834,23.0,30.0,37.17,0.018927922,62.391,56.64399999999999,25.36,263.1,58.84,31.2,0.0,510:510
123.0,224.0,72.0,117.0,1100.07,8.837,23.0,30.0,37.17,0.019079346,62.54545454545455,55.58181818181818,25.5,262.8,58.75,31.2,0.0,508:514
124.0,224.0,72.0,117.0,1109.36,8.837,23.0,30.0,37.17,0.01923077,62.452222222222225,56.282222222222224,25.64,260.2,58.47,31.2,0.0,515:514
125.0,224.0,72.0,118.0,1118.11,8.833,23.0,30.0,37.17,0.019382192,62.573,56.241,25.78,257.6,58.18,31.2,0.0,509:519
126.0,224.0,72.0,118.0,1129.12,8.836,23.0,30.0,37.17,0.019533616,62.80090909090909,56.11272727272728,25.92,255.0,57.9,31.2,0.0,521:515
127.0,223.0,71.0,118.0,1137.97,8.837,23.0,30.0,37.17,0.01968504,62.986666666666665,55.30888888888889,26.03,253.4,57.77,31.2,0.0,514:510:519
128.0,224.0,71.0,117.0,1145.67,8.834,23.0,30.0,37.17,0.019836463,62.908,56.272000000000006,26.14,252.3,57.73,31.2,0.0,521
129.0,224.0,71.0,117.0,1154.84,8.837,23.0,30.0,37.17,0.019987887,62.916,55.974,26.24,251.2,57.69,31.2,0.0,518:522
130.0,224.0,71.0,116.0,1163.4,8.837,23.0,30.0,37.17,0.020139309,62.95700000000001,56.19,26.32,250.1,57.82,31.2,0.0,523:521
131.0,224.0,71.0,116.0,1173.24,8.838,23.0,30.0,37.17,0.020290732,63.00599999999999,56.623000000000005,26.37,249.2,58.17,31.25,0.0,522:524
132.0,224.0,70.0,116.0,1183.59,8.839,23.0,31.0,37.17,0.020442156,63.04363636363637,56.790000000000006,26.42,248.5,58.54,31.2,0.0,526:518
133.0,225.0,70.0,116.0,1190.81,8.835,23.0,31.0,37.17,0.02059358,62.98555555555556,55.95444444444445,26.46,248.4,58.94,31.25,0.0,514:510
134.0,225.0,70.0,116.0,1198.59,8.836,23.0,31.0,37.17,0.020745004,62.746,56.065,26.49,248.3,59.34,31.2,0.0,527:527
135.0,224.0,71.0,115.0,1208.43,8.832,23.0,30.0,37.17,0.020896427,62.54299999999999,56.595000000000006,26.47,247.2,59.31,31.2,0.0,526:541
136.0,224.0,71.0,115.0,1216.65,8.835,23.0,30.0,37.17,0.02104785,62.499,56.751,26.44,246.0,59.2,31.2,0.0,503:518
137.0,224.0,71.0,114.0,1226.77,8.838,23.0,30.0,37.17,0.021199273,62.528,57.013,26.13,245.6,58.95,31.2,0.0,513
138.0,224.0,71.0,115.0,1234.28,8.835,23.0,30.0,37.17,0.021350697,62.42818181818182,56.692727272727275,25.81,245.2,58.68,31.2,0.0,521:519
139.0,225.0,71.0,115.0,1242.06,8.836,23.0,30.0,37.17,0.02150212,62.24666666666667,56.79777777777778,25.53,242.5,58.36,31.2,0.0,515:518
140.0,225.0,72.0,114.0,1251.91,8.838,23.0,30.0,37.17,0.021653544,62.11,56.794,25.25,239.7,58.03,31.25,0.0,513:515
141.0,225.0,74.0,114.0,1260.68,8.837,23.0,29.0,37.17,0.021804966,62.09090909090909,56.98181818181818,24.89,238.3,58.27,31.2,0.0,513:513
142.0,224.0,74.0,116.0,1268.97,8.837,22.0,29.0,37.17,0.02195639,62.11666666666666,56.70333333333334,24.45,238.2,59.07,31.25,0.0,517:512
143.0,224.0,74.0,116.0,1278.79,8.838,22.0,29.0,37.17,0.022107814,62.17100000000001,56.927,24.09,238.0,58.74,31.25,0.0,513:513
144.0,225.0,75.0,116.0,1287.59,8.837,22.0,29.0,37.17,0.022259237,62.28636363636363,56.63363636363636,23.8,237.9,58.32,31.25,0.0,504:509
145.0,224.0,75.0,116.0,1295.88,8.837,22.0,29.0,37.17,0.022410661,62.32555555555555,57.26555555555555,23.73,238.6,58.25,31.25,0.0,515:517
146.0,223.0,75.0,117.0,1303.59,8.837,22.0,28.0,37.17,0.022562083,62.273,57.324,23.67,239.3,58.18,31.25,0.0,521:518
147.0,224.0,75.0,117.0,1313.71,8.838,22.0,29.0,37.17,0.022713507,62.20636363636363,57.60181818181818,23.6,240.0,58.12,31.25,0.0,513:515
148.0,224.0,75.0,117.0,1322.77,8.837,22.0,29.0,37.17,0.02286493,62.117777777777775,58.163333333333334,23.65,239.6,58.04,31.25,0.0,515:515
149.0,224.0,75.0,117.0,1331.06,8.837,22.0,29.0,37.17,0.023016354,61.911,58.173,23.73,239.0,57.95,31.25,0.0,522:527
150.0,224.0,74.0,117.0,1340.91,8.838,22.0,29.0,37.17,0.023167778,61.63181818181818,58.561818181818175,23.81,238.4,57.87,31.25,0.0,529:526
151.0,223.0,74.0,116.0,1349.7,8.837,22.0,29.0,37.18,0.0233192,61.446666666666665,58.10333333333334,23.89,237.8,57.78,31.25,0.0,527:531
152.0,223.0,73.0,116.0,1359.54,8.838,22.0,29.0,37.18,0.023470623,61.327,57.914,24.02,237.3,57.84,31.25,0.0,535
153.0,224.0,73.0,116.0,1368.33,8.837,22.0,29.0,37.18,0.023622047,61.33181818181818,55.27272727272727,24.17,236.8,57.93,31.25,0.0,538:537
154.0,224.0,73.0,116.0,1375.04,8.834,22.0,29.0,37.18,0.02377347,61.12222222222223,55.26444444444444,24.32,236.4,58.02,31.25,0.0,533:537
155.0,224.0,73.0,114.0,1384.37,8.837,22.0,29.0,37.18,0.023924895,61.086,55.854,24.43,236.9,58.17,31.25,0.0,537:537
156.0,224.0,73.0,114.0,1392.6,8.837,22.0,29.0,37.18,0.024076317,61.26363636363636,56.095454545454544,24.54,237.5,58.34,31.25,0.0,535:533
157.0,224.0,73.0,113.0,1401.2,8.837,22.0,29.0,37.18,0.02422774,61.604444444444454,57.29444444444445,24.64,238.2,58.5,31.3,0.0,532
158.0,225.0,74.0,112.0,1411.29,8.838,22.0,29.0,37.18,0.024379164,61.909000000000006,56.616,24.75,238.9,58.66,31.25,0.0,527:528
159.0,225.0,75.0,112.0,1420.07,8.837,22.0,29.0,37.18,0.024530588,62.061818181818175,57.66818181818182,24.81,238.7,58.53,31.25,0.0,529:521
160.0,225.0,75.0,112.0,1428.35,8.837,22.0,29.0,37.18,0.024682011,62.379999999999995,58.21444444444445,24.86,238.2,58.29,31.25,0.0,1037
161.0,224.0,76.0,112.0,1438.21,8.838,22.0,28.0,37.18,0.024833435,62.78099999999999,57.973,24.9,237.7,58.05,31.25,0.0,523:523:524
162.0,224.0,76.0,112.0,1446.43,8.837,22.0,28.0,37.18,0.024984857,63.13545454545454,58.41636363636364,24.95,237.2,57.82,31.25,0.0,521
163.0,224.0,76.0,113.0,1455.05,8.837,22.0,28.0,37.18,0.02513628,63.364444444444445,58.22222222222222,25.03,237.1,58.24,31.25,0.0,524:524
164.0,224.0,76.0,114.0,1463.56,8.837,22.0,28.0,37.18,0.025287705,63.456,58.761,25.1,237.1,58.71,31.25,0.0,524:523
165.0,224.0,76.0,115.0,1473.4,8.838,22.0,28.0,37.18,0.025439128,63.36727272727273,58.7,25.18,237.0,59.16,31.25,0.0,526:523
166.0,224.0,76.0,115.0,1482.18,8.837,22.0,28.0,37.18,0.025590552,63.17888888888889,58.471111111111114,25.22,235.9,59.04,31.3,0.0,529:531
167.0,223.0,76.0,115.0,1489.9,8.837,22.0,28.0,37.18,0.025741974,62.867999999999995,58.623000000000005,25.26,234.7,58.94,31.3,0.0,532:529
168.0,223.0,75.0,114.0,1500.04,8.838,22.0,28.0,37.18,0.025893398,62.709,58.649,25.22,232.2,58.97,31.25,0.0,533
169.0,224.0,75.0,114.0,1509.1,8.837,22.0,29.0,37.19,0.026044821,62.657,58.863,25.19,229.8,59.0,31.3,0.0,538:535
170.0,224.0,74.0,114.0,1517.38,8.837,22.0,29.0,37.19,0.026196245,62.617,58.283,25.22,228.7,59.34,31.25,0.0,531:535
171.0,224.0,74.0,114.0,1526.49,8.838,22.0,29.0,37.19,0.026347669,62.616,57.924,25.27,227.6,59.53,31.3,0.0,532:536
172.0,224.0,75.0,113.0,1535.76,8.837,22.0,29.0,37.19,0.02649909,62.88099999999999,58.212,25.37,226.3,59.25,31.3,0.0,528:527
173.0,224.0,75.0,113.0,1544.28,8.837,22.0,29.0,37.19,0.026650514,63.338,57.876999999999995,25.47,225.0,58.97,31.3,0.0,526:523
174.0,223.0,74.0,112.0,1554.14,8.838,22.0,29.0,37.19,0.026801938,63.681,57.751999999999995,25.61,224.3,58.9,31.3,0.0,527:527
175.0,223.0,74.0,112.0,1562.92,8.837,22.0,29.0,37.19,0.026953362,63.972,58.234,25.81,224.7,59.14,31.3,0.0,527:528
