time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
84,218,72,116,750.28,8.827,25,29,527:515,37.14,33.35,23.1,285.0,58.0,0.0,0.0,0.010559007,23.1,58.0
85,218,73,117,759.12,8.827,25,29,512:508,37.14,33.4,24.6,263.0,60.0,0.0,0.0,0.01068323,24.6,60.0
86,215,74,117,767.94,8.827,25,28,1019,37.14,33.4,24.6,220.0,57.0,0.0,0.0,0.010807454,24.6,57.0
87,214,72,117,776.77,8.827,25,28,515:504,37.14,33.35,24.6,220.0,57.0,0.0,0.0,0.010931677,24.6,57.0
88,217,72,116,785.59,8.827,25,29,555:500,37.14,33.35,24.6,220.0,65.0,0.0,0.0,0.011055901,24.6,65.0
89,215,71,117,794.42,8.827,25,29,508,37.14,33.35,23.6,327.0,74.0,0.0,0.0,0.011180124,23.6,74.0
90,216,71,117,803.24,8.827,25,29,1019,37.14,33.4,23.6,433.0,83.0,0.0,0.0,0.011304348,23.6,83.0
91,216,71,117,812.09,8.827,25,29,1003:546,37.14,33.4,23.6,433.0,83.0,0.0,0.0,0.011428571,23.6,83.0
92,217,71,118,820.9,8.827,25,29,483:503,37.14,33.35,20.1,367.0,65.0,0.0,0.0,0.011552795,20.1,65.0
93,215,73,118,829.72,8.827,25,28,504:508,37.14,33.35,20.1,367.0,65.0,0.0,0.0,0.011677018,20.1,65.0
94,216,71,118,838.57,8.827,25,29,512:512,37.14,33.35,20.1,301.0,47.0,0.0,0.0,0.011801242,20.1,47.0
95,218,71,118,847.38,8.827,25,29,508:504,37.14,33.35,20.6,359.0,66.0,0.0,0.0,0.011925465,20.6,66.0
96,216,71,118,856.2,8.827,25,29,510:504,37.14,33.35,20.6,359.0,66.0,0.0,0.0,0.01204969,20.6,66.0
97,218,72,120,865.03,8.827,25,29,527:483,37.14,33.35,20.6,359.0,66.0,0.0,0.0,0.012173913,20.6,66.0
98,216,74,120,873.86,8.827,25,28,500,37.14,33.35,21.3,351.0,77.0,0.0,0.0,0.012298137,21.3,77.0
99,216,73,120,882.68,8.827,25,28,500:503:504,37.14,33.35,21.3,351.0,77.0,0.0,0.0,0.0124223605,21.3,77.0
100,216,73,120,891.51,8.827,25,28,500,37.14,33.35,21.3,285.0,69.0,0.0,0.0,0.012546584,21.3,69.0
101,216,73,120,900.34,8.827,25,28,500:500:495,37.14,33.35,20.3,260.0,60.0,0.0,0.0,0.012670808,20.3,60.0
102,217,73,119,909.16,8.827,25,28,523:514,37.14,33.35,20.3,260.0,60.0,0.0,0.0,0.012795031,20.3,60.0
103,216,72,118,918.0,8.827,25,29,515:508,37.14,33.35,20.3,235.0,50.0,0.0,0.0,0.012919255,20.3,50.0
104,216,72,118,926.82,8.827,25,29,512:508,37.14,33.35,20.2,342.0,68.0,0.0,0.0,0.013043478,20.2,68.0
105,216,74,118,935.65,8.827,25,28,512,37.14,33.35,20.2,342.0,68.0,0.0,0.0,0.013167702,20.2,68.0
106,214,73,118,944.48,8.827,25,28,514:512,37.14,33.35,20.2,448.0,85.0,0.0,0.0,0.013291925,20.2,85.0
107,216,73,117,953.3,8.827,25,28,519:515,37.14,33.35,20.2,381.0,71.0,0.0,0.0,0.013416149,20.2,71.0
108,216,72,117,962.13,8.827,25,29,527:527,37.14,33.3,20.2,381.0,71.0,0.0,0.0,0.013540372,20.2,71.0
109,215,72,116,970.96,8.827,25,29,522:523,37.14,33.35,21.4,296.0,67.0,0.0,0.0,0.013664597,21.4,67.0
110,218,72,115,979.79,8.827,25,29,531:535,37.14,33.3,21.4,296.0,67.0,0.0,0.0,0.01378882,21.4,67.0
111,218,73,115,988.61,8.827,25,29,527:527,37.14,33.35,21.4,296.0,67.0,0.0,0.0,0.013913044,21.4,67.0
112,212,74,115,997.43,8.827,25,27,522:527,37.14,33.35,21.7,269.0,71.0,0.0,0.0,0.014037267,21.7,71.0
113,212,73,114,1006.26,8.827,25,28,535:527,37.14,33.35,21.7,269.0,71.0,0.0,0.0,0.014161491,21.7,71.0
114,216,71,115,1015.09,8.827,25,29,527:515,37.14,33.35,22.5,252.0,61.0,0.0,0.0,0.014285714,22.5,61.0
115,218,70,115,1023.91,8.827,25,30,519:522,37.14,33.35,22.5,252.0,61.0,0.0,0.0,0.014409938,22.5,61.0
116,216,71,114,1032.74,8.827,25,29,531:527,37.14,33.35,22.5,252.0,61.0,0.0,0.0,0.014534161,22.5,61.0
117,216,72,116,1041.57,8.827,25,29,546,37.14,33.35,22.5,244.0,57.0,0.0,0.0,0.014658385,22.5,57.0
118,217,72,116,1050.4,8.827,25,29,527:523,37.14,33.3,22.2,357.0,68.0,0.0,0.0,0.0147826085,22.2,68.0
119,215,72,115,1059.22,8.827,25,29,526:531,37.14,33.35,22.2,470.0,78.0,0.0,0.0,0.014906832,22.2,78.0
120,218,72,115,1068.05,8.827,25,29,531:531,37.14,33.35,22.2,470.0,78.0,0.0,0.0,0.015031056,22.2,78.0
121,217,73,114,1076.88,8.827,25,28,559:515,37.14,33.35,22.6,321.0,56.0,0.0,0.0,0.015155279,22.6,56.0
122,215,74,114,1085.7,8.827,25,28,529:527,37.14,33.35,22.6,304.0,67.0,0.0,0.0,0.015279504,22.6,67.0
123,215,73,114,1094.53,8.827,25,28,527:531,37.14,33.35,22.6,221.0,62.0,0.0,0.0,0.015403727,22.6,62.0
124,215,73,114,1103.35,8.827,25,28,531,37.14,33.35,22.6,221.0,62.0,0.0,0.0,0.015527951,22.6,62.0
125,217,72,113,1112.18,8.827,25,29,542:529,37.14,33.3,22.6,221.0,62.0,0.0,0.0,0.015652174,22.6,62.0
126,216,72,113,1121.01,8.827,24,29,531:531,37.14,33.3,20.7,271.0,71.0,0.0,0.0,0.015776398,20.7,71.0
127,215,72,113,1129.83,8.827,24,29,538:531,37.14,33.3,20.7,271.0,71.0,0.0,0.0,0.015900621,20.7,71.0
128,217,72,112,1138.67,8.827,24,29,535:554,37.14,33.3,20.8,271.0,58.0,0.0,0.0,0.016024845,20.8,58.0
129,217,74,113,1147.49,8.827,24,28,512:527,37.14,33.3,25.5,258.0,66.0,0.0,0.0,0.016149068,25.5,66.0
130,215,73,113,1156.32,8.827,24,28,523:523,37.14,33.3,25.5,258.0,66.0,0.0,0.0,0.016273292,25.5,66.0
131,215,73,113,1165.17,8.827,24,28,523:533,37.14,33.3,25.5,252.0,74.0,0.0,0.0,0.016397515,25.5,74.0
132,216,72,113,1173.97,8.827,24,29,531,37.14,33.3,25.5,252.0,74.0,0.0,0.0,0.016521739,25.5,74.0
133,215,72,114,1182.8,8.827,24,29,523:522:527,37.14,33.3,25.9,310.0,82.0,0.0,0.0,0.016645962,25.9,82.0
134,215,72,114,1191.63,8.827,24,29,519,37.14,33.3,25.9,310.0,82.0,0.0,0.0,0.016770186,25.9,82.0
135,216,72,113,1200.46,8.827,24,29,522:546,37.14,33.3,25.9,387.0,80.0,0.0,0.0,0.01689441,25.9,80.0
136,216,72,114,1209.28,8.827,24,29,504:519,37.14,33.3,25.9,387.0,80.0,0.0,0.0,0.017018633,25.9,80.0
137,217,72,115,1218.1,8.827,24,29,515:515,37.14,33.3,21.2,363.0,70.0,0.0,0.0,0.017142856,21.2,70.0
138,215,72,115,1226.93,8.827,24,29,519:526,37.15,33.3,21.2,338.0,60.0,0.0,0.0,0.01726708,21.2,60.0
139,216,72,115,1235.76,8.827,24,29,519:519,37.15,33.3,21.3,301.0,56.0,0.0,0.0,0.017391304,21.3,56.0
140,215,72,115,1244.58,8.827,24,29,523:531,37.15,33.3,21.3,301.0,56.0,0.0,0.0,0.017515527,21.3,56.0
141,214,71,115,1253.41,8.827,24,29,519:526,37.15,33.3,21.4,275.0,60.0,0.0,0.0,0.017639752,21.4,60.0
142,215,70,115,1262.24,8.827,24,29,523,37.15,33.3,21.4,275.0,60.0,0.0,0.0,0.017763976,21.4,60.0
143,216,69,125,1271.09,8.827,24,30,523:758,37.15,33.3,21.4,275.0,60.0,0.0,0.0,0.0178882,21.4,60.0
144,219,70,122,1279.89,8.827,24,30,1054,37.15,33.3,21.4,287.0,69.0,0.0,0.0,0.018012423,21.4,69.0
145,216,70,126,1288.72,8.827,24,29,535:527,37.15,33.3,20.9,289.0,68.0,0.0,0.0,0.018136647,20.9,68.0
146,215,72,125,1297.54,8.827,24,29,527,37.15,33.3,20.9,289.0,68.0,0.0,0.0,0.01826087,20.9,68.0
147,215,71,122,1306.37,8.827,24,29,523:527,37.15,33.3,22.1,248.0,61.0,0.0,0.0,0.018385094,22.1,61.0
148,218,70,120,1315.2,8.827,24,30,522:538,37.15,33.25,22.1,248.0,61.0,0.0,0.0,0.018509317,22.1,61.0
149,215,70,123,1324.02,8.827,24,29,663,37.15,33.25,22.1,248.0,61.0,0.0,0.0,0.01863354,22.1,61.0
150,214,70,120,1332.89,8.827,24,29,531:527,37.15,33.3,22.2,319.0,70.0,0.0,0.0,0.018757764,22.2,70.0
151,218,70,120,1341.71,8.827,24,30,522,37.15,33.25,22.2,319.0,70.0,0.0,0.0,0.018881988,22.2,70.0
152,216,70,118,1350.54,8.827,24,29,1050:523,37.15,33.25,22.2,433.0,85.0,0.0,0.0,0.019006211,22.2,85.0
153,215,71,118,1359.37,8.827,24,29,515,37.15,33.25,22.2,433.0,85.0,0.0,0.0,0.019130435,22.2,85.0
154,216,71,117,1368.18,8.827,24,29,1034,37.15,33.3,22.2,371.0,67.0,0.0,0.0,0.019254658,22.2,67.0
155,217,71,117,1377.02,8.827,24,29,526:519,37.15,33.3,22.2,308.0,48.0,0.0,0.0,0.019378882,22.2,48.0
156,218,71,117,1385.81,8.827,24,29,515:500,37.15,33.25,22.4,279.0,55.0,0.0,0.0,0.019503105,22.4,55.0
157,217,73,116,1394.67,8.827,24,28,574:492,37.15,33.25,22.4,279.0,55.0,0.0,0.0,0.019627329,22.4,55.0
158,218,74,117,1403.5,8.827,24,28,510:512,37.15,33.25,23.7,265.0,65.0,0.0,0.0,0.019751552,23.7,65.0
159,215,75,116,1412.32,8.827,24,27,559:512,37.15,33.25,23.7,244.0,73.0,0.0,0.0,0.019875776,23.7,73.0
160,216,75,115,1421.15,8.827,24,28,559:519,37.15,33.25,23.7,244.0,73.0,0.0,0.0,0.02,23.7,73.0
161,217,75,114,1429.97,8.827,24,28,529:531,37.15,33.25,21.8,346.0,91.0,0.0,0.0,0.020124223,21.8,91.0
162,214,75,114,1438.8,8.827,24,27,535:535,37.15,33.25,21.8,346.0,91.0,0.0,0.0,0.020248447,21.8,91.0
163,216,74,114,1447.63,8.827,24,28,527:523,37.15,33.25,22.3,334.0,71.0,0.0,0.0,0.02037267,22.3,71.0
164,217,74,114,1456.46,8.827,24,28,526:538,37.15,33.25,22.3,334.0,71.0,0.0,0.0,0.020496894,22.3,71.0
165,216,74,113,1465.29,8.827,24,28,531,37.15,33.25,22.3,334.0,71.0,0.0,0.0,0.020621117,22.3,71.0
166,215,74,113,1474.12,8.827,24,28,535:527,37.15,33.25,23.1,264.0,59.0,0.0,0.0,0.02074534,23.1,59.0
167,215,73,113,1482.93,8.827,24,28,531:537,37.15,33.25,23.1,264.0,59.0,0.0,0.0,0.020869566,23.1,59.0
168,216,72,113,1491.76,8.827,24,29,535:535,37.15,33.25,22.8,295.0,70.0,0.0,0.0,0.02099379,22.8,70.0
169,216,72,113,1500.59,8.827,24,29,559:519,37.15,33.25,22.8,295.0,70.0,0.0,0.0,0.021118013,22.8,70.0
170,216,71,113,1509.41,8.827,24,29,531:533,37.15,33.25,22.8,274.0,68.0,0.0,0.0,0.021242237,22.8,68.0
171,215,71,113,1518.24,8.827,24,29,531,37.15,33.25,22.8,255.0,66.0,0.0,0.0,0.02136646,22.8,66.0
172,215,71,112,1527.07,8.827,24,29,542:538,37.15,33.25,22.8,255.0,66.0,0.0,0.0,0.021490684,22.8,66.0
173,216,71,112,1535.89,8.827,24,29,531:535,37.15,33.25,25.2,233.0,67.0,0.0,0.0,0.021614907,25.2,67.0
174,216,71,112,1544.69,8.827,24,29,546:542,37.15,33.25,25.2,233.0,67.0,0.0,0.0,0.02173913,25.2,67.0
175,216,71,111,1553.55,8.827,24,29,555:550,37.15,33.25,25.6,235.0,64.0,0.0,0.0,0.021863354,25.6,64.0
176,217,71,111,1562.36,8.827,24,29,550:546,37.15,33.25,25.6,237.0,63.0,0.0,0.0,0.021987578,25.6,63.0
177,218,72,111,1571.2,8.827,24,29,541:538,37.15,33.25,27.2,238.0,67.0,0.0,0.0,0.022111801,27.2,67.0
178,215,73,111,1580.03,8.827,24,28,538:542,37.15,33.25,27.2,240.0,67.0,0.0,0.0,0.022236025,27.2,67.0
179,217,73,110,1588.84,8.827,24,28,565,37.15,33.25,27.2,240.0,67.0,0.0,0.0,0.022360248,27.2,67.0
180,217,73,111,1597.66,8.827,24,28,550:514,37.15,33.2,27.2,240.0,74.0,0.0,0.0,0.022484472,27.2,74.0
181,215,74,111,1606.5,8.827,24,28,531,37.15,33.25,27.2,304.0,76.0,0.0,0.0,0.022608696,27.2,76.0
182,214,74,112,1615.32,8.827,24,28,542:531,37.15,33.25,27.2,368.0,78.0,0.0,0.0,0.02273292,27.2,78.0
183,213,71,112,1624.16,8.827,24,29,531:531:531,37.15,33.25,25.2,267.0,57.0,0.0,0.0,0.022857143,25.2,57.0
184,214,71,112,1632.98,8.827,24,29,537,37.15,33.25,25.2,267.0,57.0,0.0,0.0,0.022981366,25.2,57.0
185,218,70,112,1641.81,8.827,24,30,535:535,37.15,33.25,23.1,255.0,56.0,0.0,0.0,0.02310559,23.1,56.0
186,219,72,112,1650.63,8.827,24,29,527:542,37.15,33.25,23.1,198.0,45.0,0.0,0.0,0.023229813,23.1,45.0
187,218,72,112,1659.45,8.827,24,29,542:546,37.15,33.2,23.1,198.0,45.0,0.0,0.0,0.023354037,23.1,45.0
188,215,73,112,1668.28,8.827,24,28,542:535,37.15,33.2,23.1,231.0,53.0,0.0,0.0,0.02347826,23.1,53.0
189,212,73,112,1677.11,8.827,24,28,538:531,37.15,33.2,22.0,231.0,50.0,0.0,0.0,0.023602484,22.0,50.0
190,215,73,112,1685.94,8.827,24,28,531:529,37.15,33.2,22.0,231.0,46.0,0.0,0.0,0.023726707,22.0,46.0
191,215,70,112,1694.76,8.827,24,29,535:523,37.15,33.2,21.4,203.0,42.0,0.0,0.0,0.02385093,21.4,42.0
192,219,70,112,1703.59,8.827,24,30,563,37.15,33.2,21.4,203.0,42.0,0.0,0.0,0.023975154,21.4,42.0
193,219,72,113,1712.42,8.827,24,29,1039:529,37.16,33.2,22.0,225.0,52.0,0.0,0.0,0.02409938,22.0,52.0
194,215,73,112,1721.24,8.827,24,28,531:538,37.16,33.2,22.0,222.0,55.0,0.0,0.0,0.024223603,22.0,55.0
195,215,73,112,1730.07,8.827,24,28,535,37.16,33.2,23.5,234.0,59.0,0.0,0.0,0.024347827,23.5,59.0
196,216,73,113,1738.89,8.827,24,28,535:527,37.16,33.2,23.5,264.0,71.0,0.0,0.0,0.02447205,23.5,71.0
197,216,72,112,1747.72,8.827,24,29,529:542,37.16,33.2,23.5,264.0,71.0,0.0,0.0,0.024596274,23.5,71.0
198,216,73,112,1756.55,8.827,24,28,546,37.16,33.2,23.5,259.0,69.0,0.0,0.0,0.024720497,23.5,69.0
199,216,73,112,1765.37,8.827,24,28,538:531,37.16,33.2,22.5,319.0,71.0,0.0,0.0,0.024844721,22.5,71.0
200,216,73,112,1774.19,8.827,24,28,531:529:535,37.16,33.2,22.5,319.0,71.0,0.0,0.0,0.024968944,22.5,71.0
201,214,73,112,1783.03,8.827,24,28,542,37.16,33.2,22.5,379.0,73.0,0.0,0.0,0.025093168,22.5,73.0
202,215,72,112,1791.85,8.827,24,29,538:542,37.16,33.2,22.5,379.0,73.0,0.0,0.0,0.025217392,22.5,73.0
203,216,72,112,1800.67,8.827,24,29,538:541,37.16,33.2,22.4,361.0,65.0,0.0,0.0,0.025341615,22.4,65.0
204,217,72,111,1809.5,8.827,24,29,550:538,37.16,33.2,22.4,343.0,56.0,0.0,0.0,0.025465839,22.4,56.0
205,215,73,111,1818.33,8.827,24,28,550:542,37.16,33.2,23.3,292.0,57.0,0.0,0.0,0.025590062,23.3,57.0
206,216,73,111,1827.15,8.827,24,28,538,37.16,33.2,23.3,271.0,64.0,0.0,0.0,0.025714286,23.3,64.0
