time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
13,216,68,85,123.59,8.827,24,30,675:671,36.97,31.85,0.0,0.0,0.0,0.0,0.0,0.0015976264,0.0,0.0
14,217,69,86,132.41,8.827,24,30,671,36.97,31.85,0.0,0.0,0.0,0.0,0.0,0.0017117426,0.0,0.0
15,217,70,87,141.24,8.827,24,30,660:654,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0018258587,0.0,0.0
16,217,71,88,150.07,8.827,24,29,648,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0019399748,0.0,0.0
17,215,72,89,158.9,8.836,24,29,640:629,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.002054091,0.0,0.0
18,214,71,91,167.73,8.827,24,29,629:611,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0021682072,0.0,0.0
19,216,70,92,176.56,8.827,24,29,609,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0022823233,0.0,0.0
20,217,70,93,185.38,8.827,24,30,609,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0023964397,0.0,0.0
21,216,70,94,194.21,8.827,24,29,601:601,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0025105558,0.0,0.0
22,215,71,96,203.03,8.818,24,29,580:586,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.002624672,0.0,0.0
23,214,70,97,211.85,8.827,24,29,582,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.002738788,0.0,0.0
24,215,68,99,220.68,8.827,24,30,578:578:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0028529041,0.0,0.0
25,217,68,100,229.51,8.827,24,30,569,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0029670205,0.0,0.0
26,217,69,101,238.33,8.827,24,30,565:601,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0030811366,0.0,0.0
27,217,70,102,247.16,8.827,24,30,546:565,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0031952527,0.0,0.0
28,216,69,103,255.99,8.827,24,30,574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0033093689,0.0,0.0
29,216,70,103,264.81,8.827,24,29,564:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0034234852,0.0,0.0
30,216,70,104,273.64,8.827,24,29,569:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0035376013,0.0,0.0
31,215,70,104,282.51,8.827,24,29,1139,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0036517174,0.0,0.0
32,215,69,104,291.29,8.827,24,30,569,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0037658336,0.0,0.0
33,215,69,104,300.11,8.818,24,30,569:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0038799497,0.0,0.0
34,216,68,104,308.93,8.818,24,30,578:578,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.003994066,0.0,0.0
35,217,69,104,317.76,8.827,24,30,573:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.004108182,0.0,0.0
36,216,69,104,326.58,8.827,24,30,578:578,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0042222985,0.0,0.0
37,217,69,104,335.41,8.827,24,30,582,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0043364144,0.0,0.0
38,217,70,104,344.24,8.827,24,30,574:573,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0044505307,0.0,0.0
39,216,70,104,353.06,8.827,24,29,574:582,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0045646466,0.0,0.0
40,216,71,104,361.89,8.827,24,29,569,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.004678763,0.0,0.0
41,216,71,105,370.72,8.827,24,29,569:564,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0047928793,0.0,0.0
42,215,70,104,379.54,8.827,24,29,578:578,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.004906995,0.0,0.0
43,216,70,104,388.37,8.827,24,29,574:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0050211116,0.0,0.0
44,215,69,104,397.2,8.827,24,30,574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0051352275,0.0,0.0
45,216,69,104,406.03,8.827,24,30,580:578,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.005249344,0.0,0.0
46,217,70,104,414.85,8.827,24,30,569:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.00536346,0.0,0.0
47,216,70,104,423.68,8.827,24,29,574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.005477576,0.0,0.0
48,216,70,104,432.51,8.827,24,29,578:580:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0055916924,0.0,0.0
49,215,69,104,441.32,8.818,24,30,582,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0057058083,0.0,0.0
50,216,70,104,450.15,8.827,24,29,582:578,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0058199246,0.0,0.0
51,217,70,104,458.98,8.827,24,30,577:574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.005934041,0.0,0.0
52,216,70,104,467.8,8.827,24,29,574,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.006048157,0.0,0.0
53,216,70,104,476.61,8.808,24,29,578:574,36.97,31.75,0.0,0.0,0.0,0.0,0.0,0.006162273,0.0,0.0
54,216,69,104,485.44,8.827,24,30,574:569,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0062763896,0.0,0.0
55,218,71,105,494.27,8.827,24,29,569:563,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.0063905055,0.0,0.0
56,216,71,105,503.09,8.827,24,29,559,36.97,31.8,0.0,0.0,0.0,0.0,0.0,0.006504622,0.0,0.0
57,214,71,105,511.92,8.827,24,29,574:569,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.0066187377,0.0,0.0
58,217,71,105,520.75,8.827,24,29,573:569,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.006732854,0.0,0.0
59,217,70,105,529.57,8.827,24,30,569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.0068469704,0.0,0.0
60,216,70,105,538.4,8.827,24,29,569:578,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.0069610863,0.0,0.0
61,215,72,104,547.23,8.827,24,29,588,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.0070752027,0.0,0.0
62,216,71,99,556.53,8.827,24,29,572:555,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.0071893185,0.0,0.0
63,216,71,101,566.26,8.827,24,29,563:569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.007303435,0.0,0.0
64,216,71,101,573.71,8.827,24,29,558,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.0074175512,0.0,0.0
65,215,70,103,582.52,8.808,24,29,563:563,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.007531667,0.0,0.0
66,217,70,104,591.34,8.827,24,30,555:555,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.0076457835,0.0,0.0
67,216,71,107,600.17,8.827,24,29,559:479,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.0077598994,0.0,0.0
68,215,71,111,609.01,8.836,24,29,825,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0
69,215,71,111,617.83,8.827,24,0,538,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0
70,215,71,110,626.66,8.827,24,0,565:559,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0
71,0,0,109,635.49,8.827,24,0,561:569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.007874016,0.0,0.0
72,215,70,109,644.31,8.827,24,29,565,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.007988132,0.0,0.0
73,216,70,108,653.14,8.827,24,29,563:565,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.008102248,0.0,0.0
74,216,70,108,661.97,8.827,24,29,569:565,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.008216364,0.0,0.0
75,217,69,107,670.79,8.827,24,30,574:569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.00833048,0.0,0.0
76,217,70,107,679.62,8.827,24,30,569,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.008444597,0.0,0.0
77,215,71,106,688.45,8.827,24,29,569:573,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.008558713,0.0,0.0
78,216,71,105,697.27,8.827,24,29,574:605,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.008672829,0.0,0.0
79,216,72,105,706.1,8.827,24,29,555:574,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.008786945,0.0,0.0
80,217,72,108,714.93,8.827,24,29,578,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.0089010615,0.0,0.0
81,216,71,107,723.75,8.827,24,29,699,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.009015177,0.0,0.0
82,218,72,107,732.59,8.836,24,29,569:565,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009129293,0.0,0.0
83,214,72,107,741.43,8.836,24,28,569:573,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.00924341,0.0,0.0
84,215,72,108,750.26,8.836,24,29,563:563,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009357526,0.0,0.0
85,215,70,108,759.09,8.827,24,29,559,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009471642,0.0,0.0
86,213,70,108,767.9,8.808,24,29,559:563,36.98,31.8,0.0,0.0,0.0,0.0,0.0,0.009585759,0.0,0.0
87,217,69,108,777.33,8.836,24,30,561:555,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009699875,0.0,0.0
88,144,69,108,787.03,8.836,24,20,563:555,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009699875,0.0,0.0
89,144,69,108,794.41,8.836,24,20,559,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009699875,0.0,0.0
90,144,71,107,803.23,8.827,24,19,563:577,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009699875,0.0,0.0
91,215,70,107,812.06,8.827,24,29,569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.00981399,0.0,0.0
92,220,72,106,820.89,8.827,24,29,569:582:582,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.009928107,0.0,0.0
93,219,72,106,829.71,8.827,24,29,577,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010042223,0.0,0.0
94,214,75,105,838.54,8.827,24,27,582,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010156339,0.0,0.0
95,212,72,107,847.36,8.818,24,28,722:555,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010270455,0.0,0.0
96,215,71,107,856.18,8.827,24,29,574:569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010384572,0.0,0.0
97,216,71,107,865.01,8.827,24,29,565:565,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010498688,0.0,0.0
98,216,70,106,873.84,8.827,24,29,574,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.0106128035,0.0,0.0
99,217,70,106,882.67,8.827,24,30,582,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.01072692,0.0,0.0
100,218,70,106,891.49,8.827,24,30,583,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010841036,0.0,0.0
101,216,70,106,900.32,8.827,24,29,569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.010955152,0.0,0.0
102,215,71,105,909.69,8.827,24,29,469,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.011069269,0.0,0.0
103,218,71,101,919.46,8.827,24,29,574,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.011183385,0.0,0.0
104,218,71,101,926.8,8.827,24,29,586,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.011297501,0.0,0.0
105,217,73,102,935.63,8.827,24,28,574:569,36.98,31.75,0.0,0.0,0.0,0.0,0.0,0.011411617,0.0,0.0
106,216,73,103,944.45,8.827,24,28,569,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.011525733,0.0,0.0
107,215,74,104,953.28,8.827,24,28,561:574:559,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.011639849,0.0,0.0
108,214,72,104,962.11,8.827,24,28,,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.011753965,0.0,0.0
109,216,71,106,970.93,8.827,24,29,754:578,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.011868082,0.0,0.0
110,217,71,106,979.77,8.836,24,29,577:578,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.011982198,0.0,0.0
111,219,72,105,988.61,8.836,24,29,586:601,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012096314,0.0,0.0
112,217,75,105,997.44,8.836,24,28,569:573,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012210431,0.0,0.0
113,214,75,104,1006.33,8.827,24,27,586,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012324546,0.0,0.0
114,212,73,104,1015.11,8.836,24,28,582:586,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012438662,0.0,0.0
115,215,71,104,1023.93,8.827,24,29,586:589,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.012552779,0.0,0.0
116,216,71,104,1033.3,8.827,24,29,,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012666895,0.0,0.0
117,216,69,103,1043.27,8.827,24,30,1187:593,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012781011,0.0,0.0
118,216,69,103,1050.41,8.827,24,30,586,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.012895127,0.0,0.0
119,218,74,102,1059.24,8.827,24,28,605:597,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.013009244,0.0,0.0
120,216,74,102,1068.07,8.827,24,28,586:586,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.0131233595,0.0,0.0
121,215,74,102,1076.89,8.827,24,28,582,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.013237475,0.0,0.0
122,214,74,102,1085.75,8.827,24,28,589:601,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.013351592,0.0,0.0
123,217,73,102,1094.55,8.827,24,28,597:593,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.013465708,0.0,0.0
124,217,73,102,1103.37,8.827,24,28,593,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.013579824,0.0,0.0
125,216,74,101,1112.2,8.827,24,28,593:597,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.013693941,0.0,0.0
126,215,74,102,1121.03,8.827,24,28,607:569,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.013808057,0.0,0.0
127,213,73,102,1129.87,8.827,24,28,574:578,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.013922173,0.0,0.0
128,213,71,102,1138.7,8.827,24,29,578:582,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.0140362885,0.0,0.0
129,215,69,104,1147.52,8.827,24,30,526,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.014150405,0.0,0.0
130,217,68,102,1156.33,8.827,24,30,652:586,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.014264521,0.0,0.0
131,217,69,102,1165.16,8.827,24,30,589,36.99,31.75,0.0,0.0,0.0,0.0,0.0,0.014378637,0.0,0.0
132,217,70,102,1173.99,8.827,24,30,586:592,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0
133,217,70,101,1182.81,8.827,24,30,605:609,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.01460687,0.0,0.0
134,216,71,101,1191.64,8.827,24,29,609:605,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.014720986,0.0,0.0
135,215,71,100,1200.49,8.827,24,29,611,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.0148351025,0.0,0.0
136,217,71,100,1209.82,8.827,24,29,609:609,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.014949218,0.0,0.0
137,215,70,100,1219.53,8.827,24,29,609:609,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015063334,0.0,0.0
138,215,70,100,1226.95,8.827,24,29,605,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015177451,0.0,0.0
139,215,69,100,1235.78,8.827,24,30,601,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015291567,0.0,0.0
140,217,69,100,1244.6,8.827,24,30,601:593,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015405683,0.0,0.0
141,218,70,100,1253.43,8.827,24,30,601:605,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015519799,0.0,0.0
142,218,71,100,1262.28,8.845,24,29,628:586,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015633915,0.0,0.0
143,215,73,99,1271.1,8.827,24,28,605:605,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015748031,0.0,0.0
144,215,72,99,1279.94,8.827,24,29,612,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015862148,0.0,0.0
145,214,71,99,1288.75,8.827,24,29,601,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.015976263,0.0,0.0
146,218,71,100,1297.58,8.827,24,29,603:601:593,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.01609038,0.0,0.0
147,216,72,100,1306.41,8.827,24,29,601,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.016204497,0.0,0.0
148,216,72,99,1315.82,8.827,24,29,605:603,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.016318612,0.0,0.0
149,216,72,99,1325.47,8.827,24,29,609:601,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.016432729,0.0,0.0
150,216,72,99,1332.89,8.827,24,29,605,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.016546845,0.0,0.0
151,215,71,99,1341.72,8.827,24,29,609:601,36.99,31.7,0.0,0.0,0.0,0.0,0.0,0.01666096,0.0,0.0
152,215,69,99,1350.54,8.827,24,30,609,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.016775077,0.0,0.0
153,218,70,99,1359.4,8.827,24,30,605:605,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.016889194,0.0,0.0
154,218,71,99,1368.2,8.827,24,29,582:629,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017003309,0.0,0.0
155,216,72,99,1377.02,8.827,24,29,628,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017117426,0.0,0.0
156,214,72,99,1385.89,8.827,24,28,582,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017231543,0.0,0.0
157,215,71,100,1394.68,8.827,24,29,589:589,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017345658,0.0,0.0
158,218,71,100,1403.5,8.827,24,29,582:592,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017459774,0.0,0.0
159,218,72,100,1413.02,8.827,24,29,601:605,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.01757389,0.0,0.0
160,217,72,100,1422.7,8.827,24,29,597,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017688006,0.0,0.0
161,217,72,100,1429.98,8.827,24,29,601:605,36.99,31.65,0.0,0.0,0.0,0.0,0.0,0.017802123,0.0,0.0
162,215,72,100,1438.81,8.818,24,29,603:605,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.017916238,0.0,0.0
163,214,71,100,1447.63,8.827,24,29,601:609,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018030355,0.0,0.0
164,216,70,100,1456.45,8.827,24,29,605,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018144472,0.0,0.0
165,216,70,99,1465.28,8.827,24,29,603:609,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018258587,0.0,0.0
166,217,70,99,1474.09,8.808,24,30,601:601,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018372703,0.0,0.0
167,217,71,100,1482.92,8.827,24,29,597,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.01848682,0.0,0.0
168,215,70,100,1491.76,8.845,24,29,592:597,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018600935,0.0,0.0
169,215,71,100,1500.61,8.845,24,29,601,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018715052,0.0,0.0
170,216,71,100,1509.43,8.818,24,29,601:601,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018829169,0.0,0.0
171,215,70,100,1518.83,8.827,24,29,601:601,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.018943284,0.0,0.0
172,218,70,100,1528.47,8.827,24,30,601,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.0190574,0.0,0.0
173,218,70,100,1535.91,8.827,24,30,601:605,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.019171517,0.0,0.0
174,217,73,100,1544.73,8.827,24,28,597:597,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.019285632,0.0,0.0
175,213,72,99,1553.57,8.827,24,28,605:616,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.01939975,0.0,0.0
176,216,71,99,1562.39,8.827,24,29,609,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.019513866,0.0,0.0
177,218,71,99,1571.21,8.827,24,29,609,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.01962798,0.0,0.0
178,219,72,99,1580.04,8.827,24,29,611:609,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.019742098,0.0,0.0
179,214,73,99,1588.87,8.827,24,28,601:601,37.0,31.65,0.0,0.0,0.0,0.0,0.0,0.019856215,0.0,0.0
180,216,72,100,1597.69,8.827,24,29,597:586,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.01997033,0.0,0.0
181,219,73,100,1606.52,8.827,24,29,1190,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020084446,0.0,0.0
182,217,75,100,1615.35,8.827,24,28,597,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020198561,0.0,0.0
183,214,74,100,1624.87,8.827,24,28,593:601,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020312678,0.0,0.0
184,214,74,100,1634.47,8.827,24,28,601:593,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020426795,0.0,0.0
185,214,74,100,1641.83,8.827,24,28,597,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.02054091,0.0,0.0
186,215,71,100,1650.65,8.827,24,29,597:597,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020655027,0.0,0.0
187,217,71,100,1659.49,8.827,24,29,601,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020769143,0.0,0.0
188,216,70,100,1668.31,8.827,24,29,592:601,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020883258,0.0,0.0
189,216,71,100,1677.13,8.827,24,29,1210,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.020997375,0.0,0.0
190,216,71,100,1685.96,8.827,24,29,605,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.021111492,0.0,0.0
191,216,71,99,1694.79,8.827,24,29,607:609,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.021225607,0.0,0.0
192,217,71,99,1703.62,8.827,24,29,612:609,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.021339724,0.0,0.0
193,218,72,99,1712.44,8.827,24,29,609:603,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.02145384,0.0,0.0
194,215,71,99,1721.27,8.827,24,29,609,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.021567956,0.0,0.0
195,215,73,99,1730.1,8.827,24,28,609,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.021682072,0.0,0.0
196,218,73,99,1738.92,8.827,24,29,605:605,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.02179619,0.0,0.0
197,216,74,99,1747.75,8.827,24,28,601:603,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.021910304,0.0,0.0
198,214,75,99,1756.58,8.827,24,27,605,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.022024421,0.0,0.0
199,215,74,99,1765.4,8.827,24,28,605,37.0,31.55,0.0,0.0,0.0,0.0,0.0,0.022138538,0.0,0.0
200,214,73,98,1774.23,8.827,24,28,769:603,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.022252653,0.0,0.0
201,216,73,97,1783.06,8.827,24,28,592,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.02236677,0.0,0.0
202,216,73,97,1791.88,8.827,24,28,578,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.022480886,0.0,0.0
203,214,73,99,1800.71,8.827,24,28,578:589,37.0,31.6,0.0,0.0,0.0,0.0,0.0,0.022595001,0.0,0.0
204,216,72,99,1809.54,8.827,24,29,592:609,37.01,31.55,0.0,0.0,0.0,0.0,0.0,0.022709118,0.0,0.0
205,216,72,99,1818.36,8.827,24,29,616,37.01,31.55,0.0,0.0,0.0,0.0,0.0,0.022823233,0.0,0.0
206,214,72,98,1827.19,8.827,24,28,612:616,37.01,31.6,0.0,0.0,0.0,0.0,0.0,0.02293735,0.0,0.0
207,216,72,98,1836.02,8.827,24,29,620,37.01,31.6,0.0,0.0,0.0,0.0,0.0,0.023051467,0.0,0.0
