time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2
0,202,72,94,0.0,8.28,,27,37.1,1.7525411E-4
1,202,73,94,5.35,8.28,,26,37.1,3.5050823E-4
2,201,73,95,10.83,8.28,22,26,37.1,5.257623E-4
3,200,72,96,18.34,8.28,22,27,37.1,7.0101646E-4
4,200,71,96,27.3,8.28,22,27,37.1,8.762706E-4
5,200,71,96,33.62,8.28,22,27,37.1,0.0010515247
6,200,70,97,43.97,8.28,22,27,37.1,0.0012267788
7,200,68,97,52.11,8.28,22,28,37.1,0.0014020329
8,202,68,97,58.6,8.28,22,28,37.1,0.0015772871
9,202,69,97,68.83,8.28,22,28,37.1,0.0017525412
10,201,70,97,76.97,8.28,22,27,37.1,0.0019277954
11,200,70,97,83.21,8.28,22,27,37.1,0.0021030493
12,200,69,97,90.12,8.28,22,28,37.1,0.0022783035
13,200,68,97,101.82,8.28,22,28,37.1,0.0024535577
14,200,68,97,108.21,8.28,22,28,37.1,0.0026288119
15,200,67,97,118.49,8.28,22,29,37.1,0.0028040658
16,201,67,99,126.66,8.28,22,29,37.1,0.00297932
17,202,67,99,133.13,8.28,22,29,37.1,0.0031545742
18,202,67,101,143.34,8.28,22,29,37.1,0.0033298281
19,201,68,101,151.5,8.28,22,28,37.1,0.0035050823
20,200,67,103,157.93,8.28,22,29,37.1,0.0036803365
21,201,67,104,168.1,8.28,22,29,37.1,0.0038555907
22,202,67,105,174.96,8.28,22,29,37.1,0.0040308447
23,202,68,106,182.8,8.28,22,28,37.1,0.0042060986
24,201,69,108,193.01,8.28,22,28,37.11,0.004381353
25,201,69,109,201.19,8.28,22,28,37.11,0.004556607
26,201,70,110,207.53,8.28,22,27,37.11,0.0047318614
27,201,70,111,215.94,8.28,22,27,37.11,0.0049071154
28,200,69,112,226.01,8.28,22,28,37.11,0.0050823693
29,200,68,112,232.26,8.28,22,28,37.11,0.0052576237
30,201,68,113,239.18,8.28,22,28,37.11,0.0054328777
31,202,69,114,250.99,8.28,22,28,37.11,0.0056081316
32,201,69,114,259.15,8.28,22,28,37.11,0.005783386
33,201,69,115,265.6,8.28,22,28,37.11,0.00595864
34,201,69,115,275.83,8.28,22,28,37.11,0.006133894
35,201,69,115,283.99,8.28,22,28,37.11,0.0063091484
36,201,69,115,290.45,8.28,22,28,37.11,0.0064844023
37,201,69,115,300.68,8.28,22,28,37.11,0.0066596563
38,200,68,115,308.83,8.28,22,28,37.11,0.0068349107
39,200,68,114,315.17,8.28,22,28,37.11,0.0070101647
40,202,68,114,323.59,8.28,22,28,37.11,0.007185419
41,202,69,115,333.7,8.28,22,28,37.11,0.007360673
42,201,69,115,340.6,8.28,22,28,37.11,0.007535927
43,201,69,113,348.31,8.28,22,28,37.11,0.0077111814
44,201,69,113,356.91,8.28,22,28,37.11,0.007886435
45,201,69,113,366.79,8.28,22,28,37.11,0.008061689
46,201,69,113,373.27,8.28,22,28,37.11,0.008236944
47,201,69,113,383.49,8.28,22,28,37.11,0.008412197
48,201,69,113,391.64,8.28,22,28,37.11,0.008587452
49,201,69,113,397.89,8.28,22,28,37.11,0.008762706
50,201,69,114,404.76,8.28,22,28,37.11,0.0089379605
51,201,69,114,416.55,8.28,22,28,37.11,0.009113214
52,201,69,113,424.07,8.28,22,28,37.11,0.009288468
53,201,69,113,431.12,8.28,22,28,37.11,0.009463723
54,202,69,113,439.68,8.28,22,28,37.11,0.009638976
55,201,69,113,449.59,8.28,22,28,37.11,0.009814231
56,200,69,113,456.05,8.28,22,28,37.11,0.009989485
57,201,69,113,466.29,8.28,22,28,37.11,0.010164739
58,201,69,113,474.43,8.28,22,28,37.11,0.010339993
59,201,69,114,480.79,8.28,22,28,37.11,0.0105152475
60,200,68,114,489.19,8.28,22,28,37.11,0.010690501
61,201,68,114,499.21,8.28,22,28,37.11,0.010865755
62,201,68,114,504.34,8.28,22,28,37.11,0.01104101
63,201,68,115,513.01,8.28,22,28,37.11,0.011216263
64,201,68,115,524.12,8.28,22,28,37.11,0.011391518
65,201,67,115,530.46,8.28,22,29,37.11,0.011566772
66,202,67,116,538.77,8.28,22,29,37.11,0.011742026
67,202,68,116,547.36,8.28,22,28,37.11,0.01191728
68,202,69,116,557.17,8.28,22,28,37.11,0.012092534
69,200,69,117,562.33,8.28,22,28,37.11,0.012267788
70,200,68,117,573.94,8.28,22,28,37.11,0.012443042
71,201,68,118,582.08,8.28,22,28,37.11,0.012618297
72,201,68,117,588.54,8.28,22,28,37.11,0.01279355
73,201,68,117,598.68,8.28,22,28,37.11,0.012968805
74,201,68,117,605.52,8.28,22,28,37.11,0.013144059
75,201,68,117,613.4,8.28,22,28,37.11,0.013319313
76,200,67,117,623.62,8.28,22,29,37.11,0.013494567
77,201,67,117,631.76,8.28,22,29,37.11,0.013669821
78,203,67,118,638.24,8.28,22,29,37.11,0.013845075
79,202,68,118,648.36,8.28,22,28,37.11,0.014020329
80,201,69,119,655.26,8.28,22,28,37.11,0.014195584
81,200,68,118,663.08,8.28,22,28,37.11,0.014370838
82,200,68,119,673.3,8.28,22,28,37.11,0.014546092
83,201,68,119,681.44,8.28,22,28,37.11,0.014721346
84,200,68,117,687.92,8.28,22,28,37.11,0.0148966005
85,200,68,117,697.98,8.28,21,28,37.11,0.015071854
86,201,67,116,704.48,8.28,21,29,37.11,0.015247108
87,201,67,116,714.7,8.28,21,29,37.11,0.015422363
88,201,67,116,722.84,8.28,21,29,37.11,0.015597616
89,201,67,115,729.28,8.28,21,29,37.11,0.01577287
90,200,67,115,739.51,8.28,21,29,37.11,0.015948124
91,201,66,114,747.65,8.303,21,29,37.11,0.016123379
92,203,66,114,754.07,8.628,21,29,37.11,0.016298633
93,202,67,114,764.21,8.28,21,29,37.11,0.016473887
94,201,67,115,770.68,8.28,21,29,37.11,0.016649142
95,200,67,115,780.9,8.28,21,29,37.11,0.016824394
96,201,67,114,789.07,8.28,21,29,37.11,0.016999649
97,202,67,114,795.53,8.28,21,29,37.11,0.017174903
98,202,67,114,805.75,8.28,21,29,37.11,0.017350158
99,201,67,114,813.9,8.28,21,29,37.11,0.017525412
100,200,67,114,820.37,8.28,21,29,37.11,0.017700667
101,200,67,113,830.46,8.28,21,29,37.11,0.017875921
102,201,67,114,836.93,8.28,21,29,37.11,0.018051174
103,201,67,112,847.15,8.28,21,29,37.11,0.018226428
104,201,66,112,855.3,8.28,21,29,37.11,0.018401682
105,201,66,111,861.66,8.28,21,29,37.11,0.018576937
106,201,66,111,870.3,8.28,21,29,37.11,0.018752191
107,201,66,110,878.34,8.28,21,29,37.11,0.018927446
108,200,66,110,888.55,8.28,21,29,37.11,0.019102698
109,201,66,111,896.7,8.28,21,29,37.11,0.019277953
110,203,66,111,903.06,8.286,21,29,37.11,0.019453207
111,203,67,111,911.62,8.374,21,29,37.11,0.019628461
112,202,68,111,921.8,8.295,21,28,37.11,0.019803716
113,201,68,110,929.95,8.28,21,28,37.11,0.01997897
114,201,68,110,938.36,8.28,21,28,37.11,0.020154223
115,201,68,110,948.45,8.28,21,28,37.11,0.020329477
116,201,68,110,954.79,8.28,21,28,37.11,0.020504732
117,200,68,110,962.94,8.28,21,28,37.11,0.020679986
118,200,68,110,969.43,8.28,21,28,37.11,0.02085524
119,200,68,111,979.57,8.28,21,28,37.11,0.021030495
120,200,67,111,986.46,8.28,21,29,37.11,0.021205748
121,200,66,111,996.19,8.28,21,29,37.11,0.021381002
122,200,65,111,1004.34,8.28,21,29,37.11,0.021556256
123,200,65,111,1010.83,8.28,21,29,37.12,0.02173151
124,202,65,110,1020.91,8.28,21,30,37.12,0.021906765
125,202,66,110,1027.37,8.28,21,29,37.12,0.02208202
126,201,66,109,1037.72,8.28,21,29,37.12,0.022257272
127,201,66,110,1047.81,8.28,21,29,37.12,0.022432527
128,201,65,108,1054.15,8.28,21,30,37.12,0.022607781
129,201,66,108,1062.41,8.28,21,29,37.12,0.022783035
130,200,66,108,1070.66,8.28,21,29,37.12,0.02295829
131,201,65,108,1078.2,8.28,21,30,37.12,0.023133544
132,202,65,108,1085.31,8.28,21,30,37.12,0.023308799
133,202,65,109,1095.72,8.28,21,30,37.12,0.023484051
134,201,66,110,1105.78,8.28,21,29,37.12,0.023659306
135,201,66,111,1112.11,8.28,21,29,37.12,0.02383456
136,200,66,112,1120.27,8.28,21,29,37.12,0.024009814
137,200,65,113,1126.74,8.28,21,29,37.12,0.024185069
138,201,65,112,1136.84,8.28,21,30,37.12,0.024360323
139,201,65,110,1143.3,8.28,21,30,37.12,0.024535576
140,201,65,109,1153.54,8.28,21,30,37.12,0.02471083
141,202,66,108,1161.82,8.28,21,29,37.12,0.024886085
142,202,66,107,1170.08,8.28,21,29,37.12,0.02506134
143,201,67,106,1178.24,8.28,21,29,37.12,0.025236594
144,200,66,107,1184.7,8.28,21,29,37.12,0.025411848
145,199,65,108,1194.74,8.28,21,29,37.12,0.0255871
146,199,64,108,1201.27,8.28,21,30,37.12,0.025762355
147,200,63,109,1211.35,8.28,21,30,37.12,0.02593761
148,201,63,109,1217.82,8.287,21,30,37.12,0.026112864
149,203,64,108,1228.04,8.389,21,30,37.12,0.026288118
150,203,66,108,1236.21,8.405,21,29,37.12,0.026463373
151,202,67,108,1242.68,8.28,21,29,37.12,0.026638625
152,201,68,109,1252.89,8.28,21,28,37.12,0.02681388
153,201,68,108,1261.01,8.28,21,28,37.12,0.026989134
154,201,68,107,1266.62,8.28,21,28,37.12,0.027164388
155,200,68,109,1277.6,8.28,21,28,37.12,0.027339643
156,199,67,109,1284.06,8.28,21,28,37.12,0.027514897
157,200,66,109,1294.32,8.28,21,29,37.12,0.02769015
158,201,66,109,1302.89,8.28,21,29,37.12,0.027865404
159,201,66,109,1310.06,8.28,21,29,37.12,0.028040659
160,201,66,110,1318.99,8.28,21,29,37.12,0.028215913
161,201,66,110,1325.49,8.28,21,29,37.12,0.028391168
162,201,66,111,1335.71,8.28,21,29,37.12,0.028566422
163,202,66,111,1343.98,8.28,21,29,37.12,0.028741676
164,201,67,110,1352.26,8.281,21,29,37.12,0.028916929
165,200,67,111,1360.68,8.288,21,29,37.12,0.029092183
166,201,67,111,1370.76,8.28,21,29,37.12,0.029267438
167,201,67,109,1377.1,8.28,21,29,37.12,0.029442692
168,201,67,108,1385.25,8.28,21,29,37.12,0.029617947
169,201,67,108,1391.72,8.28,21,29,37.12,0.029793201
170,201,67,109,1402.07,8.28,21,29,37.12,0.029968454
171,201,67,109,1412.15,8.28,21,29,37.12,0.030143708
172,201,67,110,1418.47,8.28,21,29,37.12,0.030318962
173,202,67,111,1426.86,8.28,21,29,37.12,0.030494217
174,201,67,112,1436.99,8.28,21,29,37.12,0.030669471
175,200,68,111,1443.33,8.28,21,28,37.12,0.030844726
176,201,67,110,1451.47,8.28,21,29,37.12,0.031019978
177,201,67,110,1457.97,8.28,21,29,37.12,0.031195233
178,201,67,109,1468.19,8.28,21,29,37.12,0.031370487
179,201,67,109,1476.3,8.28,21,29,37.12,0.03154574
180,201,67,108,1482.82,8.28,21,29,37.12,0.031720996
181,200,67,108,1493.15,8.28,21,29,37.12,0.03189625
182,201,67,108,1503.19,8.28,21,29,37.12,0.032071505
183,201,67,108,1508.83,8.28,21,29,37.13,0.032246757
184,201,67,109,1517.71,8.28,21,29,37.13,0.032422014
185,201,67,109,1524.19,8.28,21,29,37.13,0.032597266
186,201,67,109,1534.39,8.28,21,29,37.13,0.03277252
187,201,67,109,1542.5,8.28,21,29,37.13,0.032947775
188,201,67,110,1548.93,8.28,21,29,37.13,0.033123028
189,201,67,108,1559.34,8.28,21,29,37.13,0.033298284
190,201,67,108,1569.4,8.28,21,29,37.13,0.033473536
191,200,67,110,1575.07,8.28,21,29,37.13,0.03364879
192,201,66,110,1583.27,8.28,21,29,37.13,0.033824045
193,202,66,110,1593.55,8.28,21,29,37.13,0.033999298
194,201,67,111,1599.91,8.28,21,29,37.13,0.034174554
195,200,67,112,1609.19,8.28,21,29,37.13,0.034349807
196,200,67,113,1616.44,8.28,21,29,37.13,0.034525063
197,201,66,113,1624.66,8.28,21,29,37.13,0.034700315
198,201,65,113,1632.94,8.28,21,30,37.13,0.034875568
199,201,65,114,1641.23,8.28,21,30,37.13,0.035050824
200,202,65,114,1647.5,8.28,20,30,37.13,0.035226077
201,201,65,112,1658.48,8.28,20,30,37.13,0.035401333
202,200,65,112,1664.88,8.28,20,29,37.13,0.035576586
203,200,64,112,1675.27,8.28,20,30,37.13,0.035751842
204,201,64,112,1685.39,8.28,20,30,37.13,0.035927095
205,202,65,111,1691.73,8.28,20,30,37.13,0.036102347
206,201,65,112,1700.02,8.28,20,30,37.13,0.036277603
207,200,65,112,1708.3,8.28,20,29,37.13,0.036452856
208,201,65,112,1716.46,8.28,20,30,37.13,0.036628112
209,201,65,112,1722.95,8.28,20,30,37.13,0.036803365
210,201,65,113,1733.0,8.28,20,30,37.13,0.036978617
211,201,65,113,1739.48,8.28,20,30,37.13,0.037153874
212,201,64,112,1749.56,8.28,20,30,37.13,0.037329126
213,201,64,111,1756.03,8.28,20,30,37.13,0.037504382
214,202,64,111,1766.39,8.28,20,30,37.13,0.037679635
215,201,65,111,1776.47,8.28,20,30,37.13,0.03785489
216,201,65,111,1782.95,8.28,20,30,37.13,0.038030144
217,201,64,111,1793.03,8.28,20,30,37.13,0.038205396
218,201,64,112,1799.54,8.28,20,30,37.13,0.038380653
219,200,64,112,1809.59,8.28,20,30,37.13,0.038555905
220,201,64,112,1815.96,8.28,20,30,37.13,0.03873116
221,201,64,112,1824.58,8.28,20,30,37.13,0.038906414
222,202,65,113,1832.51,8.28,20,30,37.13,0.039081667
223,202,65,111,1840.64,8.28,20,30,37.13,0.039256923
224,201,65,111,1847.12,8.28,20,30,37.13,0.039432175
225,200,65,111,1857.47,8.28,20,29,37.13,0.03960743
226,201,65,113,1867.55,8.28,20,30,37.13,0.039782684
227,201,65,114,1874.03,8.28,20,30,37.13,0.03995794
228,200,65,114,1884.07,8.28,20,29,37.13,0.040133193
229,200,65,115,1889.73,8.28,20,29,37.13,0.040308446
230,200,64,116,1900.67,8.28,20,30,37.13,0.040483702
231,201,64,117,1907.02,8.28,20,30,37.13,0.040658955
232,202,64,116,1915.3,8.28,20,30,37.13,0.04083421
233,201,64,115,1923.71,8.28,20,30,37.13,0.041009463
234,200,64,114,1933.79,8.28,20,30,37.13,0.04118472
235,201,64,114,1940.27,8.28,20,30,37.13,0.041359972
236,201,63,114,1950.35,8.281,20,30,37.13,0.041535225
237,201,63,114,1956.83,8.29,20,30,37.13,0.04171048
238,201,63,114,1966.92,8.28,20,30,37.13,0.041885734
239,201,63,114,1973.08,8.281,20,30,37.13,0.04206099
240,200,63,114,1978.74,8.291,20,30,37.13,0.042236242
241,200,63,114,1989.68,8.28,20,30,37.13,0.042411495
242,201,63,113,1996.17,8.28,20,30,37.13,0.04258675
243,200,62,113,2006.4,8.28,20,31,37.14,0.042762004
244,200,62,113,2014.66,8.28,20,31,37.14,0.04293726
245,202,62,113,2022.94,8.317,20,31,37.14,0.043112513
246,204,63,113,2031.22,8.808,20,31,37.14,0.04328777
247,203,65,112,2039.64,8.406,20,30,37.14,0.04346302
248,202,66,112,2049.72,8.28,20,29,37.14,0.043638274
249,201,67,112,2056.2,8.28,20,29,37.14,0.04381353
250,201,67,113,2066.24,8.28,20,29,37.14,0.043988783
251,200,67,113,2071.87,8.28,20,29,37.14,0.04416404
252,201,66,115,2081.04,8.28,20,29,37.14,0.04433929
253,201,66,115,2090.99,8.28,20,29,37.14,0.044514544
254,201,67,115,2095.44,8.28,20,29,37.14,0.0446898
255,201,66,116,2107.68,8.28,20,29,37.14,0.044865053
256,201,66,115,2114.05,8.28,20,29,37.14,0.04504031
257,202,66,114,2122.44,8.28,20,29,37.14,0.045215562
258,202,67,114,2132.65,8.28,20,29,37.14,0.04539082
259,201,68,113,2140.79,8.28,20,28,37.14,0.04556607
260,200,68,113,2147.3,8.28,20,28,37.14,0.045741323
261,200,67,112,2157.52,8.28,20,29,37.14,0.04591658
262,202,67,113,2165.64,8.28,20,29,37.14,0.046091832
263,202,67,113,2171.94,8.28,20,29,37.14,0.04626709
264,201,68,112,2179.49,8.28,20,28,37.14,0.04644234
265,201,69,112,2190.62,8.299,20,28,37.14,0.046617597
266,203,69,113,2198.76,8.547,20,28,37.14,0.04679285
267,203,70,113,2205.1,8.449,20,28,37.14,0.046968102
268,202,73,113,2213.39,8.28,20,26,37.14,0.04714336
269,201,73,113,2221.81,8.28,20,26,37.14,0.04731861
270,200,72,113,2232.02,8.28,20,27,37.14,0.047493868
271,200,71,111,2240.14,8.28,20,27,37.14,0.04766912
272,200,70,110,2246.51,8.28,20,27,37.14,0.047844373
273,200,70,110,2254.95,8.28,20,27,37.14,0.04801963
274,201,69,111,2265.14,8.28,20,28,37.14,0.04819488
275,202,69,113,2273.28,8.28,20,28,37.14,0.048370138
276,201,70,113,2279.77,8.28,20,27,37.14,0.04854539
277,200,69,115,2289.98,8.28,20,28,37.14,0.048720647
278,200,68,115,2298.12,8.28,20,28,37.14,0.0488959
279,202,68,116,2304.47,8.28,20,28,37.14,0.04907115
280,201,68,116,2312.89,8.28,20,28,37.14,0.049246408
281,201,68,116,2323.11,8.299,20,28,37.14,0.04942166
282,203,69,116,2331.17,8.548,20,28,37.14,0.049596917
283,203,70,116,2336.36,8.471,20,28,37.14,0.04977217
284,201,70,119,2347.94,8.28,20,27,37.14,0.049947422
285,200,69,119,2356.22,8.28,20,28,37.14,0.05012268
286,201,69,119,2364.37,8.28,20,28,37.14,0.05029793
287,201,69,118,2370.85,8.28,20,28,37.14,0.050473187
288,201,70,117,2381.07,8.28,20,27,37.14,0.05064844
289,201,69,118,2389.21,8.28,20,28,37.14,0.050823696
290,201,69,117,2395.66,8.28,20,28,37.14,0.05099895
291,201,69,115,2405.81,8.28,20,28,37.14,0.0511742
292,200,69,115,2412.73,8.28,20,28,37.14,0.051349457
293,201,69,114,2422.35,8.28,20,28,37.14,0.05152471
294,202,69,113,2428.84,8.28,20,28,37.14,0.051699966
295,202,70,112,2439.05,8.28,20,28,37.14,0.05187522
296,201,70,113,2447.34,8.28,20,27,37.14,0.052050475
297,201,70,112,2455.47,8.28,20,27,37.14,0.052225728
298,201,70,113,2461.98,8.28,20,27,37.14,0.05240098
299,201,71,114,2472.18,8.28,20,27,37.14,0.052576236
300,201,71,113,2480.46,8.28,20,27,37.14,0.05275149
301,200,70,112,2488.59,8.28,20,27,37.14,0.052926745
302,200,69,112,2495.09,8.28,20,28,37.14,0.053101998
303,201,69,112,2505.3,8.28,20,28,37.15,0.05327725
304,202,69,111,2513.58,8.28,20,28,37.15,0.053452507
305,202,69,112,2521.69,8.28,20,28,37.15,0.05362776
306,202,70,112,2528.17,8.28,20,28,37.15,0.053803016
307,201,71,112,2538.4,8.28,20,27,37.15,0.053978268
308,201,71,113,2546.54,8.28,20,27,37.15,0.054153524
309,202,71,114,2553.47,8.28,20,27,37.15,0.054328777
310,201,72,114,2563.25,8.28,20,27,37.15,0.05450403
311,201,72,113,2571.36,8.28,20,27,37.15,0.054679286
312,201,72,112,2577.9,8.28,20,27,37.15,0.05485454
313,201,72,112,2588.1,8.28,20,27,37.15,0.055029795
314,200,71,112,2596.38,8.28,20,27,37.15,0.055205047
315,200,70,112,2604.51,8.28,20,27,37.15,0.0553803
316,201,70,112,2610.86,8.28,20,27,37.15,0.055555556
317,202,70,113,2619.31,8.28,20,28,37.15,0.05573081
318,202,71,113,2629.5,8.28,20,27,37.15,0.055906065
319,201,72,112,2637.78,8.28,20,27,37.15,0.056081317
320,200,72,112,2645.91,8.28,20,27,37.15,0.056256574
321,201,70,111,2652.42,8.28,20,27,37.15,0.056431826
322,201,70,111,2662.59,8.28,20,27,37.15,0.05660708
323,201,70,111,2670.81,8.28,20,27,37.15,0.056782335
324,201,70,111,2677.64,8.28,20,27,37.15,0.056957588
325,200,70,111,2685.56,8.28,20,27,37.15,0.057132844
326,199,69,112,2695.75,8.28,20,28,37.15,0.057308096
327,201,68,112,2703.88,8.28,20,28,37.15,0.057483353
328,202,68,113,2710.4,8.28,20,28,37.15,0.057658605
329,202,69,113,2720.59,8.28,20,28,37.15,0.057833858
330,202,69,113,2728.87,8.281,20,28,37.15,0.058009114
331,202,70,113,2737.15,8.288,20,28,37.15,0.058184367
332,201,70,113,2745.27,8.28,20,27,37.15,0.058359623
333,200,71,114,2751.79,8.28,20,27,37.15,0.058534876
334,200,71,112,2761.99,8.28,20,27,37.15,0.058710128
335,201,70,113,2770.27,8.28,20,27,37.15,0.058885384
336,201,70,114,2778.39,8.28,20,27,37.15,0.059060637
337,201,71,115,2784.88,8.28,20,27,37.15,0.059235893
338,200,71,115,2795.09,8.28,20,27,37.15,0.059411146
339,201,70,116,2803.38,8.28,20,27,37.15,0.059586402
340,202,71,117,2811.61,8.28,20,27,37.15,0.059761655
341,202,72,117,2819.1,8.28,20,27,37.15,0.059936907
342,202,72,117,2828.05,8.28,20,27,37.15,0.060112163
343,200,73,117,2834.49,8.28,20,26,37.15,0.060287416
344,199,72,116,2843.86,8.28,20,26,37.15,0.060462672
345,200,72,115,2853.03,8.28,20,27,37.16,0.060637925
346,201,71,115,2861.19,8.28,20,27,37.16,0.060813177
347,201,71,114,2867.53,8.28,20,27,37.16,0.060988434
348,201,71,114,2875.92,8.28,20,27,37.16,0.061163686
349,201,71,114,2886.19,8.28,20,27,37.16,0.061338942
350,201,71,115,2894.48,8.28,20,27,37.16,0.061514195
351,201,71,115,2902.6,8.28,20,27,37.16,0.06168945
352,200,70,115,2909.05,8.28,20,27,37.16,0.061864704
353,201,70,114,2918.46,8.28,20,27,37.16,0.062039956
354,201,70,114,2926.73,8.28,20,27,37.16,0.062215213
355,211,71,114,2935.05,8.547,20,28,37.16,0.062390465
356,237,71,113,2943.32,9.284,20,32,37.16,0.06256572
357,261,70,113,2954.52,9.469,20,36,37.16,0.062740974
358,268,69,113,2965.0,9.469,20,37,37.16,0.06291623
359,270,69,113,2975.03,9.469,20,37,37.16,0.06309148
360,271,70,114,2981.52,9.467,20,37,37.16,0.06309148
361,272,71,114,2991.85,9.469,20,37,37.16,0.06309148
362,271,71,115,3001.2,9.469,20,36,37.16,0.06309148
363,270,71,116,3012.58,9.469,20,36,37.16,0.06326674
364,269,71,115,3022.64,9.469,20,36,37.16,0.06344199
365,270,71,115,3029.08,9.467,20,36,37.16,0.063617244
366,269,71,115,3038.51,9.469,20,36,37.16,0.0637925
367,270,70,116,3049.72,9.469,20,37,37.16,0.06396776
368,272,70,116,3058.37,9.469,20,37,37.16,0.06396776
369,271,72,117,3068.33,9.463,20,36,37.16,0.06396776
370,268,73,118,3076.75,9.463,20,35,37.16,0.06414301
371,268,72,119,3087.1,9.469,20,36,37.16,0.06431826
372,269,71,119,3097.47,9.469,20,36,37.16,0.064493515
373,269,70,120,3107.51,9.469,20,37,37.17,0.06466877
374,270,69,121,3114.01,9.467,20,37,37.17,0.06484403
375,270,69,121,3124.3,9.469,20,37,37.17,0.06501928
376,270,70,122,3133.74,9.469,20,37,37.17,0.06519453
377,270,70,122,3144.77,9.469,20,37,37.17,0.065369785
378,273,69,122,3151.27,9.467,20,38,37.17,0.065369785
379,273,71,122,3161.62,9.469,20,37,37.17,0.065369785
380,271,73,122,3171.97,9.469,20,35,37.17,0.065369785
381,268,72,122,3182.32,9.469,20,36,37.17,0.06554504
382,269,71,123,3192.38,9.469,20,36,37.17,0.0657203
383,271,71,123,3198.9,9.467,20,36,37.17,0.0657203
384,271,71,123,3209.25,9.469,20,36,37.17,0.0657203
385,270,72,123,3219.61,9.469,20,36,37.17,0.06589555
386,270,72,124,3229.94,9.469,20,36,37.17,0.0660708
387,270,72,124,3240.16,9.469,20,36,37.17,0.066246055
388,271,72,124,3248.57,9.463,20,36,37.17,0.066246055
389,271,72,124,3258.63,9.469,20,36,37.17,0.066246055
390,269,73,123,3265.07,9.467,20,35,37.17,0.06642131
391,269,73,123,3274.48,9.469,20,35,37.17,0.06659657
392,270,72,123,3285.83,9.469,20,36,37.17,0.06677182
393,270,72,123,3296.18,9.469,20,36,37.17,0.06694707
394,270,72,124,3306.16,9.469,20,36,37.17,0.067122325
395,270,72,124,3311.33,9.467,20,36,37.17,0.06729758
396,268,71,124,3322.03,9.469,20,36,37.17,0.06747284
397,268,70,125,3332.42,9.469,20,37,37.17,0.06764809
398,270,69,125,3342.77,9.469,20,37,37.17,0.06782334
399,271,70,126,3349.09,9.467,20,37,37.17,0.06782334
400,270,70,126,3358.36,9.469,20,37,37.17,0.067998596
401,269,70,125,3367.14,9.469,20,37,37.17,0.068173856
402,270,70,126,3379.83,9.469,20,37,37.17,0.06834911
403,272,72,126,3390.35,9.469,20,36,37.17,0.06834911
404,270,72,126,3400.73,9.469,20,36,37.17,0.06852436
405,268,71,126,3407.92,9.467,20,36,37.17,0.06869961
406,269,71,126,3417.33,9.469,20,36,37.17,0.068874866
407,270,71,126,3428.67,9.469,20,36,37.17,0.069050126
408,271,71,127,3438.72,9.462,20,36,37.17,0.069050126
409,270,71,126,3445.23,9.48,20,36,37.17,0.06922538
410,269,71,126,3455.51,9.469,20,36,37.17,0.06940063
411,269,70,127,3464.92,9.469,20,37,37.17,0.06957588
412,270,70,127,3476.27,9.469,20,37,37.17,0.069751136
413,271,71,127,3486.32,9.469,20,36,37.17,0.069751136
414,270,71,127,3492.8,9.467,20,36,37.17,0.069926396
415,269,71,127,3503.21,9.469,20,36,37.17,0.07010165
416,269,71,127,3513.56,9.469,20,36,37.17,0.0702769
417,270,71,127,3523.89,9.469,20,36,37.17,0.07045215
418,270,71,127,3533.91,9.469,20,36,37.17,0.070627406
419,270,71,127,3540.45,9.467,20,36,37.17,0.070802666
420,270,71,127,3550.81,9.469,20,36,37.17,0.07097792
421,270,71,127,3561.0,9.469,20,36,37.17,0.07115317
422,270,72,127,3569.44,9.463,20,36,37.17,0.071328424
423,271,72,127,3579.63,9.469,20,36,37.18,0.071328424
424,270,72,128,3587.88,9.463,20,36,37.19,0.071503684
425,269,72,128,3596.33,9.463,20,36,37.19,0.07167894
426,270,71,128,3606.69,9.469,20,36,37.19,0.07185419
427,271,71,128,3617.06,9.469,20,36,37.19,0.07185419
428,271,72,128,3627.21,9.469,20,36,37.19,0.07185419
429,270,73,128,3635.68,9.463,20,35,37.19,0.07202944
430,269,73,128,3645.82,9.462,20,35,37.19,0.072204694
431,267,72,129,3653.35,9.473,20,35,37.19,0.072379954
432,269,71,128,3664.5,9.469,20,36,37.19,0.07255521
433,271,71,128,3673.09,9.463,20,36,37.19,0.07255521
434,269,71,128,3685.2,9.466,20,36,37.19,0.07273046
435,270,71,128,3693.48,9.463,20,36,37.19,0.07290571
436,271,71,128,3701.72,9.463,20,36,37.19,0.07290571
437,270,71,128,3710.15,9.463,20,36,37.19,0.073080964
438,270,72,127,3720.52,9.469,20,36,37.19,0.073256224
439,270,72,127,3730.9,9.469,20,36,37.19,0.07343148
440,269,71,127,3740.94,9.469,20,36,37.19,0.07360673
441,269,70,126,3747.35,9.467,20,37,37.19,0.07378198
442,270,70,126,3755.96,9.469,20,37,37.19,0.073957235
443,270,71,126,3768.16,9.469,20,36,37.2,0.074132495
444,271,71,126,3778.45,9.469,20,36,37.2,0.074132495
445,271,71,125,3787.87,9.469,20,36,37.2,0.074132495
446,271,71,125,3795.06,9.467,20,36,37.2,0.074132495
447,270,72,125,3805.43,9.469,20,36,37.2,0.07430775
448,270,72,125,3815.77,9.469,20,36,37.2,0.074483
449,269,71,126,3825.83,9.469,20,36,37.2,0.07465825
450,268,70,125,3832.34,9.467,20,37,37.2,0.07483351
451,268,70,125,3842.68,9.469,20,37,37.2,0.075008765
