time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
111,216,67,107,988.6,8.827,24,31,563:569,36.97,31.8,21.8,195.0,44.0,0.0,0.0,0.019187938,21.8,44.0
112,216,67,107,997.42,8.827,24,31,561:565,36.97,31.8,21.8,282.0,54.0,0.0,0.0,0.01935926,21.8,54.0
113,216,66,107,1006.26,8.827,24,31,565:565,36.97,31.8,21.8,369.0,64.0,0.0,0.0,0.019530581,21.8,64.0
114,216,66,106,1015.1,8.827,24,31,569,36.97,31.8,23.4,268.0,51.0,0.0,0.0,0.019701902,23.4,51.0
115,216,66,106,1023.94,8.827,24,31,565:569,36.98,31.8,23.4,215.0,47.0,0.0,0.0,0.019873222,23.4,47.0
116,217,66,106,1032.73,8.827,24,31,569:569,36.98,31.8,23.4,215.0,47.0,0.0,0.0,0.020044543,23.4,47.0
117,217,68,106,1041.56,8.827,24,30,565,36.98,31.8,26.7,173.0,63.0,0.0,0.0,0.020215865,26.7,63.0
118,215,68,106,1050.38,8.827,24,30,569:561,36.98,31.8,26.7,173.0,63.0,0.0,0.0,0.020387186,26.7,63.0
119,218,69,105,1059.21,8.827,24,30,578:586,36.98,31.8,26.7,177.0,77.0,0.0,0.0,0.020558506,26.7,77.0
120,219,69,105,1068.06,8.827,24,30,586:586,36.98,31.85,32.8,319.0,137.0,0.0,0.0,0.020729827,32.8,137.0
121,216,69,104,1076.86,8.827,24,30,578:577,36.98,31.8,32.8,319.0,137.0,0.0,0.0,0.020901147,32.8,137.0
122,216,70,104,1085.69,8.827,24,29,586,36.98,31.8,32.8,393.0,159.0,0.0,0.0,0.02107247,32.8,159.0
123,215,69,104,1094.52,8.827,24,30,586:586,36.98,31.8,32.8,393.0,159.0,0.0,0.0,0.02124379,32.8,159.0
124,215,69,104,1103.34,8.827,24,30,578:578,36.98,31.85,32.8,304.0,99.0,0.0,0.0,0.02141511,32.8,99.0
125,215,68,104,1112.18,8.827,24,30,580,36.98,31.85,32.8,304.0,99.0,0.0,0.0,0.021586431,32.8,99.0
126,218,68,103,1121.0,8.827,24,31,586:589,36.98,31.85,32.8,214.0,39.0,0.0,0.0,0.021757752,32.8,39.0
127,218,68,103,1129.83,8.827,24,31,586:578,36.98,31.8,31.9,242.0,46.0,0.0,0.0,0.021929074,31.9,46.0
128,214,69,103,1138.69,8.827,24,30,580:589,36.98,31.8,31.9,242.0,46.0,0.0,0.0,0.022100395,31.9,46.0
129,214,68,103,1147.48,8.827,24,30,597,36.98,31.85,31.9,270.0,53.0,0.0,0.0,0.022271715,31.9,53.0
130,219,68,102,1156.31,8.827,24,31,593:586,36.98,31.85,26.0,282.0,53.0,0.0,0.0,0.022443036,26.0,53.0
131,219,66,103,1165.13,8.827,24,32,578:584,36.98,31.85,26.0,282.0,53.0,0.0,0.0,0.022614356,26.0,53.0
132,216,68,103,1173.96,8.827,24,30,586,36.98,31.85,26.0,293.0,52.0,0.0,0.0,0.022785677,26.0,52.0
133,217,68,102,1182.79,8.827,24,30,593:597,36.98,31.85,18.5,302.0,52.0,0.0,0.0,0.022956999,18.5,52.0
134,219,68,102,1191.61,8.827,24,31,605,36.98,31.85,18.5,302.0,52.0,0.0,0.0,0.02312832,18.5,52.0
135,215,70,101,1200.44,8.827,24,29,607:605,36.98,31.85,18.5,311.0,51.0,0.0,0.0,0.02329964,18.5,51.0
136,214,69,101,1209.3,8.827,24,30,601:605,36.98,31.85,18.5,301.0,70.0,0.0,0.0,0.02347096,18.5,70.0
137,216,69,101,1218.1,8.827,24,30,597:601,36.98,31.85,22.7,274.0,72.0,0.0,0.0,0.023642281,22.7,72.0
138,217,68,101,1226.92,8.827,24,30,586,36.98,31.85,22.7,255.0,82.0,0.0,0.0,0.023813603,22.7,82.0
139,217,70,101,1235.76,8.827,24,30,578:578,36.98,31.85,25.4,243.0,75.0,0.0,0.0,0.023984924,25.4,75.0
140,216,70,102,1244.57,8.827,24,29,574:565,36.98,31.9,25.4,243.0,75.0,0.0,0.0,0.024156244,25.4,75.0
141,216,69,103,1253.41,8.827,24,30,573:578,36.98,31.9,25.4,220.0,68.0,0.0,0.0,0.024327565,25.4,68.0
142,215,69,103,1262.23,8.827,24,30,582,36.98,31.85,25.4,220.0,61.0,0.0,0.0,0.024498885,25.4,61.0
143,215,68,103,1271.05,8.827,24,30,589:586,36.98,31.9,25.4,220.0,61.0,0.0,0.0,0.024670208,25.4,61.0
144,217,68,103,1279.88,8.827,24,30,586:577,36.98,31.85,25.0,434.0,72.0,0.0,0.0,0.024841528,25.0,72.0
145,214,69,103,1288.71,8.827,24,30,586,36.98,31.85,25.0,434.0,72.0,0.0,0.0,0.025012849,25.0,72.0
146,215,67,103,1297.53,8.827,24,31,1167,36.98,31.85,25.0,434.0,72.0,0.0,0.0,0.02518417,25.0,72.0
147,218,66,103,1306.36,8.827,24,32,578:577,36.99,31.9,25.1,309.0,52.0,0.0,0.0,0.02535549,25.1,52.0
148,218,67,103,1315.19,8.827,24,31,578,36.99,31.9,25.1,309.0,52.0,0.0,0.0,0.025526812,25.1,52.0
149,218,69,103,1324.02,8.827,24,30,582:582,36.99,31.9,25.1,309.0,52.0,0.0,0.0,0.025698133,25.1,52.0
150,214,71,103,1332.84,8.827,24,29,578,36.99,31.9,21.6,206.0,38.0,0.0,0.0,0.025869453,21.6,38.0
151,214,69,104,1341.7,8.827,24,30,569:569:574,36.99,31.9,21.6,206.0,38.0,0.0,0.0,0.026040774,21.6,38.0
152,216,69,104,1350.5,8.827,24,30,582,36.99,31.9,21.6,227.0,45.0,0.0,0.0,0.026212094,21.6,45.0
153,217,69,103,1359.33,8.827,24,30,593:589,36.99,31.9,21.6,227.0,45.0,0.0,0.0,0.026383417,21.6,45.0
154,218,70,103,1368.16,8.827,24,30,584:582,36.99,31.9,17.8,300.0,51.0,0.0,0.0,0.026554737,17.8,51.0
155,215,70,103,1376.98,8.827,24,29,578:582,36.99,31.9,17.8,372.0,57.0,0.0,0.0,0.026726058,17.8,57.0
156,213,69,103,1385.85,8.827,24,29,578,36.99,31.9,17.8,372.0,57.0,0.0,0.0,0.026897378,17.8,57.0
157,215,68,103,1394.63,8.827,24,30,582:573,36.99,31.9,16.7,313.0,50.0,0.0,0.0,0.027068699,16.7,50.0
158,216,67,103,1403.46,8.827,24,31,578:582,36.99,31.9,16.7,313.0,50.0,0.0,0.0,0.027240021,16.7,50.0
159,216,67,103,1412.28,8.827,24,31,586:578,36.99,31.9,17.9,235.0,47.0,0.0,0.0,0.027411342,17.9,47.0
160,216,67,103,1421.11,8.827,24,31,578,36.97,31.9,17.9,235.0,47.0,0.0,0.0,0.027582662,17.9,47.0
161,216,68,103,1429.94,8.827,24,30,573:589,36.97,31.9,17.9,235.0,47.0,0.0,0.0,0.027753983,17.9,47.0
162,218,69,102,1438.76,8.827,24,30,597:605,36.97,31.9,17.9,215.0,51.0,0.0,0.0,0.027925303,17.9,51.0
163,216,69,102,1447.6,8.827,24,30,601,36.97,31.9,18.6,301.0,62.0,0.0,0.0,0.028096626,18.6,62.0
164,216,70,102,1456.42,8.827,24,29,588:597,36.97,31.9,18.6,387.0,73.0,0.0,0.0,0.028267946,18.6,73.0
165,216,70,101,1465.25,8.827,24,29,601:597,36.97,31.9,18.6,387.0,73.0,0.0,0.0,0.028439267,18.6,73.0
166,214,70,101,1474.08,8.827,24,29,589,36.97,31.9,18.0,297.0,56.0,0.0,0.0,0.028610587,18.0,56.0
167,215,68,102,1482.9,8.827,24,30,589:584,36.97,31.9,18.0,297.0,56.0,0.0,0.0,0.028781908,18.0,56.0
168,217,68,102,1491.73,8.827,24,30,593,36.97,31.9,18.0,206.0,38.0,0.0,0.0,0.02895323,18.0,38.0
169,216,68,102,1500.55,8.827,24,30,593:589,36.97,31.9,18.0,206.0,38.0,0.0,0.0,0.02912455,18.0,38.0
170,214,68,102,1509.38,8.827,24,30,589:584,36.97,31.9,19.3,234.0,46.0,0.0,0.0,0.029295871,19.3,46.0
171,216,69,102,1518.21,8.827,24,30,589:593,36.97,31.9,19.3,261.0,54.0,0.0,0.0,0.029467192,19.3,54.0
172,216,68,101,1527.03,8.827,24,30,609:616,36.97,31.9,19.3,261.0,54.0,0.0,0.0,0.029638512,19.3,54.0
173,218,69,100,1535.86,8.827,24,30,615,36.97,31.9,19.3,261.0,54.0,0.0,0.0,0.029809834,19.3,54.0
174,215,69,100,1544.69,8.827,24,30,616:605,36.97,31.9,19.3,337.0,58.0,0.0,0.0,0.029981155,19.3,58.0
175,215,69,100,1553.51,8.827,24,30,601,36.97,31.9,19.3,413.0,61.0,0.0,0.0,0.030152475,19.3,61.0
176,216,68,100,1562.34,8.827,24,30,601:601,36.97,31.95,19.3,413.0,61.0,0.0,0.0,0.030323796,19.3,61.0
177,216,68,100,1571.17,8.827,24,30,597:605,36.97,31.9,17.5,320.0,48.0,0.0,0.0,0.030495116,17.5,48.0
178,217,68,100,1579.99,8.827,24,30,593,36.97,31.9,17.5,320.0,48.0,0.0,0.0,0.030666439,17.5,48.0
179,217,69,100,1588.86,8.827,24,30,593:589,36.97,31.95,16.2,190.0,29.0,0.0,0.0,0.03083776,16.2,29.0
180,215,70,101,1597.67,8.827,24,29,588:586,36.97,31.95,16.2,190.0,29.0,0.0,0.0,0.03100908,16.2,29.0
181,217,70,101,1606.54,8.827,24,30,597,36.97,31.95,16.2,190.0,29.0,0.0,0.0,0.0311804,16.2,29.0
182,216,69,101,1615.3,8.827,24,30,593:597,36.97,31.95,16.3,209.0,36.0,0.0,0.0,0.031351723,16.3,36.0
183,215,69,101,1624.12,8.818,24,30,593:601,36.97,31.95,16.3,209.0,36.0,0.0,0.0,0.03152304,16.3,36.0
184,215,68,100,1632.94,8.818,24,30,597:601,36.97,31.95,16.3,266.0,49.0,0.0,0.0,0.031694364,16.3,49.0
185,216,68,101,1641.77,8.827,24,30,589,36.97,31.95,16.3,246.0,51.0,0.0,0.0,0.031865686,16.3,51.0
186,216,68,101,1650.59,8.827,24,30,597:592,36.97,31.95,16.3,246.0,51.0,0.0,0.0,0.032037005,16.3,51.0
187,218,68,101,1659.42,8.827,24,31,597:593,36.97,31.95,19.1,210.0,50.0,0.0,0.0,0.032208327,19.1,50.0
188,216,68,101,1668.24,8.827,24,30,586,36.97,31.95,19.1,210.0,50.0,0.0,0.0,0.032379646,19.1,50.0
189,215,68,101,1677.07,8.827,24,30,593:601,36.97,31.95,19.1,195.0,46.0,0.0,0.0,0.03255097,19.1,46.0
190,216,68,100,1685.9,8.827,24,30,607:605,36.97,31.95,19.1,195.0,46.0,0.0,0.0,0.03272229,19.1,46.0
191,218,68,100,1694.72,8.827,24,31,601,36.97,31.95,19.9,290.0,58.0,0.0,0.0,0.03289361,19.9,58.0
192,217,69,101,1703.55,8.827,24,30,593:586,36.97,31.95,19.9,385.0,69.0,0.0,0.0,0.03306493,19.9,69.0
193,215,69,101,1712.38,8.827,24,30,588:589,36.97,31.95,19.9,385.0,69.0,0.0,0.0,0.03323625,19.9,69.0
194,217,69,101,1721.23,8.827,24,30,586,36.97,31.95,19.9,385.0,69.0,0.0,0.0,0.033407573,19.9,69.0
195,217,70,101,1730.03,8.827,24,30,586:582,36.97,31.95,19.9,327.0,56.0,0.0,0.0,0.033578895,19.9,56.0
196,213,70,102,1738.87,8.827,24,29,582:580,36.97,31.95,19.9,269.0,43.0,0.0,0.0,0.033750214,19.9,43.0
197,214,69,102,1747.68,8.827,24,30,582,36.97,31.95,20.9,228.0,42.0,0.0,0.0,0.033921536,20.9,42.0
198,217,68,102,1756.51,8.827,24,30,582:586,36.97,31.95,20.9,228.0,42.0,0.0,0.0,0.034092855,20.9,42.0
199,217,68,102,1765.35,8.827,24,30,589:588,36.97,31.95,20.9,220.0,48.0,0.0,0.0,0.034264177,20.9,48.0
200,216,68,102,1774.16,8.827,24,30,593,36.97,31.95,20.9,196.0,50.0,0.0,0.0,0.0344355,20.9,50.0
201,217,69,101,1782.99,8.827,24,30,593:605,36.97,31.95,20.9,196.0,50.0,0.0,0.0,0.034606818,20.9,50.0
202,215,69,101,1791.82,8.827,24,30,612:607,36.97,32.0,20.6,245.0,62.0,0.0,0.0,0.03477814,20.6,62.0
203,215,69,100,1800.64,8.827,24,30,605:609,36.97,32.0,20.6,245.0,62.0,0.0,0.0,0.03494946,20.6,62.0
204,216,68,100,1809.47,8.827,24,30,616,36.97,31.95,20.6,284.0,64.0,0.0,0.0,0.03512078,20.6,64.0
205,216,68,99,1818.3,8.827,24,30,625:625,36.97,31.95,20.7,280.0,58.0,0.0,0.0,0.035292104,20.7,58.0
206,216,68,99,1827.12,8.827,24,30,615,36.97,31.95,20.7,280.0,58.0,0.0,0.0,0.035463423,20.7,58.0
207,217,69,99,1835.95,8.827,24,30,609:612,36.97,31.95,20.7,276.0,51.0,0.0,0.0,0.035634745,20.7,51.0
