time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
766,308,80,128,7131.34,10.189,21,37,469:463:469,37.38,30.9,25.6,367.0,95.0,0.0,0.0,0.11193169,25.6,95.0
767,308,79,128,7141.53,10.189,21,37,472:465,37.38,30.9,25.6,345.0,97.0,0.0,0.0,0.11193169,25.6,97.0
768,312,78,128,7151.76,10.189,21,38,465:469,37.38,30.9,25.6,345.0,97.0,0.0,0.0,0.11193169,25.6,97.0
769,310,78,128,7161.92,10.189,21,38,469:472,37.38,30.9,26.0,382.0,105.0,0.0,0.0,0.11193169,26.0,105.0
770,306,77,128,7172.1,10.189,21,38,465:469,37.38,30.9,26.0,382.0,105.0,0.0,0.0,0.11193169,26.0,105.0
771,312,77,128,7182.28,10.189,21,39,465:472:465,37.38,30.9,25.6,388.0,98.0,0.0,0.0,0.11193169,25.6,98.0
772,313,79,128,7192.47,10.189,21,38,465:463,37.38,30.9,25.6,388.0,98.0,0.0,0.0,0.11193169,25.6,98.0
773,312,81,128,7202.66,10.189,21,37,469:465,37.38,30.9,26.5,369.0,96.0,0.0,0.0,0.11193169,26.5,96.0
774,302,80,133,7212.86,10.189,21,36,472,37.38,30.9,26.5,351.0,93.0,0.0,0.0,0.11193169,26.5,93.0
775,310,77,132,7223.04,10.189,21,38,569,37.38,30.9,26.5,351.0,93.0,0.0,0.0,0.11193169,26.5,93.0
776,314,78,130,7233.23,10.189,21,38,929:492,37.38,30.9,26.1,371.0,94.0,0.0,0.0,0.11193169,26.1,94.0
777,309,79,131,7243.42,10.189,21,37,441:465,37.39,30.9,26.1,371.0,94.0,0.0,0.0,0.11193169,26.1,94.0
778,310,78,130,7253.6,10.189,21,38,460:465,37.39,30.9,24.6,365.0,84.0,0.0,0.0,0.11193169,24.6,84.0
779,312,78,130,7263.79,10.189,21,38,465:460:465,37.39,30.9,24.6,365.0,84.0,0.0,0.0,0.11193169,24.6,84.0
780,313,80,130,7273.98,10.189,21,37,460:465,37.39,30.9,25.5,362.0,89.0,0.0,0.0,0.11193169,25.5,89.0
781,303,78,130,7284.17,10.189,21,37,469:460,37.39,30.9,25.5,339.0,86.0,0.0,0.0,0.11193169,25.5,86.0
782,310,78,130,7294.37,10.189,21,38,465:460,37.39,30.9,25.5,339.0,86.0,0.0,0.0,0.11193169,25.5,86.0
783,316,78,130,7304.55,10.189,21,39,465:465,37.39,30.9,26.0,309.0,85.0,0.0,0.0,0.11193169,26.0,85.0
784,308,80,130,7314.74,10.189,21,37,488:444,37.39,30.9,26.0,309.0,85.0,0.0,0.0,0.11193169,26.0,85.0
785,306,80,129,7324.93,10.189,21,37,465:465,37.39,30.9,26.0,259.0,69.0,0.0,0.0,0.11193169,26.0,69.0
786,310,77,129,7335.12,10.189,21,38,463:469,37.4,30.9,24.2,334.0,80.0,0.0,0.0,0.11193169,24.2,80.0
787,314,77,130,7345.31,10.189,21,39,460:460:460,37.4,30.9,24.2,334.0,80.0,0.0,0.0,0.11193169,24.2,80.0
788,309,79,129,7355.49,10.189,21,37,934,37.4,30.9,24.2,361.0,82.0,0.0,0.0,0.11193169,24.2,82.0
789,306,79,129,7365.68,10.189,21,37,467:456,37.4,30.9,24.2,361.0,82.0,0.0,0.0,0.11193169,24.2,82.0
790,310,77,129,7375.87,10.189,21,38,465:465,37.4,30.9,24.2,361.0,82.0,0.0,0.0,0.11193169,24.2,82.0
791,310,76,129,7386.06,10.189,21,39,488:441,37.4,30.9,24.3,313.0,72.0,0.0,0.0,0.11193169,24.3,72.0
792,311,76,129,7396.25,10.189,21,39,465:463:469,37.4,30.9,24.3,313.0,72.0,0.0,0.0,0.11193169,24.3,72.0
793,311,78,129,7406.44,10.189,21,38,465:465,37.4,30.9,24.3,322.0,83.0,0.0,0.0,0.11193169,24.3,83.0
794,310,77,129,7416.63,10.189,21,38,460:469,37.4,30.9,24.3,322.0,83.0,0.0,0.0,0.11193169,24.3,83.0
795,313,78,128,7426.83,10.189,21,38,469:486,37.4,30.9,25.0,325.0,89.0,0.0,0.0,0.11193169,25.0,89.0
796,310,79,129,7437.01,10.189,21,37,441:469,37.4,30.9,25.0,331.0,98.0,0.0,0.0,0.11193169,25.0,98.0
797,310,80,129,7447.2,10.189,21,37,465:472,37.41,30.95,25.9,363.0,101.0,0.0,0.0,0.11193169,25.9,101.0
798,311,81,129,7457.38,10.189,21,37,465:465,37.41,30.9,25.9,379.0,105.0,0.0,0.0,0.11193169,25.9,105.0
799,304,80,129,7467.57,10.189,21,36,467:469,37.41,30.9,27.2,358.0,98.0,0.0,0.0,0.11193169,27.2,98.0
800,308,78,129,7477.76,10.189,21,38,469:465,37.41,30.9,27.2,371.0,97.0,0.0,0.0,0.11193169,27.2,97.0
801,311,76,129,7487.95,10.189,21,39,465:483:449,37.41,30.9,28.7,340.0,92.0,0.0,0.0,0.11193169,28.7,92.0
802,310,76,129,7498.15,10.189,21,39,472,37.41,30.9,28.7,297.0,85.0,0.0,0.0,0.11193169,28.7,85.0
803,312,77,129,7508.33,10.189,21,39,460:938,37.41,30.9,28.7,297.0,85.0,0.0,0.0,0.11193169,28.7,85.0
804,307,77,128,7518.52,10.189,21,38,469:472,37.41,30.9,27.7,289.0,81.0,0.0,0.0,0.11193169,27.7,81.0
805,312,76,128,7528.71,10.189,21,39,469:463:465,37.41,30.9,27.7,289.0,81.0,0.0,0.0,0.11193169,27.7,81.0
806,322,78,128,7538.9,10.189,21,39,469:469,37.41,30.9,26.2,311.0,80.0,0.0,0.0,0.11193169,26.2,80.0
807,312,84,128,7549.08,10.189,21,35,472,37.41,30.9,26.2,311.0,80.0,0.0,0.0,0.11193169,26.2,80.0
808,304,84,128,7559.27,10.189,21,35,465:469:472,37.41,30.9,26.2,311.0,80.0,0.0,0.0,0.11193169,26.2,80.0
809,308,80,128,7569.46,10.189,21,37,472:465,37.41,30.9,26.2,360.0,87.0,0.0,0.0,0.11193169,26.2,87.0
810,311,78,128,7579.65,10.189,21,38,472:469,37.41,30.9,26.2,360.0,87.0,0.0,0.0,0.11193169,26.2,87.0
811,311,79,128,7589.84,10.189,21,38,472:469,37.41,30.9,25.3,360.0,85.0,0.0,0.0,0.11193169,25.3,85.0
812,309,79,128,7600.03,10.189,21,37,467:469,37.41,30.9,25.3,360.0,85.0,0.0,0.0,0.11193169,25.3,85.0
813,305,79,128,7610.23,10.189,21,37,469:472,37.41,30.9,25.3,335.0,87.0,0.0,0.0,0.11193169,25.3,87.0
814,312,76,128,7620.41,10.189,21,39,469:469,37.41,30.9,25.3,303.0,85.0,0.0,0.0,0.11193169,25.3,85.0
815,312,76,128,7630.61,10.189,21,39,469:472:476,37.41,30.9,25.6,292.0,81.0,0.0,0.0,0.11193169,25.6,81.0
816,308,77,128,7640.79,10.189,21,38,472:469,37.41,30.9,25.6,278.0,82.0,0.0,0.0,0.11193169,25.6,82.0
817,311,76,127,7650.97,10.189,21,39,472:472,37.41,30.9,25.6,278.0,82.0,0.0,0.0,0.11193169,25.6,82.0
818,314,77,128,7661.16,10.189,21,39,472:463,37.41,30.9,25.6,342.0,89.0,0.0,0.0,0.11193169,25.6,89.0
819,316,81,128,7671.35,10.189,21,37,469:469,37.42,30.9,25.6,342.0,89.0,0.0,0.0,0.11193169,25.6,89.0
820,308,82,128,7681.55,10.189,21,36,472:469:472,37.42,30.9,26.0,372.0,96.0,0.0,0.0,0.11193169,26.0,96.0
821,310,82,128,7691.74,10.189,21,36,465:467,37.42,30.9,26.0,372.0,96.0,0.0,0.0,0.11193169,26.0,96.0
822,305,80,128,7701.92,10.189,21,36,469:469,37.42,30.9,27.4,355.0,95.0,0.0,0.0,0.11193169,27.4,95.0
823,309,79,128,7712.11,10.189,21,37,469,37.42,30.9,27.4,326.0,91.0,0.0,0.0,0.11193169,27.4,91.0
824,309,77,127,7722.3,10.189,21,38,465:469:486,37.42,30.9,26.2,317.0,86.0,0.0,0.0,0.11193169,26.2,86.0
825,310,77,128,7732.49,10.189,21,38,913,37.42,30.9,26.2,310.0,86.0,0.0,0.0,0.11193169,26.2,86.0
826,311,77,128,7742.69,10.189,21,39,465:469,37.42,30.9,26.2,297.0,82.0,0.0,0.0,0.11193169,26.2,82.0
827,311,78,128,7752.86,10.189,21,38,469:472,37.42,30.95,26.2,286.0,75.0,0.0,0.0,0.11193169,26.2,75.0
828,313,79,128,7763.05,10.189,21,38,463:469,37.42,30.9,26.2,286.0,75.0,0.0,0.0,0.11193169,26.2,75.0
829,307,79,128,7773.24,10.189,21,37,469:472,37.42,30.9,26.2,291.0,75.0,0.0,0.0,0.11193169,26.2,75.0
830,307,77,128,7783.44,10.189,21,38,469:469:460,37.42,30.95,26.2,291.0,75.0,0.0,0.0,0.11193169,26.2,75.0
831,312,76,128,7793.62,10.189,21,39,472:469,37.42,30.9,25.9,288.0,72.0,0.0,0.0,0.11193169,25.9,72.0
832,308,76,128,7803.81,10.189,21,39,492:444,37.42,30.95,25.9,288.0,72.0,0.0,0.0,0.11193169,25.9,72.0
833,312,76,128,7814.0,10.189,21,39,469:469,37.42,30.95,25.9,288.0,72.0,0.0,0.0,0.11193169,25.9,72.0
834,312,77,128,7824.19,10.189,21,39,472:472,37.42,30.9,25.3,352.0,87.0,0.0,0.0,0.11193169,25.3,87.0
835,311,78,128,7834.38,10.189,21,38,492:449,37.42,30.9,25.3,352.0,87.0,0.0,0.0,0.11193169,25.3,87.0
836,310,80,128,7844.6,10.189,21,37,472:472,37.42,30.9,25.3,437.0,106.0,0.0,0.0,0.11193169,25.3,106.0
837,305,79,127,7854.76,10.189,21,37,476:469:476,37.42,30.95,24.7,435.0,100.0,0.0,0.0,0.11193169,24.7,100.0
838,310,77,127,7864.95,10.189,21,38,469:472,37.42,30.95,24.7,435.0,100.0,0.0,0.0,0.11193169,24.7,100.0
839,311,77,127,7875.13,10.189,21,39,472:479,37.42,30.9,24.7,354.0,83.0,0.0,0.0,0.11193169,24.7,83.0
840,307,76,127,7885.33,10.189,21,39,472:476,37.43,30.9,24.7,354.0,83.0,0.0,0.0,0.11193169,24.7,83.0
841,311,76,127,7895.51,10.189,21,39,944,37.43,30.95,24.7,354.0,83.0,0.0,0.0,0.11193169,24.7,83.0
842,306,75,127,7905.71,10.189,21,39,476:472,37.43,30.9,24.2,337.0,83.0,0.0,0.0,0.11193169,24.2,83.0
843,310,75,127,7915.9,10.189,21,39,476:472,37.43,30.9,24.2,337.0,83.0,0.0,0.0,0.11193169,24.2,83.0
844,314,76,127,7926.08,10.189,21,39,476:467,37.43,30.95,24.4,333.0,81.0,0.0,0.0,0.11193169,24.4,81.0
845,310,78,127,7936.28,10.189,21,38,472:472,37.44,30.95,25.1,322.0,87.0,0.0,0.0,0.11193169,25.1,87.0
846,308,78,126,7946.45,10.189,21,38,472:495,37.44,30.95,25.1,322.0,87.0,0.0,0.0,0.11193169,25.1,87.0
847,312,78,127,7956.64,10.189,21,38,453:472:472,37.44,30.9,25.1,283.0,84.0,0.0,0.0,0.11193169,25.1,84.0
848,313,78,127,7966.83,10.189,21,38,472:472,37.44,30.95,25.4,339.0,93.0,0.0,0.0,0.11193169,25.4,93.0
849,306,78,127,7977.02,10.189,21,37,472:465,37.44,30.95,25.4,376.0,106.0,0.0,0.0,0.11193169,25.4,106.0
850,310,79,127,7987.21,10.189,21,37,469:469,37.44,30.95,25.4,451.0,111.0,0.0,0.0,0.11193169,25.4,111.0
851,308,77,128,7997.4,10.189,21,38,463,37.44,30.95,24.5,386.0,91.0,0.0,0.0,0.11193169,24.5,91.0
852,309,77,128,8007.59,10.189,21,38,469:930,37.44,30.95,24.5,386.0,91.0,0.0,0.0,0.11193169,24.5,91.0
853,310,76,129,8017.78,10.189,21,39,465:460:460,37.44,30.9,24.5,321.0,71.0,0.0,0.0,0.11193169,24.5,71.0
854,314,77,129,8027.97,10.189,21,39,483:441,37.44,30.95,24.0,282.0,60.0,0.0,0.0,0.11193169,24.0,60.0
855,311,78,129,8038.16,10.189,21,38,460:460,37.45,30.95,24.0,282.0,60.0,0.0,0.0,0.11193169,24.0,60.0
856,309,78,129,8048.34,10.189,21,38,465:465,37.45,30.95,24.0,243.0,56.0,0.0,0.0,0.11193169,24.0,56.0
857,307,78,129,8058.53,10.189,21,38,460:463,37.45,30.95,24.0,243.0,56.0,0.0,0.0,0.11193169,24.0,56.0
858,311,77,129,8068.73,10.189,21,39,460:465,37.45,30.95,23.7,243.0,57.0,0.0,0.0,0.11193169,23.7,57.0
859,309,77,129,8078.91,10.189,21,38,465:465,37.45,30.95,23.7,243.0,61.0,0.0,0.0,0.11193169,23.7,61.0
860,309,77,130,8089.1,10.189,21,38,460:460:460,37.45,30.95,23.7,243.0,61.0,0.0,0.0,0.11193169,23.7,61.0
861,311,77,129,8099.29,10.189,21,39,460:469,37.45,30.95,23.6,254.0,62.0,0.0,0.0,0.11193169,23.6,62.0
862,309,76,129,8109.48,10.189,21,39,465:465,37.45,30.95,23.6,254.0,62.0,0.0,0.0,0.11193169,23.6,62.0
863,312,76,129,8119.67,10.189,21,39,469:465,37.45,30.95,24.5,332.0,81.0,0.0,0.0,0.11193169,24.5,81.0
864,312,78,129,8129.86,10.189,21,38,463:465,37.45,30.95,24.5,332.0,81.0,0.0,0.0,0.11193169,24.5,81.0
865,307,78,129,8140.06,10.189,21,38,465:465,37.45,30.95,24.9,314.0,79.0,0.0,0.0,0.11193169,24.9,79.0
866,308,76,129,8150.24,10.189,21,39,472:465,37.45,30.95,24.9,338.0,87.0,0.0,0.0,0.11193169,24.9,87.0
867,312,76,129,8160.42,10.189,21,39,469:467,37.45,30.95,24.9,338.0,87.0,0.0,0.0,0.11193169,24.9,87.0
868,310,77,129,8170.61,10.189,21,38,465:472,37.45,30.95,25.5,316.0,84.0,0.0,0.0,0.11193169,25.5,84.0
869,312,77,128,8180.84,10.189,21,39,469:472:472,37.45,30.95,25.5,274.0,77.0,0.0,0.0,0.11193169,25.5,77.0
870,309,77,128,8191.0,10.189,21,38,469:463,37.45,30.95,25.5,313.0,82.0,0.0,0.0,0.11193169,25.5,82.0
871,312,79,128,8201.18,10.189,21,38,469:469,37.45,30.95,25.5,313.0,82.0,0.0,0.0,0.11193169,25.5,82.0
872,314,81,128,8211.37,10.189,21,37,469:469,37.45,30.95,26.7,325.0,94.0,0.0,0.0,0.11193169,26.7,94.0
873,307,82,129,8221.56,10.189,21,36,465:925,37.45,30.95,26.7,352.0,103.0,0.0,0.0,0.11193169,26.7,103.0
874,310,82,129,8231.75,10.189,21,36,465:465,37.45,30.95,27.8,357.0,103.0,0.0,0.0,0.11193169,27.8,103.0
875,308,80,129,8241.94,10.189,21,37,469:465,37.45,30.95,27.8,358.0,111.0,0.0,0.0,0.11193169,27.8,111.0
876,308,79,129,8252.13,10.189,21,37,465:465,37.45,30.95,27.8,358.0,111.0,0.0,0.0,0.11193169,27.8,111.0
877,307,77,129,8262.33,10.189,21,38,463,37.46,30.95,26.9,403.0,97.0,0.0,0.0,0.11193169,26.9,97.0
878,311,77,129,8272.51,10.189,21,39,934:465,37.46,30.95,26.9,403.0,97.0,0.0,0.0,0.11193169,26.9,97.0
879,311,77,129,8282.69,10.189,21,39,469:469,37.46,30.95,26.9,438.0,91.0,0.0,0.0,0.11193169,26.9,91.0
880,308,77,128,8292.88,10.189,21,38,469:467,37.46,30.95,24.8,384.0,82.0,0.0,0.0,0.11193169,24.8,82.0
881,309,77,128,8303.07,10.189,21,38,469:465,37.46,30.95,26.8,362.0,87.0,0.0,0.0,0.11193169,26.8,87.0
882,308,75,128,8313.26,10.189,21,39,492:449:469,37.46,30.95,26.8,324.0,86.0,0.0,0.0,0.11193169,26.8,86.0
883,312,75,128,8323.45,10.189,21,40,469:472,37.46,30.95,26.8,324.0,86.0,0.0,0.0,0.11193169,26.8,86.0
884,311,75,128,8333.65,10.189,21,40,469:472,37.46,30.95,26.8,318.0,90.0,0.0,0.0,0.11193169,26.8,90.0
885,310,76,128,8343.83,10.189,21,39,469:469,37.46,30.95,26.8,313.0,99.0,0.0,0.0,0.11193169,26.8,99.0
886,308,75,128,8354.02,10.189,21,39,472:472,37.46,30.95,25.8,335.0,95.0,0.0,0.0,0.11193169,25.8,95.0
887,310,75,128,8364.22,10.189,21,39,467:472:472,37.46,30.95,25.8,335.0,95.0,0.0,0.0,0.11193169,25.8,95.0
888,311,75,127,8374.4,10.189,21,40,469:495,37.46,30.95,27.3,319.0,89.0,0.0,0.0,0.11193169,27.3,89.0
889,310,75,127,8384.59,10.189,21,39,453:472,37.46,31.0,27.3,326.0,83.0,0.0,0.0,0.11193169,27.3,83.0
890,310,75,127,8394.79,10.189,21,39,472,37.46,31.0,27.3,326.0,83.0,0.0,0.0,0.11193169,27.3,83.0
891,310,76,127,8404.97,10.189,21,39,472:472:469,37.46,30.95,27.9,304.0,81.0,0.0,0.0,0.11193169,27.9,81.0
892,313,77,127,8415.15,10.189,21,39,469:472,37.46,31.0,27.9,304.0,81.0,0.0,0.0,0.11193169,27.9,81.0
893,309,77,127,8425.34,10.189,21,38,469:472,37.46,31.0,26.2,334.0,86.0,0.0,0.0,0.11193169,26.2,86.0
894,308,77,128,8435.53,10.189,21,38,469:465,37.46,31.0,26.2,334.0,86.0,0.0,0.0,0.11193169,26.2,86.0
895,312,77,128,8445.72,10.189,21,39,472:465,37.46,30.95,25.9,373.0,96.0,0.0,0.0,0.11193169,25.9,96.0
896,312,76,128,8455.92,10.189,21,39,495:444,37.46,31.0,25.9,400.0,103.0,0.0,0.0,0.11193169,25.9,103.0
897,311,78,128,8466.1,10.189,21,38,472:472,37.46,31.0,25.9,400.0,103.0,0.0,0.0,0.11193169,25.9,103.0
898,308,78,128,8476.3,10.189,21,38,465:469:469,37.46,30.95,25.9,370.0,94.0,0.0,0.0,0.11193169,25.9,94.0
899,309,78,128,8486.48,10.189,21,38,469:472,37.47,31.0,25.9,339.0,92.0,0.0,0.0,0.11193169,25.9,92.0
900,309,78,128,8496.67,10.189,21,38,469:469,37.47,30.95,25.9,283.0,80.0,0.0,0.0,0.11193169,25.9,80.0
901,309,75,128,8506.86,10.189,21,39,465:472,37.47,31.0,26.9,280.0,80.0,0.0,0.0,0.11193169,26.9,80.0
902,252,76,128,8517.07,10.189,21,32,469:476,37.47,31.0,26.9,280.0,80.0,0.0,0.0,0.11216247,26.9,80.0
903,309,77,128,8527.24,10.189,21,38,463:472,37.47,31.0,26.9,276.0,85.0,0.0,0.0,0.11216247,26.9,85.0
904,309,76,128,8537.43,10.189,21,39,469:476:465,37.47,31.0,26.6,328.0,87.0,0.0,0.0,0.11216247,26.6,87.0
905,309,77,128,8547.62,10.189,21,38,472:469,37.48,31.0,26.6,328.0,87.0,0.0,0.0,0.11216247,26.6,87.0
906,314,76,127,8557.81,10.189,21,39,467:476,37.48,31.0,26.8,353.0,89.0,0.0,0.0,0.11216247,26.8,89.0
907,310,76,127,8567.99,10.189,21,39,469:472,37.48,31.0,26.8,353.0,89.0,0.0,0.0,0.11216247,26.8,89.0
908,307,76,127,8578.18,10.189,21,39,472,37.48,31.0,26.8,353.0,89.0,0.0,0.0,0.11216247,26.8,89.0
909,307,75,127,8588.37,10.189,21,39,949:472,37.48,31.0,27.3,323.0,85.0,0.0,0.0,0.11216247,27.3,85.0
910,312,76,127,8598.57,10.189,21,39,472:472,37.48,31.0,27.3,323.0,85.0,0.0,0.0,0.11216247,27.3,85.0
911,311,77,127,8608.75,10.189,21,39,472:476,37.48,31.0,25.9,301.0,77.0,0.0,0.0,0.11216247,25.9,77.0
912,312,78,127,8618.94,10.189,21,38,472:472,37.49,31.0,25.9,301.0,77.0,0.0,0.0,0.11216247,25.9,77.0
913,309,79,127,8629.14,10.189,21,37,472:476,37.49,31.0,25.9,297.0,80.0,0.0,0.0,0.11216247,25.9,80.0
914,307,78,127,8639.32,10.189,21,38,479:476,37.49,31.0,25.9,285.0,78.0,0.0,0.0,0.11216247,25.9,78.0
915,313,79,126,8649.51,10.189,21,38,476:476:476,37.49,31.0,25.9,285.0,78.0,0.0,0.0,0.11216247,25.9,78.0
916,313,79,126,8659.7,10.189,21,38,476,37.49,31.0,25.9,354.0,93.0,0.0,0.0,0.11216247,25.9,93.0
917,309,80,126,8669.9,10.189,21,37,944:472,37.49,31.0,25.9,354.0,93.0,0.0,0.0,0.11216247,25.9,93.0
918,308,79,126,8680.09,10.189,21,37,476,37.49,31.0,25.2,328.0,79.0,0.0,0.0,0.11216247,25.2,79.0
919,309,78,127,8690.26,10.189,21,38,472:469:476,37.49,31.0,25.2,328.0,79.0,0.0,0.0,0.11216247,25.2,79.0
920,308,77,127,8700.45,10.189,21,38,492:449,37.49,31.0,25.7,315.0,79.0,0.0,0.0,0.11216247,25.7,79.0
921,308,76,127,8710.65,10.189,21,39,472:469:472,37.49,31.0,25.7,264.0,69.0,0.0,0.0,0.11216247,25.7,69.0
922,310,76,127,8720.83,10.189,21,39,492:448,37.49,31.0,27.1,259.0,73.0,0.0,0.0,0.11216247,27.1,73.0
923,311,76,127,8731.02,10.189,21,39,472:472,37.49,31.0,27.1,269.0,81.0,0.0,0.0,0.11216247,27.1,81.0
924,312,78,127,8741.21,10.189,21,38,472,37.49,31.0,26.4,268.0,78.0,0.0,0.0,0.11216247,26.4,78.0
925,312,80,125,8751.41,10.189,21,37,605:460,37.49,31.0,26.4,258.0,77.0,0.0,0.0,0.11216247,26.4,77.0
926,310,80,125,8761.59,10.189,21,37,476:492,37.49,31.0,29.2,255.0,79.0,0.0,0.0,0.11216247,29.2,79.0
927,310,80,126,8771.78,10.189,21,37,453:469,37.49,31.0,29.2,258.0,78.0,0.0,0.0,0.11216247,29.2,78.0
928,307,78,126,8781.97,10.189,21,38,472:469,37.49,31.0,29.2,297.0,83.0,0.0,0.0,0.11216247,29.2,83.0
929,307,78,127,8792.16,10.189,21,38,469:472,37.49,31.0,29.2,313.0,89.0,0.0,0.0,0.11216247,29.2,89.0
930,312,77,127,8802.35,10.189,21,39,472:469,37.49,31.0,29.2,313.0,89.0,0.0,0.0,0.11216247,29.2,89.0
931,309,77,127,8812.54,10.189,21,38,472:469,37.49,31.0,28.3,359.0,82.0,0.0,0.0,0.11216247,28.3,82.0
932,307,77,127,8822.73,10.189,21,38,469:472:467,37.5,31.0,28.3,359.0,82.0,0.0,0.0,0.11216247,28.3,82.0
933,310,76,127,8832.93,10.189,21,39,944,37.5,31.0,27.0,312.0,76.0,0.0,0.0,0.11216247,27.0,76.0
934,313,76,127,8843.11,10.189,21,39,472:476,37.5,31.0,27.0,312.0,76.0,0.0,0.0,0.11216247,27.0,76.0
935,311,76,127,8853.3,10.189,21,39,472:476,37.5,31.0,27.0,304.0,77.0,0.0,0.0,0.11216247,27.0,77.0
936,307,78,127,8863.48,10.189,21,38,469:476,37.5,31.0,27.0,285.0,80.0,0.0,0.0,0.11216247,27.0,80.0
937,305,76,127,8873.67,10.189,21,38,469:476,37.5,31.0,27.0,276.0,81.0,0.0,0.0,0.11216247,27.0,81.0
938,313,75,127,8883.86,10.189,21,40,469:476:472,37.5,31.0,27.0,274.0,81.0,0.0,0.0,0.11216247,27.0,81.0
939,314,76,127,8894.05,10.189,21,39,472:472,37.5,31.0,27.0,274.0,81.0,0.0,0.0,0.11216247,27.0,81.0
940,310,78,127,8904.24,10.189,21,38,472:476,37.5,31.0,27.0,307.0,86.0,0.0,0.0,0.11216247,27.0,86.0
941,310,79,127,8914.44,10.189,21,37,469:472,37.5,31.0,27.0,307.0,86.0,0.0,0.0,0.11216247,27.0,86.0
942,309,79,127,8924.62,10.189,21,37,472:472,37.5,31.0,27.0,403.0,98.0,0.0,0.0,0.11216247,27.0,98.0
943,306,78,127,8934.82,10.189,21,37,472:476,37.5,31.0,27.0,403.0,98.0,0.0,0.0,0.11216247,27.0,98.0
944,313,78,127,8945.0,10.189,21,38,469:469,37.5,31.0,27.0,403.0,98.0,0.0,0.0,0.11216247,27.0,98.0
945,312,78,127,8955.19,10.189,21,38,469:467,37.5,31.0,25.2,379.0,83.0,0.0,0.0,0.11216247,25.2,83.0
946,308,80,127,8965.38,10.189,21,37,472:465,37.5,31.0,25.2,379.0,83.0,0.0,0.0,0.11216247,25.2,83.0
947,313,78,128,8975.56,10.189,21,38,469,37.5,31.0,25.2,306.0,60.0,0.0,0.0,0.11216247,25.2,60.0
948,312,79,128,8985.75,10.189,21,38,934:488:444,37.5,31.0,25.4,325.0,78.0,0.0,0.0,0.11216247,25.4,78.0
949,310,81,128,8995.95,10.189,21,37,465:460,37.5,31.0,25.4,325.0,78.0,0.0,0.0,0.11216247,25.4,78.0
950,309,81,128,9006.13,10.189,21,36,472:469,37.5,31.0,24.5,376.0,99.0,0.0,0.0,0.11216247,24.5,99.0
951,306,79,128,9016.32,10.189,21,37,469:465,37.5,31.0,24.5,376.0,99.0,0.0,0.0,0.11216247,24.5,99.0
952,313,78,128,9026.52,10.189,21,38,467:472,37.5,31.0,24.5,376.0,99.0,0.0,0.0,0.11216247,24.5,99.0
953,312,78,129,9036.7,10.189,21,38,460:465:465,37.5,31.0,24.6,403.0,102.0,0.0,0.0,0.11216247,24.6,102.0
954,309,80,129,9046.89,10.189,21,37,465:488,37.51,31.0,26.1,338.0,87.0,0.0,0.0,0.11216247,26.1,87.0
955,306,79,129,9057.08,10.189,21,37,439:465,37.51,31.0,26.1,304.0,80.0,0.0,0.0,0.11216247,26.1,80.0
956,310,78,130,9067.27,10.189,21,38,460:460,37.51,31.0,27.0,277.0,77.0,0.0,0.0,0.11216247,27.0,77.0
957,309,77,130,9077.49,10.189,21,38,488:441,37.51,31.0,27.0,277.0,77.0,0.0,0.0,0.11216247,27.0,77.0
958,309,76,130,9087.67,10.189,21,39,460:460,37.51,31.0,27.0,216.0,65.0,0.0,0.0,0.11216247,27.0,65.0
959,312,76,130,9097.85,10.189,21,39,465:465,37.51,31.0,26.2,267.0,75.0,0.0,0.0,0.11216247,26.2,75.0
960,307,77,130,9108.02,10.189,21,38,456:460,37.51,31.0,26.2,267.0,75.0,0.0,0.0,0.11216247,26.2,75.0
961,308,76,130,9118.21,10.189,21,39,460:465:467,37.51,31.0,26.5,290.0,75.0,0.0,0.0,0.11216247,26.5,75.0
962,311,75,129,9128.4,10.189,21,40,465:465,37.51,31.0,26.5,290.0,75.0,0.0,0.0,0.11216247,26.5,75.0
963,311,75,129,9138.59,10.189,21,40,465,37.51,31.0,26.5,300.0,76.0,0.0,0.0,0.11216247,26.5,76.0
964,311,76,129,9148.78,10.189,21,39,469:472:469,37.51,31.0,26.5,295.0,75.0,0.0,0.0,0.11216247,26.5,75.0
965,311,77,129,9158.98,10.189,21,39,467:465,37.53,31.0,26.5,295.0,75.0,0.0,0.0,0.11216247,26.5,75.0
966,310,77,128,9169.16,10.189,21,38,472:472,37.53,31.0,25.7,310.0,78.0,0.0,0.0,0.11216247,25.7,78.0
967,310,78,128,9179.35,10.189,21,38,492:449,37.53,31.0,25.7,310.0,78.0,0.0,0.0,0.11216247,25.7,78.0
968,311,78,128,9189.55,10.189,21,38,469:472:469,37.53,31.0,25.7,299.0,76.0,0.0,0.0,0.11216247,25.7,76.0
969,306,78,128,9199.73,10.189,21,37,469:469,37.53,31.0,25.1,346.0,84.0,0.0,0.0,0.11216247,25.1,84.0
970,310,76,128,9209.92,10.189,21,39,460:469,37.53,31.0,25.1,346.0,84.0,0.0,0.0,0.11216247,25.1,84.0
971,312,78,128,9220.12,10.189,21,38,488:467,37.53,31.0,25.1,344.0,84.0,0.0,0.0,0.11216247,25.1,84.0
