time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature
51,251,67,139,475.34,9.465,22,36,
52,250,66,140,485.02,9.467,22,36,
53,253,65,141,493.97,9.465,22,37,
54,254,66,140,504.32,9.469,22,37,
55,253,66,140,513.99,9.467,22,37,
56,251,67,140,522.95,9.465,22,36,
57,252,67,141,533.31,9.469,22,36,
58,253,67,141,542.98,9.467,22,36,
59,251,67,141,551.94,9.465,22,36,
60,250,66,141,561.36,9.467,22,36,
61,252,65,140,569.53,9.464,22,37,
62,254,66,141,579.88,9.469,22,37,
63,254,67,141,589.29,9.469,22,36,
64,252,67,141,596.91,9.466,22,36,
65,251,67,141,607.93,9.466,22,36,
66,251,66,141,615.07,9.467,22,36,
67,252,66,141,625.86,9.469,22,36,
68,252,66,141,636.9,9.466,22,36,
69,252,66,141,644.05,9.467,22,36,
70,251,66,140,653.93,9.468,22,36,
71,253,66,141,662.93,9.464,22,37,
72,253,67,140,674.07,9.469,22,36,
73,253,68,141,683.75,9.467,22,36,
74,252,68,141,692.4,9.465,22,35,
75,250,67,141,702.02,9.469,22,36,
76,250,66,141,711.89,9.468,22,36,
77,252,66,141,720.61,9.464,22,36,
78,252,66,141,730.22,9.469,22,36,
79,253,66,141,738.94,9.466,22,37,
80,253,66,141,750.66,9.467,22,37,
81,253,67,141,759.66,9.468,22,36,
82,253,68,141,767.22,9.467,22,36,
83,253,68,141,778.25,9.468,22,36,
84,252,68,141,789.32,9.465,22,35,
85,253,68,140,797.6,9.463,22,36,
86,252,69,141,806.58,9.465,22,35,
87,250,69,141,816.22,9.467,22,35,
88,250,68,141,825.15,9.465,21,35,
89,252,67,141,835.51,9.469,21,36,
90,252,66,141,845.2,9.467,21,36,
91,251,66,141,854.14,9.465,21,36,
92,251,66,141,863.83,9.467,21,36,
93,251,65,142,872.46,9.465,21,37,
94,252,65,141,882.34,9.469,21,37,
95,254,65,142,892.12,9.468,21,37,
96,254,67,142,900.37,9.466,21,36,
97,252,68,142,912.12,9.467,21,35,
98,252,68,142,921.1,9.468,21,35,
99,252,67,142,929.34,9.466,21,36,
100,252,66,142,939.75,9.466,21,36,
101,252,66,142,947.32,9.467,21,36,
102,253,67,143,957.68,9.469,21,36,
103,253,67,143,967.35,9.467,21,36,
104,252,68,143,976.33,9.465,21,35,
105,253,67,143,986.64,9.469,21,36,
106,254,69,143,996.66,9.469,21,35,
107,252,70,143,1005.51,9.469,21,34,
108,250,69,143,1014.25,9.466,21,35,
109,251,68,143,1024.63,9.466,21,35,
110,252,68,143,1032.2,9.467,21,35,
111,251,67,143,1042.55,9.469,21,36,
112,252,67,143,1052.2,9.467,21,36,
113,252,67,143,1061.15,9.465,21,36,
114,252,67,143,1072.21,9.468,21,36,
115,251,66,144,1082.25,9.466,21,36,
116,252,66,144,1088.25,9.467,21,36,
117,254,67,143,1098.78,9.468,21,36,
118,252,67,143,1106.88,9.464,21,36,
119,251,67,144,1118.11,9.469,21,36,
120,252,66,143,1128.72,9.469,21,36,
121,254,68,144,1138.48,9.468,21,36,
122,255,70,144,1146.02,9.467,21,35,
123,253,71,143,1156.4,9.469,21,34,
124,251,70,143,1166.06,9.467,21,34,
125,251,69,143,1174.99,9.465,21,35,
126,251,68,143,1185.35,9.469,21,35,
127,251,68,143,1195.04,9.467,21,35,
128,252,68,143,1203.99,9.465,21,35,
129,253,68,143,1214.32,9.469,21,36,
130,252,69,143,1223.14,9.468,21,35,
131,251,68,143,1230.12,9.467,21,35,
132,252,68,143,1241.26,9.469,21,35,
133,254,69,144,1251.59,9.469,21,35,
134,254,70,143,1260.42,9.468,21,35,
135,254,71,142,1267.41,9.467,21,34,
136,253,71,142,1278.27,9.469,21,34,
137,250,70,142,1287.86,9.466,21,34,
138,251,70,142,1299.23,9.465,21,34,
139,253,70,143,1308.9,9.467,21,35,
140,252,70,143,1317.87,9.465,21,34,
141,250,70,143,1328.22,9.469,21,34,
142,251,69,143,1337.2,9.468,21,35,
143,253,69,143,1344.78,9.467,21,35,
144,253,70,142,1355.12,9.469,21,35,
145,252,71,143,1365.47,9.469,21,34,
146,251,71,143,1375.82,9.469,21,34,
147,253,70,143,1384.8,9.468,21,35,
148,253,71,143,1392.38,9.467,21,34,
149,251,72,143,1402.73,9.469,21,33,38.22
150,250,70,143,1412.44,9.467,21,34,38.22
151,252,69,143,1421.39,9.465,21,35,38.22
152,252,69,144,1431.71,9.469,21,35,38.22
153,252,69,143,1442.03,9.469,21,35,38.22
154,253,69,143,1451.04,9.468,21,35,38.22
155,253,69,143,1458.62,9.467,21,35,38.22
156,253,70,143,1468.98,9.469,21,35,38.22
157,252,70,142,1479.34,9.469,21,34,38.22
158,252,70,142,1489.36,9.469,21,34,38.22
159,253,70,142,1498.04,9.469,21,35,38.22
160,252,71,142,1505.2,9.467,21,34,38.22
161,251,71,142,1515.56,9.469,21,34,38.22
162,250,70,142,1526.18,9.469,21,34,38.22
163,253,69,142,1537.29,9.469,21,35,38.22
164,255,71,142,1546.95,9.467,21,34,38.22
165,255,74,142,1554.55,9.464,21,33,38.22
166,253,76,142,1562.13,9.467,21,32,38.22
167,250,74,143,1572.49,9.469,21,32,38.22
168,250,73,143,1582.85,9.469,21,33,38.22
169,251,72,142,1593.19,9.469,21,33,38.22
170,253,72,143,1602.85,9.467,21,34,38.22
171,253,73,143,1611.13,9.463,21,33,38.22
172,251,73,142,1619.78,9.465,21,33,38.22
173,249,72,142,1629.67,9.469,21,33,38.22
174,251,70,142,1640.12,9.467,21,34,38.22
175,254,71,142,1649.08,9.465,21,34,38.22
176,254,72,142,1658.05,9.468,21,34,38.22
177,252,72,142,1666.3,9.466,21,33,38.22
178,249,70,141,1678.06,9.467,21,34,38.22
179,250,69,142,1688.42,9.469,21,35,38.22
180,253,69,142,1698.07,9.467,21,35,38.22
181,253,70,142,1707.05,9.465,21,35,38.22
182,255,72,141,1716.03,9.468,21,34,38.22
183,255,74,141,1723.6,9.467,21,33,38.22
184,252,74,141,1733.94,9.469,21,33,38.22
185,250,73,141,1743.16,9.468,21,33,38.22
186,251,73,141,1750.87,9.464,21,33,38.22
187,251,72,141,1762.24,9.467,21,33,38.22
188,250,71,142,1771.22,9.465,21,34,38.22
189,252,71,141,1780.87,9.467,21,34,38.22
190,254,72,142,1789.86,9.465,21,34,38.22
191,253,73,142,1800.2,9.469,21,33,38.22
192,251,72,142,1810.55,9.469,21,33,38.22
193,252,72,142,1820.89,9.469,21,33,38.22
194,253,72,142,1829.52,9.469,21,34,38.22
195,253,73,142,1835.76,9.467,21,33,38.22
196,251,73,142,1847.83,9.469,21,33,38.22
197,251,72,141,1857.49,9.467,21,33,38.22
198,253,73,142,1866.47,9.465,21,33,38.22
199,252,73,142,1876.8,9.469,21,33,38.22
200,251,72,141,1885.76,9.468,21,33,38.22
201,252,72,141,1893.06,9.467,21,33,38.22
202,252,72,141,1902.68,9.469,21,33,38.22
203,251,72,141,1912.8,9.469,21,33,38.22
204,251,71,141,1922.35,9.469,21,34,38.22
205,252,71,141,1932.35,9.469,21,34,38.22
206,252,71,141,1940.96,9.467,21,34,38.22
207,252,70,141,1951.32,9.469,21,34,38.22
208,252,70,141,1961.67,9.469,21,34,38.22
209,252,71,141,1970.63,9.468,21,34,38.22
210,251,71,141,1978.25,9.467,21,34,38.22
211,251,70,141,1988.6,9.469,21,34,38.22
212,253,70,141,1998.95,9.469,20,35,38.22
213,254,72,142,2009.3,9.469,20,34,38.22
214,252,73,142,2019.65,9.469,20,33,38.22
215,251,73,141,2029.3,9.467,20,33,38.22
216,252,72,141,2037.59,9.463,20,33,38.22
217,252,72,141,2045.87,9.463,20,33,38.22
218,252,72,141,2054.84,9.465,20,33,38.22
219,251,72,141,2065.2,9.469,20,33,38.22
220,250,71,141,2074.85,9.467,20,34,38.22
221,251,70,141,2083.5,9.465,20,34,38.22
222,252,69,140,2092.82,9.468,20,35,38.22
223,253,71,140,2102.38,9.465,20,34,38.22
224,253,72,140,2112.8,9.469,20,34,38.22
225,252,73,140,2123.15,9.469,20,33,38.22
226,251,72,140,2132.11,9.468,20,33,38.22
227,251,71,139,2139.72,9.467,20,34,38.22
228,251,70,139,2150.07,9.469,20,34,38.22
229,251,70,139,2160.42,9.469,20,34,38.22
230,252,70,139,2170.07,9.467,20,34,38.22
231,253,70,139,2178.35,9.463,20,35,38.22
232,255,72,139,2186.99,9.465,20,34,38.22
233,255,73,140,2196.88,9.469,20,33,38.22
234,252,74,139,2208.03,9.469,20,33,38.22
235,250,73,139,2217.68,9.467,20,33,38.22
236,252,72,139,2226.66,9.465,20,33,38.22
237,253,72,140,2235.62,9.468,20,34,38.22
238,253,72,140,2243.22,9.467,20,34,38.22
239,251,72,140,2253.57,9.469,20,33,38.22
240,250,71,140,2263.92,9.469,20,34,38.22
241,252,70,140,2273.57,9.467,20,34,38.22
242,253,70,140,2281.85,9.463,20,35,38.22
243,252,71,139,2290.49,9.465,20,34,38.22
244,252,71,140,2300.12,9.469,20,34,38.22
245,252,71,140,2310.49,9.469,20,34,38.22
246,252,71,140,2320.82,9.469,20,34,38.22
247,253,71,140,2331.42,9.469,20,34,38.22
248,254,73,140,2341.19,9.468,20,33,38.22
249,252,74,140,2348.8,9.467,20,33,38.22
250,251,74,141,2358.44,9.467,20,32,38.22
251,252,73,141,2367.4,9.465,20,33,38.22
252,252,72,141,2377.77,9.469,20,33,38.22
253,251,72,141,2388.12,9.469,20,33,38.22
254,251,72,141,2397.07,9.468,20,33,38.22
255,250,71,141,2404.65,9.467,20,34,38.22
256,249,70,141,2415.03,9.469,20,34,38.23
257,252,70,141,2425.39,9.469,20,34,38.23
258,254,71,142,2434.34,9.468,20,34,38.23
259,252,71,141,2441.62,9.467,20,34,38.23
260,251,71,141,2451.51,9.469,20,34,38.23
261,252,71,141,2462.65,9.469,20,34,38.23
262,252,70,141,2472.3,9.467,20,34,38.23
263,252,70,141,2481.27,9.465,20,34,38.23
264,252,70,140,2491.62,9.469,20,34,38.23
265,251,70,140,2501.96,9.469,20,34,38.23
266,251,70,140,2510.92,9.468,20,34,38.23
267,253,69,140,2518.53,9.467,20,35,38.23
268,254,69,140,2528.88,9.469,20,35,38.23
269,254,70,140,2538.92,9.469,20,35,38.23
270,254,72,140,2548.05,9.468,20,34,38.23
271,253,73,140,2556.8,9.464,20,33,38.23
272,251,73,140,2566.89,9.468,20,33,38.23
273,251,72,140,2575.54,9.463,20,33,38.23
274,253,71,140,2583.72,9.464,20,34,38.23
275,252,72,140,2594.05,9.469,20,33,38.23
276,251,72,140,2604.36,9.469,20,33,38.23
277,253,72,140,2614.95,9.469,20,34,38.23
278,253,72,140,2624.59,9.468,20,34,38.23
279,251,73,140,2631.12,9.467,20,33,38.23
280,249,73,140,2640.8,9.469,20,33,38.23
281,248,70,140,2652.3,9.469,20,34,38.23
282,252,69,140,2662.04,9.468,20,35,38.23
283,254,70,140,2669.64,9.467,20,35,38.23
284,253,71,141,2680.01,9.469,20,34,38.23
285,252,72,141,2690.03,9.469,20,33,38.23
286,251,72,140,2698.66,9.469,20,33,38.23
287,250,71,140,2705.8,9.467,20,34,38.23
288,251,69,140,2716.2,9.469,20,35,38.23
289,252,69,141,2726.8,9.469,20,35,38.23
290,252,70,140,2737.24,9.467,20,34,38.23
291,252,70,140,2746.24,9.465,20,34,38.23
292,252,70,141,2756.27,9.469,20,34,38.23
293,252,70,141,2766.16,9.469,20,34,38.23
294,252,70,141,2775.54,9.469,20,34,38.23
295,252,70,141,2781.74,9.467,20,34,38.23
296,251,69,140,2793.86,9.469,20,35,38.23
297,251,68,140,2803.51,9.467,20,35,38.23
298,252,68,140,2812.48,9.465,20,35,38.23
299,253,69,140,2822.83,9.469,20,35,38.23
300,253,70,140,2833.19,9.469,20,35,38.23
301,252,70,140,2842.13,9.468,20,34,38.23
302,252,70,139,2849.74,9.467,20,34,38.23
303,252,70,139,2860.09,9.469,20,34,38.23
304,252,70,139,2870.45,9.469,20,34,38.23
305,253,70,140,2879.4,9.468,20,35,38.23
306,252,71,140,2887.71,9.466,20,34,38.23
307,251,70,139,2898.73,9.465,20,34,38.23
308,251,69,139,2907.7,9.465,20,35,38.23
309,253,69,139,2917.34,9.467,20,35,38.23
310,253,70,139,2926.31,9.465,20,35,38.23
311,252,70,139,2936.67,9.469,20,34,38.23
312,252,70,139,2947.04,9.469,20,34,38.23
313,253,70,139,2956.69,9.467,20,35,38.23
314,255,72,139,2964.27,9.464,20,34,38.23
315,255,74,140,2971.87,9.467,20,33,38.23
316,252,74,140,2982.19,9.469,20,33,38.23
317,250,72,139,2992.55,9.469,20,33,38.23
318,250,71,139,3002.92,9.469,20,34,38.23
319,251,71,139,3012.95,9.469,20,34,38.23
320,254,73,140,3022.32,9.468,20,33,38.23
321,255,74,140,3031.21,9.463,20,33,38.23
322,253,75,140,3039.48,9.463,20,32,38.23
323,251,74,140,3048.45,9.465,20,32,38.23
324,251,73,140,3058.82,9.469,20,33,38.23
325,251,73,140,3069.17,9.469,20,33,38.23
326,251,72,141,3079.53,9.469,20,33,38.23
327,252,72,141,3088.28,9.468,20,33,38.23
328,253,72,141,3095.02,9.467,20,34,38.23
329,253,72,141,3105.39,9.469,20,34,38.23
330,252,72,141,3115.25,9.468,20,33,38.23
331,252,73,142,3124.28,9.465,20,33,38.23
332,254,74,141,3135.38,9.469,20,33,38.23
333,253,75,141,3145.7,9.469,20,32,38.23
334,251,74,141,3154.71,9.468,20,32,38.23
335,250,73,141,3162.33,9.467,20,33,38.23
336,251,72,141,3172.68,9.469,20,33,38.23
337,251,71,141,3183.02,9.469,20,34,38.23
338,252,71,141,3192.2,9.468,20,34,38.23
339,254,71,142,3199.92,9.464,20,34,38.23
340,254,74,141,3211.67,9.469,20,33,38.23
341,251,75,141,3220.47,9.469,20,32,38.23
342,250,72,141,3228.58,9.467,20,33,38.23
343,252,71,141,3238.9,9.469,20,34,38.23
344,252,70,141,3249.23,9.469,20,34,38.23
345,252,70,141,3259.6,9.469,20,34,38.23
346,253,71,141,3268.56,9.468,20,34,38.23
347,251,72,141,3276.18,9.467,20,33,38.23
348,251,72,140,3285.83,9.467,20,33,38.23
349,254,72,140,3294.81,9.465,20,34,38.23
350,255,74,141,3305.15,9.469,20,33,38.23
351,253,76,141,3314.79,9.467,20,32,38.23
352,251,75,141,3323.47,9.465,20,32,38.23
353,249,74,140,3333.36,9.469,20,32,38.23
354,251,73,140,3344.48,9.469,20,33,38.23
355,253,73,140,3354.14,9.467,20,33,38.23
356,253,74,141,3362.41,9.463,20,33,38.23
357,252,74,141,3370.67,9.463,20,33,38.23
358,251,73,141,3379.37,9.465,20,33,38.23
359,250,72,141,3389.28,9.469,20,33,38.23
360,250,71,141,3399.68,9.467,20,34,38.23
361,251,70,141,3408.64,9.465,20,34,38.23
362,252,70,141,3418.31,9.467,20,34,38.23
363,254,71,141,3427.3,9.465,20,34,38.23
364,255,72,142,3437.65,9.469,20,34,38.23
365,253,73,142,3448.01,9.469,20,33,38.23
366,250,73,142,3456.94,9.468,20,33,38.23
367,250,72,142,3464.56,9.467,20,33,38.23
368,251,72,142,3474.92,9.469,20,33,38.23
369,252,72,142,3485.26,9.469,20,33,38.23
370,252,72,142,3495.3,9.469,20,33,38.23
371,251,71,142,3503.93,9.469,20,34,38.23
372,252,71,142,3511.12,9.467,20,34,38.23
373,252,71,142,3521.44,9.469,20,34,38.23
374,252,71,142,3532.08,9.469,20,34,38.23
375,252,72,143,3543.22,9.469,20,33,38.23
376,251,71,142,3552.17,9.468,20,34,38.23
377,251,71,142,3559.79,9.467,20,34,38.23
378,253,71,142,3569.43,9.467,20,34,38.23
379,254,72,142,3578.41,9.465,20,34,38.23
380,253,73,142,3588.76,9.469,20,33,38.23
381,254,74,142,3598.41,9.467,20,33,38.23
382,253,75,142,3607.39,9.465,20,32,38.23
383,250,75,142,3617.73,9.469,20,32,38.23
384,250,73,142,3628.09,9.469,20,33,38.23
385,252,72,142,3636.84,9.468,20,33,38.23
386,253,72,142,3643.88,9.467,20,34,38.23
387,251,73,142,3654.98,9.469,20,33,38.23
388,250,73,142,3665.35,9.469,20,33,38.23
389,251,71,142,3675.72,9.469,20,34,38.23
390,252,70,142,3684.64,9.468,20,34,38.23
391,253,70,142,3692.23,9.467,20,35,38.23
392,254,71,141,3702.62,9.469,20,34,38.23
393,253,72,141,3712.97,9.469,20,34,38.23
394,251,72,141,3723.33,9.469,20,33,38.23
395,251,72,141,3732.26,9.468,20,33,38.23
396,252,71,141,3739.88,9.467,20,34,38.23
397,253,71,141,3749.53,9.467,20,34,38.23
398,253,72,142,3758.51,9.465,20,34,38.23
399,252,73,142,3768.83,9.469,20,33,38.23
400,251,72,142,3778.47,9.467,20,33,38.23
401,251,71,141,3786.79,9.463,20,34,38.23
402,253,71,141,3795.76,9.465,20,34,38.23
403,253,71,141,3806.12,9.469,20,34,38.23
404,252,72,141,3816.48,9.469,20,33,38.23
405,251,71,141,3825.22,9.468,20,34,38.23
406,251,71,141,3831.99,9.467,20,34,38.23
407,252,71,140,3842.6,9.469,20,34,38.23
408,253,71,140,3853.73,9.469,20,34,38.23
409,252,71,140,3864.09,9.469,20,34,38.23
410,252,71,140,3874.43,9.469,20,34,38.23
411,253,72,140,3883.36,9.468,20,34,38.23
412,253,73,140,3890.67,9.467,20,33,38.23
413,252,73,141,3900.3,9.469,20,33,38.23
414,251,72,141,3910.64,9.469,20,33,38.23
415,251,71,140,3920.5,9.468,20,34,38.23
416,251,71,141,3928.99,9.463,20,34,38.23
417,252,71,141,3938.27,9.465,20,34,38.23
418,251,71,141,3948.17,9.469,20,34,38.23
419,251,70,141,3958.95,9.469,20,34,38.23
420,253,70,141,3968.33,9.468,20,35,38.23
421,254,71,141,3977.22,9.463,20,34,38.23
422,253,72,141,3986.21,9.465,20,34,38.23
423,251,72,140,3996.49,9.469,20,33,38.23
424,251,71,140,4006.11,9.467,20,34,38.23
425,253,71,140,4015.2,9.465,20,34,38.23
426,252,71,140,4024.81,9.467,20,34,38.23
427,251,71,140,4033.75,9.465,20,34,38.23
428,250,70,140,4044.16,9.469,20,34,38.23
429,251,69,139,4053.11,9.468,20,35,38.23
430,252,69,139,4060.71,9.467,20,35,38.23
431,253,69,139,4071.06,9.469,20,35,38.23
432,253,70,139,4081.42,9.469,20,35,38.23
433,254,72,139,4091.77,9.469,20,34,38.23
434,255,73,139,4101.16,9.467,20,33,38.23
435,254,74,139,4109.67,9.465,20,33,38.23
436,252,74,139,4119.35,9.468,20,33,38.23
437,251,74,139,4126.98,9.467,20,32,38.23
438,251,74,139,4137.32,9.469,20,32,38.23
439,251,74,140,4147.68,9.469,20,32,38.23
440,251,73,140,4157.32,9.467,20,33,38.23
441,251,73,140,4166.3,9.465,20,33,38.23
442,252,73,140,4176.65,9.469,20,33,38.23
443,252,73,140,4185.58,9.468,20,33,38.23
444,251,73,140,4193.21,9.467,20,33,38.23
445,250,72,140,4203.25,9.469,20,33,38.23
446,250,71,139,4213.15,9.469,20,34,38.23
447,251,70,140,4223.55,9.467,20,34,38.23
448,252,70,140,4232.54,9.465,20,34,38.23
449,252,70,139,4242.89,9.469,20,34,38.23
450,252,70,140,4251.83,9.468,20,34,38.23
451,252,69,140,4259.44,9.467,20,35,38.23
452,252,69,139,4269.8,9.469,20,35,38.23
453,253,69,139,4280.17,9.469,20,35,38.23
454,253,70,139,4289.06,9.468,20,35,38.23
455,252,70,139,4296.28,9.467,20,34,38.23
456,253,70,139,4306.31,9.469,20,35,38.23
457,253,71,139,4317.41,9.469,20,34,38.23
458,253,72,139,4327.77,9.469,20,34,38.23
459,252,73,139,4337.41,9.467,20,33,38.23
460,253,73,139,4346.39,9.465,20,33,38.23
461,253,73,141,4356.73,9.469,20,33,38.23
462,253,74,141,4366.13,9.467,20,33,38.23
463,251,75,141,4374.06,9.463,20,32,38.23
464,251,74,141,4382.92,9.463,20,32,38.23
465,251,73,142,4391.91,9.465,20,33,38.23
466,252,73,142,4401.97,9.469,20,33,38.23
467,251,73,142,4411.85,9.469,20,33,38.23
468,252,72,143,4422.26,9.467,20,33,38.23
469,254,74,143,4431.25,9.465,20,33,38.23
470,253,75,142,4441.6,9.469,20,32,38.23
471,250,74,142,4450.35,9.468,20,32,38.23
472,250,73,143,4457.42,9.467,20,33,38.23
473,253,72,143,4468.49,9.469,20,34,38.23
474,253,73,143,4478.55,9.469,20,33,38.23
475,252,74,143,4488.48,9.469,20,33,38.23
476,251,73,142,4498.85,9.467,20,33,38.23
477,253,72,143,4507.54,9.465,20,34,38.23
478,255,74,143,4516.49,9.468,20,33,38.23
479,254,76,143,4524.56,9.464,20,32,38.23
480,252,76,143,4534.78,9.469,20,32,38.23
481,250,75,143,4541.94,9.467,20,32,38.23
482,249,73,142,4552.38,9.469,20,33,38.23
483,252,74,143,4562.22,9.468,20,33,38.23
484,254,75,142,4571.01,9.464,20,32,38.23
485,251,74,142,4581.33,9.469,20,32,38.23
486,250,72,143,4591.67,9.469,20,33,38.23
487,254,73,143,4601.67,9.468,20,33,38.23
488,254,75,143,4611.35,9.465,20,32,38.23
489,252,76,143,4621.69,9.469,20,32,38.23
490,251,75,142,4632.04,9.469,20,32,38.23
491,250,74,143,4640.98,9.468,20,32,38.23
492,251,73,142,4648.59,9.467,20,33,38.23
493,253,73,142,4658.24,9.467,20,33,38.23
494,253,73,142,4667.2,9.465,20,33,38.23
495,254,74,142,4676.86,9.467,20,33,38.23
496,253,75,142,4685.54,9.465,20,32,38.23
497,252,75,142,4695.18,9.469,20,32,38.23
498,251,75,142,4705.55,9.469,20,32,38.23
499,251,74,142,4715.38,9.468,20,32,38.23
500,252,74,142,4724.16,9.464,20,33,38.23
501,253,74,143,4734.24,9.468,20,33,38.23
502,253,75,143,4743.83,9.465,20,32,38.23
503,252,76,143,4754.17,9.469,20,32,38.23
504,252,75,142,4763.57,9.467,20,32,38.23
505,252,75,142,4772.05,9.465,20,32,38.23
506,251,75,143,4781.75,9.468,20,32,38.23
507,250,74,142,4789.37,9.467,20,32,38.23
508,250,73,142,4799.74,9.469,20,33,38.23
509,251,73,142,4810.11,9.469,20,33,38.23
510,251,72,142,4820.44,9.469,20,33,38.23
511,251,71,141,4830.07,9.467,20,34,38.23
512,253,72,142,4838.36,9.463,20,34,38.23
513,254,73,141,4846.63,9.463,20,33,38.23
514,252,74,141,4855.64,9.465,20,33,38.23
515,251,72,141,4866.0,9.469,20,33,38.23
516,250,71,141,4876.34,9.469,20,34,38.23
517,251,70,141,4885.97,9.467,20,34,38.23
518,253,71,141,4894.25,9.463,20,34,38.23
519,253,72,141,4903.22,9.465,20,34,38.23
520,253,73,142,4913.57,9.469,20,33,38.23
521,253,74,142,4923.93,9.469,20,33,38.23
522,252,73,142,4933.57,9.467,20,33,38.23
523,251,73,141,4941.93,9.465,20,33,38.23
524,252,73,141,4951.09,9.469,20,33,38.23
525,253,74,141,4962.54,9.467,20,33,38.23
526,252,74,141,4970.82,9.463,20,33,38.23
527,251,74,141,4979.11,9.463,20,32,38.23
528,251,73,140,4988.11,9.465,20,33,38.23
529,252,73,140,4998.48,9.469,20,33,38.24
530,252,73,140,5008.09,9.467,20,33,38.24
531,254,75,140,5017.09,9.465,20,32,38.24
532,254,76,139,5027.46,9.469,20,32,38.24
533,252,76,139,5037.08,9.467,20,32,38.24
534,251,76,139,5046.06,9.465,20,32,38.24
535,251,76,139,5056.42,9.469,20,32,38.24
536,251,75,139,5066.79,9.469,20,32,38.24
537,251,74,140,5076.43,9.467,20,32,38.24
538,251,74,139,5084.71,9.463,20,32,38.24
539,252,73,139,5092.98,9.463,20,33,38.24
540,254,73,140,5101.96,9.465,20,33,38.24
541,253,74,140,5112.33,9.469,20,33,38.24
542,252,74,140,5121.96,9.467,20,33,38.24
543,253,74,141,5130.94,9.465,20,33,38.24
544,255,76,140,5140.6,9.467,20,32,38.24
545,253,78,140,5149.58,9.465,20,31,38.24
546,251,77,139,5159.91,9.469,20,31,38.24
547,250,76,139,5169.56,9.467,20,31,38.24
548,249,74,140,5178.57,9.465,20,32,38.24
549,250,72,140,5188.21,9.467,20,33,38.24
550,250,71,140,5196.87,9.465,20,34,38.24
551,251,70,140,5206.77,9.469,20,34,38.24
552,251,69,140,5217.9,9.469,20,35,38.24
553,252,69,141,5226.82,9.468,20,35,38.24
554,253,70,142,5234.46,9.467,20,35,38.24
555,254,72,142,5244.09,9.467,20,34,38.24
556,255,73,142,5253.07,9.465,20,33,38.23
557,253,74,142,5263.44,9.469,20,33,38.23
558,252,74,142,5273.07,9.467,20,33,38.23
559,252,75,143,5282.07,9.465,20,32,38.23
560,251,75,142,5292.43,9.469,20,32,38.23
561,250,73,143,5302.77,9.469,20,33,38.23
562,251,72,143,5312.41,9.467,20,33,38.23
563,253,73,143,5321.4,9.465,20,33,38.23
564,255,75,143,5331.76,9.469,20,32,38.23
565,253,76,143,5341.38,9.467,20,32,38.23
566,251,76,143,5349.64,9.463,20,32,38.23
567,250,74,143,5358.65,9.465,20,32,38.23
568,250,73,143,5368.3,9.467,20,33,38.23
569,252,72,143,5376.97,9.465,20,33,38.23
570,254,74,142,5386.3,9.468,20,33,38.23
571,254,75,142,5395.9,9.465,20,32,38.23
572,251,75,142,5406.28,9.469,20,32,38.23
573,250,74,141,5416.63,9.469,20,32,38.23
574,251,73,141,5426.98,9.469,20,33,38.23
