time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
0,130,71,86,5.82,5.822,24,17,,37.12,32.9,,0.0,0.0,0.0
1,333,71,88,11.72,5.888,24,45,670,37.12,32.9,,0.0,0.0,0.0
2,333,70,89,17.6,5.888,24,45,662:667,37.12,32.9,,0.0,0.0,0.0
3,146,71,90,23.49,5.888,24,20,666,37.12,32.9,,0.0,0.0,0.0
4,134,71,90,29.37,5.888,24,18,666:662,37.12,32.85,18.9,0.0,0.0,0.0
5,132,71,90,35.26,5.888,24,18,662:666,37.12,32.85,18.9,0.0,0.0,0.0
6,132,71,90,41.15,5.888,24,18,662,37.12,32.9,18.9,0.0,0.0,0.0
7,138,71,91,47.04,5.888,24,19,661:666,37.12,32.85,18.9,0.0,0.0,0.0
8,157,71,90,56.39,9.349,24,21,666,37.12,32.85,18.9,0.0,0.0,0.0
9,157,71,90,65.73,9.349,23,21,657:661,37.12,32.85,21.26,0.0,0.0,0.0
10,217,71,91,73.53,7.791,23,29,662,37.12,32.9,21.26,0.0,0.0,3.664346E-4
11,217,69,91,82.35,8.827,23,30,657:652,37.12,32.85,21.26,0.0,0.0,7.328692E-4
12,217,65,91,91.19,8.827,23,32,652,37.12,32.85,21.26,0.0,0.0,0.0010993038
13,227,65,92,100.01,8.827,23,33,653,37.12,32.85,21.26,0.0,0.0,0.0014657384
14,218,63,92,108.83,8.827,23,33,653:652,37.12,32.9,22.05,0.0,0.0,0.001832173
15,187,63,92,117.66,8.827,23,28,648:643,37.12,32.85,22.05,0.0,0.0,0.001832173
16,187,63,93,125.94,8.276,23,28,638,37.12,32.85,22.05,0.0,0.0,0.001832173
17,188,63,94,134.22,8.276,23,28,635:626,37.12,32.85,22.05,0.0,0.0,0.001832173
18,188,63,95,142.49,8.276,23,28,620,37.12,32.85,22.05,0.0,0.0,0.001832173
19,182,63,96,150.78,8.276,23,28,619:615,37.12,32.85,21.0,0.0,0.0,0.001832173
20,182,64,97,159.05,8.276,23,27,612,37.12,32.85,21.0,0.0,0.0,0.001832173
21,182,65,98,166.83,7.791,23,27,611:609:606,37.12,32.85,21.0,0.0,0.0,0.001832173
22,175,65,98,174.63,7.791,23,26,606,37.12,32.85,21.0,0.0,0.0,0.001832173
23,175,63,99,182.42,7.791,23,27,603:601,37.12,32.85,21.0,0.0,0.0,0.001832173
24,196,63,99,190.69,8.276,23,30,600,37.12,32.85,21.08,0.0,0.0,0.001832173
25,196,63,100,198.97,8.276,23,30,596:603,37.12,32.85,21.08,0.0,0.0,0.001832173
26,180,63,101,207.24,8.276,23,27,583:592,37.12,32.85,21.08,0.0,0.0,0.001832173
27,179,67,102,215.52,8.276,23,26,588:586,37.12,32.85,21.08,0.0,0.0,0.001832173
28,178,66,102,223.8,8.276,23,26,587,37.12,32.85,21.08,0.0,0.0,0.001832173
29,180,66,102,232.08,8.276,23,26,588:589,37.12,32.85,21.14,0.0,0.0,0.001832173
30,180,66,102,240.35,8.276,23,0,587:584,37.12,32.85,21.14,0.0,0.0,0.001832173
31,180,65,102,248.63,8.276,23,0,583,37.12,32.85,21.14,0.0,0.0,0.001832173
32,180,66,103,256.9,8.276,23,0,1166,37.12,32.85,21.14,0.0,0.0,0.001832173
33,187,66,103,265.18,8.276,23,27,578:574,37.12,32.85,21.14,0.0,0.0,0.001832173
34,166,66,104,272.97,7.791,23,24,577,37.12,32.85,21.18,0.0,0.0,0.001832173
35,175,66,104,280.76,7.791,23,25,580:583,37.12,32.85,21.18,0.0,0.0,0.001832173
36,184,65,104,289.04,8.276,23,27,578:577,37.12,32.85,21.18,0.0,0.0,0.001832173
37,184,66,104,297.32,8.276,23,27,578:578,37.12,32.85,21.18,0.0,0.0,0.001832173
38,183,66,104,305.59,8.276,23,26,579:574,37.12,32.85,21.18,0.0,0.0,0.001832173
39,181,66,104,313.61,8.024,23,26,574,37.12,32.85,21.6,0.0,0.0,0.001832173
40,181,67,104,321.89,8.276,23,26,574:575,37.12,32.85,21.6,0.0,0.0,0.001832173
41,179,67,105,330.17,8.276,23,26,569:568,37.12,32.85,21.6,0.0,0.0,0.001832173
42,179,67,105,338.44,8.276,23,26,564,37.12,32.85,21.6,0.0,0.0,0.001832173
43,174,67,106,346.72,8.276,23,25,564:564,37.12,32.85,21.6,0.0,0.0,0.001832173
44,171,66,106,354.51,7.791,23,25,569:570,37.12,32.85,21.49,0.0,0.0,0.001832173
45,171,66,105,362.53,8.024,23,25,573:569,37.12,32.85,21.49,0.0,0.0,0.001832173
46,174,66,105,370.56,8.024,23,25,573,37.12,32.85,21.49,0.0,0.0,0.001832173
47,181,66,105,378.58,8.024,23,26,572:568,37.12,32.85,21.49,0.0,0.0,0.001832173
48,174,64,105,386.37,7.791,23,26,564:568,37.12,32.85,21.49,0.0,0.0,0.001832173
49,189,64,106,394.65,8.276,23,28,568:564,37.12,32.85,21.41,0.0,0.0,0.001832173
50,186,65,106,402.93,8.276,23,27,560,37.12,32.85,21.41,0.0,0.0,0.001832173
51,186,66,107,411.2,8.276,23,27,556:558,37.12,32.85,21.41,0.0,0.0,0.001832173
52,187,67,107,419.48,8.276,23,27,558:555,37.12,32.85,21.41,0.0,0.0,0.001832173
53,165,67,108,427.27,7.791,23,24,555:554,37.12,32.85,21.41,0.0,0.0,0.001832173
54,165,66,108,435.07,7.791,23,24,551:550,37.12,32.85,22.15,0.0,0.0,0.001832173
55,183,66,109,442.85,7.791,23,26,546:545,37.12,32.85,22.15,0.0,0.0,0.001832173
56,205,67,110,450.64,7.791,23,29,550:546,37.12,32.85,22.15,0.0,0.0,0.0021986077
57,194,69,110,459.2,8.547,23,27,544,37.12,32.85,22.15,0.0,0.0,0.0021986077
58,175,69,111,467.47,8.276,23,24,540:536,37.12,32.85,22.15,0.0,0.0,0.0021986077
59,175,69,111,475.26,7.791,23,24,537:540,37.12,32.85,22.24,0.0,0.0,0.0021986077
60,181,68,111,483.54,8.276,23,25,546:549,37.12,32.85,22.24,0.0,0.0,0.0021986077
61,181,69,110,491.82,8.276,23,25,549:549,37.12,32.85,22.24,0.0,0.0,0.0021986077
62,178,69,110,499.6,7.791,23,25,545,37.12,32.8,22.24,0.0,0.0,0.0021986077
63,178,68,110,507.88,8.276,23,25,541:541,37.12,32.85,22.24,0.0,0.0,0.0021986077
64,172,68,110,516.16,8.276,23,24,552:551,37.12,32.85,22.31,0.0,0.0,0.0021986077
65,172,68,109,523.95,7.791,23,24,551:549,37.12,32.85,22.31,0.0,0.0,0.0021986077
66,172,68,109,531.74,7.791,23,24,554:552,37.12,32.85,22.31,0.0,0.0,0.0021986077
67,199,68,109,540.29,8.547,23,28,551,37.12,32.85,22.31,0.0,0.0,0.002565042
68,178,70,109,548.56,8.276,23,24,550:547,37.12,32.85,22.31,0.0,0.0,0.002565042
69,183,70,109,556.85,8.276,23,25,550:560,37.12,32.85,22.75,0.0,0.0,0.002565042
70,183,70,108,565.11,8.276,23,25,563:560,37.12,32.8,22.75,0.0,0.0,0.002565042
71,172,70,108,573.39,8.276,23,23,556:555,37.12,32.8,22.75,0.0,0.0,0.002565042
72,174,70,108,581.18,7.791,23,24,554:555,37.12,32.8,22.75,0.0,0.0,0.002565042
73,188,71,108,588.97,7.791,23,25,555:550,37.12,32.8,22.75,0.0,0.0,0.002565042
74,188,70,108,597.25,8.276,23,26,550,37.12,32.85,22.25,0.0,0.0,0.002565042
75,188,70,109,605.53,8.276,23,26,547:545,37.12,32.8,22.25,0.0,0.0,0.002565042
76,166,71,109,613.8,8.276,23,22,550,37.12,32.85,22.25,0.0,0.0,0.002565042
77,184,71,108,621.59,7.791,23,25,555:555:554,37.12,32.85,22.25,0.0,0.0,0.002565042
78,184,71,108,629.88,8.276,23,25,552,37.12,32.85,22.25,0.0,0.0,0.002565042
79,196,71,108,638.15,8.276,23,26,556:564,37.12,32.85,21.13,0.0,0.0,0.002565042
80,189,72,107,646.42,8.276,23,25,565:564,37.12,32.85,21.13,0.0,0.0,0.002565042
81,166,72,106,654.71,8.276,23,22,561:563,37.12,32.85,21.13,0.0,0.0,0.002565042
82,165,72,107,662.49,7.791,23,22,565,37.12,32.85,21.13,0.0,0.0,0.002565042
83,182,71,106,670.29,7.791,23,24,572:572,37.12,32.85,21.13,0.0,0.0,0.002565042
84,182,70,105,678.07,7.791,23,25,569:569,37.12,32.85,20.78,0.0,0.0,0.002565042
85,201,71,105,685.86,7.791,23,27,569,37.12,32.8,20.78,0.0,0.0,0.0029314768
86,197,73,106,694.14,8.276,23,26,560:569:561,37.12,32.85,20.78,0.0,0.0,0.0029314768
87,197,74,106,702.42,8.276,23,25,561,37.12,32.85,20.78,0.0,0.0,0.0029314768
88,179,74,107,710.69,8.276,23,23,556:554,37.12,32.85,20.78,0.0,0.0,0.0029314768
89,180,73,108,718.97,8.276,23,24,551:545,37.12,32.8,20.15,0.0,0.0,0.0029314768
90,172,73,109,727.24,8.276,23,22,549:560,37.12,32.85,20.15,0.0,0.0,0.0029314768
91,179,73,107,735.04,7.791,23,23,570:574,37.12,32.85,20.15,0.0,0.0,0.0029314768
92,182,72,105,743.32,8.276,23,24,575,37.12,32.8,20.15,0.0,0.0,0.0029314768
93,191,72,105,751.59,8.276,23,25,,37.12,32.85,20.15,0.0,0.0,0.0029314768
94,197,74,105,759.86,8.276,23,25,,37.12,32.85,20.15,0.0,0.0,0.0029314768
95,178,74,105,768.14,8.276,23,23,574,37.12,32.85,20.15,0.0,0.0,0.0029314768
96,173,74,105,776.42,8.276,23,22,2880:566,37.12,32.8,18.95,0.0,0.0,0.0029314768
97,181,76,105,784.69,8.276,23,23,569:564,37.12,32.85,18.95,0.0,0.0,0.0029314768
98,185,76,106,792.97,8.276,23,23,564:563,37.12,32.85,18.95,0.0,0.0,0.0029314768
99,185,76,106,801.25,8.276,23,23,558,37.12,32.85,18.14,0.0,0.0,0.0029314768
100,178,76,107,809.52,8.276,23,22,555:586,37.12,32.8,18.14,0.0,0.0,0.0029314768
101,178,76,105,817.31,7.791,23,22,583,37.12,32.85,18.14,0.0,0.0,0.0029314768
102,185,76,104,825.59,8.276,23,23,578:574:568,37.12,32.85,18.14,0.0,0.0,0.0029314768
103,174,76,105,833.87,8.276,23,22,566:577,37.12,32.85,18.14,0.0,0.0,0.0029314768
104,183,76,105,841.67,7.791,23,23,580,37.12,32.85,18.0,0.0,0.0,0.0029314768
105,179,76,104,849.45,7.791,23,22,580:574,37.12,32.8,18.0,0.0,0.0,0.0029314768
106,187,76,104,857.73,8.276,23,23,574:575,37.12,32.85,18.0,0.0,0.0,0.0029314768
107,189,77,104,866.0,8.276,23,23,574,37.12,32.85,18.0,0.0,0.0,0.0029314768
108,189,78,105,874.28,8.276,23,23,569:572,37.12,32.8,18.0,0.0,0.0,0.0029314768
109,174,79,104,882.55,8.276,23,21,577:578,37.12,32.85,17.9,0.0,0.0,0.0029314768
110,174,78,104,890.83,8.276,23,21,575:574,37.12,32.85,17.9,0.0,0.0,0.0029314768
111,174,77,104,898.62,7.791,23,22,574,37.12,32.85,17.9,0.0,0.0,0.0029314768
112,173,77,104,906.41,7.791,23,21,578:593,37.12,32.85,17.9,0.0,0.0,0.0029314768
113,173,75,102,914.21,7.791,23,22,588:587,37.12,32.85,17.9,0.0,0.0,0.0029314768
114,190,77,102,922.48,8.276,23,24,582,37.12,32.85,17.84,0.0,0.0,0.0029314768
115,190,77,103,930.76,8.276,23,24,579:582,37.12,32.85,17.84,0.0,0.0,0.0029314768
116,192,78,103,939.04,8.276,23,24,574:579,37.12,32.8,17.84,0.0,0.0,0.0029314768
117,192,79,103,947.32,8.276,23,23,583,37.12,32.85,17.84,0.0,0.0,0.0029314768
118,176,80,103,955.58,8.276,23,21,579:583:583,37.12,32.85,17.84,0.0,0.0,0.0029314768
119,176,80,103,963.86,8.276,23,21,578,37.13,32.85,17.8,0.0,0.0,0.0029314768
120,176,79,103,971.65,7.791,23,21,582:584,37.13,32.85,17.8,0.0,0.0,0.0029314768
121,178,79,103,979.44,7.791,23,22,582:578,37.13,32.85,17.8,0.0,0.0,0.0029314768
122,178,79,103,987.24,7.791,23,22,582,37.13,32.85,17.8,0.0,0.0,0.0029314768
123,174,79,103,995.51,8.276,23,21,587:592,37.13,32.85,17.8,0.0,0.0,0.0029314768
124,174,79,102,1003.54,8.024,23,21,587:584,37.13,32.85,17.77,0.0,0.0,0.0029314768
125,160,79,102,1011.58,8.024,23,19,578,37.13,32.85,17.77,0.0,0.0,0.0029314768
126,160,77,103,1019.35,7.791,23,20,1174,37.13,32.85,17.77,0.0,0.0,0.0029314768
127,178,76,101,1027.14,7.791,23,22,598:596,37.13,32.85,17.77,0.0,0.0,0.0029314768
128,210,77,101,1035.7,8.547,23,26,588,37.13,32.85,17.77,0.0,0.0,0.0032979113
129,185,78,102,1043.97,8.276,23,23,582:574,37.13,32.85,16.96,0.0,0.0,0.0032979113
130,183,80,103,1052.25,8.276,23,22,574,37.13,32.85,16.96,0.0,0.0,0.0032979113
131,180,80,105,1060.53,8.276,23,21,573:569:568,37.13,32.85,16.96,0.0,0.0,0.0032979113
132,180,80,105,1068.8,8.276,23,21,564,37.13,32.85,16.96,0.0,0.0,0.0032979113
133,175,80,105,1076.59,7.791,23,21,572:575,37.13,32.85,16.96,0.0,0.0,0.0032979113
134,181,80,103,1084.39,7.791,23,22,589:597,37.13,32.85,16.82,0.0,0.0,0.0032979113
135,181,80,101,1092.18,7.791,23,22,601:592,37.13,32.85,16.82,0.0,0.0,0.0032979113
136,158,79,101,1099.97,7.791,23,19,588,37.13,32.85,16.82,0.0,0.0,0.0032979113
137,181,78,101,1107.76,7.791,23,22,595:601,37.13,32.85,16.82,0.0,0.0,0.0032979113
138,181,78,100,1116.03,8.276,23,22,607:600,37.13,32.85,16.82,0.0,0.0,0.0032979113
139,177,77,100,1124.31,8.276,23,22,592,37.13,32.85,16.72,0.0,0.0,0.0032979113
140,177,78,101,1132.58,8.276,23,22,589:596,37.13,32.85,16.72,0.0,0.0,0.0032979113
141,177,77,101,1140.86,8.276,23,22,597,37.13,32.85,16.72,0.0,0.0,0.0032979113
142,188,78,100,1149.13,8.276,23,23,598:592,37.13,32.85,16.72,0.0,0.0,0.0032979113
143,188,78,101,1157.41,8.276,23,23,587:596,37.13,32.85,16.72,0.0,0.0,0.0032979113
144,188,79,101,1165.68,8.276,23,23,597:597,37.13,32.85,16.66,0.0,0.0,0.0032979113
145,190,79,101,1173.97,8.276,23,23,528,37.13,32.85,16.66,0.0,0.0,0.0032979113
146,175,79,101,1182.25,8.276,23,21,651:592,37.13,32.85,16.66,0.0,0.0,0.0032979113
147,171,79,100,1190.27,8.024,23,21,607:612,37.13,32.85,16.66,0.0,0.0,0.0032979113
148,173,79,99,1198.05,7.791,23,21,606,37.13,32.85,16.66,0.0,0.0,0.0032979113
149,188,78,99,1206.34,8.276,23,23,606:606,37.13,32.85,19.77,0.0,0.0,0.0032979113
150,188,79,99,1214.61,8.276,23,23,606,37.13,32.85,19.77,0.0,0.0,0.0032979113
151,178,79,99,1222.88,8.276,23,22,603:597,37.13,32.85,19.77,0.0,0.0,0.0032979113
152,197,78,101,1231.17,8.276,23,24,588:583,37.13,32.85,19.77,0.0,0.0,0.0032979113
153,197,78,102,1239.44,8.276,23,24,578:587,37.13,32.85,19.77,0.0,0.0,0.0032979113
154,173,78,102,1247.71,8.276,23,21,592:596,37.13,32.85,22.63,0.0,0.0,0.0032979113
155,176,78,101,1256.0,8.276,23,22,593,37.13,32.85,22.63,0.0,0.0,0.0032979113
156,187,78,101,1264.01,8.024,23,23,593:593,37.13,32.9,22.63,0.0,0.0,0.0032979113
157,193,78,101,1272.29,8.276,23,24,597,37.13,32.85,22.63,0.0,0.0,0.0032979113
158,188,79,101,1280.56,8.276,23,23,600:597,37.13,32.85,22.63,0.0,0.0,0.0032979113
159,187,80,101,1288.85,8.276,23,22,593:598,37.13,32.9,21.38,0.0,0.0,0.0032979113
160,187,80,100,1297.13,8.276,23,22,605,37.13,32.9,21.38,0.0,0.0,0.0032979113
161,161,80,99,1305.4,8.276,23,19,603:600,37.13,32.85,21.38,0.0,0.0,0.0032979113
162,169,80,100,1313.19,7.791,23,20,596:601,37.13,32.9,21.38,0.0,0.0,0.0032979113
163,169,77,100,1320.98,7.791,23,21,607,37.13,32.9,21.38,0.0,0.0,0.0032979113
164,189,77,99,1328.78,7.791,23,23,606:603,37.13,32.9,20.95,0.0,0.0,0.0032979113
165,189,78,99,1337.05,8.276,23,23,597,37.13,32.85,20.95,0.0,0.0,0.0032979113
166,189,78,100,1345.33,8.276,23,23,596:595,37.13,32.9,20.95,0.0,0.0,0.0032979113
167,176,79,100,1353.34,8.024,23,21,607:607,37.13,32.85,20.95,0.0,0.0,0.0032979113
168,180,79,99,1361.38,8.024,23,22,601:593,37.13,32.9,20.95,0.0,0.0,0.0032979113
169,180,79,101,1369.4,8.024,23,22,584:579,37.13,32.9,19.87,0.0,0.0,0.0032979113
170,180,77,102,1377.68,8.276,23,22,583,37.13,32.9,19.87,0.0,0.0,0.0032979113
171,173,77,103,1385.47,7.791,23,21,584:584,37.13,32.9,19.87,0.0,0.0,0.0032979113
172,169,77,103,1393.25,7.791,23,21,583,37.13,32.9,19.87,0.0,0.0,0.0032979113
173,175,76,103,1401.04,7.791,23,22,582:583,37.13,32.9,19.87,0.0,0.0,0.0032979113
174,186,76,103,1408.83,7.791,23,23,586:606,37.13,32.9,18.76,0.0,0.0,0.0032979113
175,178,76,100,1417.12,8.276,23,22,611:607,37.13,32.9,18.76,0.0,0.0,0.0032979113
176,178,76,99,1425.4,8.276,23,22,603,37.13,32.9,18.76,0.0,0.0,0.0032979113
177,196,76,99,1433.67,8.276,23,25,602:603,37.13,32.9,18.76,0.0,0.0,0.0032979113
178,184,78,99,1441.95,8.276,23,23,601,37.13,32.9,18.76,0.0,0.0,0.0032979113
179,173,78,100,1450.22,8.276,23,21,595:591,37.13,32.9,18.41,0.0,0.0,0.0032979113
180,174,78,101,1458.02,7.791,23,21,593:596,37.13,32.9,18.41,0.0,0.0,0.0032979113
181,181,78,101,1465.81,7.791,23,22,596,37.13,32.9,18.41,0.0,0.0,0.0032979113
182,181,78,101,1474.08,8.276,23,22,589:587,37.13,32.9,18.41,0.0,0.0,0.0032979113
183,198,78,101,1482.38,8.276,23,24,592:592,37.13,32.9,18.41,0.0,0.0,0.0032979113
184,198,80,101,1490.64,8.276,23,24,591:589,37.13,32.9,18.57,0.0,0.0,0.0032979113
185,190,80,101,1498.91,8.276,23,23,591:597,37.13,32.9,18.57,0.0,0.0,0.0032979113
186,183,80,101,1507.18,8.276,23,22,596,37.13,32.95,18.57,0.0,0.0,0.0032979113
187,177,81,100,1515.46,8.276,23,21,603:605,37.13,32.9,18.57,0.0,0.0,0.0032979113
188,177,81,100,1523.73,8.276,23,21,,37.13,32.9,18.57,0.0,0.0,0.0032979113
189,171,81,100,1532.01,8.276,23,20,1205:602,37.13,32.95,19.47,0.0,0.0,0.0032979113
190,172,81,100,1540.29,8.276,23,20,601:592,37.13,32.9,19.47,0.0,0.0,0.0032979113
191,172,81,101,1548.56,8.276,23,20,589,37.13,32.9,19.47,0.0,0.0,0.0032979113
192,184,81,101,1556.84,8.276,23,22,589:592,37.13,32.9,19.47,0.0,0.0,0.0032979113
193,184,79,101,1565.12,8.276,23,22,595:595,37.13,32.9,19.47,0.0,0.0,0.0032979113
194,175,79,101,1573.4,8.276,23,21,592,37.13,32.95,19.67,0.0,0.0,0.0032979113
195,175,79,102,1581.68,8.276,23,21,588:588,37.13,32.9,19.67,0.0,0.0,0.0032979113
196,175,79,102,1589.47,7.791,23,21,592:591,37.13,32.9,19.67,0.0,0.0,0.0032979113
197,163,79,101,1597.26,7.791,23,20,589,37.13,32.95,19.67,0.0,0.0,0.0032979113
198,0,76,102,1605.05,7.791,23,0,587:597,37.13,32.95,19.67,0.0,0.0,0.0032979113
199,0,76,100,1613.32,8.276,23,0,606:606,37.13,32.95,19.81,0.0,0.0,0.0032979113
200,0,77,100,1621.59,8.276,23,0,602,37.13,32.95,19.81,0.0,0.0,0.0032979113
201,163,77,100,1629.88,8.276,23,20,601:607,37.13,32.95,19.81,0.0,0.0,0.0032979113
202,185,78,98,1638.15,8.276,23,23,614:623,37.14,32.95,19.81,0.0,0.0,0.0032979113
203,0,78,97,1646.42,8.276,23,0,616:615,37.14,32.95,19.81,0.0,0.0,0.0032979113
204,0,78,97,1654.71,8.276,23,0,617,37.14,32.95,20.68,0.0,0.0,0.0032979113
205,0,78,97,1662.49,7.791,23,0,616:610,37.14,32.95,20.68,0.0,0.0,0.0032979113
206,182,78,97,1670.29,7.791,23,22,615,37.14,32.95,20.68,0.0,0.0,0.0032979113
207,0,78,98,1678.07,7.791,23,0,611:606,37.14,32.95,20.68,0.0,0.0,0.0032979113
208,0,78,99,1686.36,8.276,23,0,601:598,37.14,32.95,20.68,0.0,0.0,0.0032979113
209,0,78,100,1694.63,8.276,23,0,598,37.14,32.95,20.09,0.0,0.0,0.0032979113
210,182,78,99,1702.91,8.276,23,22,607:614,37.14,32.95,20.09,0.0,0.0,0.0032979113
211,182,77,98,1711.18,8.276,23,23,615,37.14,32.95,20.09,0.0,0.0,0.0032979113
212,179,77,98,1719.45,8.276,23,22,612:611,37.14,32.95,20.09,0.0,0.0,0.0032979113
213,176,77,98,1727.77,8.276,23,22,610:607,37.14,32.95,20.09,0.0,0.0,0.0032979113
214,0,76,98,1736.01,8.276,23,0,602,37.14,32.95,20.08,0.0,0.0,0.0032979113
215,0,76,100,1743.81,7.791,23,0,597:595,37.14,32.95,20.08,0.0,0.0,0.0032979113
216,0,76,100,1751.6,7.791,23,0,601:601,37.14,32.95,20.08,0.0,0.0,0.0032979113
217,185,77,100,1759.39,7.791,23,23,601:596,37.14,32.95,20.08,0.0,0.0,0.0032979113
218,0,77,100,1767.17,7.791,23,0,591,37.14,32.95,20.08,0.0,0.0,0.0032979113
219,0,78,101,1776.0,8.827,23,0,587:592,37.14,32.95,19.69,0.0,0.0,0.0032979113
220,0,79,101,1784.83,8.827,23,0,1197,37.14,32.95,19.69,0.0,0.0,0.0032979113
221,192,79,100,1793.66,8.827,23,23,602,37.14,32.95,19.69,0.0,0.0,0.0032979113
222,172,79,100,1801.68,8.024,23,21,598:593,37.14,32.95,19.69,0.0,0.0,0.0032979113
223,0,81,100,1809.96,8.276,23,0,598:601,37.14,32.95,19.69,0.0,0.0,0.0032979113
224,0,81,100,1818.23,8.276,23,0,601,37.14,32.95,18.64,0.0,0.0,0.0032979113
225,0,81,100,1826.52,8.276,23,0,598:596,37.14,32.95,18.64,0.0,0.0,0.0032979113
226,179,81,101,1834.78,8.276,23,21,593:587,37.14,32.95,18.64,0.0,0.0,0.0032979113
227,179,81,101,1843.06,8.276,23,21,583,37.14,32.95,18.64,0.0,0.0,0.0032979113
228,179,81,103,1851.34,8.276,23,21,574:577,37.14,32.95,18.64,0.0,0.0,0.0032979113
229,166,81,104,1859.13,7.791,23,20,584,37.14,33.0,18.64,0.0,0.0,0.0032979113
230,177,81,102,1866.92,7.791,23,21,597:598,37.14,32.95,18.33,0.0,0.0,0.0032979113
231,174,79,101,1874.72,7.791,23,21,592:586,37.14,33.0,18.33,0.0,0.0,0.0032979113
232,174,79,102,1882.5,7.791,23,21,580:586,37.14,33.0,18.33,0.0,0.0,0.0032979113
233,186,79,102,1890.3,7.791,23,22,593:597,37.14,33.0,18.33,0.0,0.0,0.0032979113
234,187,78,101,1898.09,7.791,23,23,592,37.14,33.0,17.34,0.0,0.0,0.0032979113
235,187,79,101,1905.87,7.791,23,23,592:592,37.14,33.0,17.34,0.0,0.0,0.0032979113
236,181,79,101,1914.16,8.276,23,22,603,37.14,32.95,17.34,0.0,0.0,0.0032979113
237,181,79,102,1922.43,8.276,23,22,589:584,37.14,33.0,17.34,0.0,0.0,0.0032979113
238,172,79,103,1930.22,7.791,23,21,580:577,37.14,33.0,17.34,0.0,0.0,0.0032979113
239,188,79,102,1938.02,7.791,23,23,595:597,37.14,33.0,17.86,0.0,0.0,0.0032979113
240,191,79,101,1945.81,7.791,23,23,591,37.14,33.0,17.86,0.0,0.0,0.0032979113
241,191,79,102,1953.59,7.791,23,23,584:584,37.14,33.0,17.86,0.0,0.0,0.0032979113
242,150,79,102,1961.38,7.791,23,18,582,37.14,33.0,17.86,0.0,0.0,0.0032979113
243,168,79,103,1969.18,7.791,23,20,582:575,37.14,33.0,17.86,0.0,0.0,0.0032979113
244,180,78,103,1976.96,7.791,23,22,580:583,37.14,33.0,18.6,0.0,0.0,0.0032979113
245,180,78,103,1984.76,7.791,23,22,583:577,37.14,33.0,18.6,0.0,0.0,0.0032979113
246,180,78,104,1993.04,8.276,23,22,573:573,37.14,33.0,18.6,0.0,0.0,0.0032979113
247,0,79,104,2001.31,8.276,23,0,578,37.14,33.0,18.6,0.0,0.0,0.0032979113
248,0,79,103,2009.1,7.791,23,0,587:597,37.14,33.0,18.6,0.0,0.0,0.0032979113
249,0,79,101,2016.89,7.791,23,0,597:600,37.14,33.0,18.3,0.0,0.0,0.0032979113
250,180,77,100,2024.68,7.791,23,22,606:611,37.14,33.0,18.3,0.0,0.0,0.0032979113
251,182,77,100,2032.96,8.276,23,23,,37.14,33.0,18.3,0.0,0.0,0.0032979113
252,180,78,98,2041.78,8.827,23,22,1228:619,37.14,33.0,18.3,0.0,0.0,0.0032979113
253,180,79,98,2050.61,8.827,23,22,611,37.14,33.0,18.3,0.0,0.0,0.0032979113
254,192,79,97,2059.45,8.827,23,23,619:615,37.14,33.0,18.5,0.0,0.0,0.0032979113
255,192,79,98,2067.72,8.276,23,23,605:596,37.14,33.0,18.5,0.0,0.0,0.0032979113
256,192,81,100,2075.99,8.276,23,0,591,37.14,33.05,18.5,0.0,0.0,0.0032979113
257,192,81,101,2084.28,8.276,23,0,596:595,37.14,33.0,18.5,0.0,0.0,0.0032979113
258,192,81,101,2092.55,8.276,23,0,591:592,37.14,33.0,18.5,0.0,0.0,0.0032979113
259,192,81,101,2100.82,8.276,23,23,593,37.14,33.0,19.42,0.0,0.0,0.0032979113
260,192,81,101,2109.1,8.276,23,23,596:587,37.14,33.0,19.42,0.0,0.0,0.0032979113
261,192,81,99,2117.37,8.276,23,23,616:634,37.14,33.05,19.42,0.0,0.0,0.0032979113
262,180,81,98,2125.65,8.276,23,21,615,37.14,33.0,19.42,0.0,0.0,0.0032979113
263,176,81,99,2133.93,8.276,23,21,602:592,37.14,33.0,19.42,0.0,0.0,0.0032979113
264,189,79,100,2142.2,8.276,23,23,584,37.14,33.0,19.24,0.0,0.0,0.0032979113
265,189,79,101,2150.23,8.024,23,23,591,37.14,33.0,19.24,0.0,0.0,0.0032979113
266,189,79,101,2158.25,8.024,23,23,1171:573,37.14,33.0,19.24,0.0,0.0,0.0032979113
267,189,80,101,2166.28,8.024,23,0,573:569,37.14,33.0,19.24,0.0,0.0,0.0032979113
268,189,82,104,2174.3,8.024,23,0,564:566,37.14,33.0,19.24,0.0,0.0,0.0032979113
269,189,82,106,2182.58,8.276,23,0,564:561,37.14,33.05,19.13,0.0,0.0,0.0032979113
270,189,82,106,2190.85,8.276,23,22,561,37.14,33.05,19.13,0.0,0.0,0.0032979113
271,175,82,107,2198.65,7.791,23,20,563:575,37.14,33.0,19.13,0.0,0.0,0.0032979113
272,158,82,105,2206.44,7.791,23,18,586,37.14,33.0,19.13,0.0,0.0,0.0032979113
273,0,79,103,2214.23,7.791,23,0,593:587,37.14,33.05,19.13,0.0,0.0,0.0032979113
274,0,79,103,2222.51,8.276,23,0,579:575,37.14,33.05,19.44,0.0,0.0,0.0032979113
