time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
0,224,71,86,0.0,8.839,,30,70.068184,37.13,,,164.9,0.0,1.2599218E-4,18.83,32.55
1,224,71,87,4.62,8.838,25,30,69.548,37.13,,,167.1,0.0,2.5198437E-4,18.96,33.24
2,224,71,88,10.66,8.837,25,30,68.82222,37.13,,,169.0,0.0,3.7797657E-4,19.07,33.8
3,225,72,88,21.18,8.838,25,30,68.41091,37.13,,,170.5,0.0,5.0396874E-4,19.15,34.26
4,225,73,88,28.82,8.836,25,29,68.57445,37.13,,,172.0,0.0,6.2996097E-4,19.24,34.72
5,224,74,88,36.3,8.835,25,29,68.969,37.13,,20.08,173.8,0.0,7.5595314E-4,19.34,35.25
6,223,74,89,46.0,8.838,25,29,69.63545,37.13,,20.08,175.6,0.0,8.819453E-4,19.44,35.8
7,224,74,89,54.27,8.837,25,29,70.33,37.13,,20.08,176.8,0.0,0.0010079375,19.51,36.16
8,224,74,90,62.92,8.837,25,29,70.753,37.13,,20.08,177.7,0.0,0.0011339297,19.57,36.44
9,224,74,90,72.1,8.838,25,29,71.35091,37.13,,20.08,178.6,0.0,0.0012599219,19.62,36.72
10,224,74,91,80.81,8.837,25,29,72.02,37.13,,19.49,179.5,0.0,0.001385914,19.67,37.0
11,224,74,93,90.91,8.838,25,29,72.611,37.13,,19.49,180.8,0.0,0.0015119063,19.74,37.38
12,224,74,95,100.42,8.837,25,29,73.14889,37.13,,19.49,182.6,0.0,0.0016378985,19.85,37.95
13,224,74,96,109.55,8.837,25,29,73.57636,37.13,,19.49,184.5,0.0,0.0017638906,19.96,38.53
14,223,74,96,116.16,8.834,25,29,73.9475,37.13,,19.49,186.5,0.0,0.0018898828,20.07,39.14
15,223,73,97,124.53,8.837,25,29,74.03083,37.13,,19.29,188.5,0.0,0.002015875,20.18,39.72
16,224,73,97,134.79,8.838,25,29,73.644,37.13,,19.29,190.2,0.0,0.0021418673,20.28,40.24
17,224,73,96,142.67,8.837,25,29,73.145,37.13,,19.29,191.9,0.0,0.0022678594,20.38,40.76
18,224,73,96,151.96,8.838,25,29,72.789,37.13,,19.29,192.8,0.0,0.0023938515,20.67,41.06
19,224,72,96,159.64,8.834,25,30,72.567,37.13,,19.29,193.8,0.0,0.0025198439,20.98,41.33
20,224,72,97,167.99,8.837,25,30,72.365,37.13,,19.55,194.7,0.0,0.002645836,21.3,41.61
21,224,72,98,178.27,8.838,25,30,72.19666,37.13,,19.55,195.6,0.0,0.002771828,21.61,41.89
22,224,72,99,186.62,8.837,25,30,72.085556,37.13,,19.55,196.9,0.0,0.0028978204,22.06,42.3
23,225,72,100,197.13,8.838,25,30,72.14364,37.13,,19.55,198.6,0.0,0.0030238125,22.61,42.82
24,225,73,102,204.32,8.836,25,29,72.19,37.13,,19.55,200.1,0.0,0.0031498047,23.07,43.27
25,224,74,102,209.16,8.834,25,29,72.066,37.13,,19.73,200.9,0.0,0.003275797,23.17,43.51
26,223,73,102,220.99,8.838,25,29,71.87444,37.13,,19.73,201.7,0.0,0.003401789,23.27,43.74
27,223,72,103,229.1,8.837,25,30,71.54364,37.13,,19.73,202.5,0.0,0.0035277812,23.37,43.98
28,223,72,103,241.24,8.839,25,30,70.96222,37.13,,19.73,203.2,0.0,0.0036537736,23.47,44.21
29,223,72,104,250.14,8.837,25,30,70.174545,37.13,,19.73,204.2,0.0,0.0037797657,23.56,44.51
30,223,71,104,257.01,8.835,25,30,69.30556,37.13,,19.45,207.1,0.0,0.0039057578,23.57,45.38
31,223,70,104,267.52,8.838,25,30,68.35545,37.13,,19.45,209.6,0.0,0.00403175,23.56,46.17
32,223,70,104,275.16,8.836,24,30,67.70111,37.13,,19.45,212.1,0.0,0.004157742,23.55,46.92
33,224,70,105,282.35,8.835,24,31,67.31273,37.13,,19.45,214.7,0.0,0.0042837346,23.55,47.71
34,225,70,106,291.36,8.838,24,31,67.06778,37.13,,19.45,217.1,0.0,0.0044097267,23.66,48.45
35,225,71,106,299.3,8.837,24,30,66.823,37.13,,19.26,219.5,0.0,0.004535719,23.85,49.16
36,225,72,106,310.58,8.839,24,30,66.21,37.13,,19.26,222.2,0.0,0.004661711,24.1,49.94
37,224,73,106,320.33,8.838,24,29,65.44222,37.13,,19.26,225.0,0.0,0.004787703,24.35,50.73
38,223,72,106,327.86,8.836,24,30,64.644,37.13,,19.26,227.2,0.0,0.004913695,24.58,51.3
39,222,71,107,336.45,8.835,24,30,63.66182,37.13,,19.26,228.8,0.0,0.0050396877,24.78,51.58
40,223,70,108,346.52,8.839,24,30,62.682,37.13,,19.14,230.4,0.0,0.00516568,24.98,51.87
41,224,70,109,355.26,8.838,24,31,61.853333,37.13,,19.14,231.8,0.0,0.005291672,25.18,52.14
42,224,70,110,362.58,8.835,24,31,61.062,37.13,,19.14,232.1,0.0,0.005417664,25.35,52.26
43,224,70,110,372.66,8.838,24,31,60.47333,37.13,,19.14,232.4,0.0,0.005543656,25.53,52.38
44,224,70,111,380.06,8.837,24,31,60.078335,37.13,,19.85,232.7,0.0,0.0056696483,25.71,52.5
45,224,70,111,390.59,8.837,24,31,60.17889,37.13,,19.85,232.5,0.0,0.005795641,25.9,52.68
46,224,70,111,398.57,8.835,24,31,60.487,37.13,,19.85,232.1,0.0,0.005921633,26.1,52.89
47,224,70,111,407.85,8.838,24,31,60.678,37.13,,19.85,231.7,0.0,0.006047625,26.3,53.09
48,225,71,110,415.42,8.837,24,30,60.779,37.13,,19.85,231.6,0.0,0.006173617,26.56,53.17
49,224,71,110,426.27,8.837,24,30,60.92,37.13,,19.85,231.5,0.0,0.0062996093,26.84,53.23
50,222,72,110,433.47,8.835,24,29,61.02091,37.13,,22.68,232.4,0.0,0.0064256014,27.03,53.43
51,222,71,110,443.07,8.839,24,30,61.212223,37.13,,22.68,233.6,0.0,0.006551594,27.19,53.66
52,223,70,110,452.99,8.838,24,30,61.275,37.13,,22.68,235.5,0.0,0.006677586,27.3,54.17
53,225,69,110,460.83,8.836,24,31,61.111,37.13,,22.68,238.1,0.0,0.006803578,27.34,54.92
54,225,70,110,468.15,8.835,24,31,60.765453,37.13,,22.68,239.6,0.0,0.0069295703,27.13,55.57
55,224,71,110,478.99,8.839,24,30,60.3475,37.13,,22.99,240.5,0.0,0.0070555625,26.8,56.16
56,223,71,110,487.89,8.837,24,30,59.80818,37.13,,22.99,240.3,0.0,0.0071815546,26.5,56.32
57,223,70,110,495.86,8.835,24,30,59.107,37.13,,22.99,240.1,0.0,0.007307547,26.19,56.48
58,224,69,110,505.57,8.838,24,31,58.306,37.13,,22.99,239.9,0.0,0.0074335393,25.88,56.64
59,225,69,110,514.49,8.837,24,31,57.368183,37.13,,22.99,242.3,0.0,0.0075595314,25.45,57.13
60,226,71,111,523.56,8.837,24,30,56.817142,37.13,,23.99,245.2,0.0,0.0076855235,24.99,57.69
61,225,72,111,530.5,8.835,24,30,56.313847,37.13,,23.99,246.9,0.0,0.0078115156,24.79,58.51
62,223,72,112,539.15,8.838,24,30,55.701,37.13,,23.99,248.2,0.0,0.007937508,24.69,59.43
63,223,72,112,548.89,8.837,24,30,55.457,37.13,,23.99,249.4,0.0,0.0080635,24.64,60.21
64,224,72,112,558.95,8.838,24,30,55.502,37.13,,23.99,250.7,0.0,0.008189492,24.69,60.65
65,224,72,114,566.53,8.837,24,30,55.694,37.13,,26.23,251.9,0.0,0.008315484,24.74,61.1
66,224,73,113,577.39,8.837,24,29,55.758,37.13,,26.23,253.4,0.0,0.008441477,24.78,61.64
67,225,73,113,584.24,8.835,24,29,55.809,37.13,,26.23,257.4,0.0,0.008567469,24.83,63.0
68,225,73,113,592.86,8.837,24,29,55.942,37.13,,26.23,261.3,0.0,0.008693461,24.86,64.14
69,225,74,113,601.74,8.838,24,29,56.13,37.13,,26.23,265.2,0.0,0.008819453,24.87,64.93
70,224,74,113,608.7,8.837,24,29,56.500908,37.13,,25.36,269.1,0.0,0.0089454455,24.87,65.71
71,224,73,113,619.78,8.837,24,29,56.837776,37.13,,25.36,273.2,0.0,0.009071438,24.87,66.49
72,224,73,113,628.95,8.838,24,29,57.10091,37.13,,25.36,278.9,0.0,0.00919743,24.82,67.21
73,224,74,114,636.94,8.836,24,29,57.286667,37.13,,25.36,284.3,0.0,0.009323422,24.75,67.93
74,222,73,113,644.6,8.835,24,29,57.515453,37.13,,25.17,287.1,0.0,0.009449414,24.63,68.47
75,222,72,113,654.38,8.839,24,29,57.593334,37.13,,25.17,290.0,0.0,0.009575406,24.51,69.01
76,223,71,113,664.94,8.838,24,30,57.616665,37.13,,25.17,290.7,0.0,0.009701398,24.4,69.37
77,225,71,114,673.89,8.837,24,30,57.514545,37.13,,25.17,290.8,0.0,0.00982739,24.28,69.68
78,225,72,114,682.96,8.837,24,30,57.344547,37.13,,25.17,290.9,0.0,0.009953382,24.16,70.0
79,224,73,114,689.07,8.834,24,29,57.452,37.13,,25.17,292.8,0.0,0.0100793755,24.02,70.62
80,224,73,114,694.99,8.837,24,29,57.697777,37.13,,25.44,296.0,0.0,0.010205368,23.87,71.47
81,224,73,114,707.8,8.838,23,29,57.962727,37.13,,25.44,297.1,0.0,0.01033136,23.72,71.76
82,225,74,113,717.36,8.837,23,29,57.91111,37.13,,25.44,296.7,0.0,0.010457352,23.59,71.64
83,225,74,113,727.07,8.838,23,29,57.72125,37.13,,25.44,297.3,0.0,0.010583344,23.59,71.84
84,223,74,113,735.99,8.837,23,29,57.78417,37.13,,24.05,298.0,0.0,0.010709336,23.6,72.05
85,222,73,113,744.87,8.837,23,29,57.788,37.13,,24.05,298.7,0.0,0.010835328,23.61,72.26
86,223,72,113,751.05,8.834,23,30,57.988,37.13,,24.05,299.4,0.0,0.01096132,23.64,72.42
87,224,71,113,759.79,8.837,23,30,58.775455,37.13,,24.05,300.1,0.0,0.011087312,23.7,72.54
88,224,71,112,770.38,8.839,23,30,59.654446,37.13,,24.05,300.9,0.0,0.0112133045,23.76,72.66
89,224,72,112,779.92,8.837,23,30,60.414,37.13,,24.05,301.6,0.0,0.011339297,23.81,72.89
90,223,72,113,785.66,8.834,23,30,61.35818,37.13,,25.09,302.4,0.0,0.011465289,23.86,73.25
91,222,71,112,795.98,8.837,23,30,62.209,37.13,,25.09,303.1,0.0,0.011591282,23.9,73.61
92,223,70,112,805.84,8.839,23,30,62.55375,37.13,,25.09,305.6,0.0,0.011717274,24.0,74.06
93,224,70,112,814.37,8.838,23,31,62.805,37.13,,25.09,307.7,0.0,0.011843266,24.08,74.33
94,225,70,111,822.9,8.835,23,31,62.987,37.13,,25.09,308.4,0.0,0.011969258,24.15,74.03
95,224,71,110,832.4,8.838,23,30,62.765,37.13,,25.78,309.2,0.0,0.01209525,24.22,73.73
96,224,71,110,840.75,8.837,23,30,62.23,37.13,,25.78,309.2,0.0,0.012221242,24.28,73.4
97,224,71,109,850.65,8.838,23,30,61.996666,37.13,,25.78,308.9,0.0,0.012347234,24.33,73.05
98,224,72,109,857.07,8.837,23,30,62.024,37.13,,25.78,308.6,0.0,0.0124732265,24.38,72.69
99,225,72,109,866.08,8.835,23,30,62.322224,37.13,,25.78,308.2,0.0,0.012599219,24.42,72.44
100,225,72,110,875.28,8.838,23,30,62.618183,37.13,,26.24,307.7,0.0,0.012725211,24.35,72.65
101,223,72,110,884.24,8.837,23,30,62.607777,37.13,,26.24,307.2,0.0,0.012851203,24.27,72.88
102,223,72,110,894.09,8.837,23,30,62.613636,37.13,,26.24,305.9,0.0,0.012977195,24.11,73.15
103,224,71,110,901.27,8.835,23,30,63.082222,37.13,,26.24,304.7,0.0,0.013103188,23.95,73.43
104,224,71,108,911.14,8.839,23,30,63.586365,37.13,,26.24,302.7,0.0,0.01322918,23.93,73.22
105,224,71,109,920.69,8.838,23,30,63.919,37.13,,26.15,301.4,0.0,0.013355172,23.95,73.16
106,224,70,109,925.86,8.837,23,31,63.95,37.13,,26.15,300.7,0.0,0.013481164,23.99,73.28
107,224,70,109,936.5,8.835,23,31,63.749,37.13,,26.15,300.1,0.0,0.013607156,24.04,73.41
108,224,71,110,946.35,8.839,23,30,63.504547,37.13,,26.15,299.5,0.0,0.013733149,24.08,73.53
109,224,71,109,956.61,8.838,23,30,63.422222,37.13,,26.15,299.5,0.0,0.013859141,24.12,73.32
110,224,71,109,964.98,8.837,23,30,63.362,37.13,,25.31,299.6,0.0,0.013985133,24.17,73.11
111,225,71,108,974.66,8.837,23,30,63.269,37.13,,25.31,299.7,0.0,0.014111125,24.23,73.16
112,224,71,108,981.04,8.834,23,30,63.266,37.13,,25.31,300.1,0.0,0.014237117,24.31,73.48
113,224,71,108,989.65,8.837,23,30,63.498,37.13,,25.31,300.4,0.0,0.014363109,24.39,73.8
114,223,71,107,997.05,8.838,23,30,63.763,37.13,,25.31,300.0,0.0,0.014489101,24.55,74.05
115,224,71,105,1010.01,8.837,23,30,63.85091,37.13,,23.96,299.6,0.0,0.014615094,24.71,74.28
116,225,71,106,1016.6,8.834,23,30,63.721,37.13,,23.96,300.2,0.0,0.014741086,24.7,74.46
117,225,71,106,1024.71,8.837,23,30,63.766,37.13,,23.96,300.8,0.0,0.0148670785,24.69,74.64
118,223,72,106,1035.07,8.839,23,30,63.73875,37.13,,23.96,301.5,0.0,0.014993071,24.68,74.83
119,223,72,106,1044.73,8.837,23,30,63.865,37.13,,23.96,302.7,0.0,0.015119063,24.7,74.72
120,223,70,106,1052.04,8.835,23,30,64.04,37.13,,23.06,304.3,0.0,0.015245055,24.72,74.43
121,224,70,107,1060.99,8.837,23,31,64.422,37.13,,23.06,305.9,0.0,0.015371047,24.75,74.13
122,224,70,107,1071.34,8.839,23,31,65.235,37.13,,23.06,300.9,0.0,0.015497039,24.73,73.14
123,225,70,107,1080.45,8.838,23,31,66.1,37.13,,23.06,295.1,0.0,0.015623031,24.69,72.15
124,225,71,106,1086.79,8.837,23,30,66.909,37.13,,23.06,295.2,0.0,0.015749024,24.64,72.26
125,225,72,107,1093.98,8.834,23,30,67.597,37.13,,23.25,295.3,0.0,0.015875015,24.59,72.37
126,225,73,107,1103.41,8.837,23,29,68.214,37.13,,23.25,295.2,0.0,0.016001008,24.62,72.3
127,225,74,105,1113.53,8.838,23,29,68.548,37.13,,23.25,294.8,0.0,0.016127,24.76,71.99
128,224,75,105,1123.09,8.837,23,29,68.631,37.13,,23.25,294.8,0.0,0.016252993,24.84,71.74
129,223,74,106,1132.37,8.838,23,29,68.562225,37.13,,23.25,295.1,0.0,0.016378984,24.9,71.51
130,223,73,107,1139.95,8.837,23,29,68.413635,37.13,,24.55,295.4,0.0,0.016504977,24.95,71.28
131,224,73,107,1151.43,8.838,23,29,68.018,37.13,,24.55,295.6,0.0,0.016630968,25.01,71.04
132,224,73,108,1159.07,8.836,23,29,67.587,37.13,,24.55,295.6,0.0,0.016756961,25.07,70.9
133,224,73,108,1166.57,8.835,23,29,67.26667,37.13,,24.55,295.4,0.0,0.016882954,25.12,70.82
134,224,73,108,1175.84,8.838,23,29,66.917274,37.13,,23.45,295.1,0.0,0.017008945,25.17,70.75
135,224,73,108,1183.12,8.837,23,29,66.475,37.13,,23.45,294.9,0.0,0.017134938,25.22,70.67
136,224,72,107,1193.77,8.839,23,30,66.08222,37.13,,23.45,294.6,0.0,0.01726093,25.27,70.6
137,224,72,108,1203.59,8.84,23,30,65.39364,37.13,,23.45,293.7,0.0,0.017386923,25.35,70.21
138,224,72,108,1206.55,8.846,23,30,64.65,37.13,,23.45,290.1,0.0,0.017512914,25.52,69.29
139,225,72,108,1218.32,8.838,23,30,64.33417,37.13,,22.33,284.3,0.0,0.017638907,25.76,67.93
140,224,73,107,1227.92,8.837,23,29,64.314445,37.13,,22.33,284.0,0.0,0.017764898,25.86,67.77
141,223,73,107,1235.97,8.839,22,29,64.21364,37.13,,22.33,284.0,0.0,0.017890891,25.95,67.71
142,223,71,107,1248.72,8.838,22,30,64.091,37.13,,22.33,283.9,0.0,0.018016882,26.04,67.27
143,224,71,107,1256.03,8.836,22,30,64.11,37.13,,22.33,283.8,0.0,0.018142875,26.12,66.78
144,225,72,105,1261.79,8.834,22,30,64.19818,37.13,,22.33,283.4,0.0,0.018268866,26.18,66.43
145,225,73,104,1271.91,8.838,22,29,64.16556,37.13,,23.15,282.4,0.0,0.01839486,26.19,66.31
146,224,73,103,1280.72,8.837,22,29,64.096,37.13,,23.15,281.4,0.0,0.018520853,26.2,66.2
147,223,72,103,1291.96,8.838,22,30,63.936363,37.13,,23.15,280.5,0.0,0.018646844,26.21,66.08
148,224,72,104,1299.35,8.836,22,30,63.829,37.13,,23.15,279.5,0.0,0.018772837,26.22,65.97
149,224,72,104,1307.04,8.835,22,30,63.724,37.13,,23.15,278.6,0.0,0.018898828,26.22,65.86
150,224,72,105,1316.64,8.839,22,30,63.665,37.13,,24.88,275.3,0.0,0.019024821,26.15,65.49
151,224,72,105,1326.75,8.838,22,30,63.698,37.13,,24.88,271.6,0.0,0.019150812,26.03,65.04
152,224,71,105,1336.31,8.837,22,30,63.761112,37.13,,24.88,269.9,0.0,0.019276805,25.69,64.4
153,224,71,105,1345.37,8.837,22,30,63.791817,37.13,,24.88,268.8,0.0,0.019402796,25.41,63.93
154,225,72,104,1352.23,8.835,22,30,63.784443,37.13,,23.67,268.9,0.0,0.01952879,25.24,63.74
155,225,73,104,1361.16,8.837,22,29,64.08444,37.13,,23.67,269.0,0.0,0.01965478,25.07,63.55
156,224,73,104,1370.62,8.838,22,29,64.57333,37.13,,23.67,265.9,0.0,0.019780774,24.97,63.2
157,224,74,103,1378.55,8.837,22,29,65.13,37.13,,23.67,262.8,0.0,0.019906765,24.88,62.85
158,223,74,102,1387.94,8.838,22,29,65.632,37.13,,23.67,264.4,0.0,0.020032758,24.78,63.13
159,223,73,103,1396.65,8.836,22,29,66.02889,37.13,,23.67,266.4,0.0,0.020158751,24.69,63.44
160,224,72,104,1404.62,8.835,22,30,66.64364,37.13,,23.66,268.4,0.0,0.020284742,24.59,63.75
161,225,72,105,1414.33,8.838,22,30,67.3375,37.13,,23.66,270.1,0.0,0.020410735,24.49,63.97
162,225,72,106,1422.96,8.837,22,30,67.92727,37.13,,23.66,269.7,0.0,0.020536726,24.38,63.31
163,225,73,107,1432.13,8.838,22,29,68.483635,37.13,,23.66,269.3,0.0,0.02066272,24.28,62.72
164,224,73,108,1441.1,8.837,22,29,68.943,37.13,,23.66,268.6,0.0,0.02078871,24.29,62.63
165,222,73,106,1450.49,8.837,22,29,69.236664,37.13,,22.86,267.9,0.0,0.020914704,24.31,62.53
166,221,72,104,1455.31,8.834,22,29,69.44,37.13,,22.86,267.3,0.0,0.021040695,24.3,62.42
167,223,70,104,1467.89,8.838,22,30,69.293,37.13,,22.86,267.2,0.0,0.021166688,24.25,62.25
168,226,70,104,1476.28,8.837,22,31,68.929,37.13,,22.86,267.0,0.0,0.021292679,24.19,62.07
169,225,71,102,1486.78,8.838,22,30,68.523,37.13,,22.72,266.9,0.0,0.021418672,24.13,61.9
170,224,72,103,1494.41,8.836,22,30,68.06333,37.13,,22.72,265.6,0.0,0.021544665,24.09,61.46
171,224,72,103,1501.63,8.835,22,30,67.63182,37.13,,22.72,263.5,0.0,0.021670656,24.05,60.82
172,224,72,103,1510.79,8.838,22,30,67.25445,37.13,,22.72,261.4,0.0,0.02179665,24.01,60.18
173,224,73,104,1519.76,8.837,22,29,67.16545,37.13,,22.72,259.4,0.0,0.02192264,23.98,59.59
174,223,72,104,1530.9,8.839,22,30,67.154,37.13,,22.72,260.8,0.0,0.022048634,23.92,60.09
175,223,72,104,1539.94,8.837,22,30,66.9125,37.13,,21.44,262.2,0.0,0.022174625,23.86,60.58
176,224,72,104,1546.54,8.834,22,30,66.22909,37.13,,21.44,262.5,0.0,0.022300618,23.83,60.74
177,224,72,104,1554.45,8.837,22,30,65.60909,37.13,,21.44,262.7,0.0,0.022426609,23.81,60.86
178,224,72,105,1563.97,8.838,22,30,65.44556,37.13,,21.44,262.9,0.0,0.022552602,23.79,60.97
179,226,73,105,1574.03,8.837,22,30,65.332,37.13,,21.44,263.1,0.0,0.022678593,23.76,61.09
180,225,74,105,1583.4,8.838,22,29,65.16545,37.13,,20.2,264.0,0.0,0.022804586,23.71,60.89
181,223,73,105,1591.69,8.836,22,29,64.64667,37.13,,20.2,264.9,0.0,0.022930577,23.65,60.66
182,223,72,105,1599.15,8.835,22,30,64.08363,37.13,,20.2,265.5,0.0,0.02305657,23.61,60.64
183,224,72,104,1608.64,8.838,22,30,63.989,37.13,,20.2,265.9,0.0,0.023182563,23.58,60.7
184,224,72,104,1617.01,8.837,22,30,64.049,37.13,,20.2,266.3,0.0,0.023308555,23.45,60.77
185,225,72,105,1627.54,8.838,22,30,64.224,37.13,,19.77,266.7,0.0,0.023434548,23.21,60.84
186,224,72,105,1636.48,8.837,22,30,64.558,37.13,,19.77,267.0,0.0,0.023560539,23.02,60.79
187,224,72,106,1645.53,8.837,22,30,64.764,37.13,,19.77,267.2,0.0,0.023686532,22.95,60.37
188,224,73,107,1651.79,8.834,22,29,64.667,37.13,,19.77,267.4,0.0,0.023812523,22.88,59.95
189,226,74,108,1658.26,8.837,22,29,64.96,37.13,,19.77,270.5,0.0,0.023938516,22.91,60.55
190,225,74,109,1670.55,8.838,22,29,65.48,37.13,,20.66,273.8,0.0,0.024064507,22.95,61.2
191,223,73,109,1678.0,8.837,22,29,65.916664,37.13,,20.66,274.7,0.0,0.0241905,23.01,61.3
192,224,73,109,1689.01,8.838,22,29,66.200836,37.13,,20.66,274.5,0.0,0.024316492,23.1,61.1
193,224,73,109,1697.27,8.836,22,29,66.33,37.13,,20.66,274.2,0.0,0.024442485,23.19,60.9
194,223,73,109,1704.48,8.835,22,29,66.27818,37.13,,20.66,273.9,0.0,0.024568478,23.27,60.7
195,223,72,109,1713.84,8.838,22,30,66.169,37.13,,20.86,273.9,0.0,0.024694469,23.32,60.72
196,224,72,109,1723.38,8.837,22,30,66.04182,37.13,,20.86,273.9,0.0,0.024820462,23.38,60.73
197,225,72,109,1732.88,8.838,22,30,65.869,37.13,,20.86,273.6,0.0,0.024946453,23.49,60.7
198,224,72,108,1741.01,8.837,22,30,65.87222,37.13,,20.86,273.3,0.0,0.025072446,23.62,60.66
199,224,73,103,1750.25,8.838,22,29,66.11636,37.13,,20.6,272.8,0.0,0.025198437,23.72,60.63
200,223,72,103,1755.53,8.834,22,30,66.261,37.13,,20.6,272.2,0.0,0.02532443,23.77,60.63
201,224,72,102,1767.07,8.838,22,30,65.936,37.13,,20.6,271.6,0.0,0.025450421,23.82,60.63
202,224,72,102,1773.44,8.837,22,30,65.291115,37.13,,20.6,271.0,0.0,0.025576415,23.88,60.63
203,224,72,102,1784.51,8.839,22,30,65.20636,37.13,,20.6,272.6,0.0,0.025702406,23.91,60.74
204,224,72,103,1794.57,8.836,22,30,65.597,37.13,,20.6,275.0,0.0,0.025828399,23.94,60.89
205,224,72,103,1802.08,8.835,22,30,66.064,37.13,,19.24,277.5,0.0,0.02595439,23.97,61.05
206,224,72,104,1812.43,8.839,22,30,66.478,37.13,,19.24,278.0,0.0,0.026080383,23.93,61.09
207,224,71,104,1821.52,8.838,22,30,67.036,37.13,,19.24,277.5,0.0,0.026206376,23.84,61.07
208,224,71,105,1827.94,8.837,22,30,67.643,37.13,,19.24,277.0,0.0,0.026332367,23.77,61.23
209,224,71,105,1839.93,8.837,22,30,68.075554,37.13,,19.24,276.6,0.0,0.02645836,23.69,61.45
210,224,72,105,1846.83,8.835,22,30,68.29727,37.13,,18.73,276.1,0.0,0.026584351,23.6,61.78
211,223,71,104,1857.07,8.838,22,30,68.363,37.13,,18.73,275.5,0.0,0.026710344,23.5,62.23
212,223,70,103,1865.16,8.837,22,30,68.267,37.13,,18.73,275.0,0.0,0.026836336,23.4,62.67
213,224,70,102,1874.8,8.837,22,31,68.172,37.13,,18.73,275.0,0.0,0.026962329,23.37,62.79
214,224,70,103,1882.51,8.835,22,31,68.137,37.13,,18.73,275.0,0.0,0.02708832,23.33,62.91
215,224,71,103,1891.88,8.838,22,30,68.19444,37.13,,18.0,275.1,0.0,0.027214313,23.3,63.03
216,224,71,103,1901.14,8.837,22,30,68.21333,37.13,,18.0,275.2,0.0,0.027340304,23.26,63.14
217,224,71,103,1910.02,8.837,22,30,68.27182,37.13,,18.0,275.8,0.0,0.027466297,23.23,63.21
218,223,70,104,1918.01,8.835,22,30,68.458,37.13,,18.0,276.5,0.0,0.02759229,23.2,63.28
219,223,70,105,1927.7,8.838,22,30,68.708885,37.13,,18.0,277.0,0.0,0.027718281,23.18,63.37
220,224,70,106,1936.62,8.837,22,31,68.86636,37.13,,17.51,277.4,0.0,0.027844274,23.18,63.48
221,224,70,107,1945.68,8.837,22,31,68.97,37.13,,17.51,277.8,0.0,0.027970266,23.19,63.6
222,225,71,107,1952.3,8.834,22,30,69.01455,37.13,,17.51,278.3,0.0,0.028096259,23.27,63.53
223,226,72,107,1960.43,8.837,22,30,68.958885,37.13,,17.51,278.9,0.0,0.02822225,23.39,63.38
224,226,73,106,1970.54,8.838,22,30,68.863,37.13,,17.51,278.1,0.0,0.028348243,23.53,63.12
225,225,74,106,1979.8,8.837,22,29,68.83,37.13,,17.97,277.3,0.0,0.028474234,23.67,62.87
226,225,74,106,1989.17,8.838,22,29,68.86909,37.13,,17.97,276.5,0.0,0.028600227,23.8,62.61
227,224,74,106,1998.72,8.837,21,29,68.902855,37.13,,17.97,275.4,0.0,0.028726218,23.83,62.4
228,223,74,107,2008.4,8.838,21,29,68.96917,37.13,,17.97,274.4,0.0,0.028852211,23.86,62.19
229,223,73,107,2016.07,8.836,21,29,69.16,37.13,,17.97,273.3,0.0,0.028978202,23.89,61.98
230,224,73,107,2023.58,8.835,21,29,69.359,37.13,,18.67,274.9,0.0,0.029104196,23.9,62.44
231,224,73,107,2033.04,8.838,21,29,69.453636,37.13,,18.67,276.7,0.0,0.029230189,23.9,62.94
232,225,73,107,2040.97,8.837,21,29,69.58222,37.13,,18.67,278.5,0.0,0.02935618,23.91,63.45
233,224,73,106,2050.5,8.838,21,29,69.611,37.13,,18.67,278.4,0.0,0.029482173,23.92,63.66
234,224,74,106,2059.95,8.837,21,29,69.65182,37.13,,18.67,277.8,0.0,0.029608164,23.94,63.78
235,224,74,105,2068.32,8.837,21,29,69.64667,37.13,,21.9,276.9,0.0,0.029734157,24.05,64.03
236,224,74,106,2078.36,8.838,21,29,69.62909,37.13,,21.9,276.0,0.0,0.029860148,24.17,64.3
237,224,74,106,2085.35,8.836,21,29,69.624,37.13,,21.9,275.8,0.0,0.029986141,24.3,64.51
238,223,74,105,2093.4,8.835,21,29,69.59333,37.13,,21.9,275.8,0.0,0.030112132,24.43,64.69
239,223,73,105,2102.18,8.838,21,29,69.555,37.13,,21.9,274.1,0.0,0.030238125,24.53,64.58
240,224,73,105,2112.25,8.837,21,29,69.442726,37.13,,22.87,272.0,0.0,0.030364117,24.63,64.4
241,225,73,105,2121.62,8.838,21,29,69.35555,37.13,,22.87,269.8,0.0,0.03049011,24.74,64.21
242,224,74,104,2130.92,8.837,21,29,69.26363,37.13,,22.87,268.6,0.0,0.0306161,24.8,64.15
243,224,74,103,2139.92,8.838,21,29,69.291115,37.13,,22.87,268.6,0.0,0.030742094,24.82,64.28
244,224,73,103,2147.48,8.836,21,29,69.461,37.13,,22.87,268.6,0.0,0.030868087,24.85,64.4
245,224,73,104,2156.06,8.835,21,29,69.625,37.13,,24.3,268.6,0.0,0.030994078,24.87,64.52
246,224,73,104,2165.32,8.838,21,29,69.994545,37.13,,24.3,268.6,0.0,0.031120071,24.89,64.64
