time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
0.0,223.0,75.0,97.0,41.93,8.838,24.0,28.0,70.728,37.03,0.001368301,76.148,19.67,173.7,33.87,31.5,0.0,625:10:00
1.0,223.0,74.0,97.0,51.54,8.837,24.0,29.0,69.761,37.03,0.0015963512,69.78099999999999,19.75,174.5,34.17,31.5,0.0,612
2.0,223.0,73.0,97.0,58.05,8.835,24.0,29.0,69.88666666666667,37.03,0.0018244013,68.31555555555556,19.83,175.4,34.48,31.5,0.0,624:03:00
3.0,222.0,72.0,97.0,67.51,8.837,24.0,29.0,69.40416666666667,37.03,0.0020524515,68.6475,19.91,176.2,34.79,31.5,0.0,612:58:00
4.0,223.0,71.0,98.0,77.44,8.839,24.0,30.0,70.421,37.03,0.0022805016,70.21000000000001,20.01,177.3,35.21,31.5,0.0,602
5.0,224.0,71.0,98.0,86.72,8.837,24.0,30.0,70.75666666666666,37.03,0.0025085518,69.86555555555555,20.13,178.6,35.66,31.5,0.0,617:11:00
6.0,224.0,72.0,98.0,96.76,8.838,24.0,30.0,71.02454545454545,37.03,0.002736602,69.22272727272728,20.24,179.8,36.11,31.5,0.0,619:09:00
7.0,225.0,73.0,99.0,105.58,8.837,24.0,29.0,72.48888888888888,37.03,0.0029646521,70.55888888888889,20.37,181.1,36.6,31.5,0.0,610
8.0,225.0,74.0,99.0,111.88,8.835,24.0,29.0,72.25181818181818,37.03,0.0031927023,70.50181818181818,20.49,182.4,37.09,31.5,0.0,613:00:00
9.0,225.0,73.0,99.0,121.32,8.837,24.0,29.0,72.041,37.03,0.0034207525,72.28,20.59,183.4,37.46,31.5,0.0,595
10.0,223.0,73.0,99.0,130.41,8.837,24.0,29.0,71.828,37.03,0.0036488026,67.49199999999999,20.68,184.4,37.81,31.5,0.0,601:46:00
11.0,223.0,72.0,99.0,139.55,8.838,24.0,30.0,71.465,37.04,0.0038768528,66.334,20.77,185.3,38.16,31.45,0.0,589:40:00
12.0,223.0,72.0,100.0,146.87,8.835,24.0,30.0,72.07000000000001,37.04,0.004104903,68.221,20.87,186.5,38.58,31.5,0.0,578:29:00
13.0,223.0,71.0,100.0,156.53,8.837,24.0,30.0,71.69,37.04,0.004332953,69.928,20.99,187.7,39.02,31.5,0.0,565
14.0,224.0,71.0,102.0,165.6,8.837,24.0,30.0,71.022,37.04,0.0045610033,66.46000000000001,21.11,188.9,39.47,31.5,0.0,572:23:00
15.0,225.0,71.0,103.0,175.37,8.838,24.0,30.0,71.33200000000001,37.04,0.0047890535,66.62100000000001,21.37,190.1,39.91,31.5,0.0,572:23:00
16.0,225.0,72.0,105.0,184.2,8.837,24.0,30.0,71.33,37.04,0.0050171036,68.178,21.63,191.3,40.35,31.45,0.0,572:23:00
17.0,223.0,72.0,105.0,192.51,8.837,24.0,30.0,70.96222222222222,37.04,0.005245154,69.41333333333334,21.84,192.3,40.72,31.5,0.0,572:16:00
18.0,223.0,71.0,106.0,200.8,8.837,24.0,30.0,70.38181818181819,37.04,0.005473204,70.49636363636364,21.97,193.0,41.0,31.5,0.0,564:14:00
19.0,223.0,70.0,107.0,209.33,8.838,24.0,30.0,70.19777777777777,37.04,0.005701254,69.64777777777778,22.09,193.8,41.28,31.45,0.0,554
20.0,224.0,70.0,107.0,219.53,8.839,24.0,31.0,69.18299999999999,37.04,0.0059293043,66.049,22.22,194.5,41.56,31.45,0.0,563:10:00
21.0,225.0,71.0,108.0,228.04,8.835,24.0,30.0,68.30454545454546,37.04,0.0061573545,66.96272727272726,22.38,195.7,41.99,31.45,0.0,560:09:00
22.0,226.0,72.0,108.0,235.99,8.836,24.0,30.0,68.23111111111112,37.04,0.0063854046,63.96888888888889,22.7,198.3,42.95,31.45,0.0,555:09:00
23.0,225.0,73.0,108.0,243.24,8.837,24.0,29.0,67.83399999999999,37.04,0.006613455,62.227,22.91,199.3,43.31,31.45,0.0,555:02:00
24.0,224.0,74.0,108.0,253.45,8.838,24.0,29.0,66.89500000000001,37.04,0.006841505,63.20399999999999,23.11,200.3,43.68,31.45,0.0,542
25.0,224.0,74.0,109.0,262.88,8.837,24.0,29.0,66.91,37.04,0.007069555,65.33363636363636,23.32,201.3,44.05,31.45,0.0,548:57:00
26.0,224.0,74.0,109.0,271.98,8.838,24.0,29.0,66.59111111111112,37.04,0.0072976053,63.839999999999996,23.63,202.7,44.57,31.45,0.0,539:51:00
27.0,223.0,73.0,110.0,281.28,8.837,24.0,29.0,66.39727272727272,37.04,0.0075256554,64.74727272727273,23.95,204.1,45.1,31.45,0.0,539:53:00
28.0,223.0,73.0,110.0,288.25,8.834,24.0,29.0,65.538,37.04,0.0077537056,69.862,24.14,205.8,45.72,31.45,0.0,532
29.0,223.0,73.0,111.0,296.87,8.837,24.0,29.0,64.60555555555555,37.05,0.007981756,70.12666666666667,24.28,207.6,46.38,31.45,0.0,537:55:46
30.0,223.0,72.0,112.0,306.9,8.839,24.0,30.0,63.66363636363636,37.05,0.008209806,68.46,24.39,209.4,47.04,31.45,0.0,527
31.0,224.0,72.0,113.0,316.48,8.837,24.0,30.0,62.910000000000004,37.05,0.008437856,68.87899999999999,24.48,211.0,47.62,31.45,0.0,541:00:49
32.0,224.0,72.0,113.0,326.56,8.838,24.0,30.0,61.60666666666667,37.05,0.008665906,69.5788888888889,24.56,211.7,47.9,31.45,0.0,535:52:00
33.0,225.0,73.0,113.0,335.35,8.837,24.0,29.0,61.154545454545456,37.05,0.008893956,67.31363636363636,24.63,212.4,48.18,31.45,0.0,531
34.0,224.0,73.0,113.0,342.07,8.834,24.0,29.0,59.217999999999996,37.05,0.009122007,67.384,24.7,213.2,48.45,31.45,0.0,536:49:00
35.0,225.0,74.0,113.0,350.7,8.837,24.0,29.0,59.080000000000005,37.05,0.009350057,65.27444444444444,24.75,214.2,48.8,31.45,0.0,536:47:00
36.0,225.0,74.0,113.0,359.37,8.837,24.0,29.0,58.16454545454546,37.05,0.009578107,63.906363636363636,24.73,216.1,49.38,31.45,0.0,535:48:00
37.0,225.0,75.0,113.0,368.24,8.837,24.0,29.0,57.568,37.05,0.009806157,62.924,24.71,218.1,49.97,31.45,0.0,535:43:00
38.0,225.0,76.0,113.0,376.19,8.837,24.0,28.0,55.91444444444445,37.05,0.010034207,63.53888888888889,24.68,220.0,50.55,31.45,0.0,529:37:00
39.0,224.0,75.0,113.0,386.3,8.838,24.0,29.0,54.70090909090909,37.05,0.010262257,63.805454545454545,24.58,225.0,51.43,31.4,0.0,521
40.0,223.0,75.0,114.0,395.37,8.837,24.0,28.0,55.517999999999994,37.05,0.010490308,64.491,24.48,230.2,52.33,31.4,0.0,529:51:42
41.0,224.0,75.0,114.0,405.2,8.838,24.0,29.0,55.02666666666667,37.05,0.010718358,62.30888888888889,24.49,231.3,52.85,31.45,0.0,529:38:00
42.0,225.0,76.0,114.0,414.01,8.837,24.0,28.0,54.878,37.05,0.010946408,65.366,24.6,231.8,53.2,31.4,0.0,517
43.0,225.0,76.0,115.0,422.29,8.837,24.0,28.0,52.89090909090908,37.05,0.011174458,66.9490909090909,24.79,232.6,53.48,31.4,0.0,525:41:00
44.0,224.0,76.0,115.0,432.11,8.838,24.0,28.0,52.117777777777775,37.05,0.011402508,66.75777777777778,24.94,233.2,53.71,31.4,0.0,529:41:00
45.0,223.0,75.0,115.0,440.35,8.837,23.0,28.0,52.806363636363635,37.05,0.011630558,66.70727272727272,25.04,233.4,53.87,31.4,0.0,529:41:00
46.0,223.0,75.0,116.0,448.15,8.838,23.0,28.0,52.422000000000004,37.05,0.011858609,67.06899999999999,25.13,233.6,54.04,31.4,0.0,529:41:00
47.0,224.0,74.0,115.0,455.39,8.842,23.0,29.0,51.2,37.05,0.012086659,68.04666666666667,25.23,233.8,54.2,31.4,0.0,530:38:00
48.0,224.0,74.0,115.0,464.94,8.841,23.0,29.0,51.510000000000005,37.05,0.012314709,68.432,25.34,233.7,54.36,31.4,0.0,526:34:00
49.0,224.0,73.0,115.0,475.59,8.839,23.0,29.0,52.06,37.05,0.012542759,69.908,25.45,233.6,54.52,31.4,0.0,526:41:00
50.0,223.0,73.0,115.0,483.82,8.837,23.0,29.0,51.373000000000005,37.05,0.012770809,69.569,25.56,233.4,54.68,31.45,0.0,529:42:00
51.0,223.0,72.0,115.0,493.19,8.838,23.0,30.0,51.155454545454546,37.05,0.012998859,67.67545454545456,25.67,233.6,54.89,31.45,0.0,529:43:00
52.0,224.0,72.0,116.0,502.79,8.837,23.0,30.0,49.89,37.05,0.01322691,65.98777777777778,25.77,234.8,55.33,31.4,0.0,530:41:00
53.0,224.0,72.0,115.0,509.32,8.835,23.0,30.0,50.025,37.05,0.01345496,66.85,25.77,235.7,55.64,31.4,0.0,529:41:00
54.0,224.0,73.0,115.0,518.02,8.837,23.0,29.0,50.63727272727272,37.05,0.01368301,66.2309090909091,25.68,236.5,55.83,31.4,0.0,527:39:00
55.0,224.0,73.0,115.0,527.57,8.837,23.0,29.0,51.46,37.05,0.01391106,67.374,25.6,237.3,56.02,31.4,0.0,529:39:00
56.0,224.0,73.0,115.0,536.97,8.838,23.0,29.0,52.508,37.05,0.01413911,69.022,25.52,238.1,56.21,31.4,0.0,521
57.0,225.0,73.0,115.0,546.27,8.837,23.0,29.0,53.15222222222222,37.05,0.01436716,70.19888888888889,25.43,238.8,56.4,31.4,0.0,526:43:00
58.0,225.0,74.0,115.0,554.76,8.837,23.0,29.0,54.50454545454545,37.05,0.014595211,69.42181818181818,25.24,232.8,55.91,31.4,0.0,529:38:00
59.0,226.0,75.0,115.0,564.61,8.838,23.0,29.0,55.38444444444444,37.05,0.014823261,69.9,25.02,228.2,55.76,31.4,0.0,517
60.0,226.0,76.0,115.0,573.41,8.837,23.0,28.0,56.19500000000001,37.05,0.015051311,70.434,24.78,225.1,56.04,31.4,0.0,1050:43:00
61.0,225.0,77.0,115.0,581.69,8.837,23.0,28.0,56.251,37.05,0.015279361,70.799,24.51,223.7,55.63,31.4,0.0,523
62.0,224.0,78.0,116.0,589.4,8.837,23.0,27.0,56.49818181818182,37.05,0.015507411,69.05,24.22,223.0,54.88,31.4,0.0,527:47:39
63.0,224.0,78.0,116.0,598.77,8.838,23.0,27.0,56.958888888888886,37.05,0.015735462,67.93222222222222,24.02,219.6,54.02,31.4,0.0,535:46:00
64.0,224.0,78.0,115.0,608.36,8.837,23.0,27.0,57.65272727272727,37.05,0.015963512,68.5290909090909,23.84,215.6,53.15,31.35,0.0,532:43:00
65.0,224.0,77.0,115.0,616.31,8.837,23.0,28.0,55.794444444444444,37.05,0.016191563,67.89888888888889,23.81,215.3,53.08,31.4,0.0,531:43:00
66.0,223.0,76.0,115.0,626.42,8.838,23.0,28.0,56.92818181818182,37.05,0.016419612,69.8,23.84,216.4,53.33,31.4,0.0,531:46:00
67.0,223.0,75.0,115.0,634.94,8.837,23.0,28.0,56.86666666666667,37.05,0.016647663,68.56333333333333,23.87,217.5,53.56,31.35,0.0,530:42:00
68.0,223.0,75.0,114.0,643.57,8.837,23.0,28.0,56.16,37.05,0.016875712,64.95272727272727,23.92,218.2,53.5,31.4,0.0,529:43:00
69.0,224.0,75.0,114.0,652.93,8.838,23.0,29.0,57.549,37.05,0.017103763,66.799,23.98,218.8,53.43,31.35,0.0,523
70.0,225.0,76.0,114.0,660.69,8.835,23.0,28.0,57.47,37.06,0.017331813,67.42222222222222,24.03,219.5,53.36,31.35,0.0,529:45:00
71.0,224.0,76.0,115.0,668.07,8.836,23.0,28.0,56.527,37.08,0.017559864,65.7,24.08,220.0,53.35,31.35,0.0,454:21:13
72.0,223.0,75.0,115.0,676.09,8.837,23.0,28.0,57.142727272727264,37.08,0.017787913,67.29727272727273,24.12,220.5,53.36,31.35,0.0,500:13:00
73.0,223.0,75.0,115.0,686.47,8.838,23.0,28.0,57.760000000000005,37.08,0.018015964,67.59,24.16,221.0,53.38,31.35,0.0,776
74.0,224.0,75.0,115.0,694.98,8.837,23.0,29.0,57.760000000000005,37.08,0.018244013,67.01111111111112,24.23,221.6,53.44,31.35,0.0,535:44:00
75.0,224.0,75.0,116.0,704.92,8.838,23.0,29.0,58.28272727272727,37.08,0.018472064,70.2009090909091,24.46,222.5,53.74,31.35,0.0,532:44:00
76.0,224.0,75.0,120.0,714.13,8.837,23.0,29.0,58.057,37.08,0.018700114,67.717,24.7,223.4,54.02,31.35,0.0,531:41:00
77.0,224.0,75.0,120.0,724.01,8.838,23.0,29.0,58.17444444444444,37.08,0.018928165,67.57222222222222,24.93,224.4,54.18,31.35,0.0,531:38:00
78.0,224.0,74.0,120.0,732.8,8.837,23.0,29.0,57.96909090909091,37.08,0.019156214,68.30181818181818,25.16,225.4,54.34,31.35,0.0,518
79.0,224.0,74.0,118.0,741.08,8.837,23.0,29.0,57.568999999999996,37.08,0.019384265,69.227,25.39,226.4,54.5,31.35,0.0,529:38:00
80.0,224.0,74.0,115.0,747.37,8.835,23.0,29.0,57.22,37.08,0.019612314,68.63111111111111,25.63,227.6,54.47,31.35,0.0,521:42:37
81.0,224.0,74.0,115.0,756.08,8.837,23.0,29.0,57.720909090909096,37.08,0.019840365,69.43636363636364,25.87,229.0,54.39,31.35,0.0,522:32:00
82.0,223.0,74.0,116.0,765.7,8.837,23.0,29.0,57.265,37.08,0.020068415,70.75800000000001,26.04,229.9,54.35,31.35,0.0,512
83.0,224.0,74.0,116.0,775.77,8.838,23.0,29.0,56.77666666666667,37.08,0.020296466,70.52111111111111,26.06,230.1,54.4,31.35,0.0,522:34:00
84.0,224.0,74.0,116.0,783.99,8.837,23.0,29.0,56.29909090909091,37.08,0.020524515,68.91272727272727,26.08,228.9,54.33,31.35,0.0,521:30:00
85.0,224.0,74.0,117.0,792.59,8.837,23.0,29.0,57.00555555555555,37.08,0.020752566,69.00666666666666,26.11,225.3,54.03,31.35,0.0,518:37:00
86.0,224.0,75.0,117.0,802.67,8.838,23.0,29.0,56.871,37.08,0.020980615,69.576,26.11,222.1,53.73,31.35,0.0,522:33:00
87.0,223.0,74.0,117.0,810.9,8.837,23.0,29.0,55.88545454545454,37.08,0.021208666,70.39090909090909,26.07,219.1,53.43,31.35,0.0,518:37:00
88.0,223.0,73.0,117.0,817.57,8.835,23.0,29.0,56.629999999999995,37.08,0.021436715,68.215,25.97,219.6,53.97,31.3,0.0,1026
89.0,223.0,73.0,117.0,826.48,8.837,23.0,29.0,56.83111111111111,37.08,0.021664767,68.81444444444445,25.83,224.1,55.47,31.35,0.0,523:34:00
90.0,224.0,73.0,117.0,835.48,8.837,23.0,29.0,56.349000000000004,37.08,0.021892816,67.24,25.72,228.1,56.88,31.3,0.0,521:29:00
91.0,224.0,73.0,117.0,845.86,8.838,23.0,29.0,57.123636363636365,37.08,0.022120867,69.56090909090909,25.7,229.7,57.87,31.3,0.0,518:33:00
92.0,225.0,74.0,117.0,854.94,8.837,23.0,29.0,57.58444444444444,37.08,0.022348916,69.02111111111111,25.68,231.4,58.86,31.3,0.0,529:42:00
93.0,225.0,75.0,117.0,864.78,8.838,23.0,29.0,57.844545454545454,37.09,0.022576967,68.21181818181819,25.68,232.1,59.43,31.3,0.0,530:39:00
94.0,224.0,75.0,117.0,873.56,8.837,23.0,29.0,58.04222222222222,37.09,0.022805016,69.87111111111112,25.69,231.9,59.55,31.3,0.0,532:43:00
95.0,224.0,75.0,117.0,881.85,8.837,23.0,29.0,57.90181818181818,37.09,0.023033068,71.84636363636363,25.74,231.6,59.64,31.3,0.0,521
96.0,225.0,76.0,116.0,890.13,8.837,23.0,28.0,57.525999999999996,37.09,0.023261117,70.75,25.81,231.3,59.73,31.3,0.0,526:46:00
97.0,225.0,76.0,115.0,899.96,8.838,23.0,28.0,57.61222222222222,37.09,0.023489168,69.99777777777778,25.82,231.7,59.92,31.3,0.0,532:50:41
98.0,224.0,76.0,115.0,908.19,8.837,23.0,28.0,57.190000000000005,37.09,0.023717217,69.39454545454545,25.83,232.0,60.11,31.3,0.0,526:41:00
99.0,223.0,75.0,115.0,918.32,8.838,23.0,28.0,57.321000000000005,37.09,0.023945268,70.674,25.84,232.3,60.3,31.3,0.0,524
100.0,223.0,75.0,114.0,926.83,8.837,23.0,28.0,56.532000000000004,37.09,0.024173317,70.19,25.81,230.1,60.06,31.3,0.0,532:43:00
101.0,224.0,75.0,115.0,934.85,8.837,23.0,29.0,57.382000000000005,37.09,0.024401369,68.058,25.78,227.7,59.73,31.3,0.0,526:41:00
102.0,224.0,75.0,115.0,941.77,8.835,23.0,29.0,56.592999999999996,37.09,0.024629418,66.061,25.78,226.7,59.3,31.3,0.0,531:41:00
103.0,224.0,75.0,115.0,951.44,8.837,23.0,29.0,57.735,37.09,0.024857469,67.356,25.79,225.8,58.86,31.3,0.0,529:38:00
104.0,224.0,75.0,115.0,960.5,8.837,23.0,29.0,58.226,37.09,0.025085518,68.779,25.8,224.6,58.56,31.3,0.0,527:43:00
105.0,224.0,74.0,115.0,970.35,8.838,23.0,29.0,58.658,37.09,0.02531357,69.269,25.82,223.2,58.41,31.3,0.0,531:41:00
106.0,224.0,74.0,115.0,979.14,8.837,22.0,29.0,58.992999999999995,37.09,0.025541618,68.863,25.84,221.7,58.26,31.3,0.0,529:39:00
107.0,224.0,74.0,115.0,986.85,8.837,22.0,29.0,58.726,37.09,0.02576967,66.931,25.91,220.0,58.17,31.3,0.0,528
108.0,225.0,75.0,115.0,996.99,8.838,22.0,29.0,59.5,37.09,0.025997719,69.361,26.02,218.0,58.11,31.3,0.0,539:48:00
109.0,225.0,76.0,115.0,1006.06,8.837,22.0,28.0,59.614999999999995,37.09,0.02622577,69.045,26.12,216.0,58.05,31.3,0.0,534:47:00
110.0,224.0,75.0,115.0,1013.77,8.837,22.0,29.0,58.423333333333325,37.09,0.02645382,64.08777777777777,26.23,214.7,57.94,31.3,0.0,535:43:00
111.0,223.0,75.0,114.0,1022.52,8.838,22.0,28.0,59.294444444444444,37.09,0.02668187,65.78333333333333,26.34,213.4,57.83,31.25,0.0,537:46:00
112.0,223.0,75.0,114.0,1032.45,8.837,22.0,28.0,60.36,37.09,0.02690992,67.49222222222221,26.4,211.5,57.7,31.25,0.0,530:48:00
113.0,224.0,74.0,114.0,1039.68,8.834,22.0,29.0,60.49153846153846,37.09,0.02713797,69.71384615384615,26.4,208.9,57.55,31.25,0.0,534:43:00
114.0,223.0,74.0,114.0,1049.01,8.837,22.0,29.0,59.556,37.09,0.02736602,65.03099999999999,26.4,206.2,57.4,31.25,0.0,535:49:00
115.0,222.0,73.0,114.0,1057.8,8.837,22.0,29.0,61.68333333333333,37.09,0.02759407,68.40777777777778,26.4,205.2,57.36,31.3,0.0,532:43:00
116.0,222.0,72.0,114.0,1067.63,8.838,22.0,29.0,62.309999999999995,37.09,0.02782212,70.25363636363636,26.4,205.3,57.4,31.25,0.0,540:56:00
117.0,223.0,71.0,114.0,1074.44,8.835,22.0,30.0,62.232000000000006,37.09,0.028050171,71.474,26.4,205.5,57.45,31.25,0.0,540:56:00
118.0,223.0,71.0,114.0,1082.53,8.837,22.0,30.0,62.486666666666665,37.09,0.02827822,70.40888888888888,26.52,205.7,57.47,31.25,0.0,537
119.0,223.0,69.0,114.0,1093.88,8.839,22.0,31.0,62.27454545454545,37.1,0.028506272,69.19818181818181,26.74,205.9,57.47,31.25,0.0,532
120.0,223.0,69.0,113.0,1101.77,8.835,22.0,31.0,61.89444444444444,37.1,0.02873432,70.32666666666667,26.97,206.0,57.52,31.25,0.0,1073:57:00
121.0,224.0,69.0,112.0,1111.11,8.837,22.0,31.0,61.20090909090909,37.1,0.028962372,70.35272727272728,27.2,206.2,57.59,31.25,0.0,545:57:00
122.0,225.0,69.0,112.0,1119.9,8.837,22.0,31.0,61.723,37.1,0.029190421,68.93100000000001,27.38,206.4,57.6,31.25,0.0,541:56:00
123.0,227.0,71.0,112.0,1129.75,8.838,22.0,31.0,61.585,37.1,0.029418472,69.244,27.55,206.6,57.6,31.25,0.0,540:51:00
124.0,226.0,73.0,112.0,1138.54,8.837,22.0,30.0,60.898,37.1,0.029646521,70.473,27.84,208.9,57.73,31.25,0.0,531
125.0,225.0,75.0,112.0,1146.82,8.837,22.0,29.0,60.528999999999996,37.1,0.029874573,71.824,28.17,211.7,57.9,31.25,0.0,536:47:00
126.0,225.0,76.0,112.0,1155.95,8.838,22.0,28.0,58.99444444444445,37.1,0.030102622,72.81,28.39,213.1,57.98,31.25,0.0,535:46:00
127.0,224.0,76.0,113.0,1165.23,8.837,22.0,28.0,58.938181818181825,37.1,0.030330673,70.02545454545454,28.61,214.4,58.05,31.25,0.0,531:44:00
128.0,223.0,75.0,113.0,1173.16,8.837,22.0,28.0,58.422000000000004,37.1,0.030558722,70.466,28.86,215.9,58.24,31.25,0.0,532:42:00
129.0,223.0,74.0,113.0,1180.28,8.844,22.0,29.0,58.45333333333334,37.1,0.030786773,71.00444444444445,29.2,217.7,58.66,31.25,0.0,529:43:00
130.0,223.0,74.0,114.0,1189.78,8.84,22.0,29.0,58.709999999999994,37.1,0.031014822,72.40727272727273,29.6,219.5,58.42,31.25,0.0,540:44:00
131.0,224.0,74.0,114.0,1198.57,8.837,22.0,29.0,59.235,37.11,0.031242874,71.914,30.04,220.0,57.83,31.25,0.0,561:01:00
132.0,224.0,74.0,115.0,1208.41,8.838,22.0,29.0,59.82000000000001,37.11,0.031470925,71.49199999999999,30.48,217.6,57.14,31.25,0.0,554:10:00
133.0,224.0,74.0,115.0,1217.2,8.837,22.0,29.0,59.31699999999999,37.11,0.031698972,71.716,30.86,217.6,56.89,31.25,0.0,555:07:00
134.0,224.0,74.0,113.0,1227.04,8.838,22.0,29.0,59.59444444444445,37.11,0.031927023,73.08222222222223,31.21,218.6,56.84,31.25,0.0,551
135.0,224.0,74.0,111.0,1235.27,8.837,22.0,29.0,59.465999999999994,37.11,0.032155074,72.826,31.35,219.5,56.89,31.25,0.0,558:10:00
136.0,225.0,75.0,110.0,1243.89,8.837,22.0,29.0,58.33,37.11,0.032383125,72.40545454545455,31.47,220.4,56.96,31.25,0.0,559:06:00
137.0,224.0,74.0,110.0,1250.83,8.834,22.0,29.0,57.076,37.11,0.032611173,70.072,31.59,221.3,57.03,31.2,0.0,553:04:00
138.0,223.0,74.0,110.0,1260.17,8.837,22.0,29.0,58.208000000000006,37.11,0.032839224,68.899,31.64,222.2,57.38,31.2,0.0,549:57:00
139.0,223.0,74.0,109.0,1268.95,8.837,22.0,29.0,59.422000000000004,37.11,0.033067275,69.227,31.68,223.1,57.77,31.2,0.0,536
140.0,224.0,74.0,109.0,1278.05,8.838,22.0,29.0,59.342999999999996,37.12,0.033295326,71.604,31.5,223.1,58.13,31.2,0.0,551:04:00
141.0,224.0,74.0,110.0,1287.34,8.837,22.0,29.0,59.364,37.12,0.033523373,72.19,31.24,222.8,58.42,31.25,0.0,553:01:00
142.0,224.0,74.0,111.0,1295.62,8.838,22.0,29.0,59.58888888888888,37.12,0.033751424,69.69333333333333,30.89,222.6,58.5,31.25,0.0,554:09:00
143.0,224.0,75.0,111.0,1305.34,8.837,22.0,29.0,60.28272727272727,37.12,0.033979475,68.97272727272728,30.65,221.5,58.44,31.2,0.0,559:06:00
144.0,224.0,75.0,111.0,1313.92,8.837,22.0,29.0,60.69555555555556,37.12,0.034207527,70.90333333333334,30.47,219.9,58.3,31.2,0.0,550
145.0,224.0,75.0,110.0,1324.04,8.838,22.0,29.0,60.051,37.12,0.034435574,70.42999999999999,30.28,220.3,58.4,31.2,0.0,559:05:00
146.0,225.0,76.0,110.0,1333.12,8.837,22.0,28.0,60.78272727272727,37.12,0.034663625,71.11,30.09,221.2,58.57,31.2,0.0,555:06:00
147.0,224.0,76.0,109.0,1340.81,8.837,22.0,28.0,61.11900000000001,37.12,0.034891676,70.043,29.84,222.0,58.65,31.25,0.0,555:01:00
148.0,223.0,76.0,109.0,1347.95,8.834,22.0,28.0,61.25,37.12,0.035119727,69.702,29.45,222.6,58.44,31.2,0.0,549:00:00
149.0,223.0,75.0,110.0,1357.46,8.837,22.0,28.0,61.111000000000004,37.12,0.03534778,72.199,29.07,223.2,58.24,31.2,0.0,549:10:00
150.0,223.0,74.0,110.0,1366.24,8.837,22.0,29.0,61.34400000000001,37.12,0.035575826,72.057,28.51,225.9,58.25,31.2,0.0,555
151.0,223.0,74.0,110.0,1374.29,8.838,22.0,29.0,60.903333333333336,37.12,0.035803877,70.14111111111112,27.93,228.8,58.32,31.2,0.0,569:18:00
152.0,224.0,74.0,111.0,1384.02,8.837,22.0,29.0,61.527272727272724,37.12,0.036031928,69.86727272727272,27.49,229.6,58.5,31.2,0.0,569:21:00
153.0,225.0,74.0,110.0,1394.02,8.838,22.0,29.0,61.404999999999994,37.12,0.03625998,71.58500000000001,27.06,230.3,58.64,31.2,0.0,567:14:00
154.0,224.0,74.0,108.0,1403.29,8.837,22.0,29.0,61.227777777777774,37.12,0.036488026,72.45111111111112,26.83,228.0,57.95,31.2,0.0,559:06:00
155.0,223.0,73.0,108.0,1413.35,8.838,22.0,29.0,61.472727272727276,37.12,0.036716077,72.08909090909091,26.59,225.7,57.26,31.2,0.0,558:07:00
156.0,223.0,73.0,107.0,1420.57,8.835,22.0,29.0,61.65111111111111,37.12,0.03694413,72.21,26.36,223.5,56.56,31.2,0.0,544
157.0,224.0,73.0,108.0,1428.31,8.836,22.0,29.0,61.92636363636364,37.12,0.03717218,71.03545454545454,26.13,221.0,55.85,31.2,0.0,548:52:00
158.0,224.0,74.0,109.0,1438.17,8.838,22.0,29.0,62.092,37.12,0.037400227,72.755,25.9,217.4,54.98,31.2,0.0,549:58:00
159.0,225.0,74.0,109.0,1446.97,8.837,22.0,29.0,61.895555555555546,37.12,0.037628278,72.68222222222222,25.68,213.8,54.12,31.2,0.0,549:01:00
160.0,225.0,75.0,111.0,1455.26,8.837,22.0,29.0,62.36545454545455,37.12,0.03785633,70.92181818181818,25.45,210.3,53.28,31.2,0.0,545:00:00
161.0,225.0,76.0,111.0,1465.1,8.838,22.0,28.0,62.436,37.12,0.03808438,71.309,25.19,212.1,54.25,31.15,0.0,532
162.0,223.0,75.0,111.0,1473.32,8.837,22.0,28.0,62.17666666666667,37.12,0.038312428,72.08999999999999,24.92,214.0,55.21,31.15,0.0,550:15:09
163.0,223.0,75.0,111.0,1481.92,8.837,22.0,28.0,62.402727272727276,37.12,0.03854048,72.56,24.79,215.8,55.24,31.15,0.0,555:07:00
164.0,223.0,74.0,111.0,1492.0,8.838,22.0,29.0,62.78888888888889,37.12,0.03876853,71.1,24.67,217.6,55.21,31.2,0.0,545
165.0,224.0,74.0,111.0,1500.23,8.837,22.0,29.0,62.936,37.12,0.03899658,70.999,24.55,219.4,55.18,31.2,0.0,559:10:00
166.0,225.0,75.0,110.0,1508.86,8.837,22.0,29.0,63.038,37.13,0.03922463,72.53,24.44,219.8,54.94,31.15,0.0,559:06:00
167.0,225.0,76.0,110.0,1518.93,8.838,22.0,28.0,62.739999999999995,37.13,0.03945268,73.839,24.32,219.5,54.61,31.15,0.0,549:58:00
168.0,224.0,76.0,110.0,1527.71,8.837,22.0,28.0,62.801,37.13,0.03968073,71.974,24.21,219.3,54.28,31.15,0.0,551:01:00
169.0,225.0,77.0,109.0,1535.99,8.837,22.0,28.0,62.63818181818181,37.13,0.03990878,68.74636363636364,24.09,219.0,53.96,31.15,0.0,541
170.0,225.0,78.0,110.0,1545.84,8.838,22.0,28.0,62.99777777777778,37.13,0.04013683,70.10666666666667,23.91,218.5,53.73,31.2,0.0,544:00:00
171.0,224.0,77.0,110.0,1554.05,8.837,22.0,28.0,63.388,37.13,0.04036488,70.345,23.72,218.0,53.5,31.15,0.0,550:01:00
